sample_key,target_group,baseline_rank,candidate_rank,union_covered,baseline_Recall@10,baseline_NDCG@10,baseline_Recall@50,candidate_Recall@10,candidate_NDCG@10,candidate_Recall@50,changed,broad_harm,gate_probability,soft_multiplier,residual_spread
A13LQFHBEWQBE6:validation:B008YRZA24,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6332393884658813,1.0,0.3383738398551941
A140H49J7J4GPA:validation:B00KHH2VOY,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.558541476726532,1.0,0.3542225956916809
A14CJRV4WFT278:validation:B00920E03M,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8926085233688354,1.0,0.3798983693122864
A14ENWEKTHCBXR:validation:B008FZ562E,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.19098573923110962,1.0,0.3393731713294983
A14GS4919RSRTU:validation:B00469CIMO,tail,,48,1,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0.0732971802353859,1.0,0.33411121368408203
A14HCVAESP0PPF:validation:B004TI3BKK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9641638398170471,1.0,0.37955233454704285
A14MULWQB7ZMLK:validation:B00AFCP9FO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8096603751182556,1.0,0.35810190439224243
A14N9YGGSY9MWQ:validation:B0014G59F0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.677813708782196,1.0,0.3407711386680603
A14NHXPYTSZ2HT:validation:B00K861Z4G,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9739241003990173,1.0,0.33318567276000977
A14SMPKVVKL7OC:validation:B000WM2V9O,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5176600217819214,1.0,0.3380875289440155
A14VLF7TJF5LHD:validation:B001G52ZHO,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6008414030075073,1.0,0.3392986059188843
A14ZQ6SY0IX99F:validation:B00027DMSI,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2295740693807602,1.0,0.3377476930618286
A158XRI6AASL6:validation:B004NG0QJ2,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8670666813850403,1.0,0.379828542470932
A15BI2LVYM2GIW:validation:B00HNKRWX8,head,37,31,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.7923617362976074,1.0,0.3355618715286255
A15DMAQKO3I0PX:validation:B000EBZ7XK,head,4,3,1,1.0,0.43067655807339306,1.0,1.0,0.5,1.0,1,0,0.9009944796562195,1.0,0.35716038942337036
A15FS5MQ5C1OVU:validation:B005C1FNL8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.42564335465431213,1.0,0.33835113048553467
A15GLA5W3FT2RB:validation:B006IBM21K,head,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0,0.0645037591457367,1.0,0.34048736095428467
A15O192EI39W4V:validation:B00375L8JC,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9279181957244873,1.0,0.35773664712905884
A15U1Z3N0L3C12:validation:B004YBW5T0,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5630300641059875,1.0,0.33802613615989685
A15UB831MFD7SS:validation:B008A76RKW,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9742022156715393,1.0,0.3802454471588135
A15WIF4WWIIJ0C:validation:B005Z41P28,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.46667373180389404,1.0,0.33417990803718567
A16NKS38QSBLZ9:validation:B003H8180I,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.20473328232765198,1.0,0.3343386650085449
A16QWIQQJI1N2:validation:B003FS3L9G,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5918050408363342,1.0,0.33865731954574585
A16VM71BLBCMMK:validation:B008B4TIPA,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.933840274810791,1.0,0.33825358748435974
A16Z2OECAUX8Z4:validation:B00CTKKE7I,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6334892511367798,1.0,0.33181828260421753
A17212FTEQGFV0:validation:B00JYY576U,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.7354252338409424,1.0,0.3486059308052063
A17FRGDX4IJL0D:validation:B003FBKBI2,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5783717036247253,1.0,0.35169070959091187
A17JK5TMYSPIV:validation:B001LQJBUW,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6586816310882568,1.0,0.3383145332336426
A17LXHOM7K4E9V:validation:B002QFSIW4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5556872487068176,1.0,0.33489471673965454
A181R5HQNB2A08:validation:B002XHJI9W,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2179388850927353,1.0,0.33915776014328003
A1843D2TT3689D:validation:B005TT8T46,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9168148040771484,1.0,0.35851383209228516
A186M8O3IGIR1Q:validation:B0043P0J5O,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3312406539916992,1.0,0.3365630507469177
A188322MDQMDU8:validation:B006GQSH0C,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6311392188072205,1.0,0.3573189377784729
A18FGK5F4VZPHO:validation:B001DOA73C,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6058582663536072,1.0,0.33774298429489136
A18GU4YPSBMSX1:validation:B003GMS8NK,tail,45,41,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.20659521222114563,1.0,0.34233951568603516
A18HIYY2HJF08Z:validation:B004ATTGSY,head,14,12,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.7920478582382202,1.0,0.33829668164253235
A18JYHZAJUVU3X:validation:B003VPTA2U,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9842824339866638,1.0,0.37991029024124146
A18KIFDGDE69Y9:validation:B007O7AZBG,head,5,7,1,1.0,0.38685280723454163,1.0,1.0,0.3333333333333333,1.0,1,0,0.06182963773608208,1.0,0.3359531760215759
A18R9FIQLXLEOR:validation:B007BLN17K,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5264541506767273,1.0,0.33802855014801025
A18W8WBSNKP6VE:validation:B009GIOVKC,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.007864419370889664,1.0,0.2688302993774414
A18Y6FGU02WAPP:validation:B00795XKXS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6349592804908752,1.0,0.34055596590042114
A1972S1RPX618R:validation:B001QOGXOG,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.37515681982040405,1.0,0.33827537298202515
A197BFZ8BSVSO2:validation:B0009OAGSI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9984684586524963,1.0,0.3796645700931549
A19A2AR0D9JX0A:validation:B004UVRYQS,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8827944993972778,1.0,0.3384460210800171
A19CZ4AFTM2KKG:validation:B007AU0FXA,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.42429760098457336,1.0,0.3342368006706238
A19D3N662QS9WD:validation:B00D6EDGYE,head,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0,0.7893480062484741,1.0,0.3371252417564392
A19GYKRVE3SP00:validation:B001TSJ7ZQ,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9051492214202881,1.0,0.3393358588218689
A19R5G9GKJXAAR:validation:B00150LT40,head,3,3,1,1.0,0.5,1.0,1.0,0.5,1.0,0,0,0.6880480051040649,1.0,0.33745455741882324
A19ZE9E4C1L3IY:validation:B000BIXP5S,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.46724846959114075,1.0,0.340007483959198
A1A027UELK4JZC:validation:B00D18ZDM8,head,11,11,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.5193870067596436,1.0,0.33753079175949097
A1A4T737KJWM79:validation:B003VMU63K,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9965136647224426,1.0,0.3579750657081604
A1ACQTM37W2YCY:validation:B004TSFE28,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.17316976189613342,1.0,0.3394663333892822
A1AHCD4SRVU5W1:validation:B0033PSM6S,head,5,5,1,1.0,0.38685280723454163,1.0,1.0,0.38685280723454163,1.0,0,0,0.39915305376052856,1.0,0.3389325737953186
A1AMGGKW9GI7EC:validation:B002L6PXNA,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7972220778465271,1.0,0.33376842737197876
A1APAJ51YUTV1A:validation:B009RNUH4A,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5796515345573425,1.0,0.3387768268585205
A1APK6FWZC13B:validation:B00AO4EKSU,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9882609248161316,1.0,0.38000184297561646
A1B29BL4GE4U87:validation:B0048KSGZO,head,39,34,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.43620121479034424,1.0,0.33665353059768677
A1B3NT5FGPHU6Q:validation:B002NBF8SI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4233790934085846,1.0,0.33641570806503296
A1B97RCT0SQ4N1:validation:B005CK3GIQ,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.27822038531303406,1.0,0.3383188247680664
A1BHZ0B7FRQ8OD:validation:B000L9YYTS,head,8,8,1,1.0,0.31546487678572877,1.0,1.0,0.31546487678572877,1.0,0,0,0.7643564343452454,1.0,0.34443533420562744
A1BPEZTXGJNZEP:validation:B003OELYFO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2591269910335541,1.0,0.35820356011390686
A1BVE2ZIBKJ7YI:validation:B002C67EN6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9063453674316406,1.0,0.35518983006477356
A1BYQ846SV5Q3V:validation:B003COAFPQ,head,30,27,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.8558083772659302,1.0,0.3362804055213928
A1C02Z83O2MJHO:validation:B007U7QR26,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3154025971889496,1.0,0.33495932817459106
A1C0TY8QPGL19I:validation:B004Y9PLB6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.599240779876709,1.0,0.3470965623855591
A1C6WEXRN8UGUK:validation:B0076LBMI0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7694679498672485,1.0,0.3444429934024811
A1C80VYQMM3FQB:validation:B009MY07F8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9333061575889587,1.0,0.33879879117012024
A1C9FRE9C9B0EX:validation:B000JY5B42,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8622506260871887,1.0,0.33654290437698364
A1CGTGE3B4DA3E:validation:B008KNK7UW,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9143274426460266,1.0,0.38022175431251526
A1CKAZZ3Z647NA:validation:B001E5EDJY,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.574991762638092,1.0,0.3388780653476715
A1D0JZSTL2PRSM:validation:B002P9FGWQ,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5626286864280701,1.0,0.3386533856391907
A1DBQHU8GY6VOP:validation:B000NBNZXK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.224022775888443,1.0,0.3329834043979645
A1E0B29CH9R4US:validation:B008TBTA6C,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5937389135360718,1.0,0.3381183445453644
A1E50J31E4Y3YN:validation:B0019IC2N0,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6688894629478455,1.0,0.33862316608428955
A1E5ES7JLRJKK2:validation:B008U12YV4,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7529246807098389,1.0,0.3568229675292969
A1E8T455WK02AF:validation:B007IUPZJG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9629237055778503,1.0,0.3803061842918396
A1E9ZNXMS86DBT:validation:B000AADG8I,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5443502068519592,1.0,0.33687394857406616
A1EEC7G4TRFUA:validation:B007B3T47Y,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.35218545794487,1.0,0.3354571759700775
A1EGEAS8DMGRJJ:validation:B00AVWJROM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.44225016236305237,1.0,0.33872783184051514
A1EGQN4IERM4YI:validation:B005EMQKHG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7963011860847473,1.0,0.33849990367889404
A1EI7VZV0HYC3D:validation:B004Y9GVZG,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.548156201839447,1.0,0.34009161591529846
A1EJLQY0WCBLO3:validation:B00I1ISDZM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9950200319290161,1.0,0.37963593006134033
A1EK2DK7O4LMIB:validation:B002HK2GI0,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.37206801772117615,1.0,0.32732176780700684
A1ES2Z4ZX6IWBK:validation:B004HR2PAK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5027197003364563,1.0,0.33589524030685425
A1EWLSWOVAIYLJ:validation:B0062PIHZW,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8529714941978455,1.0,0.3547346591949463
A1F98QM3ACQKYC:validation:B005Z41P28,head,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0,0.9480674862861633,1.0,0.37950220704078674
A1FBI47S27IRJJ:validation:B005HO0A18,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.45876049995422363,1.0,0.33006006479263306
A1FBO49PEOBR4V:validation:B001EYFYNO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.49945008754730225,1.0,0.3373360335826874
A1FE942BF1XBFE:validation:B003Y57G7I,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6326623558998108,1.0,0.3405482769012451
A1FUF81GI1TZWE:validation:B000142C1A,head,5,4,1,1.0,0.38685280723454163,1.0,1.0,0.43067655807339306,1.0,1,0,0.7970244884490967,1.0,0.33856695890426636
A1FWJWEYS0G91D:validation:B0001XLSR0,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.26188579201698303,1.0,0.34494277834892273
A1G5FIEA40QCT4:validation:B00157S30Q,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6555442810058594,1.0,0.3390786945819855
A1G9MDUJXFBTOK:validation:B000LUX3VC,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6256588697433472,1.0,0.33849188685417175
A1GDTB90WVF18G:validation:B008BMQNPU,tail,,57,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.28832271695137024,1.0,0.3352433443069458
A1GIOMSG1FZJ9Y:validation:B002JSL6QI,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5490573644638062,1.0,0.3378080725669861
A1GP64OFRUNIM9:validation:B004MKNUAG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7787533402442932,1.0,0.33671677112579346
A1GXC6Z7XPOUD8:validation:B00022WA9K,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3072948753833771,1.0,0.3600294888019562
A1GZMWBPWGZH8U:validation:B009SCRSHE,head,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0,0.8836385011672974,1.0,0.38615235686302185
A1H5NEUJQ7J682:validation:B008KNK7UW,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5987984538078308,1.0,0.3404240310192108
A1HAL2KJHF0TZ4:validation:B00AZBTUNC,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2561006247997284,1.0,0.3275308907032013
A1HCP7835NATAH:validation:B00ADRH2OM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.20141269266605377,1.0,0.33880096673965454
A1HFSY6W8LJNJM:validation:B00ES2EZTS,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.964158833026886,1.0,0.3566165566444397
A1HHMO6YVLXHSI:validation:B000YTA4TO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.35592570900917053,1.0,0.33887678384780884
A1HJZVQHJ5IOVM:validation:B00198ZPU2,head,25,21,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.9398605823516846,1.0,0.33808833360671997
A1HP7NVNPFMA4N:validation:B00B1N6TSC,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8419776558876038,1.0,0.3394191861152649
A1HYJQ45GL9FZC:validation:B001CM1XX8,tail,33,35,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.814214825630188,1.0,0.3801751136779785
A1I1DI692HQ0F9:validation:B001DU4XPY,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7885395288467407,1.0,0.33820974826812744
A1I6ICEIWYF5H0:validation:B0068G8DTA,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2647395431995392,1.0,0.33633607625961304
A1ISBMRMZ36M9S:validation:B0009BVK0E,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7786888480186462,1.0,0.33728739619255066
A1ISJC5E0GD68O:validation:B00AN44OKA,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5230118632316589,1.0,0.33873608708381653
A1IVA59FUP779G:validation:B001KYU1H2,tail,46,44,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.6029281616210938,1.0,0.3381636142730713
A1IYAGGRBAALQT:validation:B007O7AZBG,head,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0,0.579548716545105,1.0,0.32105958461761475
A1IZIT95268N0V:validation:B0063TFLG0,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7044442296028137,1.0,0.35440942645072937
A1J34263XP94K8:validation:B000C1VT70,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9204988479614258,1.0,0.3578738570213318
A1J7GMSVITTLFA:validation:B00KBGHC9K,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9978845715522766,1.0,0.33575350046157837
A1J9EH7FU0XHSG:validation:B004OHQR1Q,head,3,3,1,1.0,0.5,1.0,1.0,0.5,1.0,0,0,0.7726275324821472,1.0,0.33665749430656433
A1JO2D0N0IGNI8:validation:B001ELJO0G,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.20848749577999115,1.0,0.33939802646636963
A1K3L3CVDVSKH2:validation:B00KK62714,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9996373653411865,1.0,0.3801860213279724
A1K3Y3AMWRLVB8:validation:B0067H6MBQ,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5965526103973389,1.0,0.33626890182495117
A1K4UFU4G2IRUV:validation:B008SPOKIW,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5488693118095398,1.0,0.33704647421836853
A1K6M9A0171OK8:validation:B002BWOXYE,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9550296664237976,1.0,0.3796479105949402
A1KGVDGS4753UJ:validation:B000UVZU1S,head,8,8,1,1.0,0.31546487678572877,1.0,1.0,0.31546487678572877,1.0,0,0,0.9145727753639221,1.0,0.35584914684295654
A1KI7V8I8ULWGR:validation:B0039W0UOM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7177349328994751,1.0,0.3392523229122162
A1KMG1AIUS00DC:validation:B00AHF1GK6,head,13,13,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.07306671142578125,1.0,0.3329494297504425
A1KOYOE8O2F1J4:validation:B00AHF1GK6,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7375862002372742,1.0,0.3379753828048706
A1KSV8LRF8FALH:validation:B00150LT40,head,4,4,1,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,0,0,0.43302589654922485,1.0,0.33803775906562805
A1KZTEPQXE6KI:validation:B00ES0Z206,tail,,88,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.6081687808036804,1.0,0.3382854759693146
A1L0CBXJ2R8MZL:validation:B0042XTB5G,tail,,87,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.8075745701789856,1.0,0.35734888911247253
A1L6NO1GUE0BS3:validation:B001ABLKK2,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7153443098068237,1.0,0.3384949862957001
A1L7LU9YNLC2LQ:validation:B007JSL1OU,tail,,65,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.4545256495475769,1.0,0.3594678044319153
A1LEAB78Y4BFSE:validation:B00538TSMU,head,31,34,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.17476493120193481,1.0,0.34203818440437317
