user_id	width	target_in_candidates	baseline_rank	pcrf_rank
ASDXGRHJ1G0MG	50	False	51	51
A345BXR9RAZPQL	50	False	51	51
A2PXVMF9DH8NDZ	50	False	51	51
AJ7EXZ3ON0BVR	50	True	7	7
A3GV11WCN6B6OL	50	False	51	51
A3S3GGVSMN1BDM	50	False	51	51
A7JEWP1ITKQVJ	50	False	51	51
A2DF9FLWF98ZKP	50	False	51	51
A1KLPS6P7UR631	50	True	3	3
A1TKM36EYEQNSM	50	False	51	51
AFO678EAGH4Y9	50	False	51	51
A3G3J1K769O5EF	50	False	51	51
AYBESUR7FVD97	50	False	51	51
A2V8O6PWFD24V1	50	True	1	1
A2XMR57G65YL	50	False	51	51
AMRMK86X3PKXD	50	False	51	51
A35MGJOE55YM0I	50	False	51	51
A3PR7RM3L8TORU	50	False	51	51
ASRIOCTQPKK1B	50	False	51	51
A3HUC8541SJ6UT	50	True	16	14
A3BTL4FV6ODKAT	50	False	51	51
AZ9ZEQ5Y6QBDK	50	True	15	18
A2ADF3PBL46KW3	50	False	51	51
A2F74QFHK9EWPK	50	False	51	51
A23KACXOE9O9TX	50	True	2	2
AW9FZO9WF88CV	50	False	51	51
AYFGIZUMHUKCT	50	False	51	51
AJ91FXLL2VBN7	50	False	51	51
A22F6WEVKDYJ0O	50	False	51	51
AAEVGE52KL0DJ	50	False	51	51
A32WY3RGFMW9O1	50	True	7	4
A141WC0TY1PB6L	50	False	51	51
AXSP7X8A1YK41	50	False	51	51
ATZDGPMWR6N5D	50	False	51	51
A13H2ZRENPV9E	50	False	51	51
A3GZ0E8B9Z60J8	50	True	33	16
A2J2SK3BXBVXTE	50	False	51	51
A131IPB482MK2C	50	False	51	51
A2MSJ2NV99JXQC	50	False	51	51
A1OZEX6BNJEDBM	50	False	51	51
A325LPLXVP6F15	50	False	51	51
A1QIKQIBBIKGLD	50	False	51	51
ARMVD78URIPLF	50	False	51	51
A8757LV5QW9VX	50	False	51	51
A2YTL3NDH6JAHA	50	True	1	1
A3UTIIXWLL904I	50	False	51	51
A35C2IVVQR1HTK	50	False	51	51
A19LLI6RU662B8	50	False	51	51
A27W2GQI41K0W	50	False	51	51
ANUJTB160A13Z	50	False	51	51
A2K9VXMD7453LW	50	False	51	51
A1N5RY5DFBHT2Q	50	False	51	51
A1TFCGAYYXEVLA	50	False	51	51
A2TGH4VRQCS10Z	50	False	51	51
A3UOS7EC0NN88A	50	False	51	51
A2HID0OOMDK420	50	False	51	51
A2XHAL5LZM1PPC	50	True	29	24
A3OEGVSXY0Y07W	50	False	51	51
A3D4NL89UHIJ87	50	True	25	36
A3208DCETJQYDD	50	True	6	4
ASQKG1JENWA2M	50	False	51	51
A2945GC97CSCM8	50	True	1	2
A31C7L5241640T	50	False	51	51
A1QFGT1O6SZIHS	50	False	51	51
A1TQZ4RSHEKQ45	50	False	51	51
A1TDYS6Z6N1L9B	50	False	51	51
ACRS2XC8L3S2K	50	False	51	51
A2TWJ40S9HFUOB	50	False	51	51
A2SVJ25T8F8BTW	50	False	51	51
A3VGAP2KLCBNBB	50	False	51	51
A2RVSAIPOK5Z3H	50	False	51	51
A31RLBPR9AI8HE	50	False	51	51
A14H68GI0P8Q8N	50	False	51	51
A3AJQQEABBCYLX	50	False	51	51
AV19W38S18KEF	50	False	51	51
A2HB6YOYJPWNAL	50	False	51	51
A2G8TQFLNX5MKQ	50	False	51	51
A1YK31V8N02IFS	50	False	51	51
A3Q0M13QFMD84D	50	False	51	51
A3Q1GBD7C0999T	50	False	51	51
A19NP8YYADOOSF	50	False	51	51
AV0C12IXS9HYP	50	True	27	38
A2X4478R0TCQSF	50	False	51	51
A2B47LOX30XJ0G	50	True	1	1
A3J70SWLLQAFAT	50	False	51	51
A1OKSDRSOBXEZE	50	True	30	22
ALUUFD1P2VZEQ	50	False	51	51
A1THY8LHOAST5O	50	False	51	51
A3UEGI971RCXUU	50	False	51	51
A3BVHEIVQF5R0G	50	True	17	21
AOMKUI325W2TJ	50	False	51	51
A3W1ZA5JQVT33G	50	True	33	34
A15NFAT4JJBOO	50	False	51	51
A137V8GCRFOY74	50	False	51	51
ACIHXKMZIHV7W	50	False	51	51
A1J6SUXLMJMLLR	50	False	51	51
A2A1XYSB692L6J	50	False	51	51
AXW32H306JBP	50	True	32	28
A25369P9FFDF46	50	True	41	28
A2FI9CP6R2K9OC	50	False	51	51
A3EAUXPIL65GX5	50	False	51	51
A28GUBWX9630QJ	50	False	51	51
A1MOICOJEL4GRW	50	False	51	51
A29KEMZEV5BL2S	50	True	15	2
A2TJLZPKD1MW24	50	False	51	51
A25FWP777WLEHO	50	False	51	51
A1LACH6MLQWZ	50	True	17	21
AYCME2VJ64TAC	50	True	27	19
ASA6MO9JQS628	50	False	51	51
A1LIV3VUYJG926	50	False	51	51
A2S6QCNNN8AK91	50	False	51	51
A3N03K23S2ZEIG	50	False	51	51
A1K3BCUBHOCQMB	50	False	51	51
A37RS6K0AP1DQJ	50	False	51	51
A2LEZE5UVHFALD	50	False	51	51
A1T909MRTTF9Y	50	False	51	51
A14RYRR7ETV3UY	50	False	51	51
A3PK2QEYSBTWYI	50	True	3	2
AVX7RB9XQ29Q5	50	False	51	51
A1XBMV24O4XUTO	50	True	5	5
A2JBUYZCQAQF10	50	False	51	51
A28UMA3GW9L124	50	False	51	51
A3Q8JHRXVW2P8B	50	False	51	51
AYIVP2Q1XP3H8	50	False	51	51
A1X92E9FLWRU3H	50	False	51	51
AXN72SDUK0KQT	50	False	51	51
A2X5KTI8RDB0JH	50	True	3	3
A23P5YQ8YAHF6L	50	False	51	51
A11B61QBGHLQDN	50	False	51	51
A27S42MP4XMHV5	50	True	39	33
A62R496DI8W34	50	True	23	20
AJ48OJORP4NE4	50	False	51	51
A2TJJCSCF7YKB3	50	False	51	51
A1354C4W99WQUB	50	True	1	1
AV5980KJFVGCG	50	False	51	51
A1TSMUYO1K4L67	50	False	51	51
A5UKTFW7RTC01	50	False	51	51
A1GTFKOAZT8GQL	50	True	38	20
A35HCDS9EPCLLK	50	False	51	51
AIK0G28AWIL17	50	False	51	51
A1JWCNSL6W622O	50	True	15	9
A1VBDMNT6I8RE5	50	False	51	51
A3VGTW5DM6GH67	50	True	3	3
AS1FPHXL6YLOW	50	False	51	51
A1F7IP6EJ5DOR1	50	False	51	51
AX88IRRCYGW1S	50	False	51	51
A2XMO247S0NBJ0	50	True	1	2
A3T2FHMUNYZB7T	50	False	51	51
A1UY1YWNUTY4XN	50	True	2	1
A3V6E16PSEARGV	50	False	51	51
A2P08L70P8ET67	50	False	51	51
A3AZPAZXGOD4VL	50	True	16	15
A3KCKECEO3E2AN	50	True	35	22
A2WT9FBIC8G2UR	50	True	9	3
A29FLWXXYV07AF	50	False	51	51
A35MQP8B71CQ9C	50	False	51	51
A1ZR8AIM298DFT	50	True	8	10
ARGCRVY53Q5BR	50	False	51	51
A25X4F1TS2SW27	50	True	8	7
AAHPYVES8K6CK	50	True	1	1
A1FII6B4HLS8XR	50	True	47	50
A32WT1ZEE4QGZB	50	False	51	51
A4KKT5J33X0C9	50	False	51	51
A1H70WK52G194F	50	True	1	2
A3G42PNWASLGE8	50	True	42	34
A3KJ06Z2K3UGYG	50	False	51	51
A12E0Y0J6584RT	50	True	7	2
APQ225F9VOI97	50	True	1	1
A336PDROMWEDWL	50	False	51	51
AXQSVBTBF6SLA	50	False	51	51
A2M9NE0EX51O7Z	50	False	51	51
A1UULJW6V2ERBP	50	False	51	51
A2R8VXVVO50XIM	50	False	51	51
ACLKV3VV6FGDU	50	False	51	51
A3TTNQ1AUA2N63	50	False	51	51
A2RIAXGSBP65BJ	50	False	51	51
A3ORV1QBL4K9U1	50	False	51	51
A3B5NETV3NS2EH	50	True	1	1
A27DY7WQWLYSEO	50	False	51	51
A2GQ6ORWXGIGS6	50	True	35	44
A3N9DP3DISWORE	50	False	51	51
A3LWV94ZSGJANY	50	True	25	30
A2BPS64EXCJDKP	50	False	51	51
A2MRTFIDEAPZJ1	50	False	51	51
A2TI5R93FF69UN	50	False	51	51
A3G2PUQ455XMXJ	50	False	51	51
AETU6WZAUMX53	50	False	51	51
A1I8XTYJHWX6N2	50	False	51	51
A2KVKBIXBL9802	50	True	21	17
A2XNKMGEYHLUK7	50	False	51	51
A1ESSN3AWYWUTL	50	False	51	51
A17T1ADLB2YWZR	50	False	51	51
A3EXW4HNYX7HF5	50	False	51	51
A2SXGR38BJR47M	50	False	51	51
A2FSPEEQSF1D3L	50	False	51	51
AYUF7YETYOLNX	50	False	51	51
AP1IQ8PYS5YHB	50	False	51	51
A1UXYKT3295IFA	50	False	51	51
A2MP7JGO747X6E	50	False	51	51
A38942DXUBBVH7	50	False	51	51
A2O35ES6WSV2Z2	50	False	51	51
AJM8UJ66W6YT	50	False	51	51
ADSFUJVGDLOE4	50	False	51	51
A1ZAIEZHFLI9UN	50	True	47	26
A112JF58KKB8LP	50	False	51	51
A1GN7ZHUL5R03A	50	False	51	51
A3DIDEUX0W5VT6	50	False	51	51
A351YEOZLLR34M	50	False	51	51
A3QIMPQ5IHQ2AI	50	False	51	51
AIAFKJXRLHRSH	50	False	51	51
A3JT5XR92IFRVL	50	False	51	51
A17HMM1M7T9PJ1	50	True	33	21
A3JQ9SPK2QOTQT	50	False	51	51
A1C3V69D1U45HQ	50	False	51	51
A1CY5WN9WX3X4	50	False	51	51
A2GMR0SIVOO8T7	50	False	51	51
A261ZEKT6OATPN	50	False	51	51
A2LTE3VNQXGKW0	50	True	30	17
A3UVUAZUX9SA8M	50	False	51	51
AB0LNCMOC8QOK	50	False	51	51
A2FCYYMJSZ4K7Z	50	False	51	51
A3PLSE1DHYB3E5	50	True	19	22
A33HWB3M8NWQ58	50	False	51	51
A282QA7ILWWQZ6	50	False	51	51
A2KVO09I5WQ8DK	50	False	51	51
A3H52GVIONVIK7	50	False	51	51
A3SOG15BVCO51	50	False	51	51
A3UJ65AN55YBP6	50	False	51	51
A27EMTPVMIDZKW	50	False	51	51
A12H774IJ9EWZI	50	False	51	51
A2VE448CUB907P	50	False	51	51
A1VO8NC02CAVJE	50	False	51	51
ABU0S5LQC4UU2	50	False	51	51
A2RA8EXRAZN45S	50	False	51	51
A2SAKBTBTR2BNB	50	False	51	51
AG6SDKCAXNR33	50	False	51	51
A77L6DK349N94	50	False	51	51
A1NHBJ146UYR06	50	False	51	51
A72YUWHZ1OR9O	50	False	51	51
A21F2U5SP9FJC7	50	False	51	51
A2284MUOR64G2F	50	False	51	51
A35FOJRS62GW49	50	False	51	51
A2WF5J4XI1ZFXM	50	False	51	51
AIOHNV6OYID1N	50	False	51	51
A1LHAXBM5GBJS2	50	True	3	4
A2RY4E6DP3M2L2	50	False	51	51
A302JEPH6HRPPL	50	False	51	51
A1IC0HZ35M0406	50	True	1	1
A2Q51LFVE9P8H7	50	False	51	51
A1CS9QXHP8LJB0	50	False	51	51
A2FWZ58M6IQMD7	50	False	51	51
A3D3ASEXBFN5DL	50	False	51	51
A30PGVFBSML3YV	50	True	4	4
A3EZIP6YQX5J8Q	50	False	51	51
A1CB5WCS1KQTOZ	50	False	51	51
A10332THSGIOC1	50	False	51	51
A1WVO00PIPF8RA	50	False	51	51
A3LZBN54U1MR5A	50	False	51	51
AY9SSM2CJ5RTA	50	False	51	51
A3SCIP098VYA23	50	False	51	51
A22S4C01D1O01K	50	False	51	51
A39VM3SAUME9VV	50	False	51	51
A2BF1GX8G0VD07	50	False	51	51
A1U1343Q6A44BY	50	False	51	51
AYMRVJI3K0XUK	50	False	51	51
A1CQ2LJA3XU7UM	50	False	51	51
A1HJ9P95IRZ32O	50	False	51	51
A2M7SF04WEDW4W	50	False	51	51
A2YXWENP814QLI	50	False	51	51
A20RGDA4WCJGN2	50	False	51	51
A7X9SBEVSHV5N	50	False	51	51
ABPX680DGJ5AA	50	True	39	49
A1EN4XAKX9LK4A	50	True	2	1
A1JJBI6Q3T9O0Y	50	True	1	1
A10ZOXRR0QMZ9Z	50	False	51	51
A5X1B2HBQUR3P	50	False	51	51
A3C87XR86TEWEF	50	True	1	1
A28EX0M22Y4KS4	50	False	51	51
A3TICVZ5T1KBBO	50	False	51	51
A305EJS7U9EDQG	50	False	51	51
A9UPV7OQYV03F	50	True	3	2
A1BQTYVTL2W9RN	50	False	51	51
ACSD2I68RM1L1	50	False	51	51
A2341MIGVAIESJ	50	False	51	51
A23TSL8Y510LV6	50	False	51	51
AZ45UN2TEI3HY	50	False	51	51
A2IKCYDHAJR4KL	50	False	51	51
A3BP2X6VFUSS5R	50	False	51	51
A2D5Z9KLWTDW51	50	False	51	51
A3SUJTLF7K7FJ6	50	True	10	3
A19SYRKLL6PD4R	50	False	51	51
A18RR55RLK90PP	50	False	51	51
A3CNL2EG5ARWL4	50	False	51	51
AT40FSES3V2LI	50	False	51	51
AG5942NI7JAH1	50	False	51	51
A1M1ZZCMOH111Y	50	False	51	51
A2UAS6OGCR8IUG	50	False	51	51
A2N7UANAFQ9L5C	50	False	51	51
A11QM8IY2QS1F5	50	False	51	51
AQJUB96Y7X59A	50	False	51	51
A18MG1GPSEAPE9	50	False	51	51
A24E9EHRGDOGV3	50	True	37	43
A2EUFP0JRNT89E	50	False	51	51
A3CLWZGMC7M9Z1	50	True	28	20
A3NN6Q0D6TK11U	50	True	7	7
A34VCCL1YO6D0I	50	False	51	51
A1PLGH5DGHFVVY	50	False	51	51
A2PZJI7YONY2A1	50	True	1	1
A1P6QSZJY5OBY7	50	False	51	51
A2I02MYK9NI73B	50	False	51	51
A2T5VFMUGVV1XG	50	False	51	51
A2ASMPDV3AH0QT	50	False	51	51
A2WZBKDNVBMLWZ	50	True	1	1
APP8XWYYV4PAA	50	False	51	51
A19VQ5NIFBUJSV	50	True	3	2
A3F69LY1QJ7I5Y	50	False	51	51
AGFGY4EJ37VS2	50	True	34	29
A3O4UFT4RQO7AN	50	False	51	51
A2D3Z8IGW9RJ4K	50	False	51	51
ATL2EJGS0OD8S	50	True	5	10
A3ESTWDBNOUJQ7	50	False	51	51
A108CA8X6ZYE9W	50	False	51	51
A1J5FNJLW42BL8	50	False	51	51
A39O1RWSVIB6TK	50	False	51	51
AQW0X2731G6ZB	50	True	18	33
A35OBVCKDNYUR3	50	True	4	7
ABD7HPJOBC8BJ	50	True	3	6
A3PJNHE80BQNFU	50	False	51	51
A1DSCPT3MY8NSX	50	True	8	3
A1ISA41C4A03SG	50	True	18	16
A7A31MX1R7DUD	50	False	51	51
A2O2822VQN2HFG	50	False	51	51
A3N2SK11B25XZK	50	False	51	51
A2XCL1L7FCSOO7	50	False	51	51
A2771ZD14NJVS	50	True	2	1
A2YQ24IJEVF3PV	50	False	51	51
A1AOG5U92RH6GC	50	False	51	51
A3L17RRL053ZXH	50	True	3	10
A53YP4DF1EJES	50	True	2	2
AQNDWV4YMTBZF	50	False	51	51
A5QSI9MNS8NMS	50	True	1	4
AXK8UKPSYESNP	50	False	51	51
A33Q2O6FQK65EK	50	True	17	15
A1BK60GZ4QME6I	50	False	51	51
AG8QJ2NED5GWJ	50	False	51	51
AO645B6SU6DZV	50	False	51	51
A19ZCPGGWOV4UQ	50	True	1	2
A1SFZS2ICCJSZ8	50	True	1	1
A2YQJDUIIPPFI4	50	False	51	51
A3BXJF4URL95RT	50	False	51	51
A2YSWNMW4E78GF	50	False	51	51
A2RFN9B7U7DGK1	50	False	51	51
A1PNLJSZ37FAUU	50	False	51	51
A1ZYH2WG49X7M7	50	False	51	51
A3MKRAD7Z64ED5	50	False	51	51
A3JYY8RLJNC56V	50	False	51	51
AN49G1NJDOT94	50	False	51	51
A2Z8ZFM4SGCTYL	50	True	33	31
A1TOY72HWC2ASA	50	False	51	51
A2XU46XXNV19C8	50	False	51	51
A1ZO9OBHLID7KM	50	False	51	51
A1J1MTCRIMX37I	50	False	51	51
A3LG1IJ7UV79GR	50	False	51	51
A1TWTL2KY2WUDW	50	False	51	51
A1C157FRUD6JXH	50	False	51	51
A1NSBJCDO3YDP2	50	False	51	51
A3HORVSI2I23YR	50	False	51	51
AOQZPFEVL2D9Y	50	True	16	15
A30PGMDIGWO7M4	50	False	51	51
A1Y1VKNAJOCD1G	50	False	51	51
A1W3BJBH2E48IN	50	True	9	15
A2MBLVMVDLHK1L	50	False	51	51
A3OU3VMKHM5T7L	50	False	51	51
ANBVYCAEPWHY3	50	False	51	51
AQ2UUK379POFL	50	False	51	51
A1YGF9FFKQEB9N	50	False	51	51
A354HWCO3WW4AK	50	False	51	51
A2L6G6CCWWP5IV	50	False	51	51
A14V45OKTF6U6Q	50	False	51	51
A3UE1PURTS8PG	50	True	2	1
A3ZZFPQLNHTLB	50	False	51	51
A14C65X2PJPQMT	50	True	2	2
A7Y0MEKYZS3X6	50	False	51	51
A9J3LMY955WKJ	50	False	51	51
A2HWZZM6D6Q4YQ	50	False	51	51
A3KWRC15OXO3EZ	50	True	3	2
A3F43PAJZLOE3I	50	False	51	51
A39CCZM9M9H3HX	50	False	51	51
A16UYT4DEUXBA5	50	False	51	51
A2Y2OW2CR3WMRK	50	True	1	1
A1C8BEFG26LC3V	50	False	51	51
A5HHOCI5LTAWB	50	False	51	51
A38167RWGZR8AE	50	False	51	51
A32J5J2J2UTCR	50	False	51	51
ASFRULWDRQCUO	50	False	51	51
A2974R9BTPZPOJ	50	False	51	51
A3IUMV0T5KAQMD	50	False	51	51
AZCVUV657V5XG	50	False	51	51
ASZ8W38C6GQPK	100	False	101	101
A369R4MUZCUI3D	100	False	101	101
A27AEZG2GO6OK2	100	False	101	101
A3N61N91YEIZ47	100	False	101	101
A3N5NRW1GQ8RXL	100	False	101	101
A3CQ5980OVK9GQ	100	False	101	101
A24F60FH23CSWL	100	False	101	101
A339D0QQYH0ZRG	100	True	3	2
A2G9P49SWMNJ5V	100	False	101	101
AW0IOR4AEEK46	100	True	5	8
A2Y71CUI7ILZSH	100	False	101	101
ANPTHLKNDONR5	100	False	101	101
A1954JA0H5WBJQ	100	False	101	101
A3UTB0QKXNY8CB	100	False	101	101
A2ZX3CGI6PM4X1	100	False	101	101
A35PNMSE7JVPK7	100	False	101	101
AOPWIKGDPRMX8	100	True	1	1
A3OOS2B1ZZBCHI	100	False	101	101
A9SUD7U1I40PB	100	False	101	101
A2R4NM7XJDHX13	100	False	101	101
A9TCBI8KIFJ0M	100	False	101	101
A24YTF4DFAMFXP	100	False	101	101
A2Q9B9WLL51Z70	100	False	101	101
A27144YLL9MNQS	100	False	101	101
A1RDIBJ0EPOIXF	100	False	101	101
A2MX85R9XJXO9I	100	False	101	101
A36LQ698RFJRYP	100	False	101	101
A1VH028NKF3A8	100	False	101	101
A29FYU0NWVEMMQ	100	False	101	101
A24N79JNVNFSBV	100	False	101	101
A3GTI284ZE3B6W	100	True	11	12
A1D1TYFB50XPJ2	100	False	101	101
A28JZ1ZMM80FXP	100	True	2	2
A2Y96MUF4VWAOW	100	True	16	14
A3W3ZIJ1XSW8SW	100	False	101	101
A2DRO0SFQ5C0UU	100	False	101	101
A3F1UYG3P3DGJS	100	False	101	101
A1EUT9DYQVQJ48	100	False	101	101
A2VG3TH6IMOVKM	100	False	101	101
ACPSENP0EQE49	100	False	101	101
A3VPZFFS8IO08A	100	False	101	101
A301SYVALW58GF	100	False	101	101
A1N7HHTP02O4VU	100	False	101	101
A3MPWZNB1K8J1G	100	True	81	91
ACPYT9KCCKX6X	100	False	101	101
A1MXJVANURX26J	100	False	101	101
AZQOGNBVDKWR0	100	False	101	101
A21R8JYHVCJOV5	100	False	101	101
A1BMET3MONQ1WE	100	False	101	101
A2UAQ83AY3C3CY	100	False	101	101
AEMV9IMH665B9	100	True	39	36
A24HD3TRDRTNM9	100	True	1	1
A3AZIU63WQK6R	100	False	101	101
A3P2D0B50DXXDS	100	False	101	101
A1JU5OELW8PPWF	100	True	25	35
A15R8O74AEX1R5	100	False	101	101
AB38XEH4DLN66	100	False	101	101
A1IAEIOZQ2M03F	100	False	101	101
A13X4VIMZPP4OP	100	False	101	101
A17ZPLHRUPPEG5	100	False	101	101
A1I5JB80670KFG	100	False	101	101
A2Y87U9VKGRAAW	100	True	1	1
A3GVW21TD5PQAA	100	False	101	101
A39MKEAYS0XQA5	100	True	11	11
A23UF0YQDHL2LG	100	False	101	101
A1F1HEIAW7X3H	100	False	101	101
A2KQT4D0OZR569	100	False	101	101
APWXTMMNYNX4F	100	False	101	101
AF0EGN9J6610M	100	False	101	101
A25XU1RT0DJI3	100	False	101	101
A35I95L7BG74AN	100	False	101	101
A2D6LG91QQC29B	100	False	101	101
A379O5JZOPENK2	100	True	51	38
AIOB3K2PE2E3R	100	False	101	101
A153JKH35P5N2I	100	False	101	101
A13TUDSG4QK0P0	100	False	101	101
A33PBU9EHZ28PC	100	False	101	101
A3S801EXW1YK1	100	False	101	101
AG1JZXJ1VZ1HW	100	False	101	101
A3CW94YYFXEBSI	100	False	101	101
A2XX2A4OJCDNLZ	100	True	49	49
A3AE2LAXSIML73	100	False	101	101
A2RJ4DUC9IUDY0	100	False	101	101
A3GSGBKCIXB45A	100	False	101	101
A3DVO4RN4WA7A5	100	True	9	9
A2YGB747HQLREO	100	False	101	101
A3VISL7I6DN4K9	100	False	101	101
A1GQ1JGK9YM6BU	100	False	101	101
A2A4HGFGKO6BKP	100	False	101	101
A3AA5MUGG09CDS	100	False	101	101
A1E38ETRELK0OU	100	False	101	101
A2YHBS040TSI3B	100	False	101	101
A3DML7MESO9P8J	100	True	2	2
A3PVM083UFTZQJ	100	False	101	101
A3MFCKCUSW5OGE	100	False	101	101
A2BYTAC87S23BA	100	False	101	101
A3KC0CRGLO5LXJ	100	False	101	101
A3FG51WL7BP7LN	100	False	101	101
A7HUMX97N6J2R	100	False	101	101
A1OAQLHCVKKNC5	100	False	101	101
A3R5GTYQ50QVMD	100	True	79	42
A21S0K5PU4YO9L	100	False	101	101
A187FKQNMXSS8L	100	False	101	101
A2E3XN7ZGK8G6S	100	True	1	1
A1N5Z9WQ7G6B45	100	True	39	67
A309CYRJJNFMDG	100	True	29	17
ACH40GDEWZRJS	100	True	58	37
A26I6E533K6XZ8	100	False	101	101
A3OFAMMKK080ES	100	True	34	81
A2G7932FZ1GIXH	100	True	1	1
A1R27Q9GNRUGQQ	100	False	101	101
A3GU48VNT4BCFR	100	False	101	101
ANCQKZHPGDKS2	100	True	86	45
A22OVVLMT0025M	100	True	1	1
ASDXGRHJ1G0MG	100	False	101	101
A345BXR9RAZPQL	100	False	101	101
A2PXVMF9DH8NDZ	100	False	101	101
AJ7EXZ3ON0BVR	100	True	7	6
A3GV11WCN6B6OL	100	False	101	101
A3S3GGVSMN1BDM	100	False	101	101
A7JEWP1ITKQVJ	100	False	101	101
A2DF9FLWF98ZKP	100	False	101	101
