user,candidate,sasrec_rank,exact_score,is_gold
A2YO7Q1ABS2533,B0069FDR96,37,-0.8757006225309202,0
A2YO7Q1ABS2533,B007ML0OY2,38,-1.254608086177281,0
A2YO7Q1ABS2533,B0030HKJ8I,39,-0.8189698635999646,0
A2YO7Q1ABS2533,B0030HMQTS,40,-0.8826705047062465,0
A2YO7Q1ABS2533,B0000530ED,41,-1.023604461124965,0
A2YO7Q1ABS2533,B002QI1E9K,42,-0.8797807352883475,0
A2YO7Q1ABS2533,B003V265QW,43,-0.9403250685759953,0
A2YO7Q1ABS2533,B000L596FE,44,-1.088738003612629,0
A2YO7Q1ABS2533,B0000632EN,45,-1.0912263034177678,0
A2YO7Q1ABS2533,B00178TVXG,46,-1.1611084207626325,0
A2YO7Q1ABS2533,B00BM4GG9C,47,-1.5592005593436105,0
A2YO7Q1ABS2533,B001LF4I8I,48,-1.2782363468348714,0
A2YO7Q1ABS2533,B002R23I76,49,-1.0544279143214226,0
A2YO7Q1ABS2533,B0043OYFKU,50,-0.8998875823121385,0
A9N43A4VL9OET,B003VI0HVA,1,-1.5024208511623232,0
A9N43A4VL9OET,B00C7DYBX0,2,-1.225392929145268,1
A9N43A4VL9OET,B003COAFPQ,3,-1.2169440283240485,0
A9N43A4VL9OET,B005HIH7YM,4,-0.9955091662704945,0
A9N43A4VL9OET,B000ZMBSPE,5,-0.8718266509739416,0
A9N43A4VL9OET,B0043OYFKU,6,-0.5177722293280697,0
A9N43A4VL9OET,B007Q0WW0S,7,-1.1445839745657784,0
A9N43A4VL9OET,B002WTC37A,8,-1.2162553170804,0
A9N43A4VL9OET,B004675EI6,9,-1.2953036853245325,0
A9N43A4VL9OET,B001189I3A,10,-0.8692437612584659,0
A9N43A4VL9OET,B000NWDSAE,11,-1.149595056261335,0
A9N43A4VL9OET,B0018DAUKI,12,-0.8131760976144246,0
A9N43A4VL9OET,B0030HKJ8I,13,-0.9986922432269368,0
A9N43A4VL9OET,B004LUZ956,14,-0.6328776516020298,0
A9N43A4VL9OET,B007O7AZBG,15,-0.9911813237076785,0
A9N43A4VL9OET,B004YBW5T0,16,-1.234672890709979,0
A9N43A4VL9OET,B005IUGRBI,17,-1.547352522611618,0
A9N43A4VL9OET,B0020MMCZW,18,-1.2368908969219774,0
A9N43A4VL9OET,B006UET5UG,19,-1.1057516166142054,0
A9N43A4VL9OET,B000HRVC5I,20,-1.0345457290698374,0
A9N43A4VL9OET,B0058CJV50,21,-1.1090154988425118,0
A9N43A4VL9OET,B000YJ2SKM,22,-0.8458382870264488,0
A9N43A4VL9OET,B0046VGPHQ,23,-0.8941893366697643,0
A9N43A4VL9OET,B0098JU8TC,24,-1.1022119085703577,0
A9N43A4VL9OET,B003S516XO,25,-1.1793422971594347,0
A9N43A4VL9OET,B0002YE8WA,26,-1.18141998563494,0
A9N43A4VL9OET,B003I6O5RC,27,-2.0896938272884915,0
A9N43A4VL9OET,B002QI1E9K,28,-0.88223454781941,0
A9N43A4VL9OET,B0012J30LY,29,-1.0216804785387856,0
A9N43A4VL9OET,B0048KSGZO,30,-0.9872009754180908,0
A9N43A4VL9OET,B0092MCO88,31,-1.399258035235107,0
A9N43A4VL9OET,B005I2MP62,32,-0.5379180486945968,0
A9N43A4VL9OET,B004D24818,33,-0.700738651411874,0
A9N43A4VL9OET,B0084A5PSK,34,-1.329683712550572,0
A9N43A4VL9OET,B002LFLPEC,35,-1.213212744465896,0
A9N43A4VL9OET,B00683MOWK,36,-1.137247215158173,0
A9N43A4VL9OET,B006BA3BAY,37,-1.1142963713833265,0
A9N43A4VL9OET,B00016XJ4M,38,-0.8676692658835756,0
A9N43A4VL9OET,B00011QTZI,39,-1.5291211562497276,0
A9N43A4VL9OET,B003MJ7Z0O,40,-1.4149291515350342,0
A9N43A4VL9OET,B001TJXI5U,41,-1.1906519936663764,0
A9N43A4VL9OET,B0013TM9UQ,42,-1.117070266178676,0
A9N43A4VL9OET,B0030O3VRW,43,-1.0614358357020788,0
A9N43A4VL9OET,B000UVZU1S,44,-0.7836503867209623,0
A9N43A4VL9OET,B000L596FE,45,-1.2279900429504258,0
A9N43A4VL9OET,B002ZTT9II,46,-1.3302036012922014,0
A9N43A4VL9OET,B003RF82UK,47,-1.2129899180893386,0
A9N43A4VL9OET,B008C130XS,48,-1.0789708750588554,0
A9N43A4VL9OET,B004TSFBJO,49,-1.4456500836781092,0
A9N43A4VL9OET,B0076P7R1W,50,-1.3871078661509912,0
A1ZXEVTNNDKJ61,B003N4ST94,1,-1.6559467358248574,0
A1ZXEVTNNDKJ61,B000P22TIY,2,-1.161908643586295,0
A1ZXEVTNNDKJ61,B001AO0WCG,3,-0.9982664720810135,0
A1ZXEVTNNDKJ61,B003MJ7Z0O,4,-1.2182231800896781,0
A1ZXEVTNNDKJ61,B000ZMBSPE,5,-0.8673269661542561,0
A1ZXEVTNNDKJ61,B00700H128,6,-3.7958700316292897,0
A1ZXEVTNNDKJ61,B000VEWF2Q,7,-1.8401823384421212,0
A1ZXEVTNNDKJ61,B000QAVLT8,8,-1.0028705256325858,0
A1ZXEVTNNDKJ61,B005HIH7YM,9,-0.9227895429357886,0
A1ZXEVTNNDKJ61,B0020MMCZW,10,-0.8537835718598217,0
A1ZXEVTNNDKJ61,B0038TYTSO,11,-1.4149706704275948,0
A1ZXEVTNNDKJ61,B0036LMFYO,12,-1.2526318005153112,0
A1ZXEVTNNDKJ61,B0002YLY9K,13,-1.8719417708260673,0
A1ZXEVTNNDKJ61,B0038TVH3Y,14,-0.966593895639692,0
A1ZXEVTNNDKJ61,B004Y5M8QQ,15,-1.2930602032159055,0
A1ZXEVTNNDKJ61,B0012NVE2W,16,-1.375023638480343,0
A1ZXEVTNNDKJ61,B003VI0HVA,17,-2.004507558536196,0
A1ZXEVTNNDKJ61,B001B0X05U,18,-2.0483070064718567,0
A1ZXEVTNNDKJ61,B003COAFPQ,19,-0.9755708840010422,0
A1ZXEVTNNDKJ61,B001DHNBYQ,20,-1.8462400566786528,0
A1ZXEVTNNDKJ61,B000NE6QP6,21,-1.2919536488396781,0
A1ZXEVTNNDKJ61,B003CE8BAW,22,-2.364814826420375,0
A1ZXEVTNNDKJ61,B000TD2QXC,23,-2.702195235661098,0
A1ZXEVTNNDKJ61,B0048O2R1E,24,-0.8688087148361124,0
A1ZXEVTNNDKJ61,B0020MMCJI,25,-1.1755328788588355,0
A1ZXEVTNNDKJ61,B000H88PCU,26,-1.4282962869453644,0
A1ZXEVTNNDKJ61,B0031B51Y0,27,-2.157221419470651,0
A1ZXEVTNNDKJ61,B000EEX7TI,28,-1.4306059564862932,0
A1ZXEVTNNDKJ61,B0070TSNO4,29,-0.8811634864125933,0
A1ZXEVTNNDKJ61,B000BTO6CI,30,-1.0801552310585976,0
A1ZXEVTNNDKJ61,B0036BI56G,31,-1.1693716049194336,0
A1ZXEVTNNDKJ61,B0023A7JF4,32,-0.8994421698153019,0
A1ZXEVTNNDKJ61,B001T88N0G,33,-1.4082656076976232,0
A1ZXEVTNNDKJ61,B00DQ2I0G0,34,-3.304329650742667,0
A1ZXEVTNNDKJ61,B004YRTZG0,35,-1.4086686532412256,0
A1ZXEVTNNDKJ61,B00121UVU0,36,-0.9304501361080578,1
A1ZXEVTNNDKJ61,B004CQ710U,37,-1.2273631026037037,0
A1ZXEVTNNDKJ61,B002SYXHTC,38,-1.1099889448710851,0
A1ZXEVTNNDKJ61,B00CBYAP0S,39,-2.261521407536098,0
A1ZXEVTNNDKJ61,B00C7DYBX0,40,-1.3096195118767875,0
A1ZXEVTNNDKJ61,B00423J2KU,41,-1.5463042770113264,0
A1ZXEVTNNDKJ61,B00CE2JC9W,42,-1.3404693944113595,0
A1ZXEVTNNDKJ61,B001ET77NY,43,-1.1030917859503202,0
A1ZXEVTNNDKJ61,B0012RSXNG,44,-1.3884356362479073,0
A1ZXEVTNNDKJ61,B001189I3A,45,-0.9429947137832642,0
A1ZXEVTNNDKJ61,B003SSTL42,46,-1.3466362271990096,0
A1ZXEVTNNDKJ61,B000ELP5KA,47,-1.0031141247600317,0
A1ZXEVTNNDKJ61,B000THCTOO,48,-1.5972204208374023,0
A1ZXEVTNNDKJ61,B000QAVNA0,49,-1.829541734286717,0
A1ZXEVTNNDKJ61,B00340T6XU,50,-1.6951693289780192,0
A1AR8KZS1JBIKH,B000ZMBSPE,1,-0.7314011160550373,0
A1AR8KZS1JBIKH,B0023A7JF4,2,-1.1474770493805408,0
A1AR8KZS1JBIKH,B001189I3A,3,-1.0324566667633397,0
A1AR8KZS1JBIKH,B00016XJ4M,4,-1.0353688811384407,0
A1AR8KZS1JBIKH,B0048O2R1E,5,-1.5901529237079168,0
A1AR8KZS1JBIKH,B00121UVU0,6,-1.171474854860987,0
A1AR8KZS1JBIKH,B004LUZ956,7,-0.842447429895401,0
A1AR8KZS1JBIKH,B006BA3BAY,8,-1.1620683584894453,0
A1AR8KZS1JBIKH,B001715WH2,9,-1.9250048633132661,0
A1AR8KZS1JBIKH,B000TKH6G2,10,-0.7718421095757678,0
A1AR8KZS1JBIKH,B001AO0WCG,11,-1.031345334587968,0
A1AR8KZS1JBIKH,B003MJ7Z0O,12,-1.0248856927667345,0
A1AR8KZS1JBIKH,B000UVZU1S,13,-0.9188562477315178,0
A1AR8KZS1JBIKH,B0013TM9UQ,14,-1.1556185207196645,0
A1AR8KZS1JBIKH,B0043OYFKU,15,-0.8343002223409712,0
A1AR8KZS1JBIKH,B005HIH7YM,16,-0.8849375629797578,0
A1AR8KZS1JBIKH,B006L1DNWY,17,-1.152557379433087,0
A1AR8KZS1JBIKH,B0046VGPHQ,18,-0.9508829123473593,0
A1AR8KZS1JBIKH,B001JKTTVQ,19,-0.9599786081484386,0
A1AR8KZS1JBIKH,B003V265QW,20,-0.9311157124383109,0
A1AR8KZS1JBIKH,B003COAFPQ,21,-1.1331484490781025,0
A1AR8KZS1JBIKH,B003KZBI30,22,-1.4110025678362166,0
A1AR8KZS1JBIKH,B000V8MTIC,23,-1.0889229440862047,0
A1AR8KZS1JBIKH,B000L9YYTS,24,-1.234473549893924,0
A1AR8KZS1JBIKH,B000VPPUEA,25,-1.1379613418664252,0
A1AR8KZS1JBIKH,B000P22TIY,26,-1.3541640319994517,0
A1AR8KZS1JBIKH,B003S516XO,27,-0.9258520515577402,0
A1AR8KZS1JBIKH,B000ELP5KA,28,-1.0684741872495838,0
A1AR8KZS1JBIKH,B0054GBXOW,29,-1.0978995317127556,0
A1AR8KZS1JBIKH,B002WTC38O,30,-1.2982948848179408,0
A1AR8KZS1JBIKH,B001F51PXA,31,-1.7351854017802648,0
A1AR8KZS1JBIKH,B007Q0WW0S,32,-1.0531373705182756,0
A1AR8KZS1JBIKH,B0000ZLEFU,33,-1.1438228873802083,0
A1AR8KZS1JBIKH,B002WJOOIQ,34,-1.3931738138198853,0
A1AR8KZS1JBIKH,B00150LT40,35,-0.8926982968114316,0
A1AR8KZS1JBIKH,B0056GDG90,36,-1.0903597899845667,0
A1AR8KZS1JBIKH,B000VDUOFM,37,-1.0037978206362044,0
A1AR8KZS1JBIKH,B003N4ST94,38,-1.270471500498908,0
A1AR8KZS1JBIKH,B000L596FE,39,-0.9575828840689999,0
A1AR8KZS1JBIKH,B0018DAUKI,40,-1.3688821537154061,0
A1AR8KZS1JBIKH,B00188IFHS,41,-1.6408912924650525,0
A1AR8KZS1JBIKH,B000PLUZL8,42,-1.2155480650544632,0
A1AR8KZS1JBIKH,B001MA0QY2,43,-0.7907975614070892,0
A1AR8KZS1JBIKH,B000142FVW,44,-1.0230227197919572,0
A1AR8KZS1JBIKH,B004CQ710U,45,-1.3396514565683901,0
A1AR8KZS1JBIKH,B000HRVC5I,46,-0.7279440965503454,0
A1AR8KZS1JBIKH,B0006GZCVK,47,-1.3262370143617903,1
A1AR8KZS1JBIKH,B00021C1LI,48,-1.2898420936294965,0
A1AR8KZS1JBIKH,B0002Z8QG8,49,-0.9095719999500683,0
A1AR8KZS1JBIKH,B003RF82UK,50,-1.262261855416,0
A3HUZUFWPH5TGM,B0030HKJ8I,1,-0.7611655635825757,0
A3HUZUFWPH5TGM,B004675EI6,2,-1.1934082167489188,1
A3HUZUFWPH5TGM,B00A51LI1O,3,-0.47112651807921274,0
A3HUZUFWPH5TGM,B002QI1F8A,4,-0.784454345703125,0
A3HUZUFWPH5TGM,B00150LT40,5,-0.8187375669367611,0
A3HUZUFWPH5TGM,B000HRVC5I,6,-0.35280129300164326,0
A3HUZUFWPH5TGM,B004DIXYWG,7,-0.9820793696812221,0
A3HUZUFWPH5TGM,B0030O3VRW,8,-0.8144757236753192,0
A3HUZUFWPH5TGM,B007O7AZBG,9,-0.8245190382695,0
A3HUZUFWPH5TGM,B0039UT9QE,10,-1.073971215569015,0
A3HUZUFWPH5TGM,B004TSF8R4,11,-0.8402688578462403,0
A3HUZUFWPH5TGM,B002QI1E9K,12,-2.1807629615068436,0
A3HUZUFWPH5TGM,B00683MOWK,13,-1.062248724645802,0
A3HUZUFWPH5TGM,B0058CJV50,14,-1.7491474151611328,0
A3HUZUFWPH5TGM,B001HKR6WM,15,-0.722683310508728,0
A3HUZUFWPH5TGM,B001TJXI5U,16,-0.682537106531007,0
A3HUZUFWPH5TGM,B004BCT7G6,17,-1.2814456820487976,0
A3HUZUFWPH5TGM,B004D24818,18,-1.0900532858712333,0
A3HUZUFWPH5TGM,B004TSFBJO,19,-1.0310340012822832,0
A3HUZUFWPH5TGM,B0043OYFKU,20,-0.7738124341205028,0
A3HUZUFWPH5TGM,B003EBNLIA,21,-1.497462177116956,0
A3HUZUFWPH5TGM,B004DIUWAI,22,-1.1631232244627816,0
A3HUZUFWPH5TGM,B004M7L1XW,23,-1.6455920083182198,0
A3HUZUFWPH5TGM,B003UH0528,24,-0.8529278763702938,0
A3HUZUFWPH5TGM,B004TSFBNK,25,-1.001086447920118,0
A3HUZUFWPH5TGM,B007Q0WW0S,26,-0.8905199595860073,0
A3HUZUFWPH5TGM,B004TSFE6Y,27,-1.0423167943954468,0
A3HUZUFWPH5TGM,B002LFLPEC,28,-1.0937136571322168,0
A3HUZUFWPH5TGM,B002WTC37A,29,-0.909395614297994,0
A3HUZUFWPH5TGM,B006UET5UG,30,-0.8749133859361921,0
A3HUZUFWPH5TGM,B003COAFPQ,31,-0.9704714321664402,0
A3HUZUFWPH5TGM,B001V3TVEQ,32,-1.0199798899037498,0
A3HUZUFWPH5TGM,B002ZTT9II,33,-1.0790048326764787,0
A3HUZUFWPH5TGM,B004Y9GTYE,34,-1.374143436551094,0
A3HUZUFWPH5TGM,B0046VGPHQ,35,-1.0037143182874257,0
A3HUZUFWPH5TGM,B0048KSGZO,36,-1.9715659958975655,0
A3HUZUFWPH5TGM,B000L596FE,37,-0.9175415869270053,0
A3HUZUFWPH5TGM,B000NWDSAE,38,-1.0850621206419808,0
A3HUZUFWPH5TGM,B0030HAF4G,39,-0.9623287031427026,0
A3HUZUFWPH5TGM,B002QXINAS,40,-1.0488409996032715,0
A3HUZUFWPH5TGM,B005EII0QO,41,-1.1704508577074324,0
A3HUZUFWPH5TGM,B0043TUSME,42,-1.0418582167476416,0
A3HUZUFWPH5TGM,B000WYZ9Q4,43,-1.3146199498857771,0
A3HUZUFWPH5TGM,B004DIXYUI,44,-0.9775551387241909,0
A3HUZUFWPH5TGM,B003VI0HVA,45,-1.3805424145282035,0
A3HUZUFWPH5TGM,B005TKZS76,46,-0.9013880150658744,0
A3HUZUFWPH5TGM,B003I6O5RC,47,-1.4240978871073042,0
A3HUZUFWPH5TGM,B004ZD2M6I,48,-1.0912988313606806,0
A3HUZUFWPH5TGM,B001UREIFU,49,-1.5612992974264281,0
A3HUZUFWPH5TGM,B005FYJB92,50,-2.3425990513091426,0
AT1RF4WNPGGLC,B00JJVG6HC,1,-2.519183431352888,0
AT1RF4WNPGGLC,B009FKNGGQ,2,-0.8507948177201408,1
AT1RF4WNPGGLC,B001ECQ4OY,3,-0.8684150725603104,0
AT1RF4WNPGGLC,B005BF1M10,4,-1.285334134873535,0
AT1RF4WNPGGLC,B007RTR9DS,5,-0.405454192842756,0
AT1RF4WNPGGLC,B00AHF1GK6,6,-0.6451511038727143,0
AT1RF4WNPGGLC,B008U2Y9BQ,7,-0.8483367988041469,0
AT1RF4WNPGGLC,B0089JVEPO,8,-0.3699486142556582,0
AT1RF4WNPGGLC,B0072XRJ20,9,-1.4745772651263647,0
AT1RF4WNPGGLC,B000AO2NXS,10,-0.5407427549362183,0
AT1RF4WNPGGLC,B006L2137A,11,-1.0389063698395538,0
AT1RF4WNPGGLC,B009YSSLAU,12,-0.7738349097115653,0
AT1RF4WNPGGLC,B00AE07IEM,13,-0.8894649233136859,0
AT1RF4WNPGGLC,B0063A432W,14,-0.4888307260615485,0
AT1RF4WNPGGLC,B00A0J09C0,15,-0.8708219528198242,0
AT1RF4WNPGGLC,B007RTR9FQ,16,-0.959089960370745,0
AT1RF4WNPGGLC,B005TI7NQ2,17,-0.9853679452623639,0
AT1RF4WNPGGLC,B000R46I1O,18,-0.5223378145268985,0
AT1RF4WNPGGLC,B00AO4E9L8,19,-0.9671643802097866,0
AT1RF4WNPGGLC,B00A0IWSN4,20,-1.1454387222014313,0
AT1RF4WNPGGLC,B00AHF1GTM,21,-0.7637566157749721,0
AT1RF4WNPGGLC,B007RTR9G0,22,-0.6534574713025775,0
AT1RF4WNPGGLC,B001ECQ55M,23,-1.1098991115671066,0
AT1RF4WNPGGLC,B00C8YCFU4,24,-2.7941933359418596,0
AT1RF4WNPGGLC,B00AO4E9MC,25,-0.9973307557645187,0
AT1RF4WNPGGLC,B007RTR8UW,26,-1.0994418689182825,0
AT1RF4WNPGGLC,B00A0IWTEW,27,-1.0263406208583288,0
AT1RF4WNPGGLC,B00IBS9QC6,28,-2.1056975794157813,0
AT1RF4WNPGGLC,B00A0IWSIO,29,-0.8614251629540897,0
AT1RF4WNPGGLC,B00ALV8EKQ,30,-0.9638013004192284,0
AT1RF4WNPGGLC,B00A0J084Y,31,-0.7314496125493731,0
AT1RF4WNPGGLC,B00AE078YM,32,-1.0692317145211356,0
AT1RF4WNPGGLC,B00ALV8EJW,33,-1.539118700261627,0
AT1RF4WNPGGLC,B009RNUH7M,34,-0.9857089178902763,0
AT1RF4WNPGGLC,B00GCQMSVA,35,-2.7116684232439314,0
AT1RF4WNPGGLC,B00B33Y2JI,36,-0.9688098766231893,0
AT1RF4WNPGGLC,B00AE07FUE,37,-1.1152674811226981,0
AT1RF4WNPGGLC,B00AE07FQI,38,-0.9310679066302815,0
AT1RF4WNPGGLC,B00AO4E9E0,39,-0.8101356966154916,0
AT1RF4WNPGGLC,B00A46OKFG,40,-0.8023930609758411,0
AT1RF4WNPGGLC,B00A0IWRT4,41,-0.7193517535921663,0
AT1RF4WNPGGLC,B002TSA90M,42,-0.9081719452556821,0
AT1RF4WNPGGLC,B00A0IWRU8,43,-1.0353114094049747,0
AT1RF4WNPGGLC,B001ECQ4YO,44,-0.686060905456543,0
AT1RF4WNPGGLC,B007RTR8UM,45,-0.8804934594248023,0
AT1RF4WNPGGLC,B00H93NJLS,46,-1.8776819187582336,0
AT1RF4WNPGGLC,B0054MSBZA,47,-1.957519986799785,0
AT1RF4WNPGGLC,B00EA4MHN0,48,-1.111671698275521,0
AT1RF4WNPGGLC,B00IP42FBA,49,-1.7884668963296073,0
AT1RF4WNPGGLC,B007RTR9E2,50,-0.9606142044067383,0
A3U5PAYEQSSVJS,B0043OYFKU,1,-0.6648557486145624,0
A3U5PAYEQSSVJS,B001V3TVEQ,2,-0.9303127569811684,0
A3U5PAYEQSSVJS,B002WTC37A,3,-1.0740125775628258,0
A3U5PAYEQSSVJS,B000WYZ9Q4,4,-0.9101575102124896,0
A3U5PAYEQSSVJS,B0030O3VRW,5,-0.9990756171090263,0
A3U5PAYEQSSVJS,B003MJ7Z0O,6,-1.0457608444350106,0
A3U5PAYEQSSVJS,B000L596FE,7,-1.002177046478859,0
A3U5PAYEQSSVJS,B004D24818,8,-0.9489921161106655,0
A3U5PAYEQSSVJS,B00016XJ4M,9,-0.8585084420171499,0
A3U5PAYEQSSVJS,B001Q878WI,10,-0.9546891025134495,1
A3U5PAYEQSSVJS,B002QI1E9K,11,-0.9794899991580418,0
A3U5PAYEQSSVJS,B004Z40048,12,-1.0478624573775701,0
A3U5PAYEQSSVJS,B001HKR6WM,13,-1.1837546825408936,0
A3U5PAYEQSSVJS,B000UVZU1S,14,-0.8870643363334239,0
A3U5PAYEQSSVJS,B001TJXI5U,15,-0.8947347745831523,0
A3U5PAYEQSSVJS,B00150LT40,16,-0.7862931815907359,0
A3U5PAYEQSSVJS,B004DIXYWG,17,-0.9663220814296177,0
A3U5PAYEQSSVJS,B0030HKJ8I,18,-0.8896337614694078,0
A3U5PAYEQSSVJS,B0068Y6CA4,19,-1.0946076342037745,0
A3U5PAYEQSSVJS,B006WVCF18,20,-0.959645007870027,0
A3U5PAYEQSSVJS,B001MA0QY2,21,-0.8998528221356017,0
A3U5PAYEQSSVJS,B0000632EN,22,-1.0160463667873825,0
A3U5PAYEQSSVJS,B004TSFE6Y,23,-1.3754324572426933,0
A3U5PAYEQSSVJS,B0039UT9QE,24,-0.9585281090943941,0
A3U5PAYEQSSVJS,B0030HMQTS,25,-0.9867543833596366,0
A3U5PAYEQSSVJS,B001OMI93S,26,-0.987275435306531,0
A3U5PAYEQSSVJS,B00538TSMU,27,-1.185708999633789,0
A3U5PAYEQSSVJS,B005UBN5AQ,28,-1.136571147612163,0
A3U5PAYEQSSVJS,B002OVV7F0,29,-0.9536351135798863,0
A3U5PAYEQSSVJS,B000TKH6G2,30,-0.8488261655397115,0
A3U5PAYEQSSVJS,B0012J30LY,31,-1.0551168099045753,0
A3U5PAYEQSSVJS,B002QI1F8A,32,-1.0232659067426408,0
A3U5PAYEQSSVJS,B004YBW5T0,33,-0.973328913894615,0
A3U5PAYEQSSVJS,B000PHRIQM,34,-1.0992445690291268,0
A3U5PAYEQSSVJS,B0000CC64W,35,-1.0540320953088147,0
A3U5PAYEQSSVJS,B003V265QW,36,-0.7469762478555951,0
A3U5PAYEQSSVJS,B004DIUWAI,37,-1.0729089209011622,0
A3U5PAYEQSSVJS,B000F63TW0,38,-1.0663038556064879,0
A3U5PAYEQSSVJS,B0000530ED,39,-1.38446991784232,0
A3U5PAYEQSSVJS,B002QFGQAK,40,-1.011365362576076,0
A3U5PAYEQSSVJS,B000142FVW,41,-0.9884781156267438,0
A3U5PAYEQSSVJS,B003UH0528,42,-1.0728330090641975,0
A3U5PAYEQSSVJS,B004TSFBNK,43,-1.1942392076764787,0
A3U5PAYEQSSVJS,B004INUWX0,44,-0.9632370892379966,0
A3U5PAYEQSSVJS,B00178TVXG,45,-1.0880301685205527,0
A3U5PAYEQSSVJS,B0046VGPHQ,46,-0.8658961463453514,0
A3U5PAYEQSSVJS,B000HRVC5I,47,-0.9275905006964292,0
A3U5PAYEQSSVJS,B0058L24O6,48,-1.3229979106358118,0
A3U5PAYEQSSVJS,B001189I3A,49,-1.0024894624948502,0
A3U5PAYEQSSVJS,B000F8HWXU,50,-0.9828864715527743,0
A1T7AGRZ0NUKYV,B0043OYFKU,1,-0.8863141951275922,0
A1T7AGRZ0NUKYV,B001189I3A,2,-1.082673613514219,0
A1T7AGRZ0NUKYV,B003MJ7Z0O,3,-1.1039812649999345,0
A1T7AGRZ0NUKYV,B000ZMBSPE,4,-0.7871992692484387,0
A1T7AGRZ0NUKYV,B00016XJ4M,5,-0.8680936684499362,0
A1T7AGRZ0NUKYV,B002WTC37A,6,-0.85639499109571,0
A1T7AGRZ0NUKYV,B0046VGPHQ,7,-0.9978958126822752,0
A1T7AGRZ0NUKYV,B003COAFPQ,8,-0.7886077791585454,0
A1T7AGRZ0NUKYV,B005HIH7YM,9,-0.7214172347448766,0
A1T7AGRZ0NUKYV,B0018DAUKI,10,-0.9148993406976972,0
A1T7AGRZ0NUKYV,B0020MMCZW,11,-1.0219562615966424,1
A1T7AGRZ0NUKYV,B000TKH6G2,12,-0.6941294478892814,0
A1T7AGRZ0NUKYV,B005GHP5UC,13,-0.8099252155848912,0
A1T7AGRZ0NUKYV,B000HRVC5I,14,-1.0122380976432137,0
A1T7AGRZ0NUKYV,B004NCFOZM,15,-1.3312982601013832,0
A1T7AGRZ0NUKYV,B000NWDSAE,16,-1.07302645274571,0
A1T7AGRZ0NUKYV,B0017HOMWM,17,-1.189894131251744,0
A1T7AGRZ0NUKYV,B003S516XO,18,-0.7665182576373419,0
A1T7AGRZ0NUKYV,B000L596FE,19,-0.7555221284606627,0
A1T7AGRZ0NUKYV,B000UVZU1S,20,-0.9859514371658277,0
A1T7AGRZ0NUKYV,B0048O2R1E,21,-1.635348200781404,0
A1T7AGRZ0NUKYV,B00188IFHS,22,-1.407706244116915,0
A1T7AGRZ0NUKYV,B00021DJ32,23,-1.2848493031093053,0
A1T7AGRZ0NUKYV,B001AO0WCG,24,-0.8406409692252055,0
A1T7AGRZ0NUKYV,B002LB75AO,25,-1.060690144268197,0
