sample_key,target_group,baseline_rank,candidate_rank,union_covered,baseline_Recall@10,baseline_NDCG@10,baseline_Recall@50,candidate_Recall@10,candidate_NDCG@10,candidate_Recall@50,changed,broad_harm,residual_spread,safety_multiplier,attenuated
A14X8PU4E3APFE:validation:B000F3V2MW,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.334805965423584,1.0,0
A153JKH35P5N2I:validation:B00A88E8NE,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3376876413822174,1.0,0
A15E6K4ZILA22P:validation:B001DZLLDG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3590286374092102,1.0,0
A15Q9YEG1XPEJN:validation:B000FSIJ0K,head,39,38,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.35778623819351196,1.0,0
A16BYDIT21IYHR:validation:B000LSZVKA,head,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0,0.3388180732727051,1.0,0
A16EIVIBBXFAQ0:validation:B00IVFCGIA,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.35721850395202637,1.0,0
A16J0ZE2YY07Q6:validation:B00000IWGQ,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3121625781059265,1.0,0
A16Q1LYIDE2WDZ:validation:B008B68IEA,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.32337063550949097,1.0,0
A16QODENBJVUI1:validation:B00AW6XYLE,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.36131107807159424,1.0,0
A16S04WKNCZHJI:validation:B002KE5GPS,head,6,7,1,1.0,0.3562071871080222,1.0,1.0,0.3333333333333333,1.0,1,0,0.30782291293144226,1.0,0
A16ZGHS7OVW2ML:validation:B00008W72D,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2643894851207733,1.0,0
A1714DUFICLF6N:validation:B004UCBU6M,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3325403332710266,1.0,0
A17771LTRWSKQ5:validation:B00FAQVVUC,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2700137197971344,1.0,0
A17KVLZE65YOKQ:validation:B00AGJ4HC2,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3146488070487976,1.0,0
A17OJRLUE3RYEJ:validation:B007U7M0WM,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.3309304714202881,1.0,0
A17ZTM5OXAPRH0:validation:B00000IZQP,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3233310580253601,1.0,0
A185O1OKRT4M8:validation:B000EQGT00,head,,54,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.3595563769340515,1.0,0
A1870QHI5BX494:validation:B004FEJ3VY,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2831403315067291,1.0,0
A188NTJ5LV8LA4:validation:B0084BPZES,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.30323904752731323,1.0,0
A18CF71GKLDS48:validation:B0007UB5VG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3100261092185974,1.0,0
A18EORJUFYO2WE:validation:B006OBH98U,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.32954707741737366,1.0,0
A18OUQEK7IZ2F2:validation:B004781SW0,head,34,45,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.3043413758277893,1.0,0
A18QMNPU6WYX06:validation:B002V3RCE6,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3570556938648224,1.0,0
A18QWGY3SYKY8U:validation:B000HGTV5W,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2731207609176636,1.0,0
A18YYHHSD6LZ2K:validation:B000HREOGM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.28852763772010803,1.0,0
A19284DX9QYBYI:validation:B00CKH9NS6,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3262118101119995,1.0,0
A1954UXJEJLMFH:validation:B001P06GX4,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3113938570022583,1.0,0
A1981KGW9BJUA4:validation:B004U5RD1A,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3202991485595703,1.0,0
A199FRO0YFMGED:validation:B00FBW4QTI,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.3126249611377716,1.0,0
A19FH0XB46522I:validation:B002RQU3VQ,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3568374812602997,1.0,0
A19OA3WBX5Z2JK:validation:B007N0KZ64,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.32016730308532715,1.0,0
A19OB162NGPFV4:validation:B004M8ROHS,tail,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0,0.29562270641326904,1.0,0
A19VZZ46WFATZK:validation:B006UD2RB6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3184407353401184,1.0,0
A19YOYY7FLQMA6:validation:B00J49UTP4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3568245768547058,1.0,0
A1A6FDVPCF5CB4:validation:B002IUFSPM,head,42,45,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.3396154046058655,1.0,0
A1A6VXCUVRZWFN:validation:B000FK3WDC,head,11,8,1,0.0,0.0,1.0,1.0,0.31546487678572877,1.0,1,0,0.3246062695980072,1.0,0
A1A8GVQFTXG70H:validation:B007J3F98O,head,19,24,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.3122534155845642,1.0,0
A1A9DJ61HL7536:validation:B003DSIBVQ,head,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0,0.3273966908454895,1.0,0
A1ADHT4NOR0R0B:validation:B004JMJKR4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.29703444242477417,1.0,0
A1AI18HNONDXKU:validation:B000BR9DPK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.27708005905151367,1.0,0
A1AKJRWMTUIMZE:validation:B003CRK5KI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.35708728432655334,1.0,0
A1AOMTP8YKG9OX:validation:B009P4I5FO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.35630297660827637,1.0,0
A1AS5M4WWAF3F2:validation:B0032EXVLG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3036346435546875,1.0,0
A1BF5WJOFYNOG4:validation:B005PNOLZ2,tail,19,16,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.36628276109695435,1.0,0
A1BMET3MONQ1WE:validation:B000IBPD76,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2882089614868164,1.0,0
A1BP92HYW0HQST:validation:B009NFG39K,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3434440791606903,1.0,0
A1BPYFQGHDT5N7:validation:B000WNUU6Y,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.30190280079841614,1.0,0
A1BSKN1R7N6282:validation:B00DMC6KAC,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3461569547653198,1.0,0
A1BTH03TBAQGN8:validation:B0036WSVQ4,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.33316415548324585,1.0,0
A1BVGOY4JCX83R:validation:B0044T2KBU,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.3181734085083008,1.0,0
A1C1NYMABU3WCH:validation:B000N5QNSK,head,19,17,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.34209781885147095,1.0,0
A1CJY7C4CVUG6X:validation:B003TREDXG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.33782586455345154,1.0,0
A1CL00EV5J84XM:validation:B00CM5D8QE,tail,4,4,1,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,0,0,0.34724146127700806,1.0,0
A1COKCSTZBJJDQ:validation:B004DJ1EH2,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3091530203819275,1.0,0
A1COPHQQFXQSNB:validation:B008DLS2SU,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.30460381507873535,1.0,0
A1CQ8RM067BZ9R:validation:B00471FMO2,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31682902574539185,1.0,0
A1CXDPY0SLYP5P:validation:B000GBA60W,head,12,11,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.30809614062309265,1.0,0
A1D51QC6ZZC265:validation:B003BMGU4Y,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3236998915672302,1.0,0
A1DBCHREMYNOVT:validation:B0016A3VAO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.30072712898254395,1.0,0
A1DD680S2WJXNQ:validation:B00GUABRNI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.35622096061706543,1.0,0
A1DU9PPNW1DLQU:validation:B008DW04UI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.27806875109672546,1.0,0
A1DY0CRKZEY0FB:validation:B00FBW8NMO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3571285605430603,1.0,0
A1E187HKCDSKB0:validation:B009DOYVB8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.32095715403556824,1.0,0
A1E261P4ZYJUOA:validation:B00F14INUO,tail,7,7,1,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0,0,0.34825071692466736,1.0,0
A1EJPGFTHL5MN3:validation:B002XQ7QJW,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.32395440340042114,1.0,0
A1EOIFZ6RF03D0:validation:B00004U3F0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3585381507873535,1.0,0
A1EQ8WXLL9CWEW:validation:B000N5H38Y,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.30530405044555664,1.0,0
A1EU73CDBOWSJL:validation:B004P5O8I6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.33186066150665283,1.0,0
A1EUQ0LQ9LJPW3:validation:B0007Q1IO4,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3319239020347595,1.0,0
A1EUT9DYQVQJ48:validation:B0040HRVN8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3220343291759491,1.0,0
A1EVE3K48A2O55:validation:B000GX40PW,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3060821294784546,1.0,0
A1F1SITQRQ2W2F:validation:B003O85K14,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.27468353509902954,1.0,0
A1F251BGO6LFEL:validation:B005GTJ0L0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31197068095207214,1.0,0
A1F2GVLU0N972G:validation:B0038APBDA,head,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0,0.35807299613952637,1.0,0
A1F436AZUJH8P5:validation:B007U7LZQ4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.27331677079200745,1.0,0
A1F60SH7DRYBFO:validation:B008ACRPR6,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2644638121128082,1.0,0
A1FCQI065T3HYH:validation:B00BQYQY8Q,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31321749091148376,1.0,0
A1FKQJ72DAP644:validation:B0000936KZ,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.34597814083099365,1.0,0
A1FO0OXD0YRJ1V:validation:B00DPK10O2,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.33385705947875977,1.0,0
A1FT0QZX0L3RJD:validation:B004RSGBSQ,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2731151580810547,1.0,0
A1G24ZYOU6FVST:validation:B003ZHY0KG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31727850437164307,1.0,0
A1G2BB1B5YXH8B:validation:B000NVBE1A,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.3474324941635132,1.0,0
A1G3LQTNG8V4HU:validation:B00D6N9162,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3251585364341736,1.0,0
A1G8JKR78WJQ71:validation:B002LK0MFK,head,15,12,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.32143068313598633,1.0,0
A1GA3XYWVS0O1:validation:B007U7M0WM,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3159525990486145,1.0,0
A1GA7HZGFBDTIU:validation:B00GSPF9QG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.35771864652633667,1.0,0
A1GF3E49S1E6EY:validation:B004QXY4ZE,head,13,12,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.2765424847602844,1.0,0
A1GGM0BV9NM95A:validation:B004081EKS,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3158336877822876,1.0,0
A1GP7SFKQ719HI:validation:B007RDGHP0,head,42,24,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.3251510262489319,1.0,0
A1GYEGLX3P2Y7P:validation:B00I2V01HQ,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.303377628326416,1.0,0
A1H0P7ESJE2109:validation:B003WFKOSS,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.33390727639198303,1.0,0
A1H3GIGRMYP36O:validation:B007WDPXFK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3102167844772339,1.0,0
A1H4LM8XJL8NF6:validation:B0042QNP2S,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3615019917488098,1.0,0
A1H8I2PH00UQ2K:validation:B007BDDK5Q,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.34689468145370483,1.0,0
A1HBSHN48V2YEC:validation:B00AW6YBAM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.336010605096817,1.0,0
A1HKBGI59UP6IM:validation:B0043WCAPY,tail,15,30,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.35553717613220215,1.0,0
A1HS9BEXAN1OCN:validation:B0046ZNIL8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.32071709632873535,1.0,0
A1HU9EGB5RCINO:validation:B00000JIVS,head,36,40,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.3132070302963257,1.0,0
A1I07P9VZ8ZVCW:validation:B00CG5WVU4,tail,14,24,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.30941474437713623,1.0,0
A1I0TCJKTY6K1H:validation:B008FKBU42,tail,3,4,1,1.0,0.5,1.0,1.0,0.43067655807339306,1.0,1,0,0.35539886355400085,1.0,0
A1I3MX738N3H9M:validation:B00000JIVS,head,7,7,1,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0,0,0.31690922379493713,1.0,0
A1IA3XI3O0N5RA:validation:B001EGYWT4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.357160359621048,1.0,0
A1IAYAFKVYM22P:validation:B0038QB2K0,tail,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0,0.3581452965736389,1.0,0
A1IBOECOGTSKJO:validation:B004WNIR2Y,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3386054039001465,1.0,0
A1IH6BL33256WK:validation:B00BJM2MF4,tail,4,4,1,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,0,0,0.3563134968280792,1.0,0
A1INB5MQ687DPH:validation:B009F7L4TA,tail,,61,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.32087135314941406,1.0,0
A1J1GBJREDREP:validation:B001DZMITW,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3031071722507477,1.0,0
A1J34B2935KBLV:validation:B0051GTQVW,tail,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0,0.2844369411468506,1.0,0
A1J8N705ALHIQM:validation:B007B7LTE6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.30292758345603943,1.0,0
A1J8V1JO2R4TMQ:validation:B004K1EZ38,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.30426302552223206,1.0,0
A1JWA03XL44ZGC:validation:B00762BMOI,head,41,32,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.36543989181518555,1.0,0
A1K5VLKMIUXX6R:validation:B0055CAF6M,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.322856605052948,1.0,0
A1K6IDFSP9X8BQ:validation:B001XOZPEI,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.33185964822769165,1.0,0
A1K7KX3ZQW41QA:validation:B002B555QQ,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.33720484375953674,1.0,0
A1K84GJLQWFIQ7:validation:B00ECV5KSU,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.35743874311447144,1.0,0
A1KDEZWBT04UFC:validation:B00A850R3W,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.34696751832962036,1.0,0
A1KNK43A1WIDOG:validation:B006WZM79O,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3626517951488495,1.0,0
A1KQJEEZM3HB5N:validation:B00C58ICBO,tail,9,8,1,1.0,0.3010299956639812,1.0,1.0,0.31546487678572877,1.0,1,0,0.33357781171798706,1.0,0
A1KRVDL5NX0989:validation:B000KIBA8S,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.35607266426086426,1.0,0
A1KZ64AH0E819Y:validation:B007XVYTNS,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.359333336353302,1.0,0
A1L15VDRPWAH16:validation:B004083ELK,head,6,4,1,1.0,0.3562071871080222,1.0,1.0,0.43067655807339306,1.0,1,0,0.36250442266464233,1.0,0
A1L2HDNL4XFL4H:validation:B00GBMBOJ2,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3614231050014496,1.0,0
A1L39B3I6KC7M2:validation:B005MKYHQG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3024125099182129,1.0,0
A1L6C3SEXGC8Z7:validation:2914849648,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3382337689399719,1.0,0
A1L98DRJRF712C:validation:B00000IV95,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3189297318458557,1.0,0
A1LA7U0YJZLCVU:validation:B004VYYA2K,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.3187711536884308,1.0,0
A1LBEL3NLT7WKZ:validation:B0021EWY4S,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3481384813785553,1.0,0
A1LCYMIFXUT1IH:validation:B000GYWXSC,tail,6,21,1,1.0,0.3562071871080222,1.0,0.0,0.0,1.0,1,1,0.3603559136390686,1.0,0
A1LGK59VMYKLG3:validation:B0077NGTDU,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3214673399925232,1.0,0
A1LIV3VUYJG926:validation:B004K0DSDC,tail,,88,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.3603653907775879,1.0,0
A1M1QHVH6CXU4Q:validation:B00BQYR0PC,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3304821848869324,1.0,0
A1M1VHDTN07A1X:validation:B006UBLZLQ,head,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0,0.35692161321640015,1.0,0
A1M50LAH30B02A:validation:B00712O56A,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2776182293891907,1.0,0
A1MGBXKRVU3HE3:validation:B0002P5GD4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3329189419746399,1.0,0
A1MYV8W0L2PPO6:validation:B001W30D2O,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3235633373260498,1.0,0
A1N1KJWXNIKG6K:validation:B004USI3G6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.27013030648231506,1.0,0
A1N3AQW7H09SGT:validation:B00172TZT2,tail,11,11,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.27563029527664185,1.0,0
A1N5C21KMKLC0P:validation:B000XH71A2,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3518476188182831,1.0,0
A1N61N05IPTL35:validation:B004J30ZDQ,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3063587546348572,1.0,0
A1N62LD9GX0K6Y:validation:B004LKWP8K,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.33048173785209656,1.0,0
A1NBB2SHVG78LE:validation:B00DSNQ35W,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2980421185493469,1.0,0
A1NRS2WV9B7177:validation:B003GTB6IW,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.310903400182724,1.0,0
A1NSJ705LREMYY:validation:B00006JZCS,head,34,27,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.3154301643371582,1.0,0
A1NTT6VKK5X3C9:validation:B000F7M8IA,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2740892171859741,1.0,0
A1O402ZP60PD04:validation:B004H1V5S4,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.27825069427490234,1.0,0
A1O8BS2HKE5Y0O:validation:B003621UT4,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2725203037261963,1.0,0
