sample_key,target_group,baseline_rank,candidate_rank,union_covered,baseline_Recall@10,baseline_NDCG@10,baseline_Recall@50,candidate_Recall@10,candidate_NDCG@10,candidate_Recall@50,changed,broad_harm
A18ONEHLDUBF76:validation:B0094WOKY2,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A18RO1TUN7N8HG:validation:B00014DZ2K,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A18SNZN6Z16NCV:validation:B001KYRVSO,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A19LOOL0SE6PBU:validation:B005WKFS6E,tail,28,27,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A1A3M4L3UD8V8B:validation:B001ET78BU,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1A3PA9LL8DQRG:validation:B002ULRAQE,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1A723FP1LQI68:validation:B00DDD3OB8,tail,33,30,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A1A8KY344FDXZB:validation:B009GMYMQ6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1ACF7OZ5Z45HX:validation:B006POOQ1E,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1ALLX746J1O5O:validation:B006POOQ1E,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1ANIWWT732WAJ:validation:B003SSVKBY,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1APJ9BVO8KFTU:validation:B000Q97ZS0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1APT9S64ARZYX:validation:B005OZXHEW,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1AWG5YI38D600:validation:B002LZYVWA,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1AZM0YK2P1LV7:validation:B0046VGIRI,head,22,20,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A1B02TIC9SK2AX:validation:B0067YU8DC,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1B0R9I86NKVTH:validation:B000ELP5KA,head,20,18,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A1B1YOOZW3EU3N:validation:B009D9O6YA,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1B87CS0IU0HZM:validation:B006GQCMJO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1BA6C01G4GDIC:validation:B008RS4LO8,head,3,3,1,1.0,0.5,1.0,1.0,0.5,1.0,0,0
A1BBNDXVMTRQPZ:validation:B008Q0E714,head,13,11,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A1BEZROHVME686:validation:B006VEAYEG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1C21QBAZ1W4Z2:validation:B00AWLBAE2,head,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0
A1C40G2JQ541Z8:validation:B0091XL4B6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1C4ZVSDA878NC:validation:B00AF9DGMA,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1CB237UIXHILI:validation:B004HYLTTG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1CL5QGGKWH3BL:validation:B0016ZNWMG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1CWFW12HXBDRS:validation:B0019LWU2K,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1D4GH1MAN5OHR:validation:B007BETSM4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1D7C23ZI4QL1:validation:B00150LT40,head,17,17,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0
A1DFD2QHHVP3VL:validation:B009A5ZQA0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1DI0NIW6LNUU9:validation:B006SVCY6I,head,4,4,1,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,0,0
A1DL8JAQ4UE2M7:validation:B001707IQ6,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1DMUA4VVE3C6W:validation:B0051V1EQW,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1DW1FK1H3F2TM:validation:B00GTC1KZ2,head,14,13,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A1DYNEMS8PB7X4:validation:B00CQ5C54G,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1E8AXASRF07GI:validation:B006GQPZ8E,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1E8L3PG4Q1G7A:validation:B00699IIW8,head,25,25,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0
A1EKWVH8OCK83Q:validation:B0020MMD0G,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1ENN8VVL4S12L:validation:B009ASC0UQ,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1ENPV2FE31VNW:validation:B0016ZNWMG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1EQQIK6QU4JAH:validation:B0097G4QY4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1ESRS94T40DIU:validation:B000VY2ZAI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1F829N44NFFJH:validation:B000SA8FRM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1F9Z42CFF9IAY:validation:B000052YM7,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1FAAYZRTV13JB:validation:B005OYX1QM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1FF092PR1359L:validation:B00CJ01QT8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1FJFLAAQD5WH2:validation:B00GYB17XI,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1FKME4X0H0QMA:validation:B008VHGW7Y,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1FO8H332S134J:validation:B00DBNDS8Y,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1FQ0VGRKF3YKX:validation:B007RT19V6,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1FR1XQFZEG3SR:validation:B003LDJK5O,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1FR2CY0RPJI70:validation:B002VBRPZO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1FS2Q742E6BXS:validation:B006SVCY6I,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1FZEF8I333XS7:validation:B001QXKDRA,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1GCOURMTPXKWI:validation:B000F5AG5E,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1GDNK33STS2A1:validation:B00B1OOZU0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1GDRC3KZ2KCJJ:validation:B006SBMKH6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1GHLAS2Y9EYLP:validation:B00AN9CHY0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1GK058XDF7ZLK:validation:B002TPQPEE,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1GPPMHYM6SMEW:validation:B004GV8H7C,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1GXT4J4ARW6LX:validation:B00A51P1VC,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1H3G3GLCXLQ1M:validation:B00243FOGG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1H80VT09F509S:validation:B002K4YMIA,tail,,98,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0
A1HG6G029EQVZX:validation:B001E96MQC,tail,26,21,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A1HKG6IABCLUDC:validation:B0051E3426,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1HSQ41KGGXHNF:validation:B00B0QJC6Q,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1HTG0D6C66HGN:validation:B000GRENPA,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1HX60I21NW3W8:validation:B000OP7LTY,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1I2SI4ERD9H45:validation:B005HO0A1I,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1IFBIHD4SLBLZ:validation:B00178TVXG,head,11,10,1,0.0,0.0,1.0,1.0,0.2890648263178879,1.0,1,0
A1ILFU8IRJAC1K:validation:B007XAV626,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1INE33UQ1B4Q3:validation:B009XRFA88,head,8,8,1,1.0,0.31546487678572877,1.0,1.0,0.31546487678572877,1.0,0,0
A1IP9EW0BQTVD4:validation:B0009DT39W,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1IT4BZFQ69KMD:validation:B0027VCNGO,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1IU2NHZ0ANUSJ:validation:B0091W3622,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1IZ6T766A0FPR:validation:B002QFGKUQ,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1IZVWAO5SDBLH:validation:B002B9DWBC,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1JE7PUM5I3R5F:validation:B000ZMBSPE,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1JF6SRUNDLD15:validation:B003EO46R2,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1JFYDF90M3WF5:validation:B009CZR3Y0,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1JN58PTDXXT63:validation:B0047ENQFQ,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0
A1JVEOIYFZO6T0:validation:B000052YM7,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1K92F2735WMP6:validation:B009T6RTS2,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1KA9WO025EHII:validation:B003UNT4P6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1KBSRBXYLI83B:validation:B000G33KEO,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1KCUIY8RTA0RT:validation:B008JVZMDM,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1KD0YU2NXAOVI:validation:B00CG2LGL2,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1KL78CICWTX9T:validation:B004TSFBNK,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1KLA02LZXAT46:validation:B000H3O90C,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1KLB7W1BDTFVW:validation:B00H92CA8M,tail,,59,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0
A1KLO831YI2YZH:validation:B00A32DYX0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1KPQQXV7G8CLK:validation:B005GQ6F4I,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1LACH6MLQWZ:validation:B00KCTER3U,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1LJ8JUO85O7O4:validation:B000U2AUDK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1LRGXJ3AODW79:validation:B003E1B6UU,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1LS2UXHG1BYRG:validation:B006MUT06M,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1M4O0Z9LTO3ZM:validation:B004CZ3V8W,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1M4OLB2W10T0P:validation:B004BCT93C,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1M8GI6U267IRE:validation:B001DKQ3O8,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1MCT6KP3VTV7A:validation:B00CO1VBDS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1MDBURDIB26IM:validation:B009CUYUVY,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1MGG62V3RQZRK:validation:B007ML0OY2,head,4,3,1,1.0,0.43067655807339306,1.0,1.0,0.5,1.0,1,0
A1MHB0L3ZZSOJL:validation:B0080HEARE,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1MJN11N8G86VP:validation:B007O7AZBG,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0
A1MLA66L5QOWSR:validation:B002XHC484,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1MOE1JO40MS0F:validation:B006L2137U,head,34,31,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A1MQX1OCJWC9AE:validation:B000ALFROS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1MYSJOMXDP56N:validation:B000HRVC5I,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1N1ZINO5SB02V:validation:B003UGV05U,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1N5AW1Q03VUTW:validation:B000TAE0RK,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1N5JM9QQ3JFSS:validation:B003E3IOPS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1NE9F5ZNH2WZ0:validation:B002VA4LMU,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1NH46YN5KK1Q4:validation:B000JVW9CC,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1NJH2VUXKZMS5:validation:B001FQR524,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1NKVNJOBA8FGZ:validation:B0039JYPVO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1NM70Z0LAQGMA:validation:B006L1DNWY,head,3,3,1,1.0,0.5,1.0,1.0,0.5,1.0,0,0
A1NSJE26DM5XB:validation:B008U1Q4DI,head,6,6,1,1.0,0.3562071871080222,1.0,1.0,0.3562071871080222,1.0,0,0
A1NTJJASB7MFQ9:validation:B002PBHQP4,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1O2KFXOG6SEBJ:validation:B007Q22HMY,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1O4HV42FLT4XP:validation:B003HUJOWA,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1ODJJBIRNSTU4:validation:B002L6PWZO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1OE2KT5Y7DWY3:validation:B003SRBYP2,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1OGUSVDTTWLS9:validation:B0053T4HI4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1OILV3YSO22UK:validation:B003T18TE6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1OK04GCR66P1R:validation:B00AREI3BC,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1OK4F50BA0I1H:validation:B009T47YZ2,head,3,3,1,1.0,0.5,1.0,1.0,0.5,1.0,0,0
A1OOR7PMQUFNCW:validation:B007POTA4Q,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1P1L268DFQLPT:validation:B0018ZPZJC,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1P39M3UJZ4I36:validation:B003WXJD28,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1P4DHRG58OSPS:validation:B000092OX4,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1P5Z2PAVH3681:validation:B0063TFLG0,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1P6OERO9BCRCM:validation:B0061JQY40,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1PEMQ7M8J16TC:validation:B004BWPQS4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1PL2E5J4TS49U:validation:B009HULDYG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1PL7QILVQV3IF:validation:B00BV5EW8Y,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1PXA08614B5NL:validation:B002HWS7RM,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1Q1C9M1G9PYCP:validation:B001JQLNM8,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1Q1Z7IR79G52A:validation:B00LG63DOM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1Q69CMZ9QL9E3:validation:B001ELTPUU,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1QQ20TUHT3H6F:validation:B0014UEEXY,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1QRZK8OY1GRFK:validation:B004ZLZ77G,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1R0QY5T13X7BL:validation:B002K8XXQ8,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0
A1R1UOA9BWB1YN:validation:B009TAQAOW,tail,,58,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0
A1R9DQIZIYJGQQ:validation:B002XHACJW,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1RK0SXW6MU33Y:validation:B004TSFE6Y,head,17,13,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A1RKLX210RGBRT:validation:B0096YQT6U,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1RTBG1FS0J6FJ:validation:B004YZMKLE,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1RUZ2UMZKXKRL:validation:B005TI7LD2,head,12,11,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A1RYI3A5FDPEEL:validation:B004OHQR1Q,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1S1B0TWZEG4VJ:validation:B003YC6GKO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1S1Y44MYI883H:validation:B001B7PVRS,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1S3IN6CSTBPY6:validation:B00BB8ZIW0,head,6,6,1,1.0,0.3562071871080222,1.0,1.0,0.3562071871080222,1.0,0,0
A1S3RXZEBY0AW7:validation:B001B7GJ2E,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1S5DWH7D6FVGF:validation:B008AH12C0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1SE9UVPY5UU22:validation:B002S8S036,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1SIZFNG00EOIQ:validation:B0046UCYA4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1SKTMYIR5EF0:validation:B0046VGPHQ,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1SOWLO6B7AZGU:validation:B005TKZS76,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1SR5DRWMFLY1R:validation:B0045YVW0E,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1T0TLLC73F604:validation:B005XIDZHO,head,23,22,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
