sample_key,user_id,target_group,history_length,competitive_steps,full_legal_ce,best_removal_improvement,oldest_removal_improvement,most_recent_removal_improvement,oracle_advantage_over_oldest,has_harmful_passage
A15V46DLC5ODBH:7:B009GIOVKC,A15V46DLC5ODBH,head,7,2,3.619115114212036,0.10638880729675293,0.03635549545288086,0.008754611015319824,0.07003331184387207,1
A1636XD3R40LB6:7:B006HKE2TC,A1636XD3R40LB6,tail,7,2,7.489902496337891,0.17903757095336914,-0.0049245357513427734,-0.2475447654724121,0.18396210670471191,1
A16AXQ11SZA8SQ:13:B000FLJQTA,A16AXQ11SZA8SQ,tail,13,2,3.367694854736328,0.04640793800354004,-0.005732417106628418,-0.14725124835968018,0.05214035511016846,0
A16PXQTJ20GO75:8:B007BETSM4,A16PXQTJ20GO75,tail,8,3,0.28893227378527325,0.07044492413600287,0.013887817040085793,-1.518124590317408,0.056557107095917075,1
A184ZFZZBWEXMS:22:B00C67E3GW,A184ZFZZBWEXMS,head,20,3,0.8409425020799972,0.03064521198393777,-0.029444763068264934,-0.41365959850372747,0.060089975052202704,0
A18YRSWGVSOVOZ:6:B007B469MG,A18YRSWGVSOVOZ,tail,6,3,1.1336180802124243,0.03714362167132412,0.014715646548817629,-1.0340059165221949,0.022427975122506494,0
A190J9MAAVHA8D:6:B00683JILU,A190J9MAAVHA8D,head,6,3,1.7356219788392384,0.2356833120187123,-0.07208631436030077,0.2356833120187123,0.30776962637901306,1
A19685KC5TI7HY:6:B004TTXMQ2,A19685KC5TI7HY,tail,6,2,2.973394989967346,0.07432472705841064,-0.20054268836975098,-1.169439435005188,0.2748674154281616,1
A19ACDIQPD3ERF:12:B004Z1L3JC,A19ACDIQPD3ERF,tail,12,4,1.3810943993739784,0.044037876185029745,0.002524300944060087,-0.8471156698651612,0.04151357524096966,0
A19E7ZX9RYUI3F:7:B003GDBEBM,A19E7ZX9RYUI3F,tail,7,3,3.109014352162679,0.12495764096577977,-0.03389088312784816,0.12495764096577977,0.15884852409362793,1
A19KLWTEW9KRJ8:5:B007LANY2S,A19KLWTEW9KRJ8,head,5,2,4.196332931518555,0.06704533100128174,0.003647923469543457,-0.7051272392272949,0.06339740753173828,1
A19SDJ2TSSL8HI:8:B000052YJM,A19SDJ2TSSL8HI,head,8,3,2.5218384166558585,0.39999498178561543,-0.21858301510413458,0.08211128537853574,0.61857799688975,1
A19UTUEBWKIZFT:52:B006RFZ81S,A19UTUEBWKIZFT,head,20,3,1.1482616265614827,0.16213781759142865,-0.17371780176957463,0.16213781759142865,0.3358556193610033,1
A19WEEGB05YAZ3:28:B00GTC0DYQ,A19WEEGB05YAZ3,head,20,2,0.21224486688151956,0.04115241253748536,0.0006148410029709339,-2.3094339384697378,0.04053757153451443,0
A19XFJFZ7PRSD2:8:B005M4GDKU,A19XFJFZ7PRSD2,tail,8,2,6.39317512512207,0.7214791178703308,0.044821739196777344,0.7214791178703308,0.6766573786735535,1
A19ZYWIWRT7TJF:7:B0006PJSSO,A19ZYWIWRT7TJF,tail,7,2,1.4446475207805634,0.0811980664730072,-0.26364484429359436,-4.945352524518967,0.34484291076660156,1
A1AG4U1Z7GQUTV:5:B004DIUWAI,A1AG4U1Z7GQUTV,head,5,3,1.8781277139981587,0.017387986183166504,-0.2639410396416981,-0.22864025831222556,0.28132902582486463,0
A1AHG23GNXBYYY:15:B005UL6QDO,A1AHG23GNXBYYY,tail,15,2,0.04600825533259467,0.024987606331706047,0.003588695079088211,-7.020710084587449,0.021398911252617836,0
A1AHTRLLNVXGLW:5:B00876T3W0,A1AHTRLLNVXGLW,head,5,2,1.5502026826143265,0.03710351884365082,-0.013998672366142273,-1.63865827023983,0.05110219120979309,0
A1AK356546890Q:6:B005TI7L6O,A1AK356546890Q,head,6,3,1.2504150452441536,0.014911585332204824,-0.03940425471713138,-0.14469464935245924,0.054315840049336206,0
A1APERZNMEU8PW:5:B006ZUNMLS,A1APERZNMEU8PW,tail,5,4,2.339435636997223,0.0911206603050232,-0.004336804151535034,0.0911206603050232,0.09545746445655823,1
A1B38RE10GQC4U:9:B005I64ZDY,A1B38RE10GQC4U,tail,9,3,2.370254168907801,0.46756947537263227,-0.06998452544212341,0.46756947537263227,0.5375540008147557,1
A1BA5TYY7QSZVV:12:B004510MT4,A1BA5TYY7QSZVV,tail,12,2,2.7254209518432617,0.39995840191841125,-0.008687257766723633,0.39995840191841125,0.4086456596851349,1
A1BHYUFWRTEKVP:13:B004NMTMUK,A1BHYUFWRTEKVP,head,13,6,0.5578575916588306,0.047091906269391415,-0.003037704775730732,-0.3775620485345522,0.05012961104512215,0
A1BYTWGKRF0LGJ:5:B000UO9POI,A1BYTWGKRF0LGJ,tail,5,2,4.458564877510071,-0.04277241230010986,-0.18999946117401123,-0.11768233776092529,0.14722704887390137,0
A1CEY9FUPMW9ZI:8:B0058P6S2Q,A1CEY9FUPMW9ZI,head,8,3,0.355863043863792,0.09674513402084511,-0.02278616389958188,-0.26050924930799135,0.119531297920427,1
A1CFB02LQOTYI1:9:B008UA2PYG,A1CFB02LQOTYI1,tail,9,3,2.2525877952575684,0.08057401577631618,0.08057401577631618,-0.0005889137585959325,0.0,1
A1CI63P473W5RJ:5:B0092SVTGA,A1CI63P473W5RJ,head,5,4,0.9391060583293438,0.13402628991752863,-0.15414870530366898,0.13402628991752863,0.2881749952211976,1
A1CRXCI3SAVCGV:11:B0035RKSYS,A1CRXCI3SAVCGV,tail,11,2,4.6285741329193115,0.09507536888122559,0.09507536888122559,-1.8099669218063354,0.0,1
A1DAFWS98LQD2R:26:B004JLEGTC,A1DAFWS98LQD2R,tail,20,4,1.6903026464860886,0.0710416145157069,-0.002692761365324259,-0.12097808416001499,0.07373437588103116,1
A1DC1O4VX6AHPP:15:B0098JU8TW,A1DC1O4VX6AHPP,head,15,2,2.885716736316681,0.3228970170021057,0.039923667907714844,0.3228970170021057,0.28297334909439087,1
A1DCNXNF0JWB5T:19:B006L16BHS,A1DCNXNF0JWB5T,head,19,4,1.7043066048427136,0.12849337132502114,-0.017208771612786222,0.12849337132502114,0.14570214293780737,1
A1E50L7PCVXLN4:14:B00JR4FOLA,A1E50L7PCVXLN4,tail,14,2,3.019440770149231,0.15124058723449707,-0.08546078205108643,-3.078393340110779,0.2367013692855835,1
A1EGI4DHOH1GE:5:B00ATWDTIE,A1EGI4DHOH1GE,head,5,3,2.0408398509025574,0.16607671976089478,-0.04487643639246608,0.16607671976089478,0.21095315615336085,1
A1F7YU6O5RU432:90:B00IFVHJCI,A1F7YU6O5RU432,tail,20,3,0.12372016792263214,0.022912611727103155,-0.041195362959721635,-3.3355789990746416,0.06410797468682479,0
A1FQ3HRVXA4A5B:6:B00IH49VBU,A1FQ3HRVXA4A5B,head,6,3,1.3375441796767216,0.1814851496989529,-0.021978759866518205,-0.03228547463974474,0.2034639095654711,1
A1FR87EBHPZHBJ:21:B002VCJHU4,A1FR87EBHPZHBJ,tail,20,5,0.7442504197359086,0.07865646779537205,0.03247097432613377,-0.4348616868257522,0.04618549346923828,1
A1FTR9SRY3EMLB:6:B001J4IM5G,A1FTR9SRY3EMLB,tail,6,3,0.49740071098009747,0.015472263097763062,0.0029092033704122278,-2.243401974439621,0.012563059727350834,0
A1FWAXD75PZR05:6:B001E6O8WU,A1FWAXD75PZR05,head,6,3,2.038640416537722,0.08950379828456811,-0.011131792872522972,-0.14446989970747381,0.10063559115709109,1
A1GW922HWTQRNC:11:B001ABLKK2,A1GW922HWTQRNC,head,11,2,2.0500175952911377,0.4471482038497925,-0.17247682809829712,-0.5264965891838074,0.6196250319480896,1
A1GY9PNKENH32D:5:B000QUM5LG,A1GY9PNKENH32D,head,5,3,2.9693807549774647,0.13333422781821946,-0.052014037074210595,-0.17185971086534346,0.18534826489243006,1
A1HD0BF7SJH4CG:12:B002RS6L10,A1HD0BF7SJH4CG,tail,12,2,4.366871356964111,0.17923974990844727,0.17923974990844727,-0.5781271457672119,0.0,1
A1HOPKK8E3MIX6:35:B00115TXRE,A1HOPKK8E3MIX6,tail,20,4,1.5533073442056775,0.05696109216660261,-0.05247071385383606,-0.25783167872577906,0.10943180602043867,1
A1I0VUDG1OCC82:7:B001GNBW0W,A1I0VUDG1OCC82,head,7,2,4.373074531555176,0.46848058700561523,0.051342129707336426,0.46848058700561523,0.4171384572982788,1
A1I2M9BG7J3BRF:13:B006T8BWOA,A1I2M9BG7J3BRF,head,13,2,2.9173699617385864,0.10449522733688354,0.015184640884399414,-0.42765116691589355,0.08931058645248413,1
A1ILWPH1GHUXE2:8:B009FKNGRA,A1ILWPH1GHUXE2,head,8,4,1.7429708202253096,0.06113913609806332,-0.04097974058822729,-0.05257261165206728,0.1021188766862906,1
A1IR201ES7ATEP:5:B0069FDR96,A1IR201ES7ATEP,head,5,3,1.378554493188858,0.0802729489902656,0.03954845046003652,-0.48456793278455734,0.04072449853022908,1
A1IREJVK1WBRXF:12:B0000535RC,A1IREJVK1WBRXF,tail,12,3,2.8532263284238675,0.10620060989943614,-0.016723658734311808,-0.03843369660899043,0.12292426863374795,1
A1J1451U7NXL8E:5:B00JNI1DZQ,A1J1451U7NXL8E,tail,5,2,2.4556381879374385,0.016275253146886826,-0.010966702364385128,-0.10511107463389635,0.027241955511271954,0
A1JOANG98KBFKU:12:B003V265QW,A1JOANG98KBFKU,head,12,3,1.6720010042190552,0.22063642678161455,-0.015927885969479805,-0.5157858630021415,0.23656431275109435,1
A1KXONFPU2XQ5K:30:B00HSNWXV6,A1KXONFPU2XQ5K,head,20,2,1.694658100605011,0.21873950958251953,0.015738248825073242,-0.989602267742157,0.2030012607574463,1
A1LW6AUNFNF890:5:B00385WMK0,A1LW6AUNFNF890,tail,5,2,5.044894814491272,0.1185445785522461,0.030805230140686035,-0.3294295072555542,0.08773934841156006,1
A1MI1I73Z5J9MI:16:B00112AJ5C,A1MI1I73Z5J9MI,tail,16,3,1.4202889278531075,0.023498376210530525,-0.030285951991875892,-2.27845413548251,0.05378432820240642,0
A1NHAZLR9R38H:5:B0049CUIWA,A1NHAZLR9R38H,tail,5,4,1.738759484142065,0.047589678317308426,0.01684221252799034,-0.3073803298175335,0.030747465789318085,0
A1NHB2VC68YQNM:22:B00CEPM91M,A1NHB2VC68YQNM,head,20,2,1.901928976571071,0.3428539697342785,0.04334707157977391,0.3428539697342785,0.2995068981545046,1
A1NJ1ZGIENPM7A:5:B000JWM7FA,A1NJ1ZGIENPM7A,head,5,3,1.3013933698336284,0.09748772780100512,-0.05403831601142883,-0.506868024667104,0.15152604381243395,1
A1NRAKBX91K3SF:6:B001B7CJDM,A1NRAKBX91K3SF,tail,6,2,6.070177316665649,0.14179277420043945,0.14179277420043945,-0.17527318000793457,0.0,1
A1NTOJIK31EBU7:5:B004MGAGP2,A1NTOJIK31EBU7,head,5,4,1.3203606663737446,0.13620305876247585,-0.11190843279473484,0.0031301078852266073,0.24811149155721068,1
A1O9UKL52DIGJA:8:B00150LT40,A1O9UKL52DIGJA,head,8,4,1.408137439051643,0.07752502209041268,0.008053335594013333,-1.374247239320539,0.06947168649639934,1
A1ODOGXEYECQQ8:30:B0020122ZS,A1ODOGXEYECQQ8,head,20,2,2.6745673418045044,0.14160728454589844,-0.0210343599319458,0.10598784685134888,0.16264164447784424,1
A1OS4KPCCWY936:26:B00KHGIK54,A1OS4KPCCWY936,head,20,3,0.4166679823150237,0.03995780895153678,0.03995780895153678,-0.24954854060585302,0.0,0
A1OVD6VCG9NN35:9:B0015E5YX8,A1OVD6VCG9NN35,tail,9,2,1.1430418491363525,0.10282778739929199,-0.10866081714630127,-5.808980941772461,0.21148860454559326,1
A1P5QZJB3QWL0B:6:B00AO4EMKQ,A1P5QZJB3QWL0B,head,6,4,1.4512531999498606,0.03344295173883438,0.02680744044482708,0.03344295173883438,0.006635511294007301,0
A1PAGHECG401K1:6:B000GX4BSS,A1PAGHECG401K1,tail,6,3,2.363474796215693,0.08351552486419678,0.08351552486419678,-0.016038070122401216,0.0,1
A1QBOC76MIOJYP:39:B007RTR9G0,A1QBOC76MIOJYP,head,20,2,1.4650795459747314,0.05290096998214722,-0.03002244234085083,-0.013868629932403564,0.08292341232299805,1
A1QO88MU0PYJON:6:B001D0IWEC,A1QO88MU0PYJON,head,6,2,0.8225981369614601,0.06570379808545113,-0.020523693412542343,-0.4415558949112892,0.08622749149799347,1
A1QODBWBN5U9YE:5:B0041K91FK,A1QODBWBN5U9YE,tail,5,2,0.11905024200132175,0.04255969822429506,-0.06989338247512933,-2.26763845964706,0.11245308069942439,0
A1QRRMR2MQCN5:7:B00HSNWXTI,A1QRRMR2MQCN5,head,7,3,1.5876437822914038,0.05643546581692749,-0.014849384626662188,-0.1457033554561349,0.07128485044358968,1
A1QT3N5FUQ4I47:22:B00C0CVAY6,A1QT3N5FUQ4I47,tail,20,3,1.9781208770970504,0.5573654460410278,0.011357477555672402,0.5573654460410278,0.5460079684853554,1
A1QTICTBQKS6I6:26:B003IXP6P0,A1QTICTBQKS6I6,head,20,4,1.427177813835442,0.1352787809446454,-0.03443116694688797,-0.27076933812350035,0.16970994789153337,1
A1QV5IH6HDRN0L:17:B000WTHKVQ,A1QV5IH6HDRN0L,head,17,2,1.7178290486335754,0.0704004168510437,-0.06830257177352905,-0.8228949904441833,0.13870298862457275,1
A1QXWM5P0CT45:10:B00AE07CT8,A1QXWM5P0CT45,head,10,3,0.6568484281500181,0.09069196196893858,0.022963635623455048,-0.9910900518298148,0.06772832634548354,1
A1QZ9EE6391HEP:10:B001KYQA1S,A1QZ9EE6391HEP,head,10,3,2.3967981232951083,0.07637737256785204,0.01278274071713259,0.032464068693419,0.06359463185071945,1
A1R8ZJLQ569BYU:10:B008C130XS,A1R8ZJLQ569BYU,head,10,2,3.667160987854004,0.09221845865249634,-0.000870048999786377,0.09221845865249634,0.09308850765228271,1
A1ROZSS0KIE0CC:17:B006MRM2TW,A1ROZSS0KIE0CC,head,17,2,5.621896505355835,0.08285260200500488,0.06414079666137695,-0.13384485244750977,0.01871180534362793,1
A1S40CBMJJU7:6:B000LW1I2Q,A1S40CBMJJU7,tail,6,2,9.155935049057007,0.14652085304260254,-0.16206717491149902,0.11456775665283203,0.30858802795410156,1
A1T5SIV8M5N7LB:17:B008148R8E,A1T5SIV8M5N7LB,tail,17,3,3.4417285124460855,0.2222574154535928,-0.029596646626790513,-0.26425687472025583,0.2518540620803833,1
A1TNOFHQ4OW508:9:B005OFAARY,A1TNOFHQ4OW508,tail,9,3,0.6881497098365799,0.01936515001580119,0.0006645369188239547,-4.94122344321416,0.018700613096977237,0
A1TW2N6WG0XAAU:8:B002LSTMB2,A1TW2N6WG0XAAU,tail,8,2,2.0559264421463013,0.09573239088058472,-0.21099793910980225,-1.5369240045547485,0.30673032999038696,1
A1U2HFSCT74J1R:23:B0048ICI3C,A1U2HFSCT74J1R,tail,20,2,3.8814966678619385,0.14646530151367188,-0.6636533737182617,0.14646530151367188,0.8101186752319336,1
A1UM1LLZ4AW68A:7:B0034E702U,A1UM1LLZ4AW68A,tail,7,4,1.2118584513664175,0.035439252853393555,-0.001243889331817627,-2.3667264580726695,0.03668314218521118,0
A1UUQ1GHSO2QTU:9:B002XITZ6W,A1UUQ1GHSO2QTU,tail,9,3,0.8000817472639028,0.09538007743928267,0.02697480932692997,-4.861879251907037,0.0684052681123527,1
A1UWSU5ETQRQKX:12:B00AE07IEM,A1UWSU5ETQRQKX,head,12,2,1.9050942659378052,0.5255354642868042,0.00021588802337646484,0.5255354642868042,0.5253195762634277,1
A1V1EP514B5H7Y:38:B00FRDPP6O,A1V1EP514B5H7Y,tail,20,3,0.06449520015909609,0.012960782223672147,-0.003700830046000192,-1.361124402044273,0.01666161226967234,0
A1VDX3M5KAZKY7:10:B0013L3XMM,A1VDX3M5KAZKY7,head,10,3,3.7682118117809296,0.12218352158864354,-0.24225527296463678,0.12218352158864354,0.3644387945532803,1
A1VUUBLDB2QP7N:6:B001AZIY6Q,A1VUUBLDB2QP7N,tail,6,3,2.4688792626063027,-0.005613485972086885,-0.1256318489710493,-0.3464693824450178,0.1200183629989624,0
A1VW9L2KWNUURJ:6:B001B7GJ2E,A1VW9L2KWNUURJ,head,6,3,2.330322620769342,0.2073438735678792,0.03013229703841125,0.2073438735678792,0.17721157652946795,1
A1VWX0NPENPNWR:8:B005OTEH3S,A1VWX0NPENPNWR,tail,8,2,7.585830926895142,0.06452727317810059,-0.03075122833251953,-0.5336825847625732,0.09527850151062012,1
A1W31W7O8D5EW:18:B001P24VEI,A1W31W7O8D5EW,tail,18,3,0.16268498698157904,0.016505599021760048,-0.001972556113893603,-5.396529247033413,0.01847815513565365,0
A1W7BLYXHXWUYU:6:B005HIH7YM,A1W7BLYXHXWUYU,head,6,4,1.3962405705824494,0.059580379631370306,0.003611708991229534,0.059580379631370306,0.05596867064014077,1
A1W7BPELKI494R:5:B00G5WO2VK,A1W7BPELKI494R,head,5,2,1.5126252174377441,0.03613924980163574,0.03613924980163574,-0.4303886890411377,0.0,0
A1W9OSF4ZWL94R:28:B00IIBB7A0,A1W9OSF4ZWL94R,tail,20,3,0.9566834602737799,0.2037303536587084,0.010042906079130831,-2.663341936073266,0.19368744757957757,1
A1WA6BR7VO71QQ:10:B008X4RE36,A1WA6BR7VO71QQ,tail,10,2,5.371169090270996,0.22760009765625,-0.024752140045166016,-1.3405072689056396,0.252352237701416,1
A1WSQ0QRWQC7VI:11:B005TI7LB4,A1WSQ0QRWQC7VI,head,11,3,1.6642623605827491,0.04383589141070843,-0.03649346592525626,-0.006841350346803665,0.08032935733596469,0
A1X3ESYZ79H59E:46:B00AE07FUE,A1X3ESYZ79H59E,head,20,2,1.5260561108589172,0.08961433172225952,0.022553324699401855,-1.2672098278999329,0.06706100702285767,1
A1X5E11UND3CD4:14:B005IY2IHG,A1X5E11UND3CD4,tail,14,4,0.2727111936546862,0.01204342907294631,-0.00030668638646424995,-6.310785317327827,0.01235011545941056,0
A1X9Q4I1NUPRHN:9:B0000C0XL8,A1X9Q4I1NUPRHN,head,9,3,2.8752205769220986,0.056884586811065674,0.028024633725483916,0.056884586811065674,0.028859953085581758,1
A1YEMA3KHCVSEZ:9:B00154P3QQ,A1YEMA3KHCVSEZ,tail,9,2,5.025203704833984,0.1564178466796875,-0.16230106353759766,-0.15390992164611816,0.31871891021728516,1
A1YSA2U70V9E21:17:B007UZO2G6,A1YSA2U70V9E21,head,17,3,0.6816854396214088,0.2547661531721133,-0.00527528921278031,0.2547661531721133,0.26004144238489363,1
A1YW778P40UHY1:12:B003SYYEG6,A1YW778P40UHY1,tail,12,2,5.376082420349121,0.22325849533081055,0.05419778823852539,-0.2407982349395752,0.16906070709228516,1
A1ZENB34HH2EIM:8:B005TI7LD2,A1ZENB34HH2EIM,head,8,2,1.0433145388960838,0.026904895901679993,0.0009456127882003784,-0.4352356567978859,0.025959283113479614,0
A1ZONPVLYPO1MT:5:B00DAYGJVW,A1ZONPVLYPO1MT,tail,5,2,4.049264311790466,0.16488969326019287,0.16488969326019287,0.12940406799316406,0.0,1
A1ZRD3WNHP8O3T:20:B0071GQ78U,A1ZRD3WNHP8O3T,tail,20,2,6.9670729637146,0.8755620718002319,0.14917922019958496,0.8755620718002319,0.726382851600647,1
A200Z8R9KMMYYB:6:B006FRS9O6,A200Z8R9KMMYYB,head,6,3,1.1172529757022858,0.1185635129610697,-0.020556539297103882,0.1185635129610697,0.1391200522581736,1
A20HKT7NCHNR65:16:B000VPPUEA,A20HKT7NCHNR65,head,16,3,1.9390472977732618,0.1243376461789012,0.004068694543093443,-0.02806062669939524,0.12026895163580775,1
A20KJABXJLXG9G:5:B00121UVU0,A20KJABXJLXG9G,head,5,3,1.9039781503379345,0.04276788979768753,0.04276788979768753,-0.06333908935387922,0.0,0
A216IDOSTSO8OO:5:B006U420FS,A216IDOSTSO8OO,tail,5,4,2.400909053743817,0.15105396835133433,0.13767461420502514,-0.26756106154061854,0.013379354146309197,1
A217PCW72U1ULQ:7:B005C3SNVS,A217PCW72U1ULQ,tail,7,3,3.6524303356806436,0.06172712643941214,-0.08733566602071141,-0.5273922681808476,0.14906279246012355,1
A21C05ZSO2HH09:5:B004L18FY2,A21C05ZSO2HH09,tail,5,3,4.264973560969035,0.5012244383494062,-0.20878084500630667,0.5012244383494062,0.7100052833557129,1
A21EDMG94ID7D:12:B00D86VPHK,A21EDMG94ID7D,head,12,2,2.024454817874357,0.014021082781255245,0.011437688721343875,-0.24270130624063313,0.0025833940599113703,0
A21P8RKP4HRO1W:6:B002UBVZYC,A21P8RKP4HRO1W,tail,6,3,3.178089718023936,0.0881657997767129,-0.01992573340733861,0.003830293814341079,0.10809153318405151,1
A21PJ01XMG8H45:6:B003JUY38I,A21PJ01XMG8H45,tail,6,3,2.5920478304227195,0.024425655603408813,-0.08093108733495047,-0.17919435103734305,0.10535674293835928,0
A21SESEJ8E52B7:8:B00ALV8EJM,A21SESEJ8E52B7,head,8,4,0.18122571412823163,0.015866318375628907,0.010864674994081724,-1.5856114673952106,0.005001643381547183,0
A21VGNU5959O85:38:B00EYZY5VC,A21VGNU5959O85,head,20,2,1.553892396390438,0.03761480748653412,0.025171563029289246,-0.4745025411248207,0.012443244457244873,0
A224KM22RQ5CD4:15:B004FLR418,A224KM22RQ5CD4,tail,15,2,7.636923789978027,0.7952625751495361,-0.11760592460632324,0.7952625751495361,0.9128684997558594,1
A228NL6M5TLOAL:5:B009RNUH8G,A228NL6M5TLOAL,tail,5,4,1.26244380697608,0.17718558385968208,0.05169963091611862,-1.2363292761147022,0.12548595294356346,1
A22J92A80WI059:11:B007JWZL3I,A22J92A80WI059,tail,11,2,3.7429516315460205,0.060491979122161865,-0.10625720024108887,-0.8550529479980469,0.16674917936325073,1
A22KF5KPBPD872:14:B007RTR9E2,A22KF5KPBPD872,head,14,2,2.3438782691955566,0.2310791015625,0.0715254545211792,0.2310791015625,0.1595536470413208,1
A22KMCKYE5KQ2X:26:B004BCT7G6,A22KMCKYE5KQ2X,head,20,3,1.5194902221361797,0.1086307168006897,-0.025209248065948486,-0.19151821732521057,0.13383996486663818,1
A22QOZZLLIMW6I:5:B005UBN5AQ,A22QOZZLLIMW6I,head,5,3,1.4456421832243602,0.049733005464076996,0.008912821610768784,-0.18701659639676405,0.04082018385330821,0
A22YJ5L9ER0FJC:5:B008EKY8VK,A22YJ5L9ER0FJC,head,5,2,4.160844683647156,0.2635725736618042,0.07367658615112305,-0.37268924713134766,0.18989598751068115,1
A2319UZ54A8WGL:20:B000NRQ89M,A2319UZ54A8WGL,tail,20,2,5.61656129360199,0.17145884037017822,-0.1798001527786255,-0.5817810297012329,0.3512589931488037,1
A234X1MVIMPMMC:26:B00ATY942M,A234X1MVIMPMMC,head,20,2,2.47286057472229,0.10977780818939209,-0.3338329792022705,0.10977780818939209,0.4436107873916626,1
A235UFZGCFN3J5:27:B00BV5EX88,A235UFZGCFN3J5,head,20,3,1.7650733003295802,0.09862383615109138,0.07528125160024501,-1.5825556426716505,0.023342584550846368,1
A237EZHUI40SAJ:5:B000PHUKEE,A237EZHUI40SAJ,head,5,3,2.3338234027226767,0.24163047472635935,0.03617958227793405,0.24163047472635935,0.2054508924484253,1
A23E9ZPS2RQZS0:13:B007L0CBZO,A23E9ZPS2RQZS0,head,13,2,4.6678361892700195,0.1648693084716797,-0.08966660499572754,-0.11935210227966309,0.2545359134674072,1
A23UA9TNKZ6SB9:5:B00028OU5Q,A23UA9TNKZ6SB9,tail,5,2,5.0643086433410645,0.12661290168762207,-0.026870012283325195,0.0914914608001709,0.15348291397094727,1
A23ZNGL704AW7O:18:B003GC4GHM,A23ZNGL704AW7O,tail,18,3,1.284560610850652,0.03529655933380127,-0.8169373497366907,-0.6816569864749908,0.852233909070492,0
A24H7H89DXSYTI:5:B007L8QLU2,A24H7H89DXSYTI,tail,5,3,0.6189069161191583,0.07564911091079318,-0.07121799855182565,-2.2385264853946865,0.14686710946261883,1
A24VASNAOK0TY:12:B007WR91F4,A24VASNAOK0TY,tail,12,3,4.388083658957233,0.11329700324373881,-0.04070429888088256,-0.12271207749533186,0.15400130212462138,1
A24X7HDKJBRKWP:9:B00JL2TURM,A24X7HDKJBRKWP,head,9,4,0.9662635623253664,0.2578411697327283,-0.017431646579098015,0.2578411697327283,0.2752728163118263,1
A250RUL0S744OM:17:B00I2495QG,A250RUL0S744OM,head,17,2,0.3518659919500351,0.06201964616775513,-0.00688423216342926,-0.6169411092996597,0.06890387833118439,1
A255S4FUADBMZ0:5:B002XQ1YT0,A255S4FUADBMZ0,head,5,3,2.5922704935073853,0.09731290241082524,0.005782621602217208,-0.07166503183543682,0.09153028080860803,1
A2582KMXLK2P06:6:B000ODNSR0,A2582KMXLK2P06,head,6,3,2.0223642092508576,-0.004509092774242163,-0.004509092774242163,-0.14137843996286392,0.0,0
A25C2M3QF9G7OQ:8:B007K449EC,A25C2M3QF9G7OQ,head,8,2,1.116111308336258,0.04158008098602295,-0.05238190293312073,-0.14332535862922668,0.09396198391914368,0
A25C5MVVCIYT5D:5:B000K7E2G6,A25C5MVVCIYT5D,head,5,2,1.0091558992862701,0.3384409546852112,-0.07644069194793701,0.3384409546852112,0.4148816466331482,1
A25GDJ31WLG4U1:7:B009FKNGGQ,A25GDJ31WLG4U1,head,7,4,0.3274483666718879,0.05293814903780003,0.05293814903780003,-0.6431019010524324,0.0,1
