sample_key,user_id,target_group,history_length,passage_index,recency_rank,recency_quartile,history_item,full_legal_ce,removed_legal_ce,removal_improvement,harmful,competitive_steps
A10G136JEISLVR:10:B00154P3QQ,A10G136JEISLVR,tail,10,5,4,1,B0038TYTSO,5.669081926345825,5.663603782653809,0.0054781436920166016,0,2
A10G136JEISLVR:10:B00154P3QQ,A10G136JEISLVR,tail,10,6,5,2,B0038TYTI4,5.669081926345825,5.588725566864014,0.08035635948181152,1,2
A10G136JEISLVR:10:B00154P3QQ,A10G136JEISLVR,tail,10,7,6,2,B0038TVHGG,5.669081926345825,5.738708972930908,-0.06962704658508301,0,2
A10G136JEISLVR:10:B00154P3QQ,A10G136JEISLVR,tail,10,8,7,3,B000TAE0RK,5.669081926345825,5.719397783279419,-0.05031585693359375,0,2
A10G136JEISLVR:10:B00154P3QQ,A10G136JEISLVR,tail,10,9,8,3,B0038TVH34,5.669081926345825,5.757871866226196,-0.0887899398803711,0,2
A10G136JEISLVR:10:B00154P3QQ,A10G136JEISLVR,tail,10,10,9,3,B0000Y3COC,5.669081926345825,5.694607734680176,-0.025525808334350586,0,2
A10HZRDNCSKJRS:7:B007ROD2P2,A10HZRDNCSKJRS,tail,7,1,0,0,B006X1KROY,2.878824877271351,3.88712255579109,-1.0082976785197388,0,3
A10HZRDNCSKJRS:7:B007ROD2P2,A10HZRDNCSKJRS,tail,7,2,1,0,B005ACLU3E,2.878824877271351,2.8815450597127588,-0.0027201824414078146,0,3
A10HZRDNCSKJRS:7:B007ROD2P2,A10HZRDNCSKJRS,tail,7,3,2,1,B004ZZXPEY,2.878824877271351,2.8695806356651397,0.00924424160621129,0,3
A10HZRDNCSKJRS:7:B007ROD2P2,A10HZRDNCSKJRS,tail,7,4,3,2,B004NMF63W,2.878824877271351,2.9131285082160807,-0.03430363094472977,0,3
A10HZRDNCSKJRS:7:B007ROD2P2,A10HZRDNCSKJRS,tail,7,5,4,2,B00428DLCK,2.878824877271351,2.837137166042036,0.04168771122931503,0,3
A10HZRDNCSKJRS:7:B007ROD2P2,A10HZRDNCSKJRS,tail,7,6,5,3,B003VHCXWW,2.878824877271351,2.8582486587692983,0.0205762185020526,0,3
A10HZRDNCSKJRS:7:B007ROD2P2,A10HZRDNCSKJRS,tail,7,7,6,3,B000Q0VBOS,2.878824877271351,3.114960485797686,-0.23613560852633508,0,3
A10UHQH1YL5Q6B:8:B000JL7Z5S,A10UHQH1YL5Q6B,head,8,1,0,0,B000VOHR88,1.8874619674558442,1.7588039301335812,0.128658037322263,1,3
A10UHQH1YL5Q6B:8:B000JL7Z5S,A10UHQH1YL5Q6B,head,8,2,1,0,B006AU1XAA,1.8874619674558442,1.9497499264834914,-0.06228795902764728,0,3
A10UHQH1YL5Q6B:8:B000JL7Z5S,A10UHQH1YL5Q6B,head,8,3,2,1,B000P20R6A,1.8874619674558442,1.930511783498029,-0.04304981604218483,0,3
A10UHQH1YL5Q6B:8:B000JL7Z5S,A10UHQH1YL5Q6B,head,8,4,3,1,B0009OAI7C,1.8874619674558442,1.9429333957377821,-0.05547142828193796,0,3
A10UHQH1YL5Q6B:8:B000JL7Z5S,A10UHQH1YL5Q6B,head,8,5,4,2,B006AUNPJM,1.8874619674558442,1.8460797032651801,0.04138226419066404,0,3
A10UHQH1YL5Q6B:8:B000JL7Z5S,A10UHQH1YL5Q6B,head,8,6,5,2,B004EWV81K,1.8874619674558442,1.9290390259120613,-0.041577058456217175,0,3
A10UHQH1YL5Q6B:8:B000JL7Z5S,A10UHQH1YL5Q6B,head,8,7,6,3,B0036RFMCA,1.8874619674558442,1.9022998312332977,-0.014837863777453553,0,3
A10UHQH1YL5Q6B:8:B000JL7Z5S,A10UHQH1YL5Q6B,head,8,8,7,3,B000C1W1DG,1.8874619674558442,1.779716147730748,0.10774581972509623,1,3
A112TFLXGBF6NI:8:B002L6NZHG,A112TFLXGBF6NI,head,8,1,0,0,B001KYO5RE,2.654284119606018,2.4123451709747314,0.24193894863128662,1,2
A112TFLXGBF6NI:8:B002L6NZHG,A112TFLXGBF6NI,head,8,2,1,0,B004H53CY0,2.654284119606018,2.6225632429122925,0.031720876693725586,0,2
A112TFLXGBF6NI:8:B002L6NZHG,A112TFLXGBF6NI,head,8,3,2,1,B0046753EG,2.654284119606018,2.826233744621277,-0.1719496250152588,0,2
A112TFLXGBF6NI:8:B002L6NZHG,A112TFLXGBF6NI,head,8,4,3,1,B004KS0NBO,2.654284119606018,2.54692542552948,0.10735869407653809,1,2
A112TFLXGBF6NI:8:B002L6NZHG,A112TFLXGBF6NI,head,8,5,4,2,B000KZ2E54,2.654284119606018,2.6277495622634888,0.026534557342529297,0,2
A112TFLXGBF6NI:8:B002L6NZHG,A112TFLXGBF6NI,head,8,6,5,2,B002RL8NGI,2.654284119606018,2.8105709552764893,-0.1562868356704712,0,2
A112TFLXGBF6NI:8:B002L6NZHG,A112TFLXGBF6NI,head,8,7,6,3,B00069FJUG,2.654284119606018,2.7070573568344116,-0.052773237228393555,0,2
A112TFLXGBF6NI:8:B002L6NZHG,A112TFLXGBF6NI,head,8,8,7,3,B0000536M2,2.654284119606018,2.523910403251648,0.13037371635437012,1,2
A12VPAGE4NL1YP:16:B003VMV7D8,A12VPAGE4NL1YP,head,16,1,0,0,B001GEEQ90,0.3564216461032629,0.514921992982272,-0.15850034687900916,0,5
A12VPAGE4NL1YP:16:B003VMV7D8,A12VPAGE4NL1YP,head,16,2,1,0,B00CNXKLA6,0.3564216461032629,0.45038211308419707,-0.09396046698093419,0,5
A12VPAGE4NL1YP:16:B003VMV7D8,A12VPAGE4NL1YP,head,16,3,2,0,B0081SGUC0,0.3564216461032629,0.3542969200760126,0.002124726027250279,0,5
A12VPAGE4NL1YP:16:B003VMV7D8,A12VPAGE4NL1YP,head,16,4,3,0,B007TLJP2W,0.3564216461032629,0.34846050553023816,0.007961140573024716,0,5
A12VPAGE4NL1YP:16:B003VMV7D8,A12VPAGE4NL1YP,head,16,5,4,1,B006EPV4T6,0.3564216461032629,0.36973445415496825,-0.013312808051705372,0,5
A12VPAGE4NL1YP:16:B003VMV7D8,A12VPAGE4NL1YP,head,16,6,5,1,B0062MAAAK,0.3564216461032629,0.3529390595853329,0.0034825865179299864,0,5
A12VPAGE4NL1YP:16:B003VMV7D8,A12VPAGE4NL1YP,head,16,7,6,1,B004NMVP82,0.3564216461032629,0.3547166857868433,0.0017049603164195903,0,5
A12VPAGE4NL1YP:16:B003VMV7D8,A12VPAGE4NL1YP,head,16,8,7,1,B004J6WCBQ,0.3564216461032629,0.3424966476857662,0.01392499841749667,0,5
A12VPAGE4NL1YP:16:B003VMV7D8,A12VPAGE4NL1YP,head,16,9,8,2,B00468KRH8,0.3564216461032629,0.34947885647416116,0.00694278962910172,0,5
A12VPAGE4NL1YP:16:B003VMV7D8,A12VPAGE4NL1YP,head,16,10,9,2,B0045JAPYI,0.3564216461032629,0.38648204430937766,-0.03006039820611478,0,5
A12VPAGE4NL1YP:16:B003VMV7D8,A12VPAGE4NL1YP,head,16,11,10,2,B003VMZHKM,0.3564216461032629,0.3552748836576939,0.001146762445568994,0,5
A12VPAGE4NL1YP:16:B003VMV7D8,A12VPAGE4NL1YP,head,16,12,11,2,B003VMW2B4,0.3564216461032629,0.3526451840996742,0.0037764620035886654,0,5
A12VPAGE4NL1YP:16:B003VMV7D8,A12VPAGE4NL1YP,head,16,13,12,3,B003VMUIGK,0.3564216461032629,0.3744067445397377,-0.017985098436474833,0,5
A12VPAGE4NL1YP:16:B003VMV7D8,A12VPAGE4NL1YP,head,16,14,13,3,B00871KNHO,0.3564216461032629,0.35546744577586653,0.0009542003273963484,0,5
A12VPAGE4NL1YP:16:B003VMV7D8,A12VPAGE4NL1YP,head,16,15,14,3,B003ZUZCDC,0.3564216461032629,0.3681133694946766,-0.011691723391413722,0,5
A12VPAGE4NL1YP:16:B003VMV7D8,A12VPAGE4NL1YP,head,16,16,15,3,B003VMU63K,0.3564216461032629,1.034849190711975,-0.6784275446087121,0,5
A12ZI9PVPM278F:9:B0094GHKFE,A12ZI9PVPM278F,tail,9,1,0,0,B007KNAA2S,3.061283906300863,3.423344373703003,-0.36206046740214015,0,3
A12ZI9PVPM278F:9:B0094GHKFE,A12ZI9PVPM278F,tail,9,2,1,0,B004WPHE3K,3.061283906300863,2.978149175643921,0.08313473065694188,1,3
A12ZI9PVPM278F:9:B0094GHKFE,A12ZI9PVPM278F,tail,9,3,2,1,B000TFQH5I,3.061283906300863,3.099400361378988,-0.038116455078125,0,3
A12ZI9PVPM278F:9:B0094GHKFE,A12ZI9PVPM278F,tail,9,4,3,1,B000YDL2XM,3.061283906300863,3.0170693397521973,0.04421456654866551,0,3
A12ZI9PVPM278F:9:B0094GHKFE,A12ZI9PVPM278F,tail,9,5,4,2,B000WYZ9Q4,3.061283906300863,3.066063086191813,-0.004779179890950225,0,3
A12ZI9PVPM278F:9:B0094GHKFE,A12ZI9PVPM278F,tail,9,6,5,2,B004O3YCLC,3.061283906300863,3.0157673358917236,0.045516570409139145,0,3
A12ZI9PVPM278F:9:B0094GHKFE,A12ZI9PVPM278F,tail,9,7,6,3,B0039UTO3M,3.061283906300863,2.9877763191858926,0.07350758711497019,1,3
A12ZI9PVPM278F:9:B0094GHKFE,A12ZI9PVPM278F,tail,9,8,7,3,B001183N8G,3.061283906300863,3.0902650356292725,-0.028981129328409683,0,3
A12ZI9PVPM278F:9:B0094GHKFE,A12ZI9PVPM278F,tail,9,9,8,3,B001G7PSCQ,3.061283906300863,2.9754935105641684,0.08579039573669434,1,3
A13IIPSGKZZTFP:9:B009RNUH7C,A13IIPSGKZZTFP,tail,9,1,0,0,B009SJ7DFE,1.8315408905036747,2.222943182568997,-0.3914022920653224,0,4
A13IIPSGKZZTFP:9:B009RNUH7C,A13IIPSGKZZTFP,tail,9,2,1,0,B004TSFBJO,1.8315408905036747,1.845425120787695,-0.013884230284020305,0,4
A13IIPSGKZZTFP:9:B009RNUH7C,A13IIPSGKZZTFP,tail,9,3,2,1,B0006BDMIU,1.8315408905036747,1.8836536020971835,-0.05211271159350872,0,4
A13IIPSGKZZTFP:9:B009RNUH7C,A13IIPSGKZZTFP,tail,9,4,3,1,B003GE49A4,1.8315408905036747,1.9011387866921723,-0.06959789618849754,0,4
A13IIPSGKZZTFP:9:B009RNUH7C,A13IIPSGKZZTFP,tail,9,5,4,2,B000KVH1QU,1.8315408905036747,1.8535162773914635,-0.021975386887788773,0,4
A13IIPSGKZZTFP:9:B009RNUH7C,A13IIPSGKZZTFP,tail,9,6,5,2,B003MGRT2Q,1.8315408905036747,1.8271770032588392,0.004363887244835496,0,4
A13IIPSGKZZTFP:9:B009RNUH7C,A13IIPSGKZZTFP,tail,9,7,6,3,B002WTC37A,1.8315408905036747,1.8534323652274907,-0.021891474723815918,0,4
A13IIPSGKZZTFP:9:B009RNUH7C,A13IIPSGKZZTFP,tail,9,8,7,3,B004NCFOZM,1.8315408905036747,1.8142495371866971,0.01729135331697762,0,4
A13IIPSGKZZTFP:9:B009RNUH7C,A13IIPSGKZZTFP,tail,9,9,8,3,B003GDK6F2,1.8315408905036747,1.8528230357915163,-0.02128214528784156,0,4
A13LHBUYIK9TMC:23:B00GP2N66W,A13LHBUYIK9TMC,head,20,1,0,0,B00GGH84CW,2.720295786857605,2.062964677810669,0.657331109046936,1,2
A13LHBUYIK9TMC:23:B00GP2N66W,A13LHBUYIK9TMC,head,20,2,1,0,B00JQP1SP6,2.720295786857605,2.9243476390838623,-0.20405185222625732,0,2
A13LHBUYIK9TMC:23:B00GP2N66W,A13LHBUYIK9TMC,head,20,3,2,0,B00IX4MF76,2.720295786857605,2.7145354747772217,0.005760312080383301,0,2
A13LHBUYIK9TMC:23:B00GP2N66W,A13LHBUYIK9TMC,head,20,4,3,0,B00IS8QXXO,2.720295786857605,2.6466835737228394,0.07361221313476562,1,2
A13LHBUYIK9TMC:23:B00GP2N66W,A13LHBUYIK9TMC,head,20,5,4,0,B00GNJCZ3M,2.720295786857605,2.8398830890655518,-0.11958730220794678,0,2
A13LHBUYIK9TMC:23:B00GP2N66W,A13LHBUYIK9TMC,head,20,6,5,1,B00FJF5BXM,2.720295786857605,2.7094738483428955,0.010821938514709473,0,2
A13LHBUYIK9TMC:23:B00GP2N66W,A13LHBUYIK9TMC,head,20,7,6,1,B00IAMTLS2,2.720295786857605,2.715426445007324,0.004869341850280762,0,2
A13LHBUYIK9TMC:23:B00GP2N66W,A13LHBUYIK9TMC,head,20,8,7,1,B00IK5DICE,2.720295786857605,2.8022713661193848,-0.08197557926177979,0,2
A13LHBUYIK9TMC:23:B00GP2N66W,A13LHBUYIK9TMC,head,20,9,8,1,B00IJZMXT4,2.720295786857605,2.7905826568603516,-0.07028687000274658,0,2
A13LHBUYIK9TMC:23:B00GP2N66W,A13LHBUYIK9TMC,head,20,10,9,1,B00IJZJ9K0,2.720295786857605,2.623043656349182,0.09725213050842285,1,2
A13LHBUYIK9TMC:23:B00GP2N66W,A13LHBUYIK9TMC,head,20,11,10,2,B00CDTHC6G,2.720295786857605,2.7084089517593384,0.011886835098266602,0,2
A13LHBUYIK9TMC:23:B00GP2N66W,A13LHBUYIK9TMC,head,20,12,11,2,B00I6R90Q4,2.720295786857605,2.7807390689849854,-0.06044328212738037,0,2
A13LHBUYIK9TMC:23:B00GP2N66W,A13LHBUYIK9TMC,head,20,13,12,2,B00FJE4K94,2.720295786857605,2.734816789627075,-0.014521002769470215,0,2
A13LHBUYIK9TMC:23:B00GP2N66W,A13LHBUYIK9TMC,head,20,14,13,2,B00GWRAFD2,2.720295786857605,2.6375763416290283,0.08271944522857666,1,2
A13LHBUYIK9TMC:23:B00GP2N66W,A13LHBUYIK9TMC,head,20,15,14,2,B00GGZRC22,2.720295786857605,2.6726367473602295,0.04765903949737549,0,2
A13LHBUYIK9TMC:23:B00GP2N66W,A13LHBUYIK9TMC,head,20,16,15,3,B00G7UPGZQ,2.720295786857605,2.5489996671676636,0.1712961196899414,1,2
A13LHBUYIK9TMC:23:B00GP2N66W,A13LHBUYIK9TMC,head,20,17,16,3,B00CO9MFAS,2.720295786857605,2.779173254966736,-0.05887746810913086,0,2
A13LHBUYIK9TMC:23:B00GP2N66W,A13LHBUYIK9TMC,head,20,18,17,3,B00GGXFJ7O,2.720295786857605,2.761540174484253,-0.04124438762664795,0,2
A13LHBUYIK9TMC:23:B00GP2N66W,A13LHBUYIK9TMC,head,20,19,18,3,B00E96XELS,2.720295786857605,2.746727705001831,-0.026431918144226074,0,2
A13LHBUYIK9TMC:23:B00GP2N66W,A13LHBUYIK9TMC,head,20,20,19,3,B00FEMQUKS,2.720295786857605,2.600284218788147,0.12001156806945801,1,2
A13M9XSQ4O6NLY:8:B0063A432W,A13M9XSQ4O6NLY,head,8,1,0,0,B000K7E2G6,0.8035695484383419,1.465065394625223,-0.6614958461868811,0,3
A13M9XSQ4O6NLY:8:B0063A432W,A13M9XSQ4O6NLY,head,8,2,1,0,B004799QZA,0.8035695484383419,0.7779095894026492,0.025659959035692737,0,3
A13M9XSQ4O6NLY:8:B0063A432W,A13M9XSQ4O6NLY,head,8,3,2,1,B003V21WO2,0.8035695484383419,0.801803681596842,0.0017658668414999301,0,3
A13M9XSQ4O6NLY:8:B0063A432W,A13M9XSQ4O6NLY,head,8,4,3,1,B003QOZ2C8,0.8035695484383419,0.8064515124763906,-0.0028819640380486344,0,3
A13M9XSQ4O6NLY:8:B0063A432W,A13M9XSQ4O6NLY,head,8,5,4,2,B0027CT5VO,0.8035695484383419,0.8204050021983372,-0.01683545375999529,0,3
A13M9XSQ4O6NLY:8:B0063A432W,A13M9XSQ4O6NLY,head,8,6,5,2,B001LF4G6W,0.8035695484383419,0.7878234724000018,0.015746076038340107,0,3
A13M9XSQ4O6NLY:8:B0063A432W,A13M9XSQ4O6NLY,head,8,7,6,3,B001D0IWDS,0.8035695484383419,0.7828317735014328,0.020737774936909092,0,3
A13M9XSQ4O6NLY:8:B0063A432W,A13M9XSQ4O6NLY,head,8,8,7,3,B001E6G6FC,0.8035695484383419,0.7762459014290167,0.027323647009325214,0,3
A14MIG0KAPGSSF:8:B007BLN17K,A14MIG0KAPGSSF,head,8,1,0,0,B000X1YING,1.3956358693540096,1.4971560339132945,-0.10152016455928492,0,3
A14MIG0KAPGSSF:8:B007BLN17K,A14MIG0KAPGSSF,head,8,2,1,0,B006YIUK98,1.3956358693540096,1.775500825451066,-0.3798649560970564,0,3
A14MIG0KAPGSSF:8:B007BLN17K,A14MIG0KAPGSSF,head,8,3,2,1,B005ITRIOY,1.3956358693540096,1.3385612145066261,0.0570746548473835,1,3
A14MIG0KAPGSSF:8:B007BLN17K,A14MIG0KAPGSSF,head,8,4,3,1,B001G2L1O0,1.3956358693540096,1.4015407009671133,-0.005904831613103623,0,3
A14MIG0KAPGSSF:8:B007BLN17K,A14MIG0KAPGSSF,head,8,5,4,2,B0058GW8HE,1.3956358693540096,1.4794423102090757,-0.08380644085506606,0,3
A14MIG0KAPGSSF:8:B007BLN17K,A14MIG0KAPGSSF,head,8,6,5,2,B004KS2OD4,1.3956358693540096,1.2934980026135843,0.10213786674042535,1,3
A14MIG0KAPGSSF:8:B007BLN17K,A14MIG0KAPGSSF,head,8,7,6,3,B0076UIVA8,1.3956358693540096,1.3947788377602894,0.0008570315937201922,0,3
A14MIG0KAPGSSF:8:B007BLN17K,A14MIG0KAPGSSF,head,8,8,7,3,B002QFGQAK,1.3956358693540096,1.4257245821257432,-0.030088712771733528,0,3
A15T9G38F589KM:15:B00A0IWRU8,A15T9G38F589KM,head,15,1,0,0,B00AE07B9O,1.2054668962955404,1.2173757851123383,-0.011908888816797969,0,4
A15T9G38F589KM:15:B00A0IWRU8,A15T9G38F589KM,head,15,2,1,0,B00AE07FXQ,1.2054668962955404,1.2108416557311728,-0.00537475943563237,0,4
A15T9G38F589KM:15:B00A0IWRU8,A15T9G38F589KM,head,15,3,2,0,B009XRF9M0,1.2054668962955404,1.2900392115115835,-0.08457231521604314,0,4
A15T9G38F589KM:15:B00A0IWRU8,A15T9G38F589KM,head,15,4,3,0,B004UQPCGM,1.2054668962955404,1.331893354654305,-0.12642645835876465,0,4
A15T9G38F589KM:15:B00A0IWRU8,A15T9G38F589KM,head,15,5,4,1,B001KYU5LE,1.2054668962955404,1.1803622245788503,0.025104671716690063,0,4
A15T9G38F589KM:15:B00A0IWRU8,A15T9G38F589KM,head,15,6,5,1,B007RTR9DS,1.2054668962955404,1.212126225233071,-0.006659328937530518,0,4
A15T9G38F589KM:15:B00A0IWRU8,A15T9G38F589KM,head,15,7,6,1,B007RTR9E2,1.2054668962955404,1.1781734824180532,0.027293413877487183,0,4
A15T9G38F589KM:15:B00A0IWRU8,A15T9G38F589KM,head,15,8,7,2,B007RTR9G0,1.2054668962955404,1.2279335558414317,-0.022466659545891332,0,4
A15T9G38F589KM:15:B00A0IWRU8,A15T9G38F589KM,head,15,9,8,2,B007RTR8A2,1.2054668962955404,1.192800164222703,0.012666732072837306,0,4
A15T9G38F589KM:15:B00A0IWRU8,A15T9G38F589KM,head,15,10,9,2,B000F35R00,1.2054668962955404,1.2255036532878805,-0.020036756992340088,0,4
A15T9G38F589KM:15:B00A0IWRU8,A15T9G38F589KM,head,15,11,10,2,B003QOZ2C8,1.2054668962955404,1.1908911168575216,0.014575779438018799,0,4
A15T9G38F589KM:15:B00A0IWRU8,A15T9G38F589KM,head,15,12,11,3,B0028K3J9O,1.2054668962955404,1.2075988948345113,-0.0021319985389709473,0,4
A15T9G38F589KM:15:B00A0IWRU8,A15T9G38F589KM,head,15,13,12,3,B001JQLNJ6,1.2054668962955404,1.2084695398807455,-0.003002643585205078,0,4
A15T9G38F589KM:15:B00A0IWRU8,A15T9G38F589KM,head,15,14,13,3,B001OMI93S,1.2054668962955404,1.2152861356735158,-0.009819239377975464,0,4
A15T9G38F589KM:15:B00A0IWRU8,A15T9G38F589KM,head,15,15,14,3,B0002Z8QG8,1.2054668962955404,1.2000923454761434,0.005374550819396973,0,4
A15V46DLC5ODBH:7:B009GIOVKC,A15V46DLC5ODBH,head,7,1,0,0,B000ZMBSPE,3.619115114212036,3.6103605031967163,0.008754611015319824,0,2
A15V46DLC5ODBH:7:B009GIOVKC,A15V46DLC5ODBH,head,7,2,1,0,B0019JAQPA,3.619115114212036,3.512726306915283,0.10638880729675293,1,2
A15V46DLC5ODBH:7:B009GIOVKC,A15V46DLC5ODBH,head,7,3,2,1,B008S3U39E,3.619115114212036,3.545875906944275,0.07323920726776123,1,2
A15V46DLC5ODBH:7:B009GIOVKC,A15V46DLC5ODBH,head,7,4,3,2,B005ALWE1M,3.619115114212036,3.7163565158843994,-0.09724140167236328,0,2
A15V46DLC5ODBH:7:B009GIOVKC,A15V46DLC5ODBH,head,7,5,4,2,B003U4LGV0,3.619115114212036,3.7040436267852783,-0.08492851257324219,0,2
A15V46DLC5ODBH:7:B009GIOVKC,A15V46DLC5ODBH,head,7,6,5,3,B006RFZ66K,3.619115114212036,3.659577250480652,-0.04046213626861572,0,2
A15V46DLC5ODBH:7:B009GIOVKC,A15V46DLC5ODBH,head,7,7,6,3,B008RIJVTI,3.619115114212036,3.5827596187591553,0.03635549545288086,0,2
A1636XD3R40LB6:7:B006HKE2TC,A1636XD3R40LB6,tail,7,1,0,0,B0063TFLG0,7.489902496337891,7.737447261810303,-0.2475447654724121,0,2
A1636XD3R40LB6:7:B006HKE2TC,A1636XD3R40LB6,tail,7,2,1,0,B009JXI3E4,7.489902496337891,7.480141639709473,0.009760856628417969,0,2
A1636XD3R40LB6:7:B006HKE2TC,A1636XD3R40LB6,tail,7,3,2,1,B003ZUTWVU,7.489902496337891,7.582302570343018,-0.09240007400512695,0,2
A1636XD3R40LB6:7:B006HKE2TC,A1636XD3R40LB6,tail,7,4,3,2,B003VMW2B4,7.489902496337891,7.419310092926025,0.07059240341186523,1,2
A1636XD3R40LB6:7:B006HKE2TC,A1636XD3R40LB6,tail,7,5,4,2,B000PBQ7LK,7.489902496337891,7.3108649253845215,0.17903757095336914,1,2
A1636XD3R40LB6:7:B006HKE2TC,A1636XD3R40LB6,tail,7,6,5,3,B004SSRSRS,7.489902496337891,7.338681936264038,0.15122056007385254,1,2
A1636XD3R40LB6:7:B006HKE2TC,A1636XD3R40LB6,tail,7,7,6,3,B004NMTMUK,7.489902496337891,7.494827032089233,-0.0049245357513427734,0,2
A16AXQ11SZA8SQ:13:B000FLJQTA,A16AXQ11SZA8SQ,tail,13,1,0,0,B00BV5EW8Y,3.367694854736328,3.5149461030960083,-0.14725124835968018,0,2
A16AXQ11SZA8SQ:13:B000FLJQTA,A16AXQ11SZA8SQ,tail,13,2,1,0,B00CYA5E1O,3.367694854736328,3.3833857774734497,-0.015690922737121582,0,2
A16AXQ11SZA8SQ:13:B000FLJQTA,A16AXQ11SZA8SQ,tail,13,3,2,0,B003O5NGJK,3.367694854736328,3.4635326862335205,-0.09583783149719238,0,2
A16AXQ11SZA8SQ:13:B000FLJQTA,A16AXQ11SZA8SQ,tail,13,4,3,1,B00AE0790U,3.367694854736328,3.3732718229293823,-0.005576968193054199,0,2
A16AXQ11SZA8SQ:13:B000FLJQTA,A16AXQ11SZA8SQ,tail,13,5,4,1,B00AE078TM,3.367694854736328,3.3878217935562134,-0.020126938819885254,0,2
A16AXQ11SZA8SQ:13:B000FLJQTA,A16AXQ11SZA8SQ,tail,13,6,5,1,B00AAIOP44,3.367694854736328,3.321286916732788,0.04640793800354004,0,2
