sample_key,target_group,baseline_rank,candidate_rank,union_covered,baseline_Recall@10,baseline_NDCG@10,baseline_Recall@50,candidate_Recall@10,candidate_NDCG@10,candidate_Recall@50,changed,broad_harm
A12XTF9S1X9155:validation:B007Q2KZU0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A12YM9EH6RW6T6:validation:B004EJYAO0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A12Z9UFJPT598D:validation:B00CANI9RQ,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A12ZSSIXMEKS6Y:validation:B001KMRN0M,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1304CB0GOGNYW:validation:B00712O2D6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A136LRUR0RDH9J:validation:B00EALTQY6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1374RLDD5VINW:validation:B000BPN3JO,tail,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0
A13AMQQERB7V4V:validation:B005PXVP88,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A13E0UB1PG4FDD:validation:B00A39GJ9O,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A13EJ3RN64Q6HI:validation:B00146I2WM,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A13FNVCPZYKIAM:validation:B009T45XNM,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A13G1TKIKHGV3F:validation:B00CMHWSKY,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A13OBBS94PRVLP:validation:B000W3XEQM,head,8,7,1,1.0,0.31546487678572877,1.0,1.0,0.3333333333333333,1.0,1,0
A13PH4SEO083YQ:validation:B003JIXZPC,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A13RKXV6AMZTZO:validation:B0035EQDTU,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A13TTBN9N7JAEN:validation:B00005BW71,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A13U56PF19VGSW:validation:B006O6FKG8,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A13XIY7XJYBEKT:validation:B005E7BDXW,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A144Z43JZFWNM:validation:B002RL7VSY,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1461P8KLD6QN4:validation:B002SXMH3K,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1486KL0IOM7VM:validation:B00FAQVY4U,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A14BTJRH9VNLJJ:validation:B003A6AL8C,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A14C415WWYCWWH:validation:B003I64OT6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A14IN1UIXQ6CSU:validation:B004I65430,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A14S3YSE9KR9MS:validation:B0083F2XEK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A14W2GKUFFHM9U:validation:B007QS9FJQ,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A151OW029XD9JU:validation:B00BQYQYMW,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A15XZFMT2VL1DB:validation:B005193TZ8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A15YTNAXIJB4IT:validation:B001EB9F3C,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1654T4C6HVSPV:validation:B0031P91LK,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A16W6SJE8TXL8P:validation:B00804BDBI,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A16Y3UO4ZDFTYI:validation:B002L3TS5M,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A17HWVGU41Y6IV:validation:B002VZCW3U,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A17JNJ5ER8ZUNT:validation:B001W30D2O,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A17TH0YOIOVJ1N:validation:B00388C3TW,head,3,3,1,1.0,0.5,1.0,1.0,0.5,1.0,0,0
A17ZJI8FGVZE30:validation:B0002F7KTW,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A186LOJDQHNE3Z:validation:B003UHGCR0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A186VDAIOH0CR1:validation:B002VZCW3U,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A187JLGNRZCU2J:validation:B002NGOH1W,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A18K5RTT7D8T1S:validation:B003NSK72C,tail,6,6,1,1.0,0.3562071871080222,1.0,1.0,0.3562071871080222,1.0,0,0
A18P98QS2M3K6Z:validation:B0015MMVA4,tail,23,19,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A18XCCWGMJ9ZHH:validation:B0088LQZYS,head,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0
A18XUZTEVGR0V9:validation:B00HWV6LZS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A18XW4X8DVMVEH:validation:B00AUKGCAC,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A18ZY8P0XYBVB9:validation:1932188126,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A19D3ASCN83YKS:validation:B006X2AF0E,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A19L4XT7T3T0WZ:validation:B00BWZXDTC,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0
A19NEKVFY2PX5G:validation:B0000Z17MK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A19NP8YYADOOSF:validation:B00G6MWM1Q,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A19PZ5PAAJ95Y1:validation:B00BU3YI1S,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A19SPYL37I7TC0:validation:B00003008E,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A19V2TRL68EOHV:validation:B007RM5CO8,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1A0TOMP0EG1M0:validation:B00C6Q5S44,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1A2F1ZOWOPNJB:validation:B000WD3XBI,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1A8RXQ55UA8XH:validation:B0015AM26E,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1ACMQXCUDY7V:validation:B001C2MXWS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1AJQIS1AZZUPY:validation:B0057FOUIQ,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1AJWJGB89GSIL:validation:1616616768,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1AN2BK5HJELYW:validation:B0037UUZAK,tail,46,41,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A1BA72K4VK1UN1:validation:B00ERK27SC,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1BT9SD02Q6DO7:validation:B00515GYJ0,tail,14,43,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A1BW6O0ELFW0FN:validation:B002J0TIKM,tail,8,47,1,1.0,0.31546487678572877,1.0,0.0,0.0,1.0,1,1
A1BXVZSQOJE6UE:validation:B00EAHXOWA,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1BZ7V2TLPZMIY:validation:B0013D53CS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1C1JPO1K2MG36:validation:B00F6CIUM2,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1C2LRROJJ6FRC:validation:B007J3F9W0,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1C7DTTCSMHPUQ:validation:B006UD2RB6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1CBONT4DUD92E:validation:B00AG8QY42,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1CCVVXXVAHCCD:validation:B0015KEB2M,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1CMUB8SH8X3G3:validation:B00859GJWQ,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1CQ3A1RMYXBNS:validation:B002YNS0EE,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1D1SVAWJBVGYP:validation:B0000658L4,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1D2XJACV6XBUD:validation:B0036QB072,tail,,52,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0
A1D7EDVVWBEF2K:validation:B008CL5Y6O,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1DPI29V1065L9:validation:B006JOOGD8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1DRM3JV6T5O6P:validation:B007ADIBXS,head,3,3,1,1.0,0.5,1.0,1.0,0.5,1.0,0,0
A1E38ETRELK0OU:validation:B00E18S0J0,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1E54IUN90VXIE:validation:B006XG3NRC,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1E6ZN8F12WQRY:validation:B00A8HOVLE,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1EDJIFWMNCRVE:validation:B000BTNQUQ,head,3,2,1,1.0,0.5,1.0,1.0,0.6309297535714575,1.0,1,0
A1EH2S92FHWZRP:validation:B00C6Q8EA4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1EMF4E5BTR266:validation:B00B1JP0FE,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1F012AJGE9ATP:validation:B00BGT5VZI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1F1A0QQP2XVH5:validation:B002JSM3KQ,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1F41JYFBPOVSG:validation:B001W2WKS0,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1F7YU6O5RU432:validation:B00EAHXPAG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1FDVT0DLJWV78:validation:B00F6T8NX6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1FRADBDXQPJJC:validation:B00ARQW1O0,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1FTFFSMMX7ASL:validation:B0089P42GQ,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1FUVGPRO7IPNI:validation:B00EVEMMI4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1FV2AIBKC8U1K:validation:B002V7XA84,tail,,76,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0
A1FWIKH32ZV4G:validation:B00CTUEQ68,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1FZQKM3GCF0C9:validation:B004S8F7QM,head,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0
A1G0UKMI7QX0YW:validation:B00BQ68RYS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1GMQEXBNL3PVF:validation:B003RBEHU8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1GNUZ0Z0OWXAY:validation:B001RPWM7Q,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1GNY1PIM5VWPU:validation:B00897DX6O,tail,,62,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0
A1GR9YYOD61KSD:validation:B00840LB6U,tail,,69,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0
A1H4EDSPX1IRUA:validation:B005C3F3SY,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1HDLJ15OO4LK:validation:B008592HHC,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1HHCM1P6L3N42:validation:B000WE4JKQ,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1HOLE9R6WPT85:validation:B00D1LQQ80,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1HU0Y4JENS74E:validation:B00B4ECHJI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1HX0OZQYIL5Z6:validation:B0084M8UEE,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1I3567LFLJS0Z:validation:B004RUH8HC,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1I3SPGTEDK430:validation:B0090I53LY,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1I5OJHMA8KLVQ:validation:B00C6PSSLU,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1I8BJY2M3A4CO:validation:B007GE6VMO,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1IGVFP8PYGPTO:validation:B00BBQGYT8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1IHK8GL1ESOND:validation:B006ROJLT4,head,7,7,1,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0,0
A1IO7VHBU2N8LF:validation:B001EO1T74,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1ITW7DDVEEC31:validation:B000NL8QX4,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1IU7O0EQGX9IN:validation:B001BKX0V4,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1IXKW5NLZ3B0R:validation:B007AW55MO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1IZV4Z7NARUDQ:validation:B00C9X58GM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1J26WRSH6Y6AZ:validation:B005MZ60RK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1J3RM7O4OZ3HL:validation:B00B0FV4FE,tail,21,16,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A1JH4RE328VB3K:validation:B001SN89EW,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1JL7Y2JE331UA:validation:B00BRCN99E,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1K5Q5GG44YIMU:validation:B004HFIR04,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1K8LA8DUV718Q:validation:B000P13PH4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1KH6I82HMIF51:validation:B0037UUZJQ,tail,2,3,1,1.0,0.6309297535714575,1.0,1.0,0.5,1.0,1,0
A1KI5R0BXOYVKA:validation:B0051MMFRS,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1KLPS6P7UR631:validation:B00EVTF3OO,head,4,4,1,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,0,0
A1L8JW1XWI5JH1:validation:B001P9OGRS,tail,,81,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0
A1LGK93QRW4RRK:validation:B000PU3GYM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1LH21MBCWVP7L:validation:B00DKCI1P6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1LJKB7GBZEIWR:validation:B00AZZFT6A,tail,33,26,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A1M5X915E9FYB7:validation:B00CS1WD9A,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1MAB7VNVO2FJL:validation:B008J28LIE,tail,,53,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0
A1MAI0TUIM3R2X:validation:B00CFOD6OQ,tail,14,15,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A1MDTU0TID4HJ0:validation:B000XQQHA8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1MF9R3SNRA4MY:validation:B007SI2YEC,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1MHOYUPMHH5TF:validation:B005CS6AK4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1MU7JIQYMPREH:validation:B000NR4BLY,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1N2Q04V13T2KR:validation:B008IZH4EO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1N4PQIC5U7JWT:validation:B001NQHN7S,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1NA5HLVEYW8RL:validation:B004KAASXA,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1NBC9ZL3EQR8B:validation:B0057UDE0Q,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1NKKF4W2LHF6M:validation:B00B1Z6FKW,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1NO669XXIR8FM:validation:B00068Q7LC,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1O90WPVWSN7C0:validation:B008DW04UI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1OKSDRSOBXEZE:validation:B001BKX0V4,head,27,39,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A1OPZ3BUTEL47R:validation:B009Q3JBCK,head,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0
A1OUOGHVZD4P0G:validation:B000REP3CO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1OVU674MOHMRF:validation:B00C6PSYK0,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1OW5M4JTNG715:validation:B0083F2XFE,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1P2LRONLCFGYF:validation:B001IEYXAA,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1PFHY3V92V:validation:B002VECEJI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1PG4DK954BR2Q:validation:B00CS0F0KA,tail,,95,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0
A1PHN5GPKCEVV5:validation:B005PO3Y2W,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1PQD4OCY4MKM3:validation:B00C58ZRSK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1PSYKP9BVF2EP:validation:B001RNFQNK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1PVYZTM7IL8LV:validation:B00C58ZQJA,tail,5,4,1,1.0,0.38685280723454163,1.0,1.0,0.43067655807339306,1.0,1,0
A1Q3C8EFFVBWU:validation:B00804BDE0,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1Q3MDPIS017JE:validation:0976990709,head,14,13,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A1Q6BKOJ230RM6:validation:B006ILWBAC,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1QC0YGE9ZLKH4:validation:B009TCTENE,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1QC8NGYF3CCLD:validation:B00C44P19U,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1QG2BSE6YIKM6:validation:B000M3QJPU,head,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0
A1QM48IMBTTLE8:validation:B008AWFWXK,head,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0
A1QOVHGJITC8J0:validation:B000PGRBGA,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1QP7MFJE8KNNC:validation:B004USI7E4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1R3B9ONNDC6E3:validation:B000CP8BFO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1RGHQ7MGULXY6:validation:B003TXT1RS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1RI676ZCGXUWF:validation:B004G4AP06,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1RKCT4H3X3J1W:validation:B00020QJ6M,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1RUEUTBQ6WJ3O:validation:B000BUU5KO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1RWHGTZ886QSB:validation:B0090HDMW2,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1RWKNH4Z3W1ID:validation:B005E7A28E,tail,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0
A1S1BJFTA644TU:validation:B005G3WD8S,tail,29,25,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A1S1ZTZ12LLXX7:validation:B0039VYHG0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1S5251XGPBIVN:validation:B003H3B4BG,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1SCANWWQTEG9I:validation:B00BD9AIUE,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1SD57TUCH93PB:validation:B004A1QUFY,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1SI5XRPGE7J5W:validation:B001DO3FSQ,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1SOQT41I9FMWM:validation:B00204W5L6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1STHIAB9PCBGH:validation:B006O6EH4Y,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1T3CA00ZJW81L:validation:B00633HCFE,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1T3D48MHJ2L9Y:validation:B00DMC6KAC,head,5,5,1,1.0,0.38685280723454163,1.0,1.0,0.38685280723454163,1.0,0,0
A1TK0U65V5PYE3:validation:B00DUARBTA,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1TNZKPRGUMSMI:validation:B00064Z10Y,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1TOY72HWC2ASA:validation:B005QCE8SC,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1U3CORCAMY9I7:validation:B008PIN24U,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0
A1UIGA67TNCOYA:validation:B000VSOK1G,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1UMH8UGEEPTB5:validation:B0042ESGVA,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1UQDB1UNWKDGC:validation:B008C0O55G,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1UY1YWNUTY4XN:validation:B0053T15HK,tail,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0
A1V7UFSX0F1PJY:validation:B004W1T8YW,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1VC2JTW35ZMFP:validation:B00261P632,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1VEBUX357XZMP:validation:B0031KVY1K,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1VKY374374D9G:validation:B00A852PL4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1VWX0NPENPNWR:validation:B00G3JQ04M,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1VZQ58914Q1IJ:validation:B00407S11Y,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1W30QJ01OVUOM:validation:B005VPRF16,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1W81MOFWBBXA2:validation:B003S9W4BI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
