user,stratum,target,history_length,full_hit50,target_tail,selection_hash,newest_item,oldest_item
A2JI40JZX9W6J7,head_hit,B000HRVC5I,4,1,0,00d16e0ff9dc9d6658ac13fa6eca5c24ee043081ee79c87ab78b98247bbbdbb0,B0011DGH0C,B007OU499W
A1EQL66CVJ80SP,head_hit,B001Q878WI,20,1,0,00f82fc53f107926688d98fa4574268d55e1544c87fa7edc8fbd8e6b735efcf1,B000N2DBZ6,B002PBCABY
A73DFWJE0CGY6,head_hit,B00HSNWZFU,11,1,0,010cf353587d6ecb8de194f3157f32f4265a8d2d105b048c5cdd5820635b8982,B00HM6IXH2,B007RTR8AC
A2NOIGZ6VV86IB,head_hit,B005VX8S4G,6,1,0,010efaaedc3d554a43366b328e7788a769f995bb7d91bcc4031a260538f7e955,B002SIKCNW,B000PQGYOU
A1FCD3WO6W3OP1,head_hit,B002DPUY5Q,3,1,0,010f220238a6a72c4f4bb2f125f868296b20551927d94ca9bfb57b654cb7578c,B001GIOV8M,B00478RILK
A3R11XXC7MVNYW,head_hit,B00021C1LI,6,1,0,0139f53f8b99b70810c77eace476d562b9a36332d3a5c32f9534ac2b32d94246,B00021B8L2,B000092OX4
A2O7DH7A35YE43,head_hit,B00700H128,4,1,0,01465cec90507d90e8ff20074e8d7e108e6eccea1ae9af143d72c69920864a14,B006ZBKH2Y,B00163JVJQ
A10Q5LBB5HQ0BJ,head_hit,B005C1C02S,3,1,0,014892a6f14002e399cafc0254ea48b8910abe3a323d95bc5667271b253af5fc,B007IY97U0,B008G43216
A33PBU9EHZ28PC,head_hit,B008U2Y9BQ,10,1,0,0165ecbdfbfdd2f41621efbed4a9a18835356a4743ea1250ce46d99cefd65358,B00AHF1GTM,B004INUWX0
A3PECZX773ME74,head_hit,B00AO4EL34,7,1,0,017015c6b2a94fbec976eb97f8ee2e90a78df09224069853a3fb047422de0b12,B00AIQOKDY,B003EH20VI
A2LZEANFXD8QLI,head_hit,B008U5JB3Y,4,1,0,0179476758874d507d26502da8feb1522e7b217cf5dcd15abbeec63a6b0f7e25,B006OSZ00C,B00AO6UKQO
AFZJNYR931ZCN,head_hit,B00AE0790U,4,1,0,017ef26dba7d4fec4678d268262cd4c341f1be02cc3d7291f6d2cf0a55367bfa,B00AE078TM,B001E6G6FC
AV0F59NZ356HJ,head_hit,B004KPYWM8,5,1,0,01b4168bf1f6bacc540a34b4c311592e67ca3b230267d364bf97f2b7031565d1,B00CFRBIC0,B002OVV7F0
A2M5OY3CHFXB8N,head_hit,B0043OYFKU,4,1,0,01da8d5f5863f460479668fe5b3301f17e8aa77f4189d965507fb4d3c61e83c9,B00006K14U,B0037MQIT0
ABOT9KWIWRPQX,head_hit,B007Q22HMY,4,1,0,01dd2273fb3e6589e61e41539079b5ac6c4fa45f005f9576d97fd7feeb97b90c,B0069UA4GK,B000NN7FSO
AJI3DNLK0MWVI,head_hit,B004ZC13OG,3,1,0,01e95b968bdc7c00aad8893ea1fc95b9e8d63caee10e872e0b668f364c232447,B004Z40048,B002CMYX16
A1EMHVHJIAYNLK,head_hit,B0043OYFKU,8,1,0,0207435089c1a50fba818205e18070972403a11876cee51068425dbd191d03be,B001JQLNM8,B0000536P4
AYU8U8SS32O8,head_hit,B0069FDR96,3,1,0,02184f7bf31bf70ec7b295f49f2fc08c2677d79a9c4b7f36c635f57bcf741c51,B005C1C02S,B00CJ0TZ1E
A2M1DBI9NHPKHB,head_hit,B00910ZHJE,20,1,0,0218b26e365b03ed63848f39a03fa785dfcfdc929e7bbd26839d57ac568da5b6,B0090ELFRO,B001JKTTVQ
A2D8ZGF10N0CF9,head_hit,B004TSFE6Y,3,1,0,02417855b78f57483abc92473c6c48a9b175a7c8e7a9b06b023ee0c7297402c6,B004TSFBJO,B00099Z2OQ
A2TKE6US6D3NCV,head_hit,B006U9D6D8,4,1,0,02428133841ae958481475b91fb913c42c05953023b3143d7f308113cc3edb11,B004IC8WS8,B000YC3VHS
ATHI1A9N10E6A,head_hit,B00KQBR9FM,17,1,0,02578395e2401d8f6b708fa8a9f0041e717e1ac275c6d392c4a8091a351f871d,B00KHGIK54,B009RNUH8G
A2MYCLMG0D3YR7,head_hit,B004LEJ8R2,10,1,0,02819b2ee24a9f6bc584a1bab71e4bf24cb6df8b86f2b1558fc69aa47a598eef,B003OGYO7W,B004K0CRIY
ASNEWWV7GY6LF,head_hit,B00KH6F6TM,4,1,0,02a4d41a488b869473b41013f1b1740be1674d2bc04fd8d6010c0b161e3a7222,B00DCF7QW0,B00GPWYF94
A2W5BKBUOSS2AZ,head_hit,B0043OYFKU,3,1,0,02aa43482765f84f668235eb9f7dfce6b8e5fae38316481de5552ff99a0ef464,B0036BI56G,B000HDSVWY
A38FD660E1T9UZ,head_hit,B006X1KROY,3,1,0,02ae2efc7937e99275713d051a5cac88c8ab7854d2a74f082b0d449d44b47c62,B0018S6MO6,B00027DMI8
A3FWVV13DJELLV,head_hit,B00HM6IV6K,20,1,0,03082cb543da0255d381e39e85091c816550d3ee9c6957288eb30849dce982df,B00HM6K6XQ,B002MOBZSS
A2XH6KI5ZLRLPS,head_hit,B00GLS55DC,19,1,0,030995c8c49dcbee7de7c50f71c5d3ca44fe6fc3b9eadb3de5db636a847e471c,B00I6CRX04,B004D268RA
A2LF16F0KX9L7P,head_hit,B004INUWX0,3,1,0,030d8ea05576fffa6ef6100fc69556257596bf354d934d99cd8a0374a2a3e7fc,B002Z7EOOE,B0018S8MZ8
A26TDMPN9HZGYT,head_hit,B0090UJFYI,5,1,0,031005617ec069f7394f3646416e3cd34607d878bf5e462ebb3a881fc69960e2,B008CEDX8M,B00AZ1TZ3W
A13IRKEEPFTWFM,head_hit,B0000535RD,4,1,0,031fdbe52364c4edfa652b27202061b38fde39ec80388fed41dacd2589d2006f,B0000535RA,B000052YJX
A1OQUUAAFRBVAG,head_hit,B0068Z7MT8,3,1,0,032a4db612ca49f4702f00867e45566c93f811f36758cc14c12fba07460502d2,B0068Y6CA4,B00373DIYM
A1S2BTVDZV4PYD,head_hit,B00CJIOG0Q,7,1,0,0347b0dada531147b8ac4a03f27ba4153896b63e0c2118d6caef4b6375a77903,B00B868SK4,B00HD4F8DK
A1TYDGH7C52O85,head_hit,B003ZTVDBS,5,1,0,0351be7da561d9e3fa168a79d62cb55287f22219f25672ef5dfd1df602404e8e,B000H88PCU,B001CTQMIC
A4DMBG1O76C1S,head_hit,B003VMU63K,5,1,0,0353caff54a402b9b1b4948bdbb849a61b5eccb3aeb1147a010070644ba4f2f5,B003H0U5BY,B003VMM74Q
A28SGSRAU64NDM,head_hit,B003EUR1D2,15,1,0,0353d823a5e54b4d037fd2157ea547894d32cc9267d3d4c17d9697e6268917ec,B001H9289Y,B00A6H2DD4
AR99EEX9N41L5,head_hit,B002S8TOYU,5,1,0,0353f429578e40027071a58ff6508df1a4c2ad12b0cb6452fe7d35e3c7d2514e,B002R23I76,B0018QE376
A2M293BQ51XXDO,head_hit,B003Y55NXM,5,1,0,03550a15e43bde8b96401e5b1a1f545ad96668908be623e10a66f9eb94aaa676,B003X3S26U,B000ZMBSPE
AG8E2F0G98ZTB,head_hit,B00BB8ZJPG,8,1,0,03596a011cc8a378f1e20321dbbf3b357027ecfe75ab7629950aeef62ff56795,B00AE0790U,B001E7BEEE
A2EIIDTYMJAEXV,head_hit,B00KHH2VOY,16,1,0,03603b995c5ee9b67524136184ebd5c8e26656dcadb4d0bae68cf1b66986f716,B00JL2TURM,B000BY2N7S
A2B3DIT71R4LVM,head_hit,B0000536M2,3,1,0,0363ed4fbea0b1cb1054d90387707937e570dd6c12bd2bc6f65e0aebb1ea6818,B0000531GV,B00188IFHS
A168SB7R44I9IQ,head_hit,B004TSFBNK,4,1,0,03911c86b7d8fca828e23bd85357bb0e24944988e3acbaf453f3804f9874228e,B000WYZ9Q4,B003UNP20W
A3NWQXUC2DMN3T,head_hit,B005Z446JC,3,1,0,039bde89290725e67885b3cb878be39f2d4fc1bd770e17c0f2f54e299fdaa963,B005Z41P28,B0000C4COV
A1PSSB1PTAFOS5,head_hit,B0069FDR96,7,1,0,039da1f86c3fbf49dc679f660c86dea84a951bf2ab3930d2fd090dd813313211,B0060L0TLI,B00178TVXG
A3R01WHD75L6FG,head_hit,B00CYDSAO4,5,1,0,03a6b1aa97d7d17571a304363387435ccd5f482a1b410ce2ffd071ce6701875f,B00BV5EX88,B000P4ZOIE
A28F5OASAOTAI8,head_hit,B00A76CPUA,3,1,0,03c9125c6c45bd7d3a52982f79ff2507326a38cd16b9313316e30d10ee67893a,B001I9M91U,B001F40C94
AYQIDY56JFEBT,head_hit,B000VDUOFM,3,1,0,03d98d1b51738a4cef4b410369e30d3cb0862921070fd466941a8b1a7f96a98f,B0046VGPHQ,B003SSTKHU
APST9P8VDYR34,head_hit,B0053L2E1O,6,1,0,03e7f55a44dc4337cc125b741c7cff5a78c6f11cc0d82c836700c993253b5520,B00181WCN8,B00027D0DU
A339F4I8GBN3H3,head_hit,B001QFDTWO,3,1,0,03fa3875cfab94b74c8df7af01b2d9d0b1d947c2ab1735b4b56717c1f751709e,B0009MHJE4,B001G7PLBY
A1QMHEZD6SU24H,head_hit,B006L1DNWY,4,1,0,041129be79b8ae2b120809cab885947ee9cfb11e114d8db5685f6f71cefe8bc5,B006CCNDYA,B007M0STLI
A1UOH7NLPKOIV2,head_hit,B007RT19V6,3,1,0,045ef0fb3847e0b0a578fbde5af4c4dd65d8517dc47708ae0035e9126ca45ce3,B006L1DNWY,B001JKTTVQ
A3I8QJDXFWHOIR,head_hit,B003COAFPQ,10,1,0,046278d5b5bbd90caf046f4c1c98ac61331a839e61b52f8e386959472c69724c,B001V9OWNU,B002QANC2A
A37D2TGTIXRV2N,head_hit,B00GYB1AUI,11,1,0,0478aeb94035e15f225479cf28821e2dbbb2ab57c55ce813ae511345575adeef,B00GLS58OS,B003EH20ZO
A3V1EPSE6XDC0C,head_hit,B00GTC1KZ2,16,1,0,047d98c7c2d4731bce53a1be6eee54a61173d3221265b37315dc9f265525e241,B00BB8ZHIU,B003V21WO2
A231WPU3CPWC94,head_hit,B009XRFA88,4,1,0,048647990453e280a866893541e7fb9bcc06038627dd9d9f4a31e037879e8bfb,B000R46I1O,B007RTR8UW
AMSSG5FPT8XMU,head_hit,B009GEUPMY,5,1,0,048f41c84ea040b4cd6a3936205b2125a27eed6a3e78c2ed5b24cbd30c4c5960,B0055S4BZ2,B0027CT5TG
A3A9L50UK8BCOY,head_hit,B004DIXYUI,4,1,0,04ae5e172f9a21d09ecf343fcadcc8ff0e7917e9ba2e2666f70e3e5b6359b26a,B00664JHVM,B003KNQ8OQ
A36K2N527TXXJN,head_hit,B00AE07CRA,7,1,0,04b669275221e5d8b6c4ef61683b5b3cca1461ae7bf71845b2e409807097275c,B00A0J084Y,B00006K14U
A3COBFLNYK52TE,head_hit,B009FKNGGQ,3,1,0,04e05cda95ea99a858555b0dedc2fafc95f648a13705f7fa188ac2d0eb311162,B00AE078YM,B006RFZ66K
A3AL9NFNWTRV39,head_hit,B00HB2JQNM,12,1,0,04f847a2d38cceeffd9d34f9fa4c12610f679aba4dc723791e87832f742ea420,B004BYSOYK,B004D247SC
A20MJM0WHKUQ76,head_hit,B0082D69H0,9,1,0,0507ca0084c0ead428d23e6001fa5af8e17b96fe9b147070d26573f51d7b3b75,B0082D9RYM,B001KYO08S
A338C5C02U370O,head_hit,B0045WDQFA,3,1,0,05351dbb88701c9e3bd5a54edd706fa6da530ce7cea863104618802fd1ca0f0c,B0045WBFAI,B000PY17PI
A1LHJNW228T1CQ,head_hit,B0038TVH3Y,8,1,0,05399053c5bab158367ac81acb36b1a755bf7c5affa789a7de6ff34730226acb,B00458EG4O,B001MA0QY2
A36I6DEWBJDYDG,head_hit,B004LUZ956,5,1,0,0539a1ef93d4a292d6a1aa836e9ccd588321402fe89ce6288c06d25d841bd6e3,B001G0JNP6,B0000Y3FRG
ANRXH0BVEAR6B,head_hit,B008GSY7UM,4,1,0,053eb57f5da9ba811ffd1857f5aa3b4fc44caee4539e3d45a8e6287f77fdd2c7,B006MRM2TC,B0017TZD7S
A2GQCSVZWZX10R,head_hit,B003S516XO,3,1,0,055cd5ca3868145525f7e8904daba4b7223be44adecfbae8a55c9996415d627f,B0000683O5,B00074XC68
AMYBVJ1JP667H,head_hit,B005WTKB2Q,13,1,0,05dc7064a7b24a542d7210083ed9508cad3a2075d13ea659f5819aac26672d05,B004S2G4FG,B00120IJSC
A1HJZVQHJ5IOVM,head_hit,B00198ZPU2,8,1,0,05e9026a44bca17a81e4f265667eb588a156baaa50c63ed1bda590efbf637796,B00A76CPUA,B000K9NZJE
A1NVV06ZVLV7A4,head_hit,B0038TVH3Y,3,1,0,05f58942835d6888fb73ce2b294c6c66a38c2c51458cbbdccd63fc9b11b3bad5,B001G0SBZO,B000K5E81M
A1A4YDIV5DRBDF,head_hit,B0039OVDJ6,5,1,0,05f877017a4c1b3e9867a956192789eb72a705cbfee489fa3f939a175d0eff1e,B0018V78OG,B0012NVE2W
A87EKDKFDHH6L,head_hit,B00D6EDGYE,14,1,0,0606f50ac09cc6e7b871c9b076d39c034ed4fecda50d8972302540b2ae59c367,B005HIHD2I,B000FBNV1Y
A2EJYZZCQT1K4J,head_hit,B008RTNSJQ,4,1,0,06097b1f281d990a047e40d70a7eb81169f84ec51904656e49f6802ffc66579b,B001G52ZHO,B004OHQR1Q
A2YBH7N35IQGVB,head_hit,B005TKZS76,4,1,0,06139ef06f1464e6025b3612ca34e242751d71c6076740a6e8ec0b4183696aa6,B00479FP4Q,B004RDUILC
A2V92F5R7MLCVI,head_hit,B00HSNWXVQ,20,1,0,06158a310149135abd28c11dfb2aba6333b68328d04f908c64edb5108cbd2a8f,B00HNKRWI8,B0068G8DTA
A3PZ9KFVQIJOEK,head_hit,B00AZBVKAS,7,1,0,0636030ebbb66f3f1a027bd6cebd5819d26acf89dd1f8c6ab5aa39804281e29d,B00A76CPUA,B00011QVUG
AYWHCM0TJ4737,head_hit,B00GTC1KZ2,8,1,0,063a8eb04e61e44f2c3ed90bf00ad5c6e0e9408a52c9d5021479fbc09916b17b,B00GTC1JHQ,B007JT7AGC
A1LMVAT0FSMT8E,head_hit,B0087O4XKE,5,1,0,0669dc55c36af1bb5087ffa97f73ef31d7dacb40ebb6413e07ba394ac1cac42f,B005Y6F4WO,B004Z40048
A2FPNIKFGQPDY0,head_hit,B00AZBSPQA,4,1,0,0673e8ae8415cb3a7f6b2ce880ce75e793061e62c51858cac181e0183248a80f,B00ANL6RDU,B000I0ZDRW
AG3Z6QN0T8A75,head_hit,B002QI1E9K,4,1,0,067cd089c76066ee1d8c1b5d871504243a475faa5d13977392eb93603d4d6521,B002LFNQT4,B002QBBMVM
A2XBDJ702ONX6G,head_hit,B008FOT6U8,3,1,0,0684ceb1ce8d4044bb10a339b6405f5b106a979fcdbb1e78bf235494345188ab,B00871KNRY,B007TKL5UI
A33KXPYTOVVJRD,head_hit,B00JJVG6HC,4,1,0,06b3234d9400b0aeec7112396d8756342ab9175a14e3187ca0f2bcd7c0eec841,B00IBS9QC6,B00CNOUZE2
ALCLEF26KV34M,head_hit,B00BB8ZIRK,5,1,0,06c0eff892467ad6495ce61d2457b3abcf66fb5890535badf1de953b2ccbd444,B00BB8ZHIU,B004D247SC
A2NXUOGK3VRFUB,head_hit,B00HZ7IRSI,20,1,0,06c1efcab60fa2cd4d991c10432b38c7f9c0057dc147014c3c3bc17c26fa2498,B00KQBR9FM,B00CNOUZE2
A23QPM613TNZ2T,head_hit,B004220C6E,7,1,0,06e1af973284cb82792ada60173bedadc4879039da8b9742496d46185bded5d1,B00265YNFK,B000142FVW
A29VG90T649CSU,head_hit,B00BB8ZIQQ,8,1,0,06e7515c9f3fb880cd22a04d9848cd03a78176b7eca8bd81d595d9910a9a9c6a,B00C25L2VW,B001OMI93S
A2L5MLKPNL3WBO,head_hit,B007O7AZBG,3,1,0,06e75471f2405baad98da6b23a477ef59af98346d41bdecb54e6483e0c17b173,B002G392OE,B002DOO1VA
A141INO5311NA,head_hit,B00HNKRWII,6,1,0,06f20e3c4cd1f6f8c5887a1fd76f9cfa492b0073fe53123cc78c8ac2c11a091e,B00HNKRWI8,B003U4LI7W
A9SY4R419THI1,head_hit,B002IT3KD0,7,1,0,070796b2139ca451970bcf59b586af9172baee45c5744aa4aa240c22f4cda322,B007XA49O8,B001V9OWNU
A51EAGUKGTONU,head_hit,B005PYWS60,3,1,0,0715406e81e8f3af66b21df127756d04a7c462bd433dfbc850c794febf550e8b,B0087O4XKE,B005BG02BU
A2X2WTEVCZ5L8N,head_hit,B00GTBZXA6,17,1,0,071de7c50b5cac7f924cfa57a062b34d6060f6371ac6b5f9b348c23fe60882c8,B00GTBZOVE,B003QOZ2C8
A1DS3TNXYG7BD3,head_hit,B005Y6F4WO,9,1,0,07245baa55881ccaf222f66714be97491dbe0570edd9aec41374356adc07899b,B002TLT388,B0009XH6SC
A3W4D8XOGLWUN5,head_hit,B00HSNWZKU,20,1,0,0733f4b8a23476d0b2367c32f8dd374a1f8cd9ecd4be7a1d71a2f7b8a8fd270c,B005HO0A1I,B0012BNVE8
A33DG2MG3R0QAR,head_hit,B008PTPSF0,6,1,0,074763ba0c8916f85969748e8a85e33340e68d6e0bd50bbc97c13c24428dfe25,B006L1DNWY,B0019TYZ66
A2UYQ4ZBNOFIMV,head_hit,B005FVSH0O,3,1,0,074b00efac902ccc3505f8d364c0131891888e62f1b0055e396232468e37fcc9,B003PF406M,B00A76CPUA
A3USX3KXF2RPSW,head_hit,B004Z40048,5,1,0,0759c0b100cdda1e121d3e45a642c012b425966ac92842c4d6bdfc4c73063880,B00D76IRXQ,B002QI1E9K
A2Z0VI725YTJQ8,head_hit,B0069FDR96,8,1,0,0771ba1cee84ace0e5275da9fa76628da813b626549c061650b2d727c4d11a4c,B00A1Y177A,B0080GV0Z0
A3KDZA2MRC39CG,head_hit,B00GTC1JVM,3,1,0,07765d6a5b5f573cdba1f3aca7f7a738455b121672607adfb2f23dd5f8b5e719,B00GTBZ85Q,B005XIM6J2
A3J6WMFUUJ7TSK,head_hit,B007BLN17K,4,1,0,077facb11053c8c6041927578f665307330fe23db88ca2f43085bf57f80b0d5a,B0069FDR96,B004OHQR1Q
A17XPQ6DEB9LTF,head_hit,B00631JA8S,4,1,0,07a971603e7ca301bf1e9cf652eb0cfe63ee0185eec97e2241feb68d779c2b06,B005V2LLXC,B004DK0UDA
A2XNLIOB64869B,head_hit,B00KHGIK54,4,1,0,07bfac5ccbe6cdbacf5cbaddec63f110d7f9ffd7d958e92882376dd0db4269d7,B00BKFI9I4,B009RNUH4A
A3QS4WWC1LCA6H,head_hit,B00HSNWZFU,17,1,0,07cb72ba83a27727058d3241a98df87ade26e3f8bd4878eb72f905ad39107b72,B00GTC1JVM,B003V264WW
A1BMG34CO5CMZ5,head_hit,B00GZ18LL8,4,1,0,07cca9fde0131500ec041f80643472de6130f7976f39e9352dadb0b6b11b75eb,B00AFCP6F2,B005TI7LB4
A2ZB8B7VQONZA6,head_hit,B00CTKKE7I,6,1,0,07e66acbe30381e9be6b4eee8b401edc86fbf9fa6d8b642d3977624c5cae4374,B00GLS5DKM,B001U0ONNY
A3DOPYDOS49I3T,head_hit,B00AO379NE,13,1,0,07ee9e63acaf546ef689c385fb9fa88e6b46f096352813032c5730b4e0f4b5f1,B00AE07CT8,B000FBNV1Y
A1KJDOL79GJ3JI,head_hit,B00D18ZDM8,19,1,0,080116a9588f872097080d351f7393fd6ba05c2d6a158fdcddedfdfe4446f1fc,B00HD7SCLM,B004MKEGWM
A2KWM2I1PHD1GQ,head_hit,B009D7V4WO,11,1,0,0836133c9b874ef7f0c36964254d2912a6b688548acb41fa48f991556343f689,B00H3AC2WE,B00ARX98R6
A21FWV7IMMPSXP,head_hit,B006L6A9NK,10,1,0,0841d17a73091597d8f602bb303778e3b2859b46d3792934800fde4f7f972931,B00CA05FO4,B003F2T0M4
A1MU2YMN78CADQ,head_hit,B004D24818,7,1,0,0869b66f5ca80e261bf56e1e7dc03fcc920c6e397100591d550201a528da8dfb,B004AIAVYS,B000MVC1CW
A1VHBQLZJY7EJL,head_hit,B0016A8DT8,4,1,0,08702f83becbf8c30aeac7137415d6bdc054bf028152758aede5fdb637d4373b,B0027VCNGO,B00A2XU2X0
A29775S7XOK2H9,head_hit,B000ZV0D9W,6,1,0,0892519f89b1641239529edab3bed4337629179d7b98b80757566e4ae4c883c2,B000PQDKU6,B002TPQPEE
APZEJTY5U5ILS,head_hit,B002MZ8BK2,3,1,0,08a5fb1815cf37c5845a22e0b3148d0116766141da679dbc9b9356d4fda4e526,B0018BTA2Y,B00A8G7TIC
ATR2C537XOMQ0,head_hit,B00AHF1GTM,9,1,0,08b12ed13a82e709a6f13783c1b9c73c4210dd0b0ddc7e25c3872bf9a49a80a7,B00AO4E9L8,B004UKENRC
A353U0L2HAMSHV,head_hit,B00HNKRWI8,20,1,0,08b55e7c807b6103eca8181e73f780e72a0ff7ed60bb615941870ef846448c31,B00HM6JLNW,B00ALV8EKQ
A3JUHP1E3WUHEA,head_hit,B00GTC1HCI,20,1,0,08bb3bcf687a254e3b13f9ef9a10dda5c2e28afa689aa469ea3b8b6acf0812b1,B00GTC1HB4,B00604MSSC
A2G4M962MAAOQI,head_hit,B005PZ2PNK,3,1,0,08ceced00d59413d58c04b3d4e0ca05deccc1d40b6cfe2d19773e4824c24b269,B005MG86TY,B001L2BEWE
A1ICSLZFMS8VLI,head_hit,B008U1Q4DI,4,1,0,08dcfaa1657deb5a964b3d8201e3495c2b61d81473e151d8b7b3d954d890fcb7,B00871KLEE,B004OHQR1Q
AT53ZTTO707MB,head_hit,B004N7DQHA,20,1,0,08dd7429b4c5f45daf836792a12402e843fb0810c11165817c4015bed47a55e2,B004GIM68G,B00AN5L8PS
A1ZN4GI6QCR44G,head_hit,B00A76CPUA,4,1,0,08e9c0b0f56b550ae1622b45eda67d7b782fa60d87f12e902326d20bbb61325c,B009ZQZ1YA,B006L16BHS
AI78BR0UXFPW1,head_hit,B003ZS4WJY,20,1,0,08ed038ec3f0653c7a1fc51c0ae839b9dac78362820f346933195c4d499f9670,B003X3DEI6,B00538TSMU
A1WMW1JVEDIOHT,head_hit,B006OMHR1S,20,1,0,09140e76d860b8910b43726d6ffb9c43fc90ac0948b879fdc9325fa7eb296184,B00DIH6CMW,B005PZ2PNK
A28X0OHSECZC9I,head_hit,B0048KSGZO,3,1,0,09177b9d61cea39a7eda10302b131bc84f8543a7775d5696df8a5cfb36c5d4bb,B002QI1E9K,B000273PEO
A2T689YVOAYGGD,head_hit,B00HM6JLNW,3,1,0,09195649eede9cb81d41d903d23482c27f591602d4437bbdd60ece201ca9fd53,B00HM6IXH2,B007RTR9G0
ATK8EI6LZKJ8T,head_hit,B002S8PU02,7,1,0,0924d177f81dec63f4c22c578e0e97c62495a0de339e4396c433f8f4e7e1468e,B002QI1F8A,B00303STIY
A2UHHEP0J237RU,head_hit,B00AO4EL34,7,1,0,0959eaa0b02a4e824a1b39fb64de1f19b84a8964b98ad0a30baa2e2b770b0ee2,B00AO4E9MC,B0000632EN
A2L0WJMOT484GM,head_hit,B00AE07BI0,15,1,0,095f684784a2fc1ad2b71108ba483ed31e0179a9ddf8654591187182d05f3cac,B00A0J09GG,B005QZQ9JU
A1N46G8TKM3ZQB,head_hit,B009FKNGGQ,6,1,0,0976b7b210c5f0e560dbfed05b2b261bd65237e713bf291f587842ef645b410c,B002MO780W,B0057VQ9R0
A2L94GUUK8SQZQ,head_hit,B0092SVTGA,3,1,0,0995a0bc248a856a1ea71afffbc71e845551396ea7a1515c7351bd4c11da5dca,B0038O0YEC,B00390DN34
APVSV33H1F3KX,head_hit,B008FZ562E,3,1,0,099e4d9ff0e0691eed600d5828225d1f7b6029bad38d2df42d539bd5954d9e50,B00B1DRA94,B003BJZ1M4
A4KM93KVF1FGY,head_hit,B002QXINAS,4,1,0,09a16175d329d2d6cef1aee3f695f0fb498654b9b86bb0d29cfec2ba23025d7d,B001UREIFU,B0058E3XJI
A3HUC8541SJ6UT,head_hit,B00HM6IXH2,17,1,0,09abab00b519c96183464e4807dcba92288eee3a54a64e880a8eb99a2bd9f44a,B00GTBZI6A,B000V1BDIG
AZV7CNMMJERKW,head_hit,B0019N6RFO,6,1,0,09ccf42b48e126b45000e9266e8d2ed19f6e0bc2bc1c0b2cb1d306c6cf6fbe78,B006H2ZASC,B004GFR3GY
A3AE2IM2KQ9ROH,head_hit,B00ARX8GGA,9,1,0,09d423dc4bd40f738748c06c4c87fa0d8722e8af62030e0e0c06c259b31949eb,B00912CL5K,B001DBPZQE
AGSNWIVGK3IJA,head_hit,B008PTPSF0,7,1,0,09d9c7f793192051ec157938e959fa26d1b07dd508b514053e6364c0693d493f,B008PEXV3Q,B00AZBVKAS
A31EGFG5C4TETH,head_hit,B003OH0KBA,3,1,0,09ee656841750d8064da4d993ee081b5419997d8408f8d9a26622132b53eb6bd,B003V57Q5I,B003OGT4KE
A1LY0DNHBLI4PY,head_hit,B007UZO2G6,20,1,0,09fe1285cfb941d6a013b0f39ef4079e304a601e9103bad503fe66887d5b77fa,B0061YRVOC,B005UKZAJG
