user,stratum,history_length,lp_full,lp_coarse_only,lp_minus_oldest,lp_minus_newest,g_all,g_old,g_new
AW5JSQCHC2ZJO,head_hit,20,-0.816374659538269,-1.139125943183899,-0.797723650932312,-0.9124845266342163,-0.3227512836456299,0.01865100860595703,-0.09610986709594727
A2N8FJ7TG8YW7R,head_hit,3,-0.6015316247940063,-0.7298986315727234,-0.5826264023780823,-0.5397003889083862,-0.12836700677871704,0.018905222415924072,0.06183123588562012
A2KYFJPCOJY35Q,head_hit,3,-0.686664879322052,-0.7567653656005859,-0.7088566422462463,-0.6620100736618042,-0.07010048627853394,-0.022191762924194336,0.024654805660247803
A2JI40JZX9W6J7,head_hit,4,-0.6497249007225037,-0.9619682431221008,-0.6592163443565369,-0.6891651749610901,-0.31224334239959717,-0.009491443634033203,-0.039440274238586426
A1EQL66CVJ80SP,head_hit,20,-0.824254035949707,-1.0930700302124023,-0.8415141105651855,-0.866953432559967,-0.2688159942626953,-0.017260074615478516,-0.04269939661026001
A73DFWJE0CGY6,head_hit,11,-0.473507821559906,-0.8075808882713318,-0.49298331141471863,-0.5146145224571228,-0.3340730667114258,-0.019475489854812622,-0.0411067008972168
A2NOIGZ6VV86IB,head_hit,6,-0.487921804189682,-0.7834901213645935,-0.4842461943626404,-0.4644934833049774,-0.2955683171749115,0.003675609827041626,0.02342832088470459
A1FCD3WO6W3OP1,head_hit,3,-0.8161212801933289,-0.8837206959724426,-0.7694079279899597,-1.0470796823501587,-0.06759941577911377,0.04671335220336914,-0.23095840215682983
A3R11XXC7MVNYW,head_hit,6,-0.20051456987857819,-1.064879059791565,-0.1802738904953003,-0.7886039018630981,-0.8643644899129868,0.020240679383277893,-0.58808933198452
A2O7DH7A35YE43,head_hit,4,-0.44905784726142883,-4.021519184112549,-0.47127896547317505,-0.5520336031913757,-3.57246133685112,-0.022221118211746216,-0.1029757559299469
A10Q5LBB5HQ0BJ,head_hit,3,-0.7869678735733032,-0.7859480977058411,-0.7830711007118225,-0.8587428331375122,0.0010197758674621582,0.003896772861480713,-0.07177495956420898
A33PBU9EHZ28PC,head_hit,10,-0.7856321930885315,-1.3705357313156128,-0.7877619862556458,-0.8366367220878601,-0.5849035382270813,-0.002129793167114258,-0.05100452899932861
A3PECZX773ME74,head_hit,7,-0.47196727991104126,-0.7066932320594788,-0.46531397104263306,-0.6495465040206909,-0.2347259521484375,0.006653308868408203,-0.17757922410964966
A2LZEANFXD8QLI,head_hit,4,-0.6477383971214294,-0.7678998112678528,-0.6451950073242188,-0.5726128220558167,-0.12016141414642334,0.0025433897972106934,0.07512557506561279
AFZJNYR931ZCN,head_hit,4,-0.11417732387781143,-0.5826224684715271,-0.11306889355182648,-0.7518097162246704,-0.46844514459371567,0.0011084303259849548,-0.637632392346859
AV0F59NZ356HJ,head_hit,5,-0.8845057487487793,-1.5060526132583618,-0.8921322226524353,-0.7958793044090271,-0.6215468645095825,-0.007626473903656006,0.0886264443397522
A2M5OY3CHFXB8N,head_hit,4,-0.8048216104507446,-1.3480488061904907,-0.8108238577842712,-0.9287124872207642,-0.5432271957397461,-0.006002247333526611,-0.12389087677001953
ABOT9KWIWRPQX,head_hit,4,-0.7576371431350708,-1.0891104936599731,-0.7533246874809265,-1.1236900091171265,-0.33147335052490234,0.004312455654144287,-0.36605286598205566
AJI3DNLK0MWVI,head_hit,3,-0.4253014922142029,-0.6985326409339905,-0.4297851622104645,-0.8696532845497131,-0.2732311487197876,-0.004483669996261597,-0.44435179233551025
A1EMHVHJIAYNLK,head_hit,8,-0.40553492307662964,-0.7516289949417114,-0.4016028344631195,-0.6464776992797852,-0.3460940718650818,0.003932088613510132,-0.24094277620315552
AYU8U8SS32O8,head_hit,3,-0.2918396294116974,-0.33732035756111145,-0.27782541513442993,-0.40231531858444214,-0.04548072814941406,0.014014214277267456,-0.11047568917274475
A2M1DBI9NHPKHB,head_hit,20,-0.0038737396243959665,-3.5872459411621094,-0.004991959780454636,-1.5823040008544922,-3.5833722015377134,-0.001118220156058669,-1.5784302612300962
A2D8ZGF10N0CF9,head_hit,3,-0.5268816351890564,-0.9540088772773743,-0.5072367191314697,-1.0304337739944458,-0.42712724208831787,0.01964491605758667,-0.5035521388053894
A2TKE6US6D3NCV,head_hit,4,-0.7168349027633667,-0.891866147518158,-0.7187337875366211,-0.8995147943496704,-0.17503124475479126,-0.0018988847732543945,-0.1826798915863037
ATHI1A9N10E6A,head_hit,17,-0.3504924476146698,-2.1605820655822754,-0.34628772735595703,-0.3862077593803406,-1.8100896179676056,0.0042047202587127686,-0.035715311765670776
A2MYCLMG0D3YR7,head_hit,10,-0.5888814926147461,-0.385444700717926,-0.5550968050956726,-0.6389774680137634,0.20343679189682007,0.033784687519073486,-0.050095975399017334
ASNEWWV7GY6LF,head_hit,4,-1.0225290060043335,-1.9527353048324585,-1.1468669176101685,-0.8880729675292969,-0.930206298828125,-0.12433791160583496,0.13445603847503662
A2W5BKBUOSS2AZ,head_hit,3,-0.6710763573646545,-1.098692774772644,-0.6897074580192566,-0.30666112899780273,-0.4276164174079895,-0.01863110065460205,0.3644152283668518
A38FD660E1T9UZ,head_hit,3,-0.7356539964675903,-0.7030743956565857,-0.7038280367851257,-0.581308901309967,0.03257960081100464,0.0318259596824646,0.1543450951576233
A3FWVV13DJELLV,head_hit,20,-0.3609746992588043,-2.061641216278076,-0.37405648827552795,-0.5617682933807373,-1.7006665170192719,-0.013081789016723633,-0.20079359412193298
A2XH6KI5ZLRLPS,head_hit,19,-0.6419426202774048,-1.8398969173431396,-0.6490182876586914,-0.7778581976890564,-1.1979542970657349,-0.007075667381286621,-0.1359155774116516
A2LF16F0KX9L7P,head_hit,3,-0.7776184678077698,-1.226351022720337,-0.7759069800376892,-0.8067836761474609,-0.44873255491256714,0.0017114877700805664,-0.029165208339691162
A26TDMPN9HZGYT,head_hit,5,-0.734091579914093,-1.2411683797836304,-0.7169880270957947,-0.9755590558052063,-0.5070767998695374,0.01710355281829834,-0.24146747589111328
A13IRKEEPFTWFM,head_hit,4,-0.48350948095321655,-0.6527020335197449,-0.505156934261322,-0.5645220875740051,-0.16919255256652832,-0.02164745330810547,-0.08101260662078857
A1OQUUAAFRBVAG,head_hit,3,-0.5182724595069885,-1.2049657106399536,-0.5221649408340454,-0.7751064300537109,-0.6866932511329651,-0.0038924813270568848,-0.2568339705467224
A1S2BTVDZV4PYD,head_hit,7,-0.5866070985794067,-0.7542403936386108,-0.5462827682495117,-0.5466848611831665,-0.1676332950592041,0.04032433032989502,0.039922237396240234
A1TYDGH7C52O85,head_hit,5,-0.7676388025283813,-0.9563706517219543,-0.7839638590812683,-0.7560436129570007,-0.188731849193573,-0.016325056552886963,0.011595189571380615
A4DMBG1O76C1S,head_hit,5,-0.7386729121208191,-0.6967908143997192,-0.8021160960197449,-0.7877649068832397,0.041882097721099854,-0.06344318389892578,-0.049091994762420654
A28SGSRAU64NDM,head_hit,15,-0.5905714631080627,-0.5744654536247253,-0.6004883050918579,-0.4604054391384125,0.016106009483337402,-0.009916841983795166,0.13016602396965027
AR99EEX9N41L5,head_hit,5,-0.5416027903556824,-1.5080252885818481,-0.538899838924408,-1.0932629108428955,-0.9664224982261658,0.002702951431274414,-0.5516601204872131
A2M293BQ51XXDO,head_hit,5,-0.2760254144668579,-1.353991150856018,-0.2657858431339264,-1.2529194355010986,-1.0779657363891602,0.010239571332931519,-0.9768940210342407
AG8E2F0G98ZTB,head_hit,8,-0.7153536677360535,-2.1563029289245605,-0.7163774371147156,-1.7880194187164307,-1.440949261188507,-0.0010237693786621094,-1.0726657509803772
A2EIIDTYMJAEXV,head_hit,16,-0.5676378607749939,-1.4632381200790405,-0.5645729303359985,-0.4458049237728119,-0.8956002593040466,0.0030649304389953613,0.121832937002182
A2B3DIT71R4LVM,head_hit,3,-0.8135491013526917,-0.9823608994483948,-0.7427962422370911,-0.9224759340286255,-0.16881179809570312,0.07075285911560059,-0.10892683267593384
A168SB7R44I9IQ,head_hit,4,-0.7958744168281555,-0.9473734498023987,-0.9344860911369324,-0.9232786297798157,-0.15149903297424316,-0.13861167430877686,-0.12740421295166016
A3NWQXUC2DMN3T,head_hit,3,-0.02169928327202797,-6.332923412322998,-0.018098222091794014,-0.6280862092971802,-6.31122412905097,0.0036010611802339554,-0.6063869260251522
A1PSSB1PTAFOS5,head_hit,7,-0.47557762265205383,-0.5106460452079773,-0.4681316912174225,-0.47316494584083557,-0.03506842255592346,0.007445931434631348,0.0024126768112182617
A3R01WHD75L6FG,head_hit,5,-0.7716914415359497,-1.4884434938430786,-0.7823842763900757,-0.767728328704834,-0.7167520523071289,-0.010692834854125977,0.003963112831115723
A28F5OASAOTAI8,head_hit,3,-0.8621077537536621,-1.0384215116500854,-0.7985457181930542,-0.7729430794715881,-0.17631375789642334,0.06356203556060791,0.08916467428207397
AYQIDY56JFEBT,head_hit,3,-0.8241907358169556,-1.1938984394073486,-0.809840977191925,-1.057263970375061,-0.36970770359039307,0.014349758625030518,-0.23307323455810547
APST9P8VDYR34,head_hit,6,-0.6711732149124146,-0.5394126176834106,-0.6619859933853149,-1.4447084665298462,0.1317605972290039,0.00918722152709961,-0.7735352516174316
A339F4I8GBN3H3,head_hit,3,-0.7624062299728394,-0.7893929481506348,-0.7698478102684021,-0.5200716853141785,-0.02698671817779541,-0.007441580295562744,0.2423345446586609
A1QMHEZD6SU24H,head_hit,4,-0.5034467577934265,-0.7786040902137756,-0.49079397320747375,-0.853350818157196,-0.2751573324203491,0.012652784585952759,-0.34990406036376953
A1UOH7NLPKOIV2,head_hit,3,-0.5966607928276062,-0.7872318029403687,-0.6129874587059021,-0.773539125919342,-0.19057101011276245,-0.0163266658782959,-0.17687833309173584
A3I8QJDXFWHOIR,head_hit,10,-0.5244948267936707,-2.037249803543091,-0.5259609818458557,-1.5465075969696045,-1.5127549767494202,-0.0014661550521850586,-1.0220127701759338
A37D2TGTIXRV2N,head_hit,11,-0.7333402037620544,-1.0419909954071045,-0.7550345063209534,-0.7012277841567993,-0.30865079164505005,-0.021694302558898926,0.03211241960525513
A3V1EPSE6XDC0C,head_hit,16,-0.722848117351532,-1.9825332164764404,-0.6588558554649353,-0.5784055590629578,-1.2596850991249084,0.06399226188659668,0.14444255828857422
A231WPU3CPWC94,head_hit,4,-0.7241889238357544,-1.2462691068649292,-0.6964709162712097,-0.8941002488136292,-0.5220801830291748,0.027718007564544678,-0.16991132497787476
AMSSG5FPT8XMU,head_hit,5,-0.5965512990951538,-1.6002209186553955,-0.6045035719871521,-0.7707341313362122,-1.0036696195602417,-0.007952272891998291,-0.17418283224105835
A3A9L50UK8BCOY,head_hit,4,-0.6930599212646484,-0.5808154940605164,-0.7015615105628967,-0.655663013458252,0.11224442720413208,-0.008501589298248291,0.037396907806396484
A36K2N527TXXJN,head_hit,7,-0.39348670840263367,-1.6072567701339722,-0.38478022813796997,-0.5032892227172852,-1.2137700617313385,0.008706480264663696,-0.10980251431465149
A3COBFLNYK52TE,head_hit,3,-0.6069843173027039,-1.412252426147461,-0.5995312929153442,-0.7183510661125183,-0.8052681088447571,0.007453024387359619,-0.11136674880981445
A3AL9NFNWTRV39,head_hit,12,-0.7755483984947205,-1.3685592412948608,-0.7684696316719055,-0.7176464796066284,-0.5930108428001404,0.007078766822814941,0.05790191888809204
A20MJM0WHKUQ76,head_hit,9,-0.7506119012832642,-0.6862340569496155,-0.7418062090873718,-0.5734452605247498,0.06437784433364868,0.008805692195892334,0.1771666407585144
A338C5C02U370O,head_hit,3,-0.6998862624168396,-0.2718801200389862,-0.6684834361076355,-0.39309176802635193,0.4280061423778534,0.0314028263092041,0.30679449439048767
A1LHJNW228T1CQ,head_hit,8,-0.8084352612495422,-1.299688458442688,-0.8039795160293579,-1.031304955482483,-0.49125319719314575,0.004455745220184326,-0.22286969423294067
A36I6DEWBJDYDG,head_hit,5,-0.755817174911499,-0.7677481174468994,-0.7366016507148743,-0.7382317781448364,-0.01193094253540039,0.019215524196624756,0.017585396766662598
ANRXH0BVEAR6B,head_hit,4,-0.7516814470291138,-1.0516246557235718,-0.7266106605529785,-0.748883843421936,-0.299943208694458,0.025070786476135254,0.0027976036071777344
A2GQCSVZWZX10R,head_hit,3,-0.8748546242713928,-0.8908178210258484,-0.8680113554000854,-0.8012635111808777,-0.015963196754455566,0.006843268871307373,0.07359111309051514
AMYBVJ1JP667H,head_hit,13,-0.6795023679733276,-1.314857840538025,-0.667176365852356,-0.7615236043930054,-0.6353554725646973,0.01232600212097168,-0.08202123641967773
A1HJZVQHJ5IOVM,head_hit,8,-0.8116453886032104,-0.9200437664985657,-0.8119953870773315,-0.8651790022850037,-0.10839837789535522,-0.00034999847412109375,-0.05353361368179321
A1NVV06ZVLV7A4,head_hit,3,-0.8576326370239258,-0.7195267081260681,-0.9113049507141113,-0.6314806342124939,0.13810592889785767,-0.05367231369018555,0.22615200281143188
A1A4YDIV5DRBDF,head_hit,5,-0.46887630224227905,-0.7633662223815918,-0.45791858434677124,-1.2710678577423096,-0.29448992013931274,0.010957717895507812,-0.8021915555000305
A87EKDKFDHH6L,head_hit,14,-0.359205424785614,-1.4887186288833618,-0.36649444699287415,-0.9119678139686584,-1.1295132040977478,-0.007289022207260132,-0.5527623891830444
A2EJYZZCQT1K4J,head_hit,4,-0.6190693974494934,-1.4095618724822998,-0.6730307936668396,-0.6874198913574219,-0.7904924750328064,-0.05396139621734619,-0.06835049390792847
A2YBH7N35IQGVB,head_hit,4,-0.46895989775657654,-0.7245698571205139,-0.5188758969306946,-0.45232439041137695,-0.2556099593639374,-0.04991599917411804,0.016635507345199585
A2V92F5R7MLCVI,head_hit,20,-0.6831243634223938,-1.3746005296707153,-0.6738070249557495,-0.7052356004714966,-0.6914761662483215,0.009317338466644287,-0.022111237049102783
A3PZ9KFVQIJOEK,head_hit,7,-0.6419142484664917,-0.9889193773269653,-0.631590723991394,-0.7578558921813965,-0.34700512886047363,0.010323524475097656,-0.11594164371490479
AYWHCM0TJ4737,head_hit,8,-0.5983020663261414,-1.7020727396011353,-0.6195589900016785,-0.9053036570549011,-1.103770673274994,-0.02125692367553711,-0.30700159072875977
A1LMVAT0FSMT8E,head_hit,5,-0.7019881010055542,-0.799891471862793,-0.7131485939025879,-0.7915096879005432,-0.09790337085723877,-0.011160492897033691,-0.08952158689498901
A2FPNIKFGQPDY0,head_hit,4,-0.6765348315238953,-1.0287971496582031,-0.666839599609375,-0.8229901194572449,-0.35226231813430786,0.009695231914520264,-0.1464552879333496
AG3Z6QN0T8A75,head_hit,4,-0.6516910791397095,-0.9328495860099792,-0.706645667552948,-0.7044253945350647,-0.2811585068702698,-0.054954588413238525,-0.052734315395355225
A2XBDJ702ONX6G,head_hit,3,-0.33935970067977905,-0.5813164114952087,-0.3065687119960785,-0.48599618673324585,-0.2419567108154297,0.03279098868370056,-0.1466364860534668
A33KXPYTOVVJRD,head_hit,4,-0.29613447189331055,-1.0546541213989258,-0.30758076906204224,-0.5042158961296082,-0.7585196495056152,-0.01144629716873169,-0.2080814242362976
ALCLEF26KV34M,head_hit,5,-0.5405313968658447,-1.4979115724563599,-0.5234779119491577,-0.4536074995994568,-0.9573801755905151,0.01705348491668701,0.08692389726638794
A2NXUOGK3VRFUB,head_hit,20,-0.42511725425720215,-2.0151453018188477,-0.43599435687065125,-0.5933069586753845,-1.5900280475616455,-0.010877102613449097,-0.16818970441818237
A23QPM613TNZ2T,head_hit,7,-0.7253775000572205,-0.8641241788864136,-0.7589551210403442,-1.0062700510025024,-0.13874667882919312,-0.03357762098312378,-0.280892550945282
A29VG90T649CSU,head_hit,8,-0.33729854226112366,-1.2870750427246094,-0.3083108961582184,-0.5080426335334778,-0.9497765004634857,0.028987646102905273,-0.17074409127235413
A2L5MLKPNL3WBO,head_hit,3,-0.6971684098243713,-0.8600678443908691,-0.7204863429069519,-0.6941997408866882,-0.1628994345664978,-0.023317933082580566,0.0029686689376831055
A141INO5311NA,head_hit,6,-0.28962135314941406,-1.0781840085983276,-0.27499502897262573,-1.1159989833831787,-0.7885626554489136,0.01462632417678833,-0.8263776302337646
A9SY4R419THI1,head_hit,7,-0.8895412087440491,-1.312590479850769,-0.905285656452179,-0.9631016850471497,-0.42304927110671997,-0.015744447708129883,-0.07356047630310059
A51EAGUKGTONU,head_hit,3,-0.6875912547111511,-0.9767690896987915,-0.7197471857070923,-0.7086881995201111,-0.2891778349876404,-0.03215593099594116,-0.02109694480895996
A2X2WTEVCZ5L8N,head_hit,17,-0.44268399477005005,-0.9723311066627502,-0.45214328169822693,-0.6589013934135437,-0.5296471118927002,-0.00945928692817688,-0.21621739864349365
A1DS3TNXYG7BD3,head_hit,9,-0.767504870891571,-0.9760474562644958,-0.7773536443710327,-0.9288972020149231,-0.2085425853729248,-0.00984877347946167,-0.16139233112335205
A3W4D8XOGLWUN5,head_hit,20,-0.7675549387931824,-1.3753677606582642,-0.7694990038871765,-0.7216636538505554,-0.6078128218650818,-0.0019440650939941406,0.04589128494262695
A33DG2MG3R0QAR,head_hit,6,-0.821552574634552,-1.1156185865402222,-0.8136410713195801,-0.8580282330513,-0.29406601190567017,0.007911503314971924,-0.03647565841674805
A2UYQ4ZBNOFIMV,head_hit,3,-0.7648553252220154,-1.2590030431747437,-0.6865026354789734,-1.2689764499664307,-0.49414771795272827,0.07835268974304199,-0.5041211247444153
A3USX3KXF2RPSW,head_hit,5,-0.47404029965400696,-0.5469051003456116,-0.4496692717075348,-0.5955377817153931,-0.07286480069160461,0.024371027946472168,-0.12149748206138611
A2Z0VI725YTJQ8,head_hit,8,-0.5271719098091125,-0.5563622713088989,-0.5441973805427551,-0.5080795288085938,-0.029190361499786377,-0.017025470733642578,0.0190923810005188
A3KDZA2MRC39CG,head_hit,3,-0.5025820136070251,-1.2027500867843628,-0.5802907943725586,-1.3495094776153564,-0.7001680731773376,-0.07770878076553345,-0.8469274640083313
A3J6WMFUUJ7TSK,head_hit,4,-0.3220352530479431,-0.5540848970413208,-0.33189910650253296,-0.47708824276924133,-0.23204964399337769,-0.009863853454589844,-0.15505298972129822
A17XPQ6DEB9LTF,head_hit,4,-0.6072400212287903,-0.8265940546989441,-0.5639941096305847,-0.7270015478134155,-0.2193540334701538,0.043245911598205566,-0.11976152658462524
A2XNLIOB64869B,head_hit,4,-0.6588062047958374,-1.9502859115600586,-0.6470357775688171,-0.7130604386329651,-1.2914797067642212,0.011770427227020264,-0.054254233837127686
A3QS4WWC1LCA6H,head_hit,17,-0.35551777482032776,-1.5775024890899658,-0.3542589545249939,-1.172631859779358,-1.221984714269638,0.0012588202953338623,-0.8171140849590302
A1BMG34CO5CMZ5,head_hit,4,-0.8096726536750793,-1.430761456489563,-0.8932384252548218,-1.0117805004119873,-0.6210888028144836,-0.08356577157974243,-0.20210784673690796
A2ZB8B7VQONZA6,head_hit,6,-0.6465358138084412,-1.0289076566696167,-0.6197391152381897,-0.7704313397407532,-0.38237184286117554,0.026796698570251465,-0.12389552593231201
A3DOPYDOS49I3T,head_hit,13,-0.5924526453018188,-1.216229796409607,-0.5919092297554016,-0.658830463886261,-0.6237771511077881,0.0005434155464172363,-0.06637781858444214
A1KJDOL79GJ3JI,head_hit,19,-0.5439726114273071,-1.3121553659439087,-0.5337410569190979,-0.607144832611084,-0.7681827545166016,0.010231554508209229,-0.06317222118377686
A2KWM2I1PHD1GQ,head_hit,11,-1.2057937383651733,-0.5241426229476929,-1.2027785778045654,-1.2961845397949219,0.6816511154174805,0.00301516056060791,-0.09039080142974854
A21FWV7IMMPSXP,head_hit,10,-0.43775779008865356,-1.43205726146698,-0.4316527247428894,-0.6726790070533752,-0.9942994713783264,0.00610506534576416,-0.23492121696472168
A1MU2YMN78CADQ,head_hit,7,-0.8660494089126587,-1.2139092683792114,-1.0327892303466797,-0.9424871802330017,-0.34785985946655273,-0.166739821434021,-0.07643777132034302
A1VHBQLZJY7EJL,head_hit,4,-0.32789018750190735,-0.8078166246414185,-0.3086239993572235,-1.1311184167861938,-0.4799264371395111,0.019266188144683838,-0.8032282292842865
A29775S7XOK2H9,head_hit,6,-0.08198670297861099,-0.45083093643188477,-0.08087508380413055,-0.6056596040725708,-0.3688442334532738,0.0011116191744804382,-0.5236729010939598
APZEJTY5U5ILS,head_hit,3,-0.7497013807296753,-1.2286370992660522,-0.7547835111618042,-1.0003328323364258,-0.47893571853637695,-0.005082130432128906,-0.2506314516067505
ATR2C537XOMQ0,head_hit,9,-0.6764925718307495,-0.6261811256408691,-0.6573402285575867,-0.6350618600845337,0.05031144618988037,0.019152343273162842,0.04143071174621582
A353U0L2HAMSHV,head_hit,20,-0.5542117357254028,-1.2805904150009155,-0.5724505186080933,-1.0651957988739014,-0.7263786792755127,-0.01823878288269043,-0.5109840631484985
A3JUHP1E3WUHEA,head_hit,20,-0.055480990558862686,-1.9355379343032837,-0.05885111540555954,-1.0617212057113647,-1.880056943744421,-0.0033701248466968536,-1.006240215152502
A2G4M962MAAOQI,head_hit,3,-0.8624016642570496,-1.2353383302688599,-0.8741898536682129,-0.9754013419151306,-0.3729366660118103,-0.01178818941116333,-0.11299967765808105
A1ICSLZFMS8VLI,head_hit,4,-0.489510715007782,-0.554321825504303,-0.5382173657417297,-0.4242205321788788,-0.064811110496521,-0.048706650733947754,0.0652901828289032
AT53ZTTO707MB,head_hit,20,-0.34523874521255493,-1.3095543384552002,-0.3545703589916229,-1.0145624876022339,-0.9643155932426453,-0.009331613779067993,-0.669323742389679
A1ZN4GI6QCR44G,head_hit,4,-0.316755473613739,-0.9637473821640015,-0.3249194025993347,-0.3758677542209625,-0.6469919085502625,-0.008163928985595703,-0.05911228060722351
AI78BR0UXFPW1,head_hit,20,-0.7097163796424866,-0.7494260668754578,-0.7186301350593567,-0.6418570280075073,-0.03970968723297119,-0.008913755416870117,0.06785935163497925
A1WMW1JVEDIOHT,head_hit,20,-0.6028875708580017,-1.4244762659072876,-0.613901674747467,-0.6368574500083923,-0.8215886950492859,-0.011014103889465332,-0.033969879150390625
A28X0OHSECZC9I,head_hit,3,-0.7103912234306335,-0.7586575150489807,-0.7117220163345337,-0.6209770441055298,-0.04826629161834717,-0.0013307929039001465,0.08941417932510376
A2T689YVOAYGGD,head_hit,3,-0.3692777454853058,-1.5907659530639648,-0.3418879508972168,-2.1174476146698,-1.221488207578659,0.02738979458808899,-1.748169869184494
ATK8EI6LZKJ8T,head_hit,7,-0.6263789534568787,-1.2132606506347656,-0.6248953938484192,-1.004616141319275,-0.586881697177887,0.0014835596084594727,-0.37823718786239624
A2UHHEP0J237RU,head_hit,7,-0.6775305867195129,-0.8538233041763306,-0.683443009853363,-0.820003867149353,-0.17629271745681763,-0.005912423133850098,-0.1424732804298401
A2L0WJMOT484GM,head_hit,15,-0.311206579208374,-1.3568845987319946,-0.3080746531486511,-0.33036547899246216,-1.0456780195236206,0.0031319260597229004,-0.019158899784088135
A1N46G8TKM3ZQB,head_hit,6,-0.14720657467842102,-0.4028007388114929,-0.16737380623817444,-0.17865534126758575,-0.2555941641330719,-0.020167231559753418,-0.031448766589164734
A2L94GUUK8SQZQ,head_hit,3,-0.8032527565956116,-0.9506533741950989,-0.7790639996528625,-0.6376984715461731,-0.1474006175994873,0.024188756942749023,0.16555428504943848
APVSV33H1F3KX,head_hit,3,-0.7104796171188354,-2.1559033393859863,-0.7602748870849609,-1.3441483974456787,-1.4454237222671509,-0.04979526996612549,-0.6336687803268433
A4KM93KVF1FGY,head_hit,4,-0.5123379230499268,-2.433928966522217,-0.48992639780044556,-1.809240698814392,-1.92159104347229,0.0224115252494812,-1.2969027757644653
A3HUC8541SJ6UT,head_hit,17,-0.6987606883049011,-1.706980586051941,-0.6956709623336792,-0.8858548402786255,-1.0082198977470398,0.003089725971221924,-0.18709415197372437
AZV7CNMMJERKW,head_hit,6,-0.5523082613945007,-0.48278680443763733,-0.545093834400177,-0.509549081325531,0.0695214569568634,0.0072144269943237305,0.04275918006896973
A3AE2IM2KQ9ROH,head_hit,9,-0.39010265469551086,-1.626173734664917,-0.36940333247184753,-1.0038868188858032,-1.2360710799694061,0.02069932222366333,-0.6137841641902924
AGSNWIVGK3IJA,head_hit,7,-0.630686342716217,-1.2271546125411987,-0.6299650073051453,-0.8572728037834167,-0.5964682698249817,0.0007213354110717773,-0.2265864610671997
A31EGFG5C4TETH,head_hit,3,-0.7790945768356323,-0.8383512496948242,-0.8486401438713074,-0.5796427130699158,-0.059256672859191895,-0.06954556703567505,0.19945186376571655
A1LY0DNHBLI4PY,head_hit,20,-0.08399815112352371,-6.498948574066162,-0.0776321068406105,-0.13070163130760193,-6.414950422942638,0.006366044282913208,-0.04670348018407822
A1JOVTU9CTZXB7,head_hit,3,-0.5547645092010498,-1.4192419052124023,-0.4934183955192566,-0.7581453919410706,-0.8644773960113525,0.06134611368179321,-0.20338088274002075
ACDJL2NYQL0GT,head_hit,5,-0.8902928233146667,-0.9996468424797058,-0.8648182153701782,-0.8451204895973206,-0.10935401916503906,0.025474607944488525,0.04517233371734619
A22A5CRRL8XKMN,head_hit,3,-0.5320724844932556,-0.8191335797309875,-0.48202624917030334,-0.5857535600662231,-0.28706109523773193,0.05004623532295227,-0.05368107557296753
A1AHAETTCFARPJ,head_hit,4,-0.5706263184547424,-0.3127186894416809,-0.5158059000968933,-0.4178307056427002,0.2579076290130615,0.05482041835784912,0.15279561281204224
A1QQVLG6F6CH2N,head_hit,3,-0.4641666114330292,-0.5733351707458496,-0.4436646103858948,-0.515529990196228,-0.10916855931282043,0.0205020010471344,-0.05136337876319885
A2UAP79S67P085,head_hit,5,-0.4003562927246094,-0.6442080140113831,-0.3967364728450775,-0.44346144795417786,-0.24385172128677368,0.0036198198795318604,-0.04310515522956848
A2V9UMCS8SHRP,head_hit,3,-0.3912065327167511,-0.537082314491272,-0.3620724678039551,-0.1995183527469635,-0.14587578177452087,0.02913406491279602,0.1916881799697876
