sample_key,user_id,target_item,target_group,depth,gold_token,is_eos,competitive,legal_child_count,legal_mass,illegal_mass,loss_gap,full_rank,legal_rank,formula_error
A11L3YX5WIDKJ:21:B006EP74CC,A11L3YX5WIDKJ,B006EP74CC,tail,2,18283,0,1,8,0.9986658096313477,0.0013341903686523438,0.00133514404296875,1,1,6.284990544582619e-08
A11L3YX5WIDKJ:21:B006EP74CC,A11L3YX5WIDKJ,B006EP74CC,tail,3,10488,0,1,2,0.9999998807907104,1.1920928955078125e-07,1.1920928955078125e-07,1,1,7.105427913466373e-15
A11L3YX5WIDKJ:21:B006EP74CC,A11L3YX5WIDKJ,B006EP74CC,tail,4,6330,0,1,2,0.9998655319213867,0.00013446807861328125,0.00013446807861328125,1,1,9.041642633602145e-09
A11L3YX5WIDKJ:21:B006EP74CC,A11L3YX5WIDKJ,B006EP74CC,tail,5,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A11OTLEDSW8ZXD:4:B006ROJJE6,A11OTLEDSW8ZXD,B006ROJJE6,head,0,9062,0,1,30,0.9975349307060242,0.00246506929397583,0.002468109130859375,4,4,3.4487305129726753e-09
A11OTLEDSW8ZXD:4:B006ROJJE6,A11OTLEDSW8ZXD,B006ROJJE6,head,1,1501,0,1,26,0.983976423740387,0.016023576259613037,0.016153335571289062,2,2,6.259058573515608e-09
A11OTLEDSW8ZXD:4:B006ROJJE6,A11OTLEDSW8ZXD,B006ROJJE6,head,2,9079,0,1,14,0.9969034790992737,0.0030965209007263184,0.003101348876953125,1,1,2.3835404152575818e-08
A11OTLEDSW8ZXD:4:B006ROJJE6,A11OTLEDSW8ZXD,B006ROJJE6,head,3,25226,0,0,1,0.9999995231628418,4.76837158203125e-07,4.76837158203125e-07,1,1,1.136868738263954e-13
A11OTLEDSW8ZXD:4:B006ROJJE6,A11OTLEDSW8ZXD,B006ROJJE6,head,4,7328,0,0,1,1.0,0.0,-0.0,1,1,0.0
A11OTLEDSW8ZXD:4:B006ROJJE6,A11OTLEDSW8ZXD,B006ROJJE6,head,5,632,0,1,3,0.9934639930725098,0.006536006927490234,0.006557464599609375,2,2,4.4488037481346665e-09
A11OTLEDSW8ZXD:4:B006ROJJE6,A11OTLEDSW8ZXD,B006ROJJE6,head,6,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A12F1134XZ5V1Q:2:B006O6EOII,A12F1134XZ5V1Q,B006O6EOII,head,0,11604,0,1,30,0.9993860125541687,0.0006139874458312988,0.000614166259765625,1,1,9.753546821003774e-09
A12F1134XZ5V1Q:2:B006O6EOII,A12F1134XZ5V1Q,B006O6EOII,head,1,10866,0,1,29,0.9565683603286743,0.043431639671325684,0.044403076171875,5,5,5.2756883264781784e-08
A12F1134XZ5V1Q:2:B006O6EOII,A12F1134XZ5V1Q,B006O6EOII,head,2,954,0,1,4,0.9927820563316345,0.0072179436683654785,0.007244110107421875,1,1,8.947374297192667e-09
A12F1134XZ5V1Q:2:B006O6EOII,A12F1134XZ5V1Q,B006O6EOII,head,3,776,0,0,1,1.0,0.0,-0.0,1,1,0.0
A12F1134XZ5V1Q:2:B006O6EOII,A12F1134XZ5V1Q,B006O6EOII,head,4,9492,0,1,2,0.9993955492973328,0.0006044507026672363,0.0006046295166015625,1,1,3.94003920711327e-09
A12F1134XZ5V1Q:2:B006O6EOII,A12F1134XZ5V1Q,B006O6EOII,head,5,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A12QYV3ARZX9TA:6:B008C0O4Q6,A12QYV3ARZX9TA,B008C0O4Q6,tail,0,3127,0,1,30,0.9964054226875305,0.0035945773124694824,0.00360107421875,12,12,2.0889566725718067e-08
A12QYV3ARZX9TA:6:B008C0O4Q6,A12QYV3ARZX9TA,B008C0O4Q6,tail,1,4223,0,1,21,0.9610140323638916,0.0389859676361084,0.03976631164550781,2,2,4.336253262016143e-08
A12QYV3ARZX9TA:6:B008C0O4Q6,A12QYV3ARZX9TA,B008C0O4Q6,tail,2,26898,0,1,37,0.8798816800117493,0.12011831998825073,0.12796783447265625,5,5,6.091526449925055e-10
A12QYV3ARZX9TA:6:B008C0O4Q6,A12QYV3ARZX9TA,B008C0O4Q6,tail,3,17255,0,0,1,0.9976648688316345,0.0023351311683654785,0.002337932586669922,1,1,7.074770677671996e-08
A12QYV3ARZX9TA:6:B008C0O4Q6,A12QYV3ARZX9TA,B008C0O4Q6,tail,4,969,0,0,1,1.0,0.0,-0.0,1,1,0.0
A12QYV3ARZX9TA:6:B008C0O4Q6,A12QYV3ARZX9TA,B008C0O4Q6,tail,5,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A1354C4W99WQUB:3:B000NKH0E6,A1354C4W99WQUB,B000NKH0E6,head,0,2341,0,1,30,0.9996185898780823,0.0003814101219177246,0.0003814697265625,1,1,1.3150696112314893e-08
A1354C4W99WQUB:3:B000NKH0E6,A1354C4W99WQUB,B000NKH0E6,head,1,1840,0,1,23,0.9964624047279358,0.003537595272064209,0.003543853759765625,1,1,1.3598891242683903e-08
A1354C4W99WQUB:3:B000NKH0E6,A1354C4W99WQUB,B000NKH0E6,head,2,13243,0,1,16,0.9924895763397217,0.00751042366027832,0.007538795471191406,1,1,2.6566756934111313e-08
A1354C4W99WQUB:3:B000NKH0E6,A1354C4W99WQUB,B000NKH0E6,head,3,19615,0,1,2,0.9992888569831848,0.0007111430168151855,0.0007114410400390625,1,1,4.504108392917698e-08
A1354C4W99WQUB:3:B000NKH0E6,A1354C4W99WQUB,B000NKH0E6,head,4,9818,0,0,1,1.0,0.0,-0.0,1,1,0.0
A1354C4W99WQUB:3:B000NKH0E6,A1354C4W99WQUB,B000NKH0E6,head,5,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A13CMGPBBA6RED:2:B00141D6BE,A13CMGPBBA6RED,B00141D6BE,tail,0,17582,0,1,30,0.9971164464950562,0.0028835535049438477,0.002887725830078125,8,8,6.875267488139214e-09
A13CMGPBBA6RED:2:B00141D6BE,A13CMGPBBA6RED,B00141D6BE,tail,1,3270,0,1,24,0.977759599685669,0.022240400314331055,0.022491455078125,4,4,7.822681485220029e-09
A13CMGPBBA6RED:2:B00141D6BE,A13CMGPBBA6RED,B00141D6BE,tail,2,2275,0,1,29,0.8552425503730774,0.1447574496269226,0.1563701629638672,1,1,2.6655165297206906e-09
A13CMGPBBA6RED:2:B00141D6BE,A13CMGPBBA6RED,B00141D6BE,tail,3,17539,0,0,1,0.9999996423721313,3.5762786865234375e-07,3.5762786865234375e-07,1,1,6.394886146500207e-14
A13CMGPBBA6RED:2:B00141D6BE,A13CMGPBBA6RED,B00141D6BE,tail,4,7501,0,0,1,0.9998383522033691,0.00016164779663085938,0.00016164779663085938,1,1,1.3066413201369333e-08
A13CMGPBBA6RED:2:B00141D6BE,A13CMGPBBA6RED,B00141D6BE,tail,5,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A13MM94OD9HMEO:2:B003NZQKQC,A13MM94OD9HMEO,B003NZQKQC,tail,0,11109,0,1,30,0.9981477856636047,0.0018522143363952637,0.00185394287109375,11,11,1.1064648415808759e-08
A13MM94OD9HMEO:2:B003NZQKQC,A13MM94OD9HMEO,B003NZQKQC,tail,1,19239,0,1,27,0.9965384602546692,0.0034615397453308105,0.003467559814453125,2,2,1.5078738000839226e-08
A13MM94OD9HMEO:2:B003NZQKQC,A13MM94OD9HMEO,B003NZQKQC,tail,2,22015,0,1,27,0.8474790453910828,0.15252095460891724,0.16548919677734375,6,6,3.1541876943652625e-08
A13MM94OD9HMEO:2:B003NZQKQC,A13MM94OD9HMEO,B003NZQKQC,tail,3,20885,0,0,1,0.9978156089782715,0.0021843910217285156,0.0021867752075195312,1,1,5.07629942855109e-09
A13MM94OD9HMEO:2:B003NZQKQC,A13MM94OD9HMEO,B003NZQKQC,tail,4,8176,0,0,1,0.9999723434448242,2.765655517578125e-05,2.765655517578125e-05,1,1,3.8244957360414463e-10
A13MM94OD9HMEO:2:B003NZQKQC,A13MM94OD9HMEO,B003NZQKQC,tail,5,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A13MZ8L5DC4JHC:7:B004DK6BRE,A13MZ8L5DC4JHC,B004DK6BRE,tail,0,2244,0,1,30,0.9973788857460022,0.0026211142539978027,0.00262451171875,7,7,4.366960017643945e-08
A13MZ8L5DC4JHC:7:B004DK6BRE,A13MZ8L5DC4JHC,B004DK6BRE,tail,1,151,0,1,29,0.9707837104797363,0.029216289520263672,0.029651641845703125,1,1,5.709412317575491e-08
A13MZ8L5DC4JHC:7:B004DK6BRE,A13MZ8L5DC4JHC,B004DK6BRE,tail,2,3761,0,1,38,0.9097517728805542,0.0902482271194458,0.09458351135253906,1,1,1.7616534078723767e-08
A13MZ8L5DC4JHC:7:B004DK6BRE,A13MZ8L5DC4JHC,B004DK6BRE,tail,3,3345,0,1,2,0.9999179840087891,8.20159912109375e-05,8.20159912109375e-05,1,1,3.3634953153428198e-09
A13MZ8L5DC4JHC:7:B004DK6BRE,A13MZ8L5DC4JHC,B004DK6BRE,tail,4,1519,0,0,1,1.0,0.0,-0.0,1,1,0.0
A13MZ8L5DC4JHC:7:B004DK6BRE,A13MZ8L5DC4JHC,B004DK6BRE,tail,5,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A146L0JWX6KKYJ:1:B004P9591C,A146L0JWX6KKYJ,B004P9591C,head,0,17582,0,1,30,0.996044397354126,0.0039556026458740234,0.003963470458984375,11,11,2.3724733480730287e-08
A146L0JWX6KKYJ:1:B004P9591C,A146L0JWX6KKYJ,B004P9591C,head,1,4836,0,1,24,0.9924033880233765,0.007596611976623535,0.007625579833984375,2,2,3.336678930983966e-08
A146L0JWX6KKYJ:1:B004P9591C,A146L0JWX6KKYJ,B004P9591C,head,2,19272,0,1,6,0.9996072053909302,0.0003927946090698242,0.000392913818359375,1,1,4.204528002745966e-08
A146L0JWX6KKYJ:1:B004P9591C,A146L0JWX6KKYJ,B004P9591C,head,3,12437,0,1,2,0.9999303817749023,6.961822509765625e-05,6.961822509765625e-05,1,1,2.4234611115716556e-09
A146L0JWX6KKYJ:1:B004P9591C,A146L0JWX6KKYJ,B004P9591C,head,4,9403,0,0,1,0.9999991059303284,8.940696716308594e-07,8.344650268554688e-07,1,1,5.960504445591772e-08
A146L0JWX6KKYJ:1:B004P9591C,A146L0JWX6KKYJ,B004P9591C,head,5,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A14MSHFCXPARFS:3:B00D9LWJTC,A14MSHFCXPARFS,B00D9LWJTC,head,0,467,0,1,30,0.9965345859527588,0.003465414047241211,0.00347137451171875,1,1,5.7991098315317985e-08
A14MSHFCXPARFS:3:B00D9LWJTC,A14MSHFCXPARFS,B00D9LWJTC,head,1,1476,0,1,24,0.9956151247024536,0.004384875297546387,0.00439453125,1,1,1.4191162257468082e-08
A14MSHFCXPARFS:3:B00D9LWJTC,A14MSHFCXPARFS,B00D9LWJTC,head,2,2577,0,1,186,0.9777968525886536,0.022203147411346436,0.02245330810546875,1,1,3.960757004317639e-08
A14MSHFCXPARFS:3:B00D9LWJTC,A14MSHFCXPARFS,B00D9LWJTC,head,3,24719,0,1,32,0.9867128133773804,0.013287186622619629,0.013376235961914062,3,3,1.5149011163562154e-08
A14MSHFCXPARFS:3:B00D9LWJTC,A14MSHFCXPARFS,B00D9LWJTC,head,4,3891,0,0,1,0.9999246597290039,7.534027099609375e-05,7.534027099609375e-05,1,1,2.8382207726629707e-09
A14MSHFCXPARFS:3:B00D9LWJTC,A14MSHFCXPARFS,B00D9LWJTC,head,5,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A14TYIA6NMXWSI:2:B0042VJPZO,A14TYIA6NMXWSI,B0042VJPZO,tail,0,3127,0,1,30,0.9992754459381104,0.0007245540618896484,0.00072479248046875,4,4,2.419757592897736e-08
A14TYIA6NMXWSI:2:B0042VJPZO,A14TYIA6NMXWSI,B0042VJPZO,tail,1,2917,0,1,21,0.9529807567596436,0.047019243240356445,0.048160552978515625,3,3,1.4830680052091427e-08
A14TYIA6NMXWSI:2:B0042VJPZO,A14TYIA6NMXWSI,B0042VJPZO,tail,2,765,0,1,7,0.9979459643363953,0.0020540356636047363,0.002056121826171875,1,1,2.626184560745523e-08
A14TYIA6NMXWSI:2:B0042VJPZO,A14TYIA6NMXWSI,B0042VJPZO,tail,3,1081,0,1,14,0.9726871252059937,0.027312874794006348,0.027692794799804688,1,1,1.0535182178028624e-08
A14TYIA6NMXWSI:2:B0042VJPZO,A14TYIA6NMXWSI,B0042VJPZO,tail,4,3947,0,1,22,0.9188302755355835,0.0811697244644165,0.08465385437011719,1,1,3.1693151575362677e-09
A14TYIA6NMXWSI:2:B0042VJPZO,A14TYIA6NMXWSI,B0042VJPZO,tail,5,357,0,1,5,0.9717617630958557,0.028238236904144287,0.028644561767578125,3,3,4.2491580871939494e-08
A14TYIA6NMXWSI:2:B0042VJPZO,A14TYIA6NMXWSI,B0042VJPZO,tail,6,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A14Z0MULK9Y2HO:1:B007U7M0WM,A14Z0MULK9Y2HO,B007U7M0WM,head,0,14527,0,1,30,0.9992563724517822,0.0007436275482177734,0.000743865966796875,1,1,3.820953349109157e-08
A14Z0MULK9Y2HO:1:B007U7M0WM,A14Z0MULK9Y2HO,B007U7M0WM,head,1,5612,0,1,19,0.996470034122467,0.003529965877532959,0.003536224365234375,1,1,1.3457325720358376e-08
A14Z0MULK9Y2HO:1:B007U7M0WM,A14Z0MULK9Y2HO,B007U7M0WM,head,2,16489,0,1,35,0.9766878485679626,0.023312151432037354,0.023588180541992188,1,1,2.621223540305584e-09
A14Z0MULK9Y2HO:1:B007U7M0WM,A14Z0MULK9Y2HO,B007U7M0WM,head,3,7022,0,0,1,0.9999943375587463,5.662441253662109e-06,5.7220458984375e-06,1,1,5.958861309439623e-08
A14Z0MULK9Y2HO:1:B007U7M0WM,A14Z0MULK9Y2HO,B007U7M0WM,head,4,3374,0,0,1,0.9999962449073792,3.7550926208496094e-06,3.814697265625e-06,1,1,5.9597594397444996e-08
A14Z0MULK9Y2HO:1:B007U7M0WM,A14Z0MULK9Y2HO,B007U7M0WM,head,5,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A15D71305SUX7J:1:B001US4G9M,A15D71305SUX7J,B001US4G9M,tail,0,467,0,1,30,0.9994165301322937,0.0005834698677062988,0.000583648681640625,1,1,8.52915048375584e-09
A15D71305SUX7J:1:B001US4G9M,A15D71305SUX7J,B001US4G9M,tail,1,1448,0,1,24,0.9909923076629639,0.009007692337036133,0.0090484619140625,5,5,4.496501996784086e-08
A15D71305SUX7J:1:B001US4G9M,A15D71305SUX7J,B001US4G9M,tail,2,11354,0,1,24,0.9797244071960449,0.020275592803955078,0.020483970642089844,2,2,6.62872086734656e-09
A15D71305SUX7J:1:B001US4G9M,A15D71305SUX7J,B001US4G9M,tail,3,3382,0,0,1,0.9996614456176758,0.00033855438232421875,0.00033855438232421875,1,1,5.732247311020233e-08
A15D71305SUX7J:1:B001US4G9M,A15D71305SUX7J,B001US4G9M,tail,4,25444,0,0,1,0.9999958276748657,4.172325134277344e-06,4.172325134277344e-06,1,1,8.704172723803959e-12
A15D71305SUX7J:1:B001US4G9M,A15D71305SUX7J,B001US4G9M,tail,5,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A15DLHUPADSHQH:2:B00AHAJAU4,A15DLHUPADSHQH,B00AHAJAU4,tail,0,5364,0,1,30,0.998437225818634,0.0015627741813659668,0.00156402587890625,1,1,2.929224102144433e-08
A15DLHUPADSHQH:2:B00AHAJAU4,A15DLHUPADSHQH,B00AHAJAU4,tail,1,3337,0,1,25,0.9991382360458374,0.0008617639541625977,0.00086212158203125,1,1,1.3904151632132544e-08
A15DLHUPADSHQH:2:B00AHAJAU4,A15DLHUPADSHQH,B00AHAJAU4,tail,2,21820,0,1,9,0.9376515746116638,0.06234842538833618,0.0643768310546875,1,1,2.3565844553541382e-08
A15DLHUPADSHQH:2:B00AHAJAU4,A15DLHUPADSHQH,B00AHAJAU4,tail,3,17132,0,0,1,0.9997149109840393,0.00028508901596069336,0.00028514862060546875,1,1,1.895904600527536e-08
A15DLHUPADSHQH:2:B00AHAJAU4,A15DLHUPADSHQH,B00AHAJAU4,tail,4,7089,0,0,1,0.9999351501464844,6.4849853515625e-05,6.4849853515625e-05,1,1,2.102842663683651e-09
A15DLHUPADSHQH:2:B00AHAJAU4,A15DLHUPADSHQH,B00AHAJAU4,tail,5,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A15JPYV0L19RF:7:B003R1V90Y,A15JPYV0L19RF,B003R1V90Y,head,0,21677,0,1,30,0.9998931884765625,0.0001068115234375,0.0001068115234375,1,1,5.704756995665735e-09
A15JPYV0L19RF:7:B003R1V90Y,A15JPYV0L19RF,B003R1V90Y,head,1,14504,0,1,25,0.9999256730079651,7.432699203491211e-05,7.43865966796875e-05,1,1,5.6842257022075697e-08
A15JPYV0L19RF:7:B003R1V90Y,A15JPYV0L19RF,B003R1V90Y,head,2,7348,0,1,11,0.9995919466018677,0.0004080533981323242,0.000408172607421875,1,1,3.593284675964528e-08
A15JPYV0L19RF:7:B003R1V90Y,A15JPYV0L19RF,B003R1V90Y,head,3,4502,0,0,1,0.9999973773956299,2.6226043701171875e-06,2.6226043701171875e-06,1,1,3.439032853742261e-12
A15JPYV0L19RF:7:B003R1V90Y,A15JPYV0L19RF,B003R1V90Y,head,4,21367,0,0,1,1.0,0.0,-0.0,1,1,0.0
A15JPYV0L19RF:7:B003R1V90Y,A15JPYV0L19RF,B003R1V90Y,head,5,632,0,1,2,0.9935910105705261,0.006408989429473877,0.0064296722412109375,1,1,5.70649596005543e-08
A15JPYV0L19RF:7:B003R1V90Y,A15JPYV0L19RF,B003R1V90Y,head,6,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A15NQIJ8G9LZ4W:3:B005GJDG24,A15NQIJ8G9LZ4W,B005GJDG24,tail,0,11604,0,1,30,0.997299075126648,0.0027009248733520508,0.002704620361328125,26,26,4.140931264117603e-08
A15NQIJ8G9LZ4W:3:B005GJDG24,A15NQIJ8G9LZ4W,B005GJDG24,tail,1,306,0,1,29,0.9487658739089966,0.05123412609100342,0.052593231201171875,1,1,1.21817880852082e-08
A15NQIJ8G9LZ4W:3:B005GJDG24,A15NQIJ8G9LZ4W,B005GJDG24,tail,2,9817,0,1,14,0.9303227663040161,0.06967723369598389,0.07222366333007812,7,7,2.9174383409102944e-08
A15NQIJ8G9LZ4W:3:B005GJDG24,A15NQIJ8G9LZ4W,B005GJDG24,tail,3,953,0,0,1,0.9998893737792969,0.000110626220703125,0.000110626220703125,1,1,6.119531678134204e-09
A15NQIJ8G9LZ4W:3:B005GJDG24,A15NQIJ8G9LZ4W,B005GJDG24,tail,4,25924,0,0,1,0.9999995231628418,4.76837158203125e-07,4.76837158203125e-07,1,1,1.136868738263954e-13
A15NQIJ8G9LZ4W:3:B005GJDG24,A15NQIJ8G9LZ4W,B005GJDG24,tail,5,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A167KPMW1NBZJW:26:B00CQDGYKO,A167KPMW1NBZJW,B00CQDGYKO,tail,0,2100,0,1,30,0.9983190894126892,0.001680910587310791,0.001682281494140625,1,1,4.340848536177333e-08
A167KPMW1NBZJW:26:B00CQDGYKO,A167KPMW1NBZJW,B00CQDGYKO,tail,1,1073,0,1,31,0.9735056757926941,0.026494324207305908,0.026851654052734375,4,4,3.016138111142097e-08
A167KPMW1NBZJW:26:B00CQDGYKO,A167KPMW1NBZJW,B00CQDGYKO,tail,2,10734,0,1,31,0.9610525369644165,0.038947463035583496,0.03972625732421875,1,1,5.48757411733547e-08
A167KPMW1NBZJW:26:B00CQDGYKO,A167KPMW1NBZJW,B00CQDGYKO,tail,3,7293,0,1,2,0.9997568726539612,0.00024312734603881836,0.00024318695068359375,1,1,3.0044400213145514e-08
A167KPMW1NBZJW:26:B00CQDGYKO,A167KPMW1NBZJW,B00CQDGYKO,tail,4,13944,0,0,1,0.9999990463256836,9.5367431640625e-07,9.5367431640625e-07,1,1,4.547476399364574e-13
A167KPMW1NBZJW:26:B00CQDGYKO,A167KPMW1NBZJW,B00CQDGYKO,tail,5,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A16BB04DCCVBO9:1:B0000E39PG,A16BB04DCCVBO9,B0000E39PG,tail,0,387,0,1,30,0.9976072311401367,0.0023927688598632812,0.0023956298828125,13,13,6.223143753786298e-09
A16BB04DCCVBO9:1:B0000E39PG,A16BB04DCCVBO9,B0000E39PG,tail,1,5492,0,1,24,0.9762203693389893,0.023779630661010742,0.024066925048828125,20,20,4.749387581132192e-09
A16BB04DCCVBO9:1:B0000E39PG,A16BB04DCCVBO9,B0000E39PG,tail,2,6772,0,1,7,0.8275582790374756,0.17244172096252441,0.18927574157714844,2,2,4.793844876616049e-09
A16BB04DCCVBO9:1:B0000E39PG,A16BB04DCCVBO9,B0000E39PG,tail,3,6743,0,0,1,0.999883770942688,0.00011622905731201172,0.00011622905731201172,1,1,6.755120314394405e-09
A16BB04DCCVBO9:1:B0000E39PG,A16BB04DCCVBO9,B0000E39PG,tail,4,3645,0,0,1,0.999971866607666,2.8133392333984375e-05,2.8133392333984375e-05,1,1,3.95751304678991e-10
A16BB04DCCVBO9:1:B0000E39PG,A16BB04DCCVBO9,B0000E39PG,tail,5,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A16EID3ZQJKW09:3:B0002HYD1S,A16EID3ZQJKW09,B0002HYD1S,head,0,17582,0,1,30,0.9980677962303162,0.0019322037696838379,0.001934051513671875,10,10,2.1369776270156043e-08
A16EID3ZQJKW09:3:B0002HYD1S,A16EID3ZQJKW09,B0002HYD1S,head,1,9809,0,1,24,0.9845715165138245,0.015428483486175537,0.0155487060546875,17,17,3.501446325764046e-08
A16EID3ZQJKW09:3:B0002HYD1S,A16EID3ZQJKW09,B0002HYD1S,head,2,5875,0,1,10,0.9945986866950989,0.005401313304901123,0.005415916442871094,1,1,3.669475104415426e-08
A16EID3ZQJKW09:3:B0002HYD1S,A16EID3ZQJKW09,B0002HYD1S,head,3,9611,0,0,1,1.0,0.0,-0.0,1,1,0.0
A16EID3ZQJKW09:3:B0002HYD1S,A16EID3ZQJKW09,B0002HYD1S,head,4,985,0,0,1,1.0,0.0,-0.0,1,1,0.0
A16EID3ZQJKW09:3:B0002HYD1S,A16EID3ZQJKW09,B0002HYD1S,head,5,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
A16HQB6GTXWKBD:1:B0042T8GR4,A16HQB6GTXWKBD,B0042T8GR4,head,0,14295,0,1,30,0.9990811347961426,0.0009188652038574219,0.000919342041015625,1,1,5.442174506637039e-08
A16HQB6GTXWKBD:1:B0042T8GR4,A16HQB6GTXWKBD,B0042T8GR4,head,1,4439,0,1,44,0.9873510599136353,0.012648940086364746,0.012729644775390625,3,3,2.5789321803082466e-08
A16HQB6GTXWKBD:1:B0042T8GR4,A16HQB6GTXWKBD,B0042T8GR4,head,2,4660,0,1,10,0.9982391595840454,0.0017608404159545898,0.00176239013671875,1,1,2.3809910087383562e-09
A16HQB6GTXWKBD:1:B0042T8GR4,A16HQB6GTXWKBD,B0042T8GR4,head,3,7560,0,0,1,1.0,0.0,-0.0,1,1,0.0
A16HQB6GTXWKBD:1:B0042T8GR4,A16HQB6GTXWKBD,B0042T8GR4,head,4,10211,0,0,1,1.0,0.0,-0.0,1,1,0.0
A16HQB6GTXWKBD:1:B0042T8GR4,A16HQB6GTXWKBD,B0042T8GR4,head,5,1,1,0,1,1.0,0.0,-0.0,1,1,0.0
