set_id,depth,current_token,assigned_token,descendant_items,current_own_weight,assigned_own_weight,current_margin,assigned_margin
5feceb66ffc86f38,0,1678,1678,60,0.1406201845596686,0.1406201845596686,0.05838559214323262,0.05838559214323262
5feceb66ffc86f38,0,2036,2036,100,0.14804082475123487,0.14804082475123487,0.11785506291255665,0.11785506291255665
5feceb66ffc86f38,0,2087,2087,70,0.16423811942401353,0.16423811942401353,0.10785788779665142,0.10785788779665142
5feceb66ffc86f38,0,2131,2131,49,0.36088800633125645,0.36088800633125645,0.35111814691520826,0.35111814691520826
5feceb66ffc86f38,0,2164,6883,100,0.08406441515621668,0.06629089001319266,0.005662434726795659,0.04469435274852235
5feceb66ffc86f38,0,2195,2195,49,0.240680446851221,0.240680446851221,0.21864093171234802,0.21864093171234802
5feceb66ffc86f38,0,2256,2256,89,0.18493582250040044,0.18493582250040044,0.12980020779003915,0.12980020779003915
5feceb66ffc86f38,0,2452,2452,64,0.4067603120965258,0.4067603120965258,0.38425737481865807,0.38425737481865807
5feceb66ffc86f38,0,2565,2565,163,0.209298398277594,0.209298398277594,0.19145462616980816,0.19145462616980816
5feceb66ffc86f38,0,2617,2617,6,0.35583628906486414,0.35583628906486414,0.34498242361558973,0.34498242361558973
5feceb66ffc86f38,0,2629,2629,76,0.368374536511469,0.368374536511469,0.35456937472324057,0.35456937472324057
5feceb66ffc86f38,0,2725,2725,5,0.3299971184305442,0.3299971184305442,0.3115085373829963,0.3115085373829963
5feceb66ffc86f38,0,2880,2880,53,0.35151158906717694,0.35151158906717694,0.3339796963949095,0.3339796963949095
5feceb66ffc86f38,0,3022,3022,312,0.12477537592144729,0.12477537592144729,0.03564921316277597,0.03564921316277597
5feceb66ffc86f38,0,3225,3225,27,0.3245836445530667,0.3245836445530667,0.3176829928398433,0.3176829928398433
5feceb66ffc86f38,0,3348,3348,59,0.23001897601447283,0.23001897601447283,0.19414494726230985,0.19414494726230985
5feceb66ffc86f38,0,3361,5304,121,0.15528378929523004,0.12268164512170072,0.052352186989507526,0.11003734065860268
5feceb66ffc86f38,0,3575,3575,170,0.3182678586034164,0.3182678586034164,0.2290299389730496,0.2290299389730496
5feceb66ffc86f38,0,3645,3645,16,0.30560104648637704,0.30560104648637704,0.2919294382119513,0.2919294382119513
5feceb66ffc86f38,0,3690,11486,22,0.3689088584126789,0.35599754306622405,0.04637006360885654,0.3372114940478962
5feceb66ffc86f38,0,4194,4194,77,0.32080357196178094,0.32080357196178094,0.26682079227691524,0.26682079227691524
5feceb66ffc86f38,0,4216,4216,48,0.07725292072022102,0.07725292072022102,0.044804834680480674,0.044804834680480674
5feceb66ffc86f38,0,4502,4502,13,0.3614739441640341,0.3614739441640341,0.35430873484033004,0.35430873484033004
5feceb66ffc86f38,0,4522,4522,14,0.3930584088776403,0.3930584088776403,0.36029484515482546,0.36029484515482546
5feceb66ffc86f38,0,4926,18722,96,0.1357082790869678,0.12020143696398006,0.009100258475109979,0.08488034290955676
5feceb66ffc86f38,0,5432,5432,147,0.1501687920770926,0.1501687920770926,0.14129316033669714,0.14129316033669714
5feceb66ffc86f38,0,5595,5595,107,0.32944752889003864,0.32944752889003864,0.3153799822276519,0.3153799822276519
5feceb66ffc86f38,0,5949,5949,257,0.16154512439146276,0.16154512439146276,0.10319196871188012,0.10319196871188012
5feceb66ffc86f38,0,6001,420,67,0.25556208515603707,0.20619126550568037,0.09155028407919888,0.15245073635206804
5feceb66ffc86f38,0,6453,6397,97,0.15436704414364746,0.09800674077039992,-0.09057653124028184,0.06076689499897258
5feceb66ffc86f38,0,6948,6948,10,0.2977009375002273,0.2977009375002273,0.28779246572723133,0.28779246572723133
5feceb66ffc86f38,0,7018,7018,73,0.27379193209931474,0.27379193209931474,0.24908429850257788,0.24908429850257788
5feceb66ffc86f38,0,7282,7282,24,0.37192939650451984,0.37192939650451984,0.3580423562964668,0.3580423562964668
5feceb66ffc86f38,0,7334,7334,120,0.2630990271819801,0.2630990271819801,0.26057463612788956,0.26057463612788956
5feceb66ffc86f38,0,7512,7512,25,0.21259043792918586,0.21259043792918586,0.20092861885048138,0.20092861885048138
5feceb66ffc86f38,0,7524,10219,148,0.19772708360528046,0.18117945629725227,-0.0017390629347474595,0.027821762393047483
5feceb66ffc86f38,0,7568,7568,208,0.310467196325887,0.310467196325887,0.2429016936846337,0.2429016936846337
5feceb66ffc86f38,0,7704,7704,44,0.2564337416684869,0.2564337416684869,0.23769616236304186,0.23769616236304186
5feceb66ffc86f38,0,8058,8058,38,0.2831824684257347,0.2831824684257347,0.09063939159352863,0.09063939159352863
5feceb66ffc86f38,0,8181,8181,134,0.2516559487305296,0.2516559487305296,0.17647098078712534,0.17647098078712534
5feceb66ffc86f38,0,8511,8511,41,0.3630059411094478,0.3630059411094478,0.35962579876319406,0.35962579876319406
5feceb66ffc86f38,0,8552,12970,230,0.16246944243462696,0.1575809888942741,0.11215554262711479,0.12444258218826494
5feceb66ffc86f38,0,8967,6453,33,0.1416567357026059,0.2449435753839293,0.09910483159764524,0.09057653124028184
5feceb66ffc86f38,0,9763,9763,49,0.36238630420810475,0.36238630420810475,0.3246592609024663,0.3246592609024663
5feceb66ffc86f38,0,10758,10758,285,0.20244446973651128,0.20244446973651128,0.11988965935552014,0.11988965935552014
5feceb66ffc86f38,0,11477,11477,493,0.2088073442896587,0.2088073442896587,-0.09265529159433583,-0.09265529159433583
5feceb66ffc86f38,0,11769,11769,31,0.20160151708299917,0.20160151708299917,0.1983432751292584,0.1983432751292584
5feceb66ffc86f38,0,12535,12535,156,0.15882733919824743,0.15882733919824743,0.00807136966384539,0.00807136966384539
5feceb66ffc86f38,0,12682,12682,22,0.2686845647777819,0.2686845647777819,0.2618108784898775,0.2618108784898775
5feceb66ffc86f38,0,13467,13467,128,0.16896406717654996,0.16896406717654996,0.07155816817891957,0.07155816817891957
5feceb66ffc86f38,0,14143,14143,161,0.3125058999000745,0.3125058999000745,0.2835947583461038,0.2835947583461038
5feceb66ffc86f38,0,14517,14517,90,0.23940613810045536,0.23940613810045536,0.21024850714463567,0.21024850714463567
5feceb66ffc86f38,0,14853,14853,90,0.2897407614456275,0.2897407614456275,0.2612684303302736,0.2612684303302736
5feceb66ffc86f38,0,15254,15254,32,0.35151005899996385,0.35151005899996385,0.34868034461829983,0.34868034461829983
5feceb66ffc86f38,0,15405,15405,191,0.3244233726607854,0.3244233726607854,0.28227832581329226,0.28227832581329226
5feceb66ffc86f38,0,15496,15496,208,0.1613413064511206,0.1613413064511206,0.06160794079905012,0.06160794079905012
5feceb66ffc86f38,0,15629,15629,129,0.27117875684118525,0.27117875684118525,0.24368048509864235,0.24368048509864235
5feceb66ffc86f38,0,16087,16087,236,0.21526927178911642,0.21526927178911642,0.10046472679967763,0.10046472679967763
5feceb66ffc86f38,0,16234,16234,83,0.21027572396363,0.21027572396363,0.16208095576928644,0.16208095576928644
5feceb66ffc86f38,0,16802,16802,43,0.15958750790202292,0.15958750790202292,0.1481633989180999,0.1481633989180999
5feceb66ffc86f38,0,16875,14443,85,0.18717183590377753,0.10413800352696437,-0.050219853949089566,0.09978996360066945
5feceb66ffc86f38,0,17236,494,305,0.07768053307623175,0.05540942045158454,-0.05319867034565558,-0.003388890445460445
5feceb66ffc86f38,0,18311,18311,326,0.22004126749134173,0.22004126749134173,-0.028362553665317536,-0.028362553665317536
5feceb66ffc86f38,0,18322,18322,117,0.2527510106001212,0.2527510106001212,0.05372257920484086,0.05372257920484086
5feceb66ffc86f38,0,19041,10682,233,0.06569878091494122,0.063025405704943,0.0006862618335752718,0.046903667908651636
5feceb66ffc86f38,0,19230,19230,38,0.3532906119339193,0.3532906119339193,0.33145318907486987,0.33145318907486987
5feceb66ffc86f38,0,19255,19255,2,0.31711718846953735,0.31711718846953735,0.2691961257782457,0.2691961257782457
5feceb66ffc86f38,0,19831,19831,234,0.12743805995683702,0.12743805995683702,0.07798514911103845,0.07798514911103845
5feceb66ffc86f38,0,20725,20725,179,0.19857764133303113,0.19857764133303113,0.13190925909929574,0.13190925909929574
5feceb66ffc86f38,0,21628,21628,135,0.17814520026753006,0.17814520026753006,0.15620691324408445,0.15620691324408445
5feceb66ffc86f38,0,21934,21934,7,0.33935133026212166,0.33935133026212166,0.32955420787087514,0.32955420787087514
5feceb66ffc86f38,0,21935,21935,136,0.08654164932291078,0.08654164932291078,0.03983388593519629,0.03983388593519629
5feceb66ffc86f38,0,21970,115,59,0.08560811780304496,0.1231700946577965,0.04389395145297396,0.08832391559885434
5feceb66ffc86f38,0,22188,22188,107,0.28596026528678625,0.28596026528678625,0.15762311014580746,0.15762311014580746
5feceb66ffc86f38,0,22382,22382,10,0.3610529163726047,0.3610529163726047,0.3600211744938722,0.3600211744938722
5feceb66ffc86f38,0,22883,22883,28,0.2553381606947341,0.2553381606947341,0.21957400096122054,0.21957400096122054
5feceb66ffc86f38,0,23159,23159,250,0.20942955936384844,0.20942955936384844,0.021800629622386908,0.021800629622386908
5feceb66ffc86f38,0,23216,23216,106,0.1527529148030556,0.1527529148030556,0.12548501007345264,0.12548501007345264
5feceb66ffc86f38,0,23528,23528,47,0.39346301973148157,0.39346301973148157,0.3897743486814445,0.3897743486814445
5feceb66ffc86f38,0,24055,24055,32,0.1351918173629067,0.1351918173629067,0.13134253995427556,0.13134253995427556
5feceb66ffc86f38,0,25097,25097,141,0.12857051551264032,0.12857051551264032,0.05107521551756007,0.05107521551756007
5feceb66ffc86f38,0,25597,25597,186,0.1446246624327617,0.1446246624327617,0.114343560835866,0.114343560835866
5feceb66ffc86f38,0,26190,207,97,0.07870426293164079,0.09839377761405797,-0.018766570414056744,0.08687633947623208
5feceb66ffc86f38,0,26570,26570,97,0.12549970820657275,0.12549970820657275,0.10440426277022187,0.10440426277022187
5feceb66ffc86f38,0,26891,20576,88,0.35131129519550985,0.35189074488200284,0.33557405608027263,0.34422523549264356
5feceb66ffc86f38,0,27170,8047,91,0.1022183843793514,0.0907514639950736,-0.08525990722208918,0.004956331338906397
5feceb66ffc86f38,0,27297,964,10,0.23288668800833842,0.31349975390995866,0.2090083640821419,0.2218936401024209
5feceb66ffc86f38,0,27323,27323,91,0.22720967820850746,0.22720967820850746,0.19023950859969024,0.19023950859969024
5feceb66ffc86f38,0,27406,27406,132,0.22192775584234203,0.22192775584234203,0.059328999567834134,0.059328999567834134
5feceb66ffc86f38,0,30551,30551,238,0.2631072665053092,0.2631072665053092,0.20542743541024033,0.20542743541024033
65ad1171bf1f4d6d,1,459,459,1,0.3602621274881618,0.3602621274881618,0.3602621274881618,0.3602621274881618
65ad1171bf1f4d6d,1,1075,17282,1,0.24974963508574594,0.2596873347195765,0.24974963508574594,0.2596873347195765
65ad1171bf1f4d6d,1,1170,1170,2,0.4663980473915196,0.4663980473915196,0.04245435645770579,0.04245435645770579
65ad1171bf1f4d6d,1,1421,24556,1,0.27642245368945706,0.3719100787909836,0.27642245368945706,0.3719100787909836
65ad1171bf1f4d6d,1,1604,3627,2,0.4474239828447268,0.3916172066475507,0.014230939908380036,0.19316647838212223
65ad1171bf1f4d6d,1,2012,15219,1,0.16537551588282545,0.3357071549925324,0.16537551588282545,0.13747148450828944
65ad1171bf1f4d6d,1,2325,2325,1,0.4221004197136483,0.4221004197136483,0.4221004197136483,0.4221004197136483
65ad1171bf1f4d6d,1,2532,2532,1,0.42025249814014587,0.42025249814014587,0.42025249814014587,0.42025249814014587
65ad1171bf1f4d6d,1,2899,2899,1,0.3428385552450503,0.3428385552450503,0.24758490326414806,0.24758490326414806
65ad1171bf1f4d6d,1,3508,3508,1,0.1758068239382935,0.1758068239382935,0.1758068239382935,0.1758068239382935
65ad1171bf1f4d6d,1,3645,3645,2,0.470383772888576,0.470383772888576,0.22917703225566202,0.22917703225566202
65ad1171bf1f4d6d,1,3844,3844,8,0.3935087563590565,0.3935087563590565,0.11026402677468028,0.11026402677468028
65ad1171bf1f4d6d,1,4126,4126,1,0.4538300397538401,0.4538300397538401,0.30348054167679883,0.30348054167679883
65ad1171bf1f4d6d,1,4343,4343,2,0.29069312078722764,0.29069312078722764,0.15352609637163145,0.15352609637163145
65ad1171bf1f4d6d,1,4414,4414,1,0.3450821060714859,0.3450821060714859,0.3450821060714859,0.3450821060714859
65ad1171bf1f4d6d,1,4587,4587,1,0.17997309587907104,0.17997309587907104,0.17997309587907104,0.17997309587907104
65ad1171bf1f4d6d,1,4860,4860,2,0.3158809210749992,0.3158809210749992,0.3158809210749992,0.3158809210749992
65ad1171bf1f4d6d,1,5270,1131,1,0.22521410375338768,0.24075988106205448,0.03730985338882192,0.19169828245752701
65ad1171bf1f4d6d,1,5385,5189,1,0.18531747337202226,0.24401999420473006,0.18531747337202226,0.24401999420473006
65ad1171bf1f4d6d,1,5808,3225,1,0.3518296910751325,0.16868512220084841,-0.059178588501387464,0.16868512220084841
65ad1171bf1f4d6d,1,5925,5925,3,0.4910200121771754,0.4910200121771754,0.4179643556688298,0.4179643556688298
65ad1171bf1f4d6d,1,5990,5990,2,0.39774638137634954,0.39774638137634954,0.39774638137634954,0.39774638137634954
65ad1171bf1f4d6d,1,6269,6269,1,0.3128969301308451,0.3128969301308451,0.3128969301308451,0.3128969301308451
65ad1171bf1f4d6d,1,6520,6520,1,0.3920214337000972,0.3920214337000972,0.3920214337000972,0.3920214337000972
65ad1171bf1f4d6d,1,6811,2886,1,0.26433145858419604,0.32755690178429514,0.26433145858419604,0.32755690178429514
65ad1171bf1f4d6d,1,7003,7003,2,0.4089778098164719,0.4089778098164719,0.16287164932528256,0.16287164932528256
65ad1171bf1f4d6d,1,7043,7043,5,0.5241279070626262,0.5241279070626262,0.5241279070626262,0.5241279070626262
65ad1171bf1f4d6d,1,7159,7159,1,0.31693669750418774,0.31693669750418774,0.18828269375909698,0.18828269375909698
65ad1171bf1f4d6d,1,7306,2870,2,0.256953621952545,0.35728962088612154,0.256953621952545,0.2780304434188269
65ad1171bf1f4d6d,1,7353,7353,1,0.23332193148649016,0.23332193148649016,0.23332193148649016,0.23332193148649016
65ad1171bf1f4d6d,1,7470,7470,1,0.33261435687010593,0.33261435687010593,0.23583894968775843,0.23583894968775843
65ad1171bf1f4d6d,1,7637,1048,1,0.2712201366851953,0.33016876620649155,0.2712201366851953,0.33016876620649155
65ad1171bf1f4d6d,1,7690,11706,1,0.3141101564118695,0.21447699057246652,0.1065154152789323,0.21447699057246652
65ad1171bf1f4d6d,1,7993,5,1,0.15747014036203305,0.3881164967811276,0.03419227854946602,0.20823358350890697
65ad1171bf1f4d6d,1,8142,8142,4,0.3478778440890835,0.3478778440890835,0.3478778440890835,0.3478778440890835
65ad1171bf1f4d6d,1,8237,8237,1,0.4086071928846906,0.4086071928846906,0.4086071928846906,0.4086071928846906
65ad1171bf1f4d6d,1,8887,8887,5,0.43556287231183116,0.43556287231183116,0.43556287231183116,0.43556287231183116
65ad1171bf1f4d6d,1,9128,29,1,0.35371999831188455,0.4333521385798006,0.35371999831188455,0.32061845369061887
65ad1171bf1f4d6d,1,9532,9532,1,0.5506891466463985,0.5506891466463985,0.5506891466463985,0.5506891466463985
65ad1171bf1f4d6d,1,9563,16875,1,0.16361731827733275,0.4176535896459529,0.16361731827733275,0.1698832996672875
65ad1171bf1f4d6d,1,9655,4325,1,0.3459631596015859,0.32160589047773436,0.23071521767157177,0.32160589047773436
65ad1171bf1f4d6d,1,9858,9858,1,0.32302525978796803,0.32302525978796803,0.32302525978796803,0.32302525978796803
65ad1171bf1f4d6d,1,10503,1268,1,0.23288380262263952,0.3745414559800625,0.0280462658644047,-0.08712789575066471
65ad1171bf1f4d6d,1,11433,11433,1,0.28377292377541097,0.28377292377541097,0.28377292377541097,0.28377292377541097
65ad1171bf1f4d6d,1,11676,3869,1,0.28968132353162984,0.2665787068635568,0.0695280324810699,0.2665787068635568
65ad1171bf1f4d6d,1,11692,11692,3,0.2835160712366605,0.2835160712366605,0.1621433717947457,0.1621433717947457
65ad1171bf1f4d6d,1,11784,9763,1,0.2920398554732499,0.2235229102972122,0.025072018961364295,0.2235229102972122
65ad1171bf1f4d6d,1,12032,12032,1,0.3932130608993789,0.3932130608993789,0.3932130608993789,0.3932130608993789
65ad1171bf1f4d6d,1,12114,12114,1,0.17476220264993622,0.17476220264993622,0.17476220264993622,0.17476220264993622
65ad1171bf1f4d6d,1,12534,3297,1,0.3248941710047418,0.3366526551838914,0.3248941710047418,0.3366526551838914
65ad1171bf1f4d6d,1,14038,14038,1,0.2922240357116177,0.2922240357116177,0.25493502532730505,0.25493502532730505
65ad1171bf1f4d6d,1,16325,1293,1,0.35617665645402147,0.4416707780069384,0.22981470931210918,0.4416707780069384
65ad1171bf1f4d6d,1,16925,16925,1,0.4986102127029983,0.4986102127029983,0.4986102127029983,0.4986102127029983
65ad1171bf1f4d6d,1,17475,17475,3,0.45450819085786603,0.45450819085786603,0.45450819085786603,0.45450819085786603
65ad1171bf1f4d6d,1,17696,17696,1,0.26979726819646094,0.26979726819646094,0.15367860306171555,0.15367860306171555
65ad1171bf1f4d6d,1,18787,18787,1,0.36353306978729405,0.36353306978729405,0.24129765756207605,0.24129765756207605
65ad1171bf1f4d6d,1,19176,19176,1,0.3649391178970473,0.3649391178970473,0.2566214405033,0.2566214405033
65ad1171bf1f4d6d,1,19914,19914,1,0.3097055663666118,0.3097055663666118,0.2270150979190788,0.2270150979190788
65ad1171bf1f4d6d,1,19958,1453,1,0.1424009987104267,0.6697503887648943,0.1424009987104267,0.2856942803713792
65ad1171bf1f4d6d,1,20960,20960,2,0.3637865896713788,0.3637865896713788,0.3637865896713788,0.3637865896713788
65ad1171bf1f4d6d,1,21443,21443,1,0.4099748302308504,0.4099748302308504,0.4099748302308504,0.4099748302308504
65ad1171bf1f4d6d,1,24040,24040,1,0.3858070796704164,0.3858070796704164,0.3858070796704164,0.3858070796704164
65ad1171bf1f4d6d,1,24690,24690,2,0.36694119051424157,0.36694119051424157,-0.054158234775494196,-0.054158234775494196
65ad1171bf1f4d6d,1,25642,25642,1,0.36963424644170045,0.36963424644170045,0.2533184391996019,0.2533184391996019
65ad1171bf1f4d6d,1,25848,25848,3,0.4517604494097701,0.4517604494097701,0.4517604494097701,0.4517604494097701
65ad1171bf1f4d6d,1,25875,25875,1,0.45740551812418667,0.45740551812418667,0.45740551812418667,0.45740551812418667
65ad1171bf1f4d6d,1,26093,4798,1,0.17715344796201105,0.20580180908017287,0.17715344796201105,0.20580180908017287
65ad1171bf1f4d6d,1,26756,26756,1,0.25832241825122154,0.25832241825122154,0.25832241825122154,0.25832241825122154
65ad1171bf1f4d6d,1,29669,29669,1,0.40197816589469443,0.40197816589469443,0.40197816589469443,0.40197816589469443
65ad1171bf1f4d6d,1,30512,30512,2,0.45996863106707364,0.45996863106707364,-0.044247985193628714,-0.044247985193628714
65ad1171bf1f4d6d,1,30642,1803,1,0.3653695388254521,0.45512049476816985,0.3653695388254521,0.45512049476816985
65ad1171bf1f4d6d,1,30776,30776,1,0.5682505252039681,0.5682505252039681,0.5682505252039681,0.5682505252039681
65ad1171bf1f4d6d,1,31581,31581,1,0.35250233545660825,0.35250233545660825,0.25619191046074996,0.25619191046074996
1462b9617a1ccccb,1,160,160,2,0.3527981122268029,0.3527981122268029,0.11044148897718603,0.11044148897718603
1462b9617a1ccccb,1,825,771,1,0.21068409026327103,0.33666168529424756,0.11230403270146286,0.09944200183835009
1462b9617a1ccccb,1,1000,1000,1,0.3548432309695826,0.3548432309695826,0.3548432309695826,0.3548432309695826
1462b9617a1ccccb,1,1125,1125,2,0.21805465034911825,0.21805465034911825,0.06160279198215962,0.06160279198215962
1462b9617a1ccccb,1,1259,2841,1,0.3148190476042425,0.2182667426956615,-0.15476161321526488,0.09986588331518835
1462b9617a1ccccb,1,1312,1312,2,0.40833904910901686,0.40833904910901686,0.04178406730705625,0.04178406730705625
1462b9617a1ccccb,1,1436,6755,1,0.2902381478535078,0.3312210887688548,0.023347324328717056,0.2748472510877127
1462b9617a1ccccb,1,1495,1495,1,0.3206953259240989,0.3206953259240989,0.3206953259240989,0.3206953259240989
1462b9617a1ccccb,1,1552,1552,3,0.2589848179752515,0.2589848179752515,-0.006150681004627123,-0.006150681004627123
1462b9617a1ccccb,1,1606,1606,1,0.35439445152342086,0.35439445152342086,0.35439445152342086,0.35439445152342086
1462b9617a1ccccb,1,1953,1953,2,0.32483404914694847,0.32483404914694847,0.018384080995567376,0.018384080995567376
1462b9617a1ccccb,1,2045,2045,4,0.4050311430114727,0.4050311430114727,-0.05327469432907078,-0.05327469432907078
1462b9617a1ccccb,1,2250,2250,1,0.24054782049671092,0.24054782049671092,0.24054782049671092,0.24054782049671092
1462b9617a1ccccb,1,2281,1939,1,0.2568922833073871,0.3241701558826019,0.2568922833073871,0.3241701558826019
1462b9617a1ccccb,1,2552,5651,1,0.25789108267106,0.16476845543508417,0.03619337236401271,0.16476845543508417
1462b9617a1ccccb,1,2565,2565,1,0.3071513170511612,0.3071513170511612,0.2552673615438006,0.2552673615438006
1462b9617a1ccccb,1,2667,2667,7,0.29593217319042575,0.29593217319042575,-0.03478327833947298,-0.03478327833947298
1462b9617a1ccccb,1,2685,2685,1,0.5040895804038761,0.5040895804038761,0.4629150398621989,0.4629150398621989
1462b9617a1ccccb,1,2699,107,1,0.16241157435707898,0.314773672374754,0.16241157435707898,0.09837489287959766
1462b9617a1ccccb,1,2771,2771,3,0.48406312239682553,0.48406312239682553,0.19987997393651252,0.19987997393651252
1462b9617a1ccccb,1,2912,2912,1,0.32011386438895845,0.32011386438895845,0.11745843163364045,0.11745843163364045
1462b9617a1ccccb,1,3098,3098,1,0.17508985854261785,0.17508985854261785,0.10693792238078037,0.10693792238078037
1462b9617a1ccccb,1,3749,3749,2,0.2420701854146552,0.2420701854146552,0.2420701854146552,0.2420701854146552
1462b9617a1ccccb,1,3828,3828,1,0.22543684446949788,0.22543684446949788,0.22543684446949788,0.22543684446949788
1462b9617a1ccccb,1,3968,3968,2,0.39104898112761277,0.39104898112761277,0.23143863571954248,0.23143863571954248
1462b9617a1ccccb,1,4172,4172,3,0.3778820969855702,0.3778820969855702,0.3778820969855702,0.3778820969855702
1462b9617a1ccccb,1,4244,4244,1,0.47218349496598944,0.47218349496598944,0.47218349496598944,0.47218349496598944
1462b9617a1ccccb,1,4269,4269,1,0.3366280764572844,0.3366280764572844,0.3366280764572844,0.3366280764572844
1462b9617a1ccccb,1,4288,5465,1,0.29305062983206287,0.4093456330476095,0.29305062983206287,0.20466615359606685
1462b9617a1ccccb,1,4502,4502,1,0.3631500509494011,0.3631500509494011,0.3631500509494011,0.3631500509494011
1462b9617a1ccccb,1,4634,8967,2,0.2816692934718192,0.19774157119600094,0.09358109775708362,0.19774157119600094
1462b9617a1ccccb,1,5087,3575,1,0.27637830526826207,0.5414045358210965,0.12802108787290634,0.04740336496134562
1462b9617a1ccccb,1,5109,8631,5,0.2773236324255698,0.16267220661194293,0.041450769723608144,0.16267220661194293
1462b9617a1ccccb,1,5866,2541,1,0.25169505383812507,0.4257251710445449,0.1088173237804908,0.09835390850325465
1462b9617a1ccccb,1,6029,6029,25,0.33044289955393996,0.33044289955393996,0.11990179036829904,0.11990179036829904
1462b9617a1ccccb,1,6262,6262,1,0.23789995560660576,0.23789995560660576,0.23789995560660576,0.23789995560660576
1462b9617a1ccccb,1,6772,6772,4,0.3508917142823102,0.3508917142823102,0.05271821423225054,0.05271821423225054
1462b9617a1ccccb,1,6882,6882,1,0.318147480430198,0.318147480430198,0.318147480430198,0.318147480430198
1462b9617a1ccccb,1,6961,6961,3,0.291955120949725,0.291955120949725,0.04995403529617931,0.04995403529617931
1462b9617a1ccccb,1,7102,14574,1,0.21474678214726023,0.2200075203166496,0.21474678214726023,0.2200075203166496
1462b9617a1ccccb,1,7125,7125,2,0.2995641938298304,0.2995641938298304,0.2995641938298304,0.2995641938298304
1462b9617a1ccccb,1,7222,7222,2,0.33856923349316226,0.33856923349316226,0.3295352663430929,0.3295352663430929
1462b9617a1ccccb,1,7429,7429,2,0.5430820360579869,0.5430820360579869,0.5430820360579869,0.5430820360579869
1462b9617a1ccccb,1,7704,7704,2,0.3691718548348867,0.3691718548348867,0.3655621401531949,0.3655621401531949
1462b9617a1ccccb,1,7840,7840,1,0.3429834878684793,0.3429834878684793,0.3429834878684793,0.3429834878684793
1462b9617a1ccccb,1,7844,4474,1,0.2571427762759239,0.25996916928457714,0.09700090444988343,0.09806709297806515
1462b9617a1ccccb,1,8949,8949,3,0.40245300917857096,0.40245300917857096,0.0647038358249632,0.0647038358249632
1462b9617a1ccccb,1,9385,9385,2,0.15776047549976505,0.15776047549976505,0.15776047549976505,0.15776047549976505
1462b9617a1ccccb,1,9481,9481,1,0.394070136665765,0.394070136665765,0.394070136665765,0.394070136665765
1462b9617a1ccccb,1,9928,9928,1,0.31370898926060553,0.31370898926060553,0.20269464061541315,0.20269464061541315
1462b9617a1ccccb,1,9931,9931,1,0.27615361769229113,0.27615361769229113,0.27615361769229113,0.27615361769229113
1462b9617a1ccccb,1,10362,3632,1,0.2296617261548391,0.2282094435912096,0.11653368620227914,0.2282094435912096
1462b9617a1ccccb,1,10594,579,1,0.2457593751589204,0.181717990304833,0.031012593011660178,0.14514017620859115
1462b9617a1ccccb,1,10650,10650,3,0.29821976102662917,0.29821976102662917,0.09225517671814493,0.09225517671814493
1462b9617a1ccccb,1,10866,10866,1,0.29553157216434284,0.29553157216434284,0.1733049061793192,0.1733049061793192
1462b9617a1ccccb,1,10968,10968,2,0.45083428710215256,0.45083428710215256,0.29373843081466444,0.29373843081466444
