sample_key,target_group,baseline_rank,candidate_rank,union_covered,baseline_Recall@10,baseline_NDCG@10,baseline_Recall@50,candidate_Recall@10,candidate_NDCG@10,candidate_Recall@50,changed,broad_harm
A17T1ADLB2YWZR:validation:B00CE3JGJW,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A17UEV3W4G7WJL:validation:B007TNU1XM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A17Y465UXZOJE3:validation:B00006IFJ5,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A181XY4FUF2B7:validation:B0002D0FDW,head,4,3,1,1.0,0.43067655807339306,1.0,1.0,0.5,1.0,1,0
A183VX9JGPARDF:validation:B00383GDXE,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A184K5PFSEL337:validation:B003AY5TMC,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1885UAX29RY9E:validation:B001QBTAOY,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A18EUQFB1I3CGA:validation:0786955708,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A18HXCX01R60ZB:validation:B002M78DRQ,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A197S3BB25FROT:validation:B004UU9WIM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A198M311Q3VRYF:validation:B003B7Q5YY,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A19DKZL5LXNSGI:validation:B0093N52IK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A19GHDKYQJ35GB:validation:B001H1O2PK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A19IR9JE0IF9T5:validation:B0013J5QQ0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A19PXF7ZL9J1Y:validation:B000NP7PD2,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A19TKRB4LR9ZX0:validation:B000OCP19Y,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A19UHXW192RJB1:validation:B000UW1ODA,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A19V870WELGTVP:validation:B0037UP960,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A19XM9DIPHOBBL:validation:B00000IZC9,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A19XMHRB3G4DIR:validation:B003F7YMG8,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A19Z4IDNL1MGG4:validation:B00DJLUPH0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1A8QJP6F6YUU4:validation:1616613807,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0
A1AAFR3IFDNV7A:validation:B004CFBYFO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1AR6ZYFKZXT7U:validation:B0013J2JW4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1AU09IM8WDW8B:validation:B00AHKIPSC,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1BCELALEBRHRN:validation:B003IXQCFI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1BPEZTXGJNZEP:validation:B001IEYXAA,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1BTS3E7A1T88J:validation:B001Q1CHAI,tail,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0
A1BV0Q19807NU1:validation:B0032O3I9Q,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1C19MMLBEY1DC:validation:B00004WCI0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1C61SUAZAOLGO:validation:B001TJES2M,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1C8GULXKPZF8V:validation:B0085MOPM4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1C9HQ28WIKFN0:validation:B0045OV8NU,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1CC3G24842BG6:validation:B002LE32EE,tail,,49,1,0.0,0.0,0.0,0.0,0.0,1.0,1,0
A1CO9BE1EX533H:validation:B003C1FO5U,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1CR5F9SON7A15:validation:B0039S7NO6,head,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0
A1CVOZ5UIXB5W5:validation:B002YITFB6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1CZX3CP8IKQIJ:validation:B001LF3SZ2,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0
A1D1IDI5S9TN9D:validation:B00EDBYHPQ,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1D5XZ5NKK07XE:validation:B0007WWZL8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1D7UE3ILUOIK0:validation:B003A6EMB4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1DOG75V4DP366:validation:B007QNDWB8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1DP5M6MBBB37W:validation:B00C74HWWQ,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1DSEEQ3RWMTBM:validation:B000VO3GPG,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0
A1DTV8HMAZLE69:validation:B007AQ22PS,tail,,87,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0
A1DX9NSQKCTPR3:validation:B00DR2VOJO,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1E723A6KDXQJQ:validation:B00CQHZ2LW,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1EC0N43JWJ7R3:validation:B00C2P73QK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1EJ79Q0TVR2NJ:validation:0735321396,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1EPJ1WT9GDMLO:validation:B001PL7R7M,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1EYJR8G44K1UT:validation:B00AKUAI02,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1FI3FNLU8NES0:validation:B0015GMFNS,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1FII6B4HLS8XR:validation:B004U52VPS,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1FKT49W9YCSTW:validation:B000067BIE,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1FOL3WNG4G13H:validation:B00BQYR110,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1FPVTPIJF9IIQ:validation:B000197NXM,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1FWFCJU2G7TRA:validation:B00CUDE2G8,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0
A1FY4RR0LGCJ0Q:validation:B00A8VJC7S,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1G44CSFS5AF6B:validation:B0012534TG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1G6PV3DQ3FR67:validation:B004INGVIK,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1G9ZSWYWORQYD:validation:B001EB9F3C,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1GCOURMTPXKWI:validation:B002BY2BVE,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1GD0AWPQWYHD0:validation:B008DBZBUC,head,3,3,1,1.0,0.5,1.0,1.0,0.5,1.0,0,0
A1GE065MNI4G1E:validation:B008RU8GC4,head,3,3,1,1.0,0.5,1.0,1.0,0.5,1.0,0,0
A1GQAKL9CGQLP1:validation:1589947207,tail,,92,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0
A1GQJWDR6EXCC6:validation:B007WDPXFK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1H2HMGA4ZYU5X:validation:B008O6Q7D6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1H3RXPWFOUCHS:validation:B001RPWM7Q,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1H48O9C28RI2H:validation:B005GXVW62,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1H6AY9HN15483:validation:B00804BCO6,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1HBC0NBQJHT7X:validation:B00BFRNQL2,head,33,44,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A1HCBSMBCI2Q5G:validation:B002NPBT50,head,13,14,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A1HCCA1A6MUQVE:validation:B00005NQE8,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1HH3UI5ZFQ1I9:validation:B000ZL7EIU,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1HJV5IHYTBXEQ:validation:B00168PI9S,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1HLSEQ9SPO3JR:validation:B001D1FP46,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1HP8DP7RKUPKA:validation:B0012QVOVA,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1HTUXCH7LIRVM:validation:B006OG75ES,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1HYH206E18XVC:validation:B00FY2P7IY,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1I04FUHARXJWN:validation:B000YEPPF2,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1I4YAA9N1VVU7:validation:B002PEGT9U,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1I5JB80670KFG:validation:B004D28JP4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1I7QGUDP043DG:validation:B00B1Z6FKW,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1ID0AUZ7IPWFD:validation:B004NSUIJ8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1IIPTAUYV9P2D:validation:B000GR75SC,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1IIYPO3ECU2H2:validation:B0000C9WI1,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1IMQMCNJ6HGN4:validation:B00004TFXT,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1IN9LVY9QL620:validation:B000ECU7FM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1IUC62RU8FI29:validation:B00875JE0C,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1J2F47CJVXQ1M:validation:B00A92GKI0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1J5FNJLW42BL8:validation:B0015344GM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1J5R351ZA5JZS:validation:B003H9MSO2,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1J8Y90DLZDTB:validation:B000F5SF52,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1JD329EJOEY99:validation:B004P4TG2A,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1JERA6E5NTJQK:validation:B005QZP964,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1JL84URLR9Q3O:validation:B004Z7H2EQ,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1JR0017OUNGC9:validation:B000068E3J,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1JTG2AJ38OHKO:validation:B001OXRTX8,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1JZGRS68RAQ4Y:validation:B00712NTWQ,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1K1YV2K1958SE:validation:B008W1BQMU,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1K1Z8XHZLATOJ:validation:B008O6Q8H6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1K2EM1HZ2IE68:validation:B004ORS0JI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1KBLY3361QYZZ:validation:B0053FXGE4,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1KF6JMD1F0X0W:validation:B004M2HNO8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1KHLGSQO7G7J0:validation:B004OSQOHW,tail,,97,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0
A1KKSZCWTDPMGJ:validation:B0043GKM7S,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1KRYEH6EDGQ6E:validation:B000K8FYAS,head,5,4,1,1.0,0.38685280723454163,1.0,1.0,0.43067655807339306,1.0,1,0
A1KVXPIUWAAG3K:validation:B004ORV2WK,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1KWPIORLG2QV:validation:B005XVCR48,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1L6YMKSJZ9UZA:validation:B00G69PTKK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1LBKAHPJ9D9LI:validation:B009Y96PDO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1LBSP9CGIBC6S:validation:B00CP4J7OY,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1LK5QH0EYEGM2:validation:B000SDPYMS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1LM6BUPDBM31S:validation:B0002HYD1S,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1LOW0ABH5WFQ8:validation:B00804BCLY,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1LPTSTVZJ21PD:validation:B004PBJFO2,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1LRGXJ3AODW79:validation:B008D19K1S,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1LYDMJ55BBQJB:validation:B00B0FV4FE,tail,36,32,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A1M24WF88AAVZ8:validation:B000AS2AL4,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1MAQHECJKA2OV:validation:B0009K4ED0,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0
A1MGBZQIYZXQMZ:validation:B000EULXA2,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1MIP8H7G33SHC:validation:B003AIM52A,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1MV4SG6PN3YIP:validation:B009K4E59O,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1NHIMW2RBWX0Q:validation:0976990768,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1NIBPQYW0MIY0:validation:B0039S7NO6,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0
A1NN8Q1DLAYPGH:validation:B00ECV4YRS,tail,16,25,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A1NNZB448WT9OU:validation:B002RL7W9C,tail,9,10,1,1.0,0.3010299956639812,1.0,1.0,0.2890648263178879,1.0,1,0
A1NOV41485TE0D:validation:B00AHAJBQM,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1NPIIM40HL8GL:validation:B0038APBDA,head,4,4,1,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,0,0
A1NZGPZO6U6D1T:validation:B003O3FYP6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1O62IHK2IF5PC:validation:B007U7M0WC,head,10,7,1,1.0,0.2890648263178879,1.0,1.0,0.3333333333333333,1.0,1,0
A1O7LBXOKLIYZD:validation:B005IFVY3Y,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1OB8SFJFVWOSE:validation:B00486ZVC4,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1OETHEBGDTDQQ:validation:B000VO3GME,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1OF44E669W2WR:validation:B0030F67N6,head,25,26,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A1OJ2JMC9B4HLZ:validation:B000RA96RG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1OKWWEZSU5NTM:validation:B005N28TNU,head,27,24,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A1OLV069VNBMK4:validation:B000T6XNLI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1OUQCTNVKPVR9:validation:B001MKG5SI,tail,4,4,1,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,0,0
A1P1IEBKXW32RK:validation:B002OSY2SC,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1P46SD6R15ZV:validation:B0001NE85Y,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1PAGHECG401K1:validation:B0007WXPHQ,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1PMCLA7UNNFKJ:validation:B0038ANO3O,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1PS7BFRH2V6PM:validation:B00114UCYS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1PYUPO4L7MA5T:validation:B00CYHZN8G,tail,41,33,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A1Q775U9S11TUN:validation:B008B68IMM,head,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0
A1QJ8O04T2X0WR:validation:B004M8R9F0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1QL2MCLLMCE0W:validation:B0037UP9MY,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1QO3EN7RNJSD5:validation:B000FH18FY,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1QOK9LU90ACF7:validation:B00BY8095I,head,30,25,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A1QQHHK1S9B4KJ:validation:B00F9F6OVK,head,3,2,1,1.0,0.5,1.0,1.0,0.6309297535714575,1.0,1,0
A1QYE76M7E4ZK4:validation:B001RNC0VG,tail,22,20,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A1R0Z1AWJ7L9GT:validation:B0030F67N6,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1R1BFJCMWX0Y3:validation:B006WZLCZ4,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0
A1R384VME9XX2N:validation:B004NWHG9O,tail,3,3,1,1.0,0.5,1.0,1.0,0.5,1.0,0,0
A1RA0GC9JWXOQG:validation:B0006N8NUU,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1RFEO61AGIRPR:validation:B002F9NH7W,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1RPBNHDYBX1UB:validation:B00000J1DM,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1RV9K657L0Q3O:validation:B00BV2V8A2,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0
A1SFW87FUNFZGB:validation:B00005ICC4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1SGYMJC1ESE27:validation:B005KLT5AU,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1SJSLSIMHRL2Z:validation:B009F7OXCA,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1SKZYT31006MW:validation:B0083TXWXC,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1SNAWQ3DYNK5I:validation:B0083TXXIQ,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1SPCP1NLUZMUX:validation:B0088I2ABI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1SWY7DY3RRC2Q:validation:B001G5ZCCE,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1SXODI4C34W1M:validation:B0014E15WI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1SY4X1WWNOBX5:validation:B00BIDJP2W,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1T4W38AC7EZTO:validation:B00CMHWTRG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1T64JWXEI4BD6:validation:0670010936,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1TI39GE1KLXZC:validation:B007Q0OUFS,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1TPDAUAP03R15:validation:B004Z4C0WI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1TYHMRHGS5YGX:validation:B004UJF0DE,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A1TYJZQGYQTQQ1:validation:B004MWJLHK,head,41,40,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0
A1U03HWE42DKYI:validation:B002YIRKBS,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
