user,stratum,history_length,lp_current,lp_equal_fine_norm,lp_zero_all_position,norm_only_gain,zero_position_delta
A2RWR4QOMFFO63,tail_hit,4,-0.9157703518867493,-1.7814669609069824,-0.8022798299789429,-0.8656966090202332,0.1134905219078064
A13NR8NV9C8VVZ,tail_hit,8,-0.33597785234451294,-0.31121161580085754,-0.588771402835846,0.024766236543655396,-0.252793550491333
A32TCWAILP09A2,tail_hit,6,-0.6088709235191345,-1.1337554454803467,-0.7849334478378296,-0.5248845219612122,-0.17606252431869507
A2T7QV5SLJXBN8,tail_hit,3,-0.6896587014198303,-0.4426134526729584,-0.6462971568107605,0.24704524874687195,0.043361544609069824
AOAOARIH72UWI,tail_hit,20,-0.7076719999313354,-0.43981119990348816,-1.1338642835617065,0.2678608000278473,-0.4261922836303711
A6JSPMY3YH1K,tail_hit,14,-0.07176058739423752,-0.03036895953118801,-1.0745704174041748,0.04139162786304951,-1.0028098300099373
AEZD6FM4V0BZL,tail_hit,3,-0.689867377281189,-1.4570382833480835,-0.7310875654220581,-0.7671709060668945,-0.04122018814086914
AZ2UU2UYXECYX,tail_hit,6,-0.7553308606147766,-0.5799462199211121,-0.6693835258483887,0.17538464069366455,0.08594733476638794
A2DQQUEPK53ORW,tail_hit,7,-0.5325320959091187,-0.45202726125717163,-0.6620116233825684,0.08050483465194702,-0.1294795274734497
A2C0SBRSJNEDPW,tail_hit,4,-0.5726613402366638,-0.8354770541191101,-0.4434923827648163,-0.2628157138824463,0.12916895747184753
A2ZY49IDE6TY5I,tail_hit,20,-0.1550038903951645,-0.06555189192295074,-1.2960176467895508,0.08945199847221375,-1.1410137563943863
A2GAR1ZPZFO28,tail_hit,8,-0.3945653438568115,-0.4736235737800598,-0.5441614985466003,-0.07905822992324829,-0.14959615468978882
A4ZGDN3SEMB7T,tail_hit,7,-0.3931385576725006,-0.6764606237411499,-0.5172876715660095,-0.2833220660686493,-0.12414911389350891
A2RJTIE73NPN3C,tail_hit,3,-0.6285828948020935,-0.8891276121139526,-0.6077942252159119,-0.26054471731185913,0.02078866958618164
A1BZHQ8C4F0M3T,tail_hit,5,-1.1275880336761475,-2.546997547149658,-1.1175016164779663,-1.4194095134735107,0.010086417198181152
A1UXNOX03UE9F4,tail_hit,5,-0.36913731694221497,-0.4771418273448944,-0.3045356571674347,-0.10800451040267944,0.06460165977478027
AU1QS79HSMNFV,tail_hit,3,-0.5306318998336792,-3.7223892211914062,-0.5991260409355164,-3.191757321357727,-0.06849414110183716
A1SAHMB8L5XG2D,tail_hit,15,-0.8137955665588379,-0.6763134598731995,-0.8260745406150818,0.13748210668563843,-0.012278974056243896
A33H01BTWQ1H7X,tail_hit,4,-0.37062835693359375,-0.18784679472446442,-0.7055023908615112,0.18278156220912933,-0.3348740339279175
A1KQJNUMPXAQWQ,tail_hit,5,-0.4932219386100769,-0.33435583114624023,-1.0080602169036865,0.15886610746383667,-0.5148382782936096
A8BI1AL5ITVDO,tail_hit,3,-0.4782586097717285,-1.1507527828216553,-0.7002262473106384,-0.6724941730499268,-0.2219676375389099
A265KF0CQ058RZ,tail_hit,5,-0.8502799272537231,-5.120177268981934,-0.6899819374084473,-4.2698973417282104,0.16029798984527588
A1S4J5EF987DZV,tail_hit,3,-0.03115011379122734,-0.022761093452572823,-0.375449001789093,0.008389020338654518,-0.3442988879978657
A2AIRFEAWEQC91,tail_hit,13,-0.6683789491653442,-0.7487881183624268,-0.7142972946166992,-0.08040916919708252,-0.04591834545135498
A3LOGP4VA9DX46,tail_hit,20,-0.6434138417243958,-0.9895684123039246,-1.1991519927978516,-0.3461545705795288,-0.5557381510734558
A3IAU6ZPVF2R5K,tail_hit,18,-0.7587742209434509,-2.468118667602539,-1.0719211101531982,-1.7093444466590881,-0.3131468892097473
A3RYJDTXDFBN7Q,tail_hit,3,-0.8192577958106995,-1.6656954288482666,-0.6577243804931641,-0.8464376330375671,0.1615334153175354
A1MDDJ2XUPZZOE,tail_hit,20,-0.7233412861824036,-0.7903858423233032,-1.668631911277771,-0.06704455614089966,-0.9452906250953674
A1NJARL37C9BEO,tail_hit,3,-0.9205834865570068,-1.1734427213668823,-0.9008205533027649,-0.2528592348098755,0.019762933254241943
A2UF5R4TZ9R4JS,tail_hit,3,-0.460631787776947,-0.873929500579834,-0.46609482169151306,-0.41329771280288696,-0.00546303391456604
A10OTOBL3K2BHE,tail_hit,3,-0.6430314779281616,-0.8011564612388611,-0.8946953415870667,-0.15812498331069946,-0.25166386365890503
A24840XIEH2EE7,tail_hit,3,-0.5893550515174866,-0.5631738901138306,-0.7197097539901733,0.026181161403656006,-0.13035470247268677
AT28RL25Q2OLK,tail_hit,20,-0.723203182220459,-2.307893991470337,-0.8666130304336548,-1.584690809249878,-0.1434098482131958
A3MFD96AMFQ5BX,tail_hit,3,-0.6224800944328308,-0.547746479511261,-0.5691400766372681,0.07473361492156982,0.053340017795562744
AGYFY5SM8YJE0,tail_hit,3,-0.3093118965625763,-0.03455720841884613,-0.5609833002090454,0.27475468814373016,-0.2516714036464691
A1AZDXLH2LSSBK,tail_hit,4,-0.20354561507701874,-0.15820463001728058,-0.5257323980331421,0.04534098505973816,-0.32218678295612335
A1Y98ZI1D2V84X,tail_hit,4,-0.02556370384991169,-0.0036742533557116985,-0.3044145107269287,0.02188945049419999,-0.278850806877017
A9NYG83TEGG4O,tail_hit,4,-0.5838193297386169,-0.5527284741401672,-0.7309563755989075,0.031090855598449707,-0.14713704586029053
AQD0L8H1MIEI9,tail_hit,6,-0.33308449387550354,-0.13657422363758087,-0.4787125289440155,0.19651027023792267,-0.14562803506851196
AAXLAV096NKIL,tail_hit,3,-0.3429289162158966,-0.21356156468391418,-0.5450510382652283,0.12936735153198242,-0.20212212204933167
A25SFE4WC46G4B,tail_hit,4,-0.5717282891273499,-0.7662376165390015,-0.7302784323692322,-0.1945093274116516,-0.15855014324188232
A10L198Q8ZKC0H,tail_hit,7,-0.93048495054245,-2.045973300933838,-1.0191842317581177,-1.115488350391388,-0.08869928121566772
A3A582ZMCKUYBI,tail_hit,6,-0.7391682863235474,-1.9297674894332886,-0.8169884085655212,-1.1905992031097412,-0.07782012224197388
A1ABSMOMA1M0RR,tail_hit,4,-0.06715453416109085,-0.04405403137207031,-0.14096757769584656,0.02310050278902054,-0.0738130435347557
A18IMN843SVCSF,tail_hit,3,-0.6243389248847961,-2.105713129043579,-0.5788895487785339,-1.481374204158783,0.04544937610626221
A3U16LITWT2PQJ,tail_hit,5,-0.8675925135612488,-1.1990740299224854,-1.3148068189620972,-0.3314815163612366,-0.4472143054008484
A2UQGGK8VJPUH5,tail_hit,10,-0.5598913431167603,-0.7437554597854614,-0.7843400239944458,-0.18386411666870117,-0.22444868087768555
A3GU0WUASNFV0W,tail_hit,3,-0.8819533586502075,-2.932738780975342,-0.4647720158100128,-2.0507854223251343,0.4171813428401947
A2Q2J1CF4Y5JWE,tail_hit,3,-0.8847846984863281,-0.9329792857170105,-1.0007469654083252,-0.04819458723068237,-0.11596226692199707
AVVJPCS9YX7PL,tail_hit,3,-0.5410181283950806,-2.263917922973633,-0.4884794354438782,-1.7228997945785522,0.05253869295120239
A3A4G4GWWZU04J,tail_hit,6,-0.1691323071718216,-0.14094248414039612,-0.3101089894771576,0.028189823031425476,-0.140976682305336
A2MHLQ3X4OO6V4,tail_hit,3,-0.20993395149707794,-0.44454875588417053,-0.43377211689949036,-0.2346148043870926,-0.22383816540241241
A1NVH8VWFYT7WJ,tail_hit,4,-0.8240814208984375,-1.5419665575027466,-0.24035075306892395,-0.7178851366043091,0.5837306678295135
AWFGKB5SCJAO2,tail_hit,11,-0.41861477494239807,-0.6184630990028381,-0.5625048279762268,-0.19984832406044006,-0.14389005303382874
ANSVJD1WOPIDH,tail_hit,3,-0.6486842036247253,-1.3006335496902466,-0.5864867568016052,-0.6519493460655212,0.06219744682312012
A1WH5J3AP5JR7H,tail_hit,11,-0.6883173584938049,-0.8518510460853577,-0.9896002411842346,-0.16353368759155273,-0.3012828826904297
A2CWI8C6HJP3B7,tail_hit,5,-0.8564021587371826,-1.2663497924804688,-0.8648297786712646,-0.40994763374328613,-0.008427619934082031
A2D5129GY6KDUP,tail_hit,6,-0.7628785967826843,-0.5680434703826904,-1.2537497282028198,0.1948351263999939,-0.4908711314201355
A18R9VW929LL70,tail_hit,6,-1.1198878288269043,-3.8687362670898438,-1.3514912128448486,-2.7488484382629395,-0.23160338401794434
A3DAMIW77Z4NRT,tail_hit,9,-0.8091838359832764,-0.6358085870742798,-0.8120044469833374,0.17337524890899658,-0.002820611000061035
A3LNS2C7V8IFO4,tail_hit,3,-0.8510831594467163,-3.208204507827759,-1.07676362991333,-2.3571213483810425,-0.22568047046661377
A2L3J6A347GF9P,tail_hit,4,-0.8156537413597107,-7.318567752838135,-0.26876163482666016,-6.502914011478424,0.5468921065330505
A1A1PYS58T6URZ,tail_hit,3,-0.2877015173435211,-0.2533218264579773,-0.4187670648097992,0.03437969088554382,-0.13106554746627808
A2GAH4918ULN,tail_hit,5,-0.4114378094673157,-0.3791472315788269,-0.7255621552467346,0.03229057788848877,-0.31412434577941895
A16JNH4I4FITJL,tail_hit,4,-0.41498661041259766,-0.23916861414909363,-0.6424513459205627,0.17581799626350403,-0.2274647355079651
ARFL1FELT6VKZ,tail_hit,4,-0.07703518122434616,-0.0258807223290205,-0.1600140780210495,0.05115445889532566,-0.08297889679670334
A19XAL6OXGM67A,tail_hit,10,-0.7888651490211487,-1.651431918144226,-0.6693039536476135,-0.8625667691230774,0.11956119537353516
A386QZ3Y4COV95,tail_hit,9,-0.17325688898563385,-0.04500841721892357,-0.6162410974502563,0.12824847176671028,-0.4429842084646225
A336FE20YZZL3A,tail_hit,20,-0.7644059062004089,-1.0802485942840576,-0.9416436553001404,-0.3158426880836487,-0.17723774909973145
A3T0RQ4M0AHQBO,tail_hit,5,-0.9347534775733948,-1.3163485527038574,-0.8966594934463501,-0.38159507513046265,0.03809398412704468
A2W60HPT6ZHA60,tail_hit,4,-0.8953809142112732,-1.2830736637115479,-0.8997054696083069,-0.38769274950027466,-0.004324555397033691
AW1YCQHPVSF6H,tail_hit,4,-0.683319628238678,-1.0355020761489868,-0.6346235871315002,-0.35218244791030884,0.048696041107177734
A1S9UUQZ00LEXB,tail_hit,3,-0.18105283379554749,-0.22289010882377625,-0.2664456069469452,-0.04183727502822876,-0.0853927731513977
A37J1Y5BQ56YKV,tail_hit,4,-0.6045340299606323,-2.8021795749664307,-1.0293980836868286,-2.1976455450057983,-0.4248640537261963
A2D47Q6Y5N3YOQ,tail_hit,20,-0.14979515969753265,-0.41334348917007446,-0.6629763841629028,-0.2635483294725418,-0.5131812244653702
AN42BIYOEOFLB,tail_hit,3,-0.6564427614212036,-1.191375970840454,-0.6809565424919128,-0.5349332094192505,-0.02451378107070923
A308LS0HLN94C8,tail_hit,3,-0.8826281428337097,-1.6475735902786255,-0.9287251830101013,-0.7649454474449158,-0.0460970401763916
A1MY0JMN3D5HVH,tail_hit,3,-0.8663615584373474,-1.9034755229949951,-1.044409990310669,-1.0371139645576477,-0.17804843187332153
A20G85ZDLWFJ87,tail_hit,3,-0.2533373534679413,-0.27408096194267273,-0.2814313769340515,-0.020743608474731445,-0.02809402346611023
A9L0S0USXIU48,tail_hit,3,-0.4928530156612396,-0.6458439826965332,-0.5298813581466675,-0.15299096703529358,-0.037028342485427856
A1YMVVUV1O75F3,tail_hit,12,-0.7438445687294006,-2.2432148456573486,-0.8660691976547241,-1.499370276927948,-0.12222462892532349
A2ZJPDH0YP90SD,tail_hit,18,-0.22485165297985077,-0.37776824831962585,-0.844363272190094,-0.15291659533977509,-0.6195116192102432
A1K6PIEN2A1YZ8,tail_hit,6,-0.08997621387243271,-0.17758627235889435,-0.5302630662918091,-0.08761005848646164,-0.4402868524193764
AT997T4MTH9B7,tail_hit,3,-0.74663907289505,-2.0388967990875244,-0.7482247948646545,-1.2922577261924744,-0.0015857219696044922
A2R1VMGSXJ272L,tail_hit,4,-0.36208826303482056,-0.7378283143043518,-0.7179619669914246,-0.37574005126953125,-0.355873703956604
A38C6SSZR8CY3L,tail_hit,5,-0.7616000771522522,-0.8022470474243164,-0.7619510889053345,-0.04064697027206421,-0.0003510117530822754
A2WY52YD5GAEIB,tail_hit,20,-0.7092940211296082,-0.9442455768585205,-0.8730250000953674,-0.23495155572891235,-0.16373097896575928
AQ5WRR4MS98YZ,tail_hit,3,-0.8365187048912048,-1.858964204788208,-0.6956270933151245,-1.0224454998970032,0.14089161157608032
AS7JA6N006377,tail_hit,3,-0.8143596053123474,-1.1193817853927612,-0.8648310899734497,-0.3050221800804138,-0.050471484661102295
AZBC7QN6MVP84,tail_hit,3,-1.0205442905426025,-1.121961236000061,-1.067312479019165,-0.1014169454574585,-0.0467681884765625
A2QK3YGLR87LJV,tail_hit,3,-0.19232222437858582,-0.09754960983991623,-0.30446866154670715,0.09477261453866959,-0.11214643716812134
A8WHUQSWD0ODM,tail_hit,5,-0.8388473987579346,-0.8895785808563232,-0.9486528635025024,-0.05073118209838867,-0.10980546474456787
A1U7RVXQM7K88X,tail_hit,20,-0.6644923090934753,-2.8271405696868896,-0.8287195563316345,-2.1626482605934143,-0.16422724723815918
AZ1WAVVVM4FGF,tail_hit,3,-0.06585211306810379,-0.039404354989528656,-0.390253484249115,0.026447758078575134,-0.3244013711810112
A236E6Y09LWX2J,tail_hit,8,-0.48997145891189575,-1.2080073356628418,-0.8037036061286926,-0.718035876750946,-0.3137321472167969
AYVBGONQ2AVXB,tail_hit,3,-0.4877016544342041,-6.332756519317627,-0.37343883514404297,-5.845054864883423,0.11426281929016113
A3RG1M07FULK14,tail_hit,3,-0.07370202988386154,-0.01537309680134058,-0.31589269638061523,0.05832893308252096,-0.2421906664967537
A2DT9P6XQW3T39,tail_hit,10,-0.10714199393987656,-0.03328978270292282,-0.46079927682876587,0.07385221123695374,-0.3536572828888893
AIPSUF99BQ17T,tail_hit,13,-0.3337094783782959,-0.20462433993816376,-0.614453911781311,0.12908513844013214,-0.28074443340301514
A2FSPD94H4SYE3,tail_hit,8,-0.578199028968811,-3.557542085647583,-0.5054194331169128,-2.979343056678772,0.0727795958518982
A3CILPIAW45HA2,tail_hit,6,-0.0029065704438835382,-0.00042187501094304025,-0.8796230554580688,0.002484695432940498,-0.8767164850141853
A1V106YS1KRAMV,tail_hit,17,-0.7745702862739563,-1.0209203958511353,-0.8550224304199219,-0.24635010957717896,-0.08045214414596558
A16Q29GKE0WNW4,tail_hit,3,-0.7150991559028625,-0.46761029958724976,-0.9378151297569275,0.2474888563156128,-0.22271597385406494
A3RQIVB0TE5R9J,tail_hit,5,-0.7043014168739319,-3.1444144248962402,-0.7831576466560364,-2.4401130080223083,-0.07885622978210449
A1CMD08Z49PGKQ,tail_hit,9,-0.26981672644615173,-0.31721431016921997,-0.305476576089859,-0.04739758372306824,-0.035659849643707275
A3LRLLBCS4X5C1,tail_hit,4,-0.4566076099872589,-0.41699692606925964,-0.5267449021339417,0.03961068391799927,-0.07013729214668274
A2IIOKKY2VUX4B,tail_hit,7,-0.3654116988182068,-0.3797294795513153,-0.5305747985839844,-0.01431778073310852,-0.1651630997657776
A1CO03HHPZZ75A,tail_hit,3,-1.037831425666809,-2.075129508972168,-0.917684018611908,-1.0372980833053589,0.12014740705490112
APYRXAHZ1VJ9Y,tail_hit,3,-0.42028120160102844,-0.9970261454582214,-0.38027873635292053,-0.576744943857193,0.04000246524810791
A33Y183UFAWA7B,tail_hit,3,-0.8616880774497986,-3.4434192180633545,-1.1539489030838013,-2.581731140613556,-0.2922608256340027
A1FYQL0TKQCHGK,tail_hit,5,-0.41939035058021545,-0.28283342719078064,-1.5579869747161865,0.13655692338943481,-1.138596624135971
A3UMD2J83ORKUF,tail_hit,4,-0.8655356764793396,-0.9397103786468506,-0.9029480218887329,-0.07417470216751099,-0.03741234540939331
A1X0OTJ62S2T22,tail_hit,3,-0.7567605376243591,-1.827194094657898,-0.9065937995910645,-1.0704335570335388,-0.14983326196670532
A32T585IZ0DJX2,tail_hit,5,-0.8418859243392944,-0.8830827474594116,-0.7706427574157715,-0.04119682312011719,0.07124316692352295
A2QM8VVDIFINV7,tail_hit,5,-1.6607989072799683,-3.9867641925811768,-1.6874539852142334,-2.3259652853012085,-0.026655077934265137
AOPE6UAYEZPEG,tail_hit,4,-0.7378931641578674,-1.399245262145996,-0.6425700783729553,-0.6613520979881287,0.09532308578491211
A1LUXL5GEANXL9,tail_hit,13,-1.0836055278778076,-1.7706741094589233,-1.0510883331298828,-0.6870685815811157,0.032517194747924805
A2FYNL3Z5AJB5M,tail_hit,3,-0.28765562176704407,-0.33429524302482605,-0.2581372857093811,-0.04663962125778198,0.029518336057662964
A28BSV6KDF862D,tail_hit,8,-0.355882853269577,-1.5996637344360352,-0.9756558537483215,-1.2437808811664581,-0.6197730004787445
A15XZFMT2VL1DB,tail_hit,9,-0.5968217253684998,-0.4253956973552704,-1.2181779146194458,0.17142602801322937,-0.621356189250946
A3TQOKJKWRWUDG,tail_hit,7,-0.5818853378295898,-0.6096553206443787,-0.7612178921699524,-0.02776998281478882,-0.17933255434036255
AMAEN1XO8STCN,tail_hit,6,-0.5536081790924072,-0.9646793007850647,-0.6006554365158081,-0.41107112169265747,-0.04704725742340088
AFUK43DFWE43J,tail_hit,3,-0.822151243686676,-0.7506428360939026,-0.967751681804657,0.07150840759277344,-0.14560043811798096
A89ZZKNDFQH23,tail_hit,20,-1.014200210571289,-3.0128262042999268,-0.9036678075790405,-1.9986259937286377,0.11053240299224854
A2RYB1FFO62J7V,tail_hit,7,-0.7483668327331543,-1.1946163177490234,-0.8272246718406677,-0.44624948501586914,-0.07885783910751343
AD064CIXDTLPC,tail_hit,4,-0.248663067817688,-0.2891249656677246,-0.3232267200946808,-0.04046189785003662,-0.0745636522769928
A34AGKU14DGF5K,tail_hit,4,-0.8764546513557434,-1.4700196981430054,-0.594201385974884,-0.593565046787262,0.2822532653808594
A1IF2WH3K7I4HY,tail_hit,4,-0.7781888246536255,-1.570824384689331,-0.7144423127174377,-0.7926355600357056,0.06374651193618774
A2G1L1KWIHNQFI,tail_hit,4,-0.16929641366004944,-0.14195632934570312,-0.3512899875640869,0.027340084314346313,-0.18199357390403748
A1Z3AV93ONK5VF,tail_hit,20,-0.43067091703414917,-1.5929757356643677,-0.5311141014099121,-1.1623048186302185,-0.10044318437576294
A337J7BX0GOZIR,tail_hit,5,-0.59027099609375,-1.9548845291137695,-0.6672053933143616,-1.3646135330200195,-0.07693439722061157
A27H9DOUGY9FOS,tail_hit,19,-0.21145644783973694,-0.3175482451915741,-0.4436720013618469,-0.10609179735183716,-0.23221555352210999
A2V4EBL0Q11F91,tail_hit,3,-0.4151756763458252,-0.528812050819397,-0.3451075553894043,-0.11363637447357178,0.0700681209564209
A3BUN5KKKUMUIH,tail_hit,8,-0.8570602536201477,-1.1685420274734497,-1.1886295080184937,-0.311481773853302,-0.33156925439834595
AXJVVX4A2P7B9,tail_hit,5,-0.17668721079826355,-0.1849658489227295,-0.3725239634513855,-0.008278638124465942,-0.19583675265312195
A2ESYF5YSDV4NF,tail_hit,3,-0.2683236598968506,-0.25018852949142456,-0.5023985505104065,0.018135130405426025,-0.2340748906135559
A2Z44TJ81QSHYB,tail_hit,5,-0.9165668487548828,-2.227189064025879,-0.7111660242080688,-1.310622215270996,0.20540082454681396
A1NCCYZ93D52YP,tail_hit,5,-0.6849850416183472,-2.193498373031616,-0.7984927296638489,-1.508513331413269,-0.11350768804550171
A28EZP272508ZZ,tail_hit,4,-0.8635424971580505,-1.2900729179382324,-0.8999513387680054,-0.4265304207801819,-0.036408841609954834
A2L5ZLXX6L6NXZ,tail_hit,4,-0.5251612067222595,-1.319746971130371,-0.5453371405601501,-0.7945857644081116,-0.020175933837890625
AT08ZTZS42UJD,tail_hit,4,-0.8607921004295349,-1.5830949544906616,-1.3291462659835815,-0.7223028540611267,-0.46835416555404663
A1LMH7HFNBZUCX,tail_hit,4,-1.1830469369888306,-2.915576457977295,-0.8727169632911682,-1.7325295209884644,0.31032997369766235
A34SBQ95XEVLSO,tail_hit,6,-1.1403237581253052,-1.4629205465316772,-1.4447120428085327,-0.32259678840637207,-0.30438828468322754
AVN96N0FJSS4M,tail_hit,3,-0.8496261835098267,-2.5541157722473145,-0.5871740579605103,-1.7044895887374878,0.2624521255493164
A2TGPI8IHZ62KM,tail_hit,14,-0.3511555790901184,-0.16840219497680664,-0.640969455242157,0.18275338411331177,-0.2898138761520386
A275QNYIU56MPR,tail_hit,3,-0.31183841824531555,-0.14973148703575134,-0.48247358202934265,0.1621069312095642,-0.1706351637840271
A1L7T1V6YOSKCH,tail_hit,3,-0.3208361268043518,-2.7972607612609863,-0.384171724319458,-2.4764246344566345,-0.0633355975151062
A8HUTERW4EHGR,tail_hit,4,-0.8516092896461487,-2.378004550933838,-0.9778927564620972,-1.5263952612876892,-0.1262834668159485
A3M6TSEV71537G,tail_hit,20,-0.8118845820426941,-2.1843197345733643,-1.174329400062561,-1.3724351525306702,-0.36244481801986694
A1PURKNC4ESE5X,tail_hit,12,-0.8607186079025269,-1.3570927381515503,-0.8142306208610535,-0.49637413024902344,0.04648798704147339
A3FIFD8Z4N1903,tail_hit,6,-0.7964867949485779,-1.5561109781265259,-0.8669747710227966,-0.759624183177948,-0.07048797607421875
A29529NCT9QBEG,tail_hit,5,-0.1843816190958023,-0.25631898641586304,-1.0296701192855835,-0.07193736732006073,-0.8452885001897812
A1FIRS9FM1TWWO,tail_hit,3,-0.21180415153503418,-1.6492578983306885,-0.17197048664093018,-1.4374537467956543,0.039833664894104004
A2I5QH4F5FDKK5,tail_hit,20,-0.9253497123718262,-1.1281471252441406,-1.0413587093353271,-0.20279741287231445,-0.11600899696350098
A31DRB0X8BPPT6,tail_hit,3,-0.29178285598754883,-0.09781676530838013,-0.591338038444519,0.1939660906791687,-0.2995551824569702
A4WOLMK7CJVUD,tail_hit,4,-0.8876532912254333,-1.4335776567459106,-1.0686297416687012,-0.5459243655204773,-0.18097645044326782
ALDV8DDZWWPYE,tail_hit,11,-0.7915738821029663,-1.7614754438400269,-0.9388447403907776,-0.9699015617370605,-0.14727085828781128
A3JKKU9CTOQQ0Q,tail_hit,5,-0.6390765905380249,-0.9315976500511169,-0.2510327994823456,-0.29252105951309204,0.3880437910556793
A3FQSDAMKM98B2,tail_hit,6,-0.3539350628852844,-0.2216813862323761,-0.4857363998889923,0.13225367665290833,-0.13180133700370789
AQDJ79ZSWBMH8,tail_hit,5,-0.9548298716545105,-1.6149152517318726,-1.0902667045593262,-0.6600853800773621,-0.13543683290481567
A96K1ZGW56S2I,tail_hit,10,-0.6508710980415344,-8.657042503356934,-0.6620010137557983,-8.0061714053154,-0.011129915714263916
