sample_key,target_group,baseline_rank,candidate_rank,union_covered,baseline_Recall@10,baseline_NDCG@10,baseline_Recall@50,candidate_Recall@10,candidate_NDCG@10,candidate_Recall@50,changed,broad_harm,residual_spread,safety_multiplier,attenuated
A1C23KG5HNPBDP:validation:B001P4FJ0G,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3278098404407501,1.0,0
A1C92SAQFUBJSZ:validation:B000052YM7,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3152771294116974,1.0,0
A1CHDNBEB5VPM2:validation:B00014DMQE,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3169921040534973,1.0,0
A1CO03HHPZZ75A:validation:B0045VPQ2M,tail,32,50,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.31494420766830444,1.0,0
A1CRT2UI0YIOQN:validation:B000127UUA,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31558382511138916,1.0,0
A1CV1YWGJBG8RV:validation:B001MIZMP2,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3116053342819214,1.0,0
A1CXTGEI7QTRJG:validation:B000BIXP3U,tail,3,2,1,1.0,0.5,1.0,1.0,0.6309297535714575,1.0,1,0,0.32334399223327637,1.0,0
A1CZJRHQV17BBO:validation:B00239YCXM,head,45,45,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.36597660183906555,1.0,0
A1D8ZF2DK0RCT6:validation:B0052G15UG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3407968282699585,1.0,0
A1DDOISWL7HABL:validation:B001MA7QFO,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3067830502986908,1.0,0
A1DEJOWMFEQAH:validation:B00373OK3A,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3190472722053528,1.0,0
A1DOS1TMRAS4MT:validation:B001GEEQ90,head,42,41,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.3654782474040985,1.0,0
A1DTCJV6KOMJOA:validation:B004CDQ73K,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31405043601989746,1.0,0
A1DYZ09HCU36V0:validation:B002TPQPEE,head,37,39,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.31235605478286743,1.0,0
A1E220U86IS7Y8:validation:B0043OYFKU,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3144197463989258,1.0,0
A1E2BP8CXVJ9NK:validation:B0035LCW0M,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3143003582954407,1.0,0
A1EE6LQS3OPY6R:validation:B00EA4MHN0,head,4,4,1,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,0,0,0.3133377134799957,1.0,0
A1EFZ4JPO69VXA:validation:B003DVNKU0,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3150612711906433,1.0,0
A1EID0JMFYQJW7:validation:B0018DAUKI,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3110426664352417,1.0,0
A1EPUEC8LZDRH5:validation:B00AO4E9E0,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31702762842178345,1.0,0
A1EUFMCS0BRA8P:validation:B0085BVFZK,tail,42,42,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.31290534138679504,1.0,0
A1FB5TV2GKOX0T:validation:B002QA31SU,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31312626600265503,1.0,0
A1FG5HG32MHFE9:validation:B0053PTTU4,head,13,12,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.3147967755794525,1.0,0
A1FTLSC05HD9NF:validation:B001FOFI0W,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31435149908065796,1.0,0
A1FUBAVKPG4ELM:validation:B001KYQ21Q,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3129134178161621,1.0,0
A1FWQ4XETNU5RN:validation:B00198ZOU8,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31502261757850647,1.0,0
A1FY4RR0LGCJ0Q:validation:B008YAV0A2,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3165889382362366,1.0,0
A1G5EJU5Q03MIF:validation:B004Z209HS,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31518787145614624,1.0,0
A1G5MHFUSL6C9Z:validation:B0006Q3P50,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3160906434059143,1.0,0
A1G8E313MN3660:validation:B004DBVP8I,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.311960369348526,1.0,0
A1G8ECTOF35O2R:validation:B00121PZZG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3112022578716278,1.0,0
A1GHQLE143LUD9:validation:B00021C1LI,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3276384174823761,1.0,0
A1GIHV3V7LW85B:validation:B0094GHGQM,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31396013498306274,1.0,0
A1GKZX6RMO8QO6:validation:B002XHAEMC,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3120400011539459,1.0,0
A1GL61OG170OKI:validation:B001RMP7M6,head,9,9,1,1.0,0.3010299956639812,1.0,1.0,0.3010299956639812,1.0,0,0,0.3134831190109253,1.0,0
A1GNYV0RA0EQSS:validation:B00AE07CRA,head,3,3,1,1.0,0.5,1.0,1.0,0.5,1.0,0,0,0.31528550386428833,1.0,0
A1GPXPM5IIJ9Y5:validation:B00C8YCFU4,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3106089234352112,1.0,0
A1GY7SMU4HWHI9:validation:B0006SFXXK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31393563747406006,1.0,0
A1H1ELEO1FFIW:validation:B008KPGC9U,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3165343701839447,1.0,0
A1H7B82JIIAHJP:validation:B003AFI8D8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31206178665161133,1.0,0
A1HDDAWONDR3TL:validation:B003NW8M1Q,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3106023073196411,1.0,0
A1HGAP17RKHO65:validation:B0051ZOLAO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.365345299243927,1.0,0
A1HGW876FX60VN:validation:B000ZMBSPE,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2520381808280945,1.0,0
A1I5B4SVKAR9O4:validation:B0068Z7MT8,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31666749715805054,1.0,0
A1I5GX6BWQB161:validation:B00AY90J1C,head,24,23,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.3315350413322449,1.0,0
A1I95H0QLWJJY4:validation:B000NYL3NQ,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3141403794288635,1.0,0
A1IISCUQJW4LN5:validation:B000X20Y4C,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31515565514564514,1.0,0
A1IIW9C4A5DTDR:validation:B00B57TCA6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31706899404525757,1.0,0
A1IJ985V27NESS:validation:B006OMHR1S,head,21,18,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.31392091512680054,1.0,0
A1IPKBAP6LOWCR:validation:B0075J4TDI,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3167578876018524,1.0,0
A1IVQP95Q9XRQP:validation:B005ASLR0E,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31136780977249146,1.0,0
A1IY4UE5VNCV6Z:validation:B006OZF4KG,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.316793829202652,1.0,0
A1IZ7OZOBWC1YW:validation:B00HB2JQNM,head,36,31,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.3154996931552887,1.0,0
A1J5IPVDBG9L5U:validation:B006FRS9O6,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3136439323425293,1.0,0
A1JRIIJV6B9QT7:validation:B0009RFB76,head,36,43,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.31617408990859985,1.0,0
A1JUBRIZMO0RJV:validation:B00ALV8EJW,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3163384199142456,1.0,0
A1JV3E2M4AOOOV:validation:B001MW1MKM,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3134152293205261,1.0,0
A1JVZE35LFQ0PF:validation:B001619ZFI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.30997344851493835,1.0,0
A1K2WDXDWVAW69:validation:B003RF82RI,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.311287522315979,1.0,0
A1K6BQIIYFL6CF:validation:B005UKNUAC,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3125614821910858,1.0,0
A1KCIPXJGD6AKP:validation:B0068Y0EXK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3126508593559265,1.0,0
A1KGNGL5KT3CJU:validation:B00AE07FUO,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3133978843688965,1.0,0
A1L44NJJ9PEKJ8:validation:B0054YMOFG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3175452947616577,1.0,0
A1LACXNPRVT4R7:validation:B004DBU9QW,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.32396984100341797,1.0,0
A1LANBN53H1N65:validation:B007UICMBU,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3145037889480591,1.0,0
A1LCTZIS0VTN8W:validation:B0001XLSR0,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3131822347640991,1.0,0
A1LSG9GSRSFATU:validation:B00BK5XNKS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.316784143447876,1.0,0
A1LWC02NNYMFEA:validation:B006GQTZ8A,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.34148892760276794,1.0,0
A1M0OSCFOAMAZO:validation:B000RO3EMA,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3166358470916748,1.0,0
A1M34AINJOYHB1:validation:B0046MGLC4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3249087631702423,1.0,0
A1M3915M29SVPO:validation:B000HRVC5I,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31317445635795593,1.0,0
A1M8VPFWPBBF55:validation:B005UBN2AO,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.311879426240921,1.0,0
A1MAFO7FY93PUZ:validation:B000N2LV3K,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.32299667596817017,1.0,0
A1MFI4ANYE70CO:validation:B001A43ELC,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3409118056297302,1.0,0
A1MGG38K38W2ZA:validation:B00C8YCFU4,head,5,4,1,1.0,0.38685280723454163,1.0,1.0,0.43067655807339306,1.0,1,0,0.3141293525695801,1.0,0
A1MJZ3UD1Q4L83:validation:B000XTDYJW,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3102114200592041,1.0,0
A1MLTMR44XAHM7:validation:B007S69QAY,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3155773878097534,1.0,0
A1MQQEM7W77L62:validation:B0000Y3LAC,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.314938485622406,1.0,0
A1MQT9DYCXXXK2:validation:B003IIJJ9Y,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31651952862739563,1.0,0
A1MSG44IC7HLYB:validation:B002S8TOYU,head,18,15,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.3161259889602661,1.0,0
A1MXYMKXUNWCZB:validation:B006KXC5BI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31661319732666016,1.0,0
A1N2EX734P1SAT:validation:B00CYA5E1O,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.3165365755558014,1.0,0
A1N34DGOCG436J:validation:B0047F71SS,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.36432409286499023,1.0,0
A1N8YI1UPTGH80:validation:B000GI0WAY,tail,,48,1,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0.3157421350479126,1.0,0
