sample_key,target_group,baseline_rank,candidate_rank,union_covered,baseline_Recall@10,baseline_NDCG@10,baseline_Recall@50,candidate_Recall@10,candidate_NDCG@10,candidate_Recall@50,changed,broad_harm,gate_probability,gate_applied,residual_spread
A13F3AIRL9OZ1G:validation:B003NXM9HS,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5101731419563293,1,0.33928120136260986
A13GZCHAMKWYBT:validation:B00I6CRX04,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9127070307731628,1,0.3544701933860779
A13WEKTB63G78Y:validation:B004BYUQG4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6046887040138245,1,0.3378056287765503
A13X7XBBT1DN8U:validation:B00HD7SCLM,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5007164478302002,1,0.3371962904930115
A1486KL0IOM7VM:validation:B008U2Y9BQ,head,6,6,1,1.0,0.3562071871080222,1.0,1.0,0.3562071871080222,1.0,0,0,0.5889624357223511,1,0.3279360234737396
A14ARSM0EG9ZGU:validation:B002BAOMAG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3975353538990021,1,0.3385334014892578
A14GJ870I7DW79:validation:B00A76CPUA,head,8,7,1,1.0,0.31546487678572877,1.0,1.0,0.3333333333333333,1.0,1,0,0.8070834875106812,1,0.3382483124732971
A14IYP5WJSNO73:validation:B00094O6D4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2870570421218872,1,0.33897799253463745
A14LRBYWJA09IC:validation:B0009F3O18,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.28812986612319946,1,0.33718857169151306
A14MBQ95YEOKV:validation:B008RIJVTI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.48655131459236145,1,0.3387933373451233
A14MGBL44O4D5B:validation:B000ZLVUYO,head,3,2,1,1.0,0.5,1.0,1.0,0.6309297535714575,1.0,1,0,0.8614550232887268,1,0.35526055097579956
A14MOF7D5EUMH1:validation:B00G5KZ7HU,tail,6,6,1,1.0,0.3562071871080222,1.0,1.0,0.3562071871080222,1.0,0,0,0.7514572739601135,1,0.33635109663009644
A14PJADYOTPSY4:validation:B0025N244K,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5224891304969788,1,0.33606505393981934
A14QHGZL6A7YBR:validation:B00C8YCFU4,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8013992309570312,1,0.33783724904060364
A14R9XMZVJ6INB:validation:B001QT5FMM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.12552839517593384,1,0.33793574571609497
A14WZ2RGOYLJIN:validation:B004KS2NZ8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9835905432701111,1,0.38049113750457764
A14XAJMK8UK30T:validation:B003ZS4WJY,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7311740517616272,1,0.33746567368507385
A1595MBNFYL9VE:validation:B005OZGDO8,head,4,4,1,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,0,0,0.0671769380569458,1,0.34066981077194214
A15CJ5CZE02PQP:validation:B00A51LI1O,head,39,40,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.1775624006986618,1,0.3391817510128021
A15CLB0OADMQKA:validation:B004K9UAKM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4667527973651886,1,0.3407737910747528
A15DJ0R0IVSYUB:validation:B00469CIMO,tail,,53,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.002637420082464814,1,0.34738689661026
A15R1Y3ZTUUOY8:validation:B003VMU63K,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9822981357574463,1,0.3796336352825165
A15XZFMT2VL1DB:validation:B00BIFWYTG,tail,14,10,1,0.0,0.0,1.0,1.0,0.2890648263178879,1.0,1,0,0.24353861808776855,1,0.34365302324295044
A16223J4WF5GQK:validation:B00493YBXG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5081038475036621,1,0.3393242359161377
A164US8P7HZ8ZQ:validation:B004KATCFK,head,24,19,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.9805284142494202,1,0.3808683454990387
A16A7NKAXYWHRT:validation:B00B1UAC10,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9139726161956787,1,0.37922459840774536
A16F6WAQ946GGK:validation:B001CMT83A,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3755294680595398,1,0.33794867992401123
A16NAH39LN211W:validation:B003FPE7MY,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.18634021282196045,1,0.338218629360199
A16NLU1FWKR8C6:validation:B003ZX32ZO,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4334973096847534,1,0.3395882546901703
A170YCPHBY0IZD:validation:B000EPA4FW,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4871317744255066,1,0.3383745551109314
A171RJCXZ95YM0:validation:B002XITY36,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2986305058002472,1,0.33601707220077515
A173581I2AGT94:validation:B00JTY6WQ4,head,45,32,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.9992688298225403,1,0.38041436672210693
A17407KR1JVDD7:validation:B00ITXVZK4,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.5331820845603943,1,0.3361995220184326
A177B2VPWX4P55:validation:B00A7YS5EM,tail,9,8,1,1.0,0.3010299956639812,1.0,1.0,0.31546487678572877,1.0,1,0,0.640389621257782,1,0.354478657245636
A17D1F7ENYYJIH:validation:B0045SU5ZI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6882432699203491,1,0.3393200635910034
A17HLRWMA8GRXJ:validation:B0002SISY0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.49279963970184326,1,0.33891117572784424
A17P8XGV2B0SDQ:validation:B0090UJFYI,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3187452554702759,1,0.33798694610595703
A17S6BMSEV93NX:validation:B00GDJTN3M,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5769302845001221,1,0.3313705325126648
A17VO8UKQ7KVE8:validation:B002PBLH3Q,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8798997402191162,1,0.33804577589035034
A1803RSNURLATR:validation:B004ITB3IW,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.17240673303604126,1,0.338082492351532
A183WIWZ20SYMK:validation:B00361QP6I,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5932508707046509,1,0.33582499623298645
A18FUHNBP90IB4:validation:B00HSNWXYI,head,27,29,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.3430821895599365,1,0.339964359998703
A18G3VB7BU743H:validation:B006GTKSHY,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.15186989307403564,1,0.3274837136268616
A18IAL5N5UGJ9J:validation:B003COAFPQ,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.803993284702301,1,0.33062943816185
A18K1Z8H0ATJ9F:validation:B00B8KWFJU,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2125364989042282,1,0.33878687024116516
A18LBGL7L9FEZV:validation:B006RFZ98K,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.547396719455719,1,0.33807483315467834
A18QD5BXF9LS7E:validation:B006U95N34,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.06216071918606758,1,0.3303755223751068
A18RVYW5EMA6T3:validation:B005C1C02S,head,8,8,1,1.0,0.31546487678572877,1.0,1.0,0.31546487678572877,1.0,0,0,0.42582303285598755,1,0.3381657004356384
A18S2VGUH9SCV5:validation:B004KS2OHA,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4944513142108917,1,0.33929210901260376
A18VE598ALLYOO:validation:B001PEZAHI,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5511370301246643,1,0.33750608563423157
A18YMFFJW974QS:validation:B00DD96JVY,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.8232144713401794,1,0.34030014276504517
A193M0HR90159Z:validation:B00117YN2C,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4701565206050873,1,0.3416964113712311
A196V9JTG3DLMI:validation:B003UYQVYM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9651152491569519,1,0.3794426918029785
A19AJOXWYRPGC:validation:B000LJGRG6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9723090529441833,1,0.38030028343200684
A19DPHRG5VRHMH:validation:B004M2Y7RY,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3001475930213928,1,0.33791959285736084
A19DRU3RZOSCVG:validation:B0039JYPVO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6481878757476807,1,0.3600245714187622
A19FSNL8B5GJ02:validation:B000EVKYQK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7060715556144714,1,0.3367915749549866
A19OR7BSMSPDFB:validation:B00GYB13OQ,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.33439889550209045,1,0.3352704644203186
A19RD443T9F1WX:validation:B0013OFRUK,head,8,8,1,1.0,0.31546487678572877,1.0,1.0,0.31546487678572877,1.0,0,0,0.1964695006608963,1,0.339097261428833
A1A4R41718418D:validation:B0031D1MDM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.038556188344955444,1,0.3352692425251007
A1A9Q3CQA5Y28E:validation:B00AILKE6G,head,39,34,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.7337966561317444,1,0.3803238868713379
A1ABZOGLHP3HAH:validation:B00150LT40,head,5,5,1,1.0,0.38685280723454163,1.0,1.0,0.38685280723454163,1.0,0,0,0.8077876567840576,1,0.3295268416404724
A1B3DWX1SG82A1:validation:B00B0GOSNI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7907063961029053,1,0.33482593297958374
A1B57QL7VO83GH:validation:B002MSN3QQ,head,3,2,1,1.0,0.5,1.0,1.0,0.6309297535714575,1.0,1,0,0.9465130567550659,1,0.35734981298446655
A1BAVMI8G1FPNM:validation:B003V264WW,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5585240125656128,1,0.34255725145339966
A1BB98A8OTCT4A:validation:B00ATWDTIE,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9320104122161865,1,0.342886745929718
A1BBZMY1OU57TR:validation:B005Y6F4WO,head,14,14,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.13947555422782898,1,0.3394026756286621
A1BD73IAW04XMZ:validation:B002N0U37A,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9120739698410034,1,0.3803020715713501
A1BHOF4PPTFTYN:validation:B003FXE6VI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8831704258918762,1,0.354362428188324
A1BQAWEOE72IDW:validation:B008U1Q4DI,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.8173424601554871,1,0.33836281299591064
A1BQJLYNHKXXT3:validation:B006FKLRIS,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.1959383636713028,1,0.33783158659935
A1BTQU0ND8V8WK:validation:B0089JVDPK,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5309432148933411,1,0.32944101095199585
A1BY1YGXBTP2EX:validation:B00FRDPNM0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3793802261352539,1,0.33689284324645996
A1C0XYNLIWRBOS:validation:B00B1M0XCG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7865798473358154,1,0.33819788694381714
A1C1OYCN955LLS:validation:B001EWF2F6,tail,,53,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.4804578721523285,1,0.3335745930671692
A1C23KG5HNPBDP:validation:B001P4FJ0G,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8601973652839661,1,0.35699403285980225
A1C92SAQFUBJSZ:validation:B000052YM7,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7464113235473633,1,0.3459799885749817
A1CHDNBEB5VPM2:validation:B00014DMQE,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.1721198409795761,1,0.33558833599090576
A1CO03HHPZZ75A:validation:B0045VPQ2M,tail,32,49,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.24959902465343475,1,0.33709755539894104
A1CRT2UI0YIOQN:validation:B000127UUA,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5233260989189148,1,0.3324751853942871
A1CV1YWGJBG8RV:validation:B001MIZMP2,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4058680832386017,1,0.33788809180259705
A1CXTGEI7QTRJG:validation:B000BIXP3U,tail,3,2,1,1.0,0.5,1.0,1.0,0.6309297535714575,1.0,1,0,0.9879255294799805,1,0.3559191823005676
A1CZJRHQV17BBO:validation:B00239YCXM,head,45,42,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.8824765086174011,1,0.3801114857196808
A1D8ZF2DK0RCT6:validation:B0052G15UG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.1988338828086853,1,0.3598640561103821
A1DDOISWL7HABL:validation:B001MA7QFO,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5750122666358948,1,0.33632126450538635
A1DEJOWMFEQAH:validation:B00373OK3A,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4984901249408722,1,0.3352096676826477
A1DOS1TMRAS4MT:validation:B001GEEQ90,head,42,43,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.9647383093833923,1,0.38045546412467957
A1DTCJV6KOMJOA:validation:B004CDQ73K,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6401932239532471,1,0.3386446237564087
A1DYZ09HCU36V0:validation:B002TPQPEE,head,37,36,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.6013027429580688,1,0.3395664691925049
A1E220U86IS7Y8:validation:B0043OYFKU,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8715728521347046,1,0.3377426862716675
A1E2BP8CXVJ9NK:validation:B0035LCW0M,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.704326331615448,1,0.3394733965396881
A1EE6LQS3OPY6R:validation:B00EA4MHN0,head,4,4,1,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,0,0,0.5359287858009338,1,0.3378622233867645
A1EFZ4JPO69VXA:validation:B003DVNKU0,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7078382968902588,1,0.33861100673675537
A1EID0JMFYQJW7:validation:B0018DAUKI,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.793412983417511,1,0.339077353477478
A1EPUEC8LZDRH5:validation:B00AO4E9E0,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6011845469474792,1,0.334830641746521
A1EUFMCS0BRA8P:validation:B0085BVFZK,tail,42,40,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.33400899171829224,1,0.3449886441230774
A1FB5TV2GKOX0T:validation:B002QA31SU,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3955609202384949,1,0.3449254333972931
A1FG5HG32MHFE9:validation:B0053PTTU4,head,13,12,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.5905924439430237,1,0.33902186155319214
A1FTLSC05HD9NF:validation:B001FOFI0W,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6364136934280396,1,0.3397303819656372
A1FUBAVKPG4ELM:validation:B001KYQ21Q,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.39257100224494934,1,0.3424677848815918
A1FWQ4XETNU5RN:validation:B00198ZOU8,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3874291181564331,1,0.3427368998527527
A1FY4RR0LGCJ0Q:validation:B008YAV0A2,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7644590139389038,1,0.3385102152824402
A1G5EJU5Q03MIF:validation:B004Z209HS,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.47428464889526367,1,0.33764803409576416
A1G5MHFUSL6C9Z:validation:B0006Q3P50,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.29835307598114014,1,0.3377005457878113
A1G8E313MN3660:validation:B004DBVP8I,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3034765124320984,1,0.3384942412376404
A1G8ECTOF35O2R:validation:B00121PZZG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7493248581886292,1,0.3410053849220276
A1GHQLE143LUD9:validation:B00021C1LI,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.88629549741745,1,0.35673075914382935
A1GIHV3V7LW85B:validation:B0094GHGQM,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.818253755569458,1,0.3372626304626465
A1GKZX6RMO8QO6:validation:B002XHAEMC,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9714202284812927,1,0.33865007758140564
A1GL61OG170OKI:validation:B001RMP7M6,head,9,9,1,1.0,0.3010299956639812,1.0,1.0,0.3010299956639812,1.0,0,0,0.5946165323257446,1,0.33782780170440674
A1GNYV0RA0EQSS:validation:B00AE07CRA,head,3,3,1,1.0,0.5,1.0,1.0,0.5,1.0,0,0,0.8184175491333008,1,0.32976770401000977
A1GPXPM5IIJ9Y5:validation:B00C8YCFU4,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9287317395210266,1,0.337963342666626
A1GY7SMU4HWHI9:validation:B0006SFXXK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8701079487800598,1,0.3370200991630554
A1H1ELEO1FFIW:validation:B008KPGC9U,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.1875775307416916,1,0.3391284644603729
A1H7B82JIIAHJP:validation:B003AFI8D8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9035530090332031,1,0.34093350172042847
A1HDDAWONDR3TL:validation:B003NW8M1Q,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7477741241455078,1,0.3397841453552246
A1HGAP17RKHO65:validation:B0051ZOLAO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.820027232170105,1,0.3801284432411194
A1HGW876FX60VN:validation:B000ZMBSPE,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.000327684567309916,1,0.12602677941322327
A1I5B4SVKAR9O4:validation:B0068Z7MT8,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4583911597728729,1,0.33848199248313904
A1I5GX6BWQB161:validation:B00AY90J1C,head,24,23,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.4405474364757538,1,0.34157198667526245
A1I95H0QLWJJY4:validation:B000NYL3NQ,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.25189265608787537,1,0.33932381868362427
A1IISCUQJW4LN5:validation:B000X20Y4C,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.47352781891822815,1,0.338424950838089
A1IIW9C4A5DTDR:validation:B00B57TCA6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.22178256511688232,1,0.334745854139328
A1IJ985V27NESS:validation:B006OMHR1S,head,21,19,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.4242122769355774,1,0.3425721526145935
A1IPKBAP6LOWCR:validation:B0075J4TDI,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.45308157801628113,1,0.3374963402748108
A1IVQP95Q9XRQP:validation:B005ASLR0E,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.36652109026908875,1,0.3396065831184387
A1IY4UE5VNCV6Z:validation:B006OZF4KG,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.39207571744918823,1,0.33344966173171997
A1IZ7OZOBWC1YW:validation:B00HB2JQNM,head,36,33,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.8361788392066956,1,0.33679836988449097
A1J5IPVDBG9L5U:validation:B006FRS9O6,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8741575479507446,1,0.33828845620155334
A1JRIIJV6B9QT7:validation:B0009RFB76,head,36,49,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.5448221564292908,1,0.33673807978630066
A1JUBRIZMO0RJV:validation:B00ALV8EJW,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31294316053390503,1,0.33763447403907776
A1JV3E2M4AOOOV:validation:B001MW1MKM,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.38728776574134827,1,0.33852532505989075
A1JVZE35LFQ0PF:validation:B001619ZFI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6336614489555359,1,0.3396175503730774
A1K2WDXDWVAW69:validation:B003RF82RI,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6383529901504517,1,0.3394940495491028
A1K6BQIIYFL6CF:validation:B005UKNUAC,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6157973408699036,1,0.33844706416130066
A1KCIPXJGD6AKP:validation:B0068Y0EXK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5232049822807312,1,0.33998703956604004
A1KGNGL5KT3CJU:validation:B00AE07FUO,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.24843581020832062,1,0.33883801102638245
A1L44NJJ9PEKJ8:validation:B0054YMOFG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.25554317235946655,1,0.33875933289527893
A1LACXNPRVT4R7:validation:B004DBU9QW,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9605570435523987,1,0.3555871546268463
A1LANBN53H1N65:validation:B007UICMBU,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2719592750072479,1,0.3380545377731323
A1LCTZIS0VTN8W:validation:B0001XLSR0,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.45953574776649475,1,0.3389682471752167
A1LSG9GSRSFATU:validation:B00BK5XNKS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4290129244327545,1,0.3321245312690735
A1LWC02NNYMFEA:validation:B006GQTZ8A,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.7776064872741699,1,0.36284443736076355
A1M0OSCFOAMAZO:validation:B000RO3EMA,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6523034572601318,1,0.3293803930282593
A1M34AINJOYHB1:validation:B0046MGLC4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9486804008483887,1,0.3559173345565796
A1M3915M29SVPO:validation:B000HRVC5I,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.530482292175293,1,0.33793097734451294
A1M8VPFWPBBF55:validation:B005UBN2AO,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8331283926963806,1,0.3436817526817322
A1MAFO7FY93PUZ:validation:B000N2LV3K,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8799136877059937,1,0.35578712821006775
