sample_key,target_group,baseline_rank,candidate_rank,union_covered,baseline_Recall@10,baseline_NDCG@10,baseline_Recall@50,candidate_Recall@10,candidate_NDCG@10,candidate_Recall@50,changed,broad_harm,gate_probability,gate_applied,residual_spread
A13GZCHAMKWYBT:validation:B00I6CRX04,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9774675369262695,1,0.3197963833808899
A13WEKTB63G78Y:validation:B004BYUQG4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.726202130317688,1,0.3094688951969147
A13X7XBBT1DN8U:validation:B00HD7SCLM,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4958351254463196,1,0.3157386779785156
A1486KL0IOM7VM:validation:B008U2Y9BQ,head,6,6,1,1.0,0.3562071871080222,1.0,1.0,0.3562071871080222,1.0,0,0,0.7202771306037903,1,0.3143223226070404
A14ARSM0EG9ZGU:validation:B002BAOMAG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.41808396577835083,1,0.3137512505054474
A14GJ870I7DW79:validation:B00A76CPUA,head,8,7,1,1.0,0.31546487678572877,1.0,1.0,0.3333333333333333,1.0,1,0,0.8531331419944763,1,0.3138076066970825
A14IYP5WJSNO73:validation:B00094O6D4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.34178096055984497,1,0.3093017637729645
A14LRBYWJA09IC:validation:B0009F3O18,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4495667815208435,1,0.3156467080116272
A14MBQ95YEOKV:validation:B008RIJVTI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5841271281242371,1,0.31541678309440613
A14MGBL44O4D5B:validation:B000ZLVUYO,head,3,2,1,1.0,0.5,1.0,1.0,0.6309297535714575,1.0,1,0,0.9729877710342407,1,0.32330119609832764
A14MOF7D5EUMH1:validation:B00G5KZ7HU,tail,6,6,1,1.0,0.3562071871080222,1.0,1.0,0.3562071871080222,1.0,0,0,0.8153327703475952,1,0.3125024139881134
A14PJADYOTPSY4:validation:B0025N244K,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6635327935218811,1,0.31444358825683594
A14QHGZL6A7YBR:validation:B00C8YCFU4,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9493013620376587,1,0.31545692682266235
A14R9XMZVJ6INB:validation:B001QT5FMM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.17167167365550995,1,0.3166455626487732
A14WZ2RGOYLJIN:validation:B004KS2NZ8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9549689888954163,1,0.36566248536109924
A14XAJMK8UK30T:validation:B003ZS4WJY,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9364948868751526,1,0.30689868330955505
A1595MBNFYL9VE:validation:B005OZGDO8,head,4,4,1,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,0,0,0.3015976548194885,1,0.3225875794887543
A15CJ5CZE02PQP:validation:B00A51LI1O,head,39,38,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.23147296905517578,1,0.31599920988082886
A15CLB0OADMQKA:validation:B004K9UAKM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5552666783332825,1,0.3165101408958435
A15DJ0R0IVSYUB:validation:B00469CIMO,tail,,53,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.001726862508803606,1,0.336919903755188
A15R1Y3ZTUUOY8:validation:B003VMU63K,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9843313694000244,1,0.365592896938324
A15XZFMT2VL1DB:validation:B00BIFWYTG,tail,14,12,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.1540551781654358,1,0.3147205412387848
A16223J4WF5GQK:validation:B00493YBXG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5942786335945129,1,0.31463444232940674
A164US8P7HZ8ZQ:validation:B004KATCFK,head,24,18,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.9371543526649475,1,0.36579418182373047
A16A7NKAXYWHRT:validation:B00B1UAC10,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5948802828788757,1,0.363068163394928
A16F6WAQ946GGK:validation:B001CMT83A,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4522565007209778,1,0.311830997467041
A16NAH39LN211W:validation:B003FPE7MY,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2521803081035614,1,0.3111611604690552
A16NLU1FWKR8C6:validation:B003ZX32ZO,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4026467502117157,1,0.31775927543640137
A170YCPHBY0IZD:validation:B000EPA4FW,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4464402198791504,1,0.3122294247150421
A171RJCXZ95YM0:validation:B002XITY36,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.21714337170124054,1,0.31638243794441223
A173581I2AGT94:validation:B00JTY6WQ4,head,45,36,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.9991335272789001,1,0.36690837144851685
A17407KR1JVDD7:validation:B00ITXVZK4,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.5889006853103638,1,0.3156282305717468
A177B2VPWX4P55:validation:B00A7YS5EM,tail,9,8,1,1.0,0.3010299956639812,1.0,1.0,0.31546487678572877,1.0,1,0,0.5886103510856628,1,0.3372254967689514
A17D1F7ENYYJIH:validation:B0045SU5ZI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6674779653549194,1,0.30985191464424133
A17HLRWMA8GRXJ:validation:B0002SISY0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5258179903030396,1,0.30906379222869873
A17P8XGV2B0SDQ:validation:B0090UJFYI,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31207773089408875,1,0.3167365789413452
A17S6BMSEV93NX:validation:B00GDJTN3M,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5204959511756897,1,0.3165832757949829
A17VO8UKQ7KVE8:validation:B002PBLH3Q,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9500359892845154,1,0.3149041533470154
A1803RSNURLATR:validation:B004ITB3IW,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.21797780692577362,1,0.3151061534881592
A183WIWZ20SYMK:validation:B00361QP6I,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8959524035453796,1,0.31629350781440735
A18FUHNBP90IB4:validation:B00HSNWXYI,head,27,24,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.504300594329834,1,0.3113761842250824
A18G3VB7BU743H:validation:B006GTKSHY,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.37508058547973633,1,0.3135206699371338
A18IAL5N5UGJ9J:validation:B003COAFPQ,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.8351941108703613,1,0.3158465623855591
A18K1Z8H0ATJ9F:validation:B00B8KWFJU,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.25627127289772034,1,0.3153620958328247
A18LBGL7L9FEZV:validation:B006RFZ98K,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7464410662651062,1,0.315224826335907
A18QD5BXF9LS7E:validation:B006U95N34,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.09990046173334122,1,0.31679487228393555
A18RVYW5EMA6T3:validation:B005C1C02S,head,8,7,1,1.0,0.31546487678572877,1.0,1.0,0.3333333333333333,1.0,1,0,0.335173636674881,1,0.31406521797180176
A18S2VGUH9SCV5:validation:B004KS2OHA,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3471564054489136,1,0.31290876865386963
A18VE598ALLYOO:validation:B001PEZAHI,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5784698128700256,1,0.3152053952217102
A18YMFFJW974QS:validation:B00DD96JVY,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.9301910400390625,1,0.30782198905944824
A193M0HR90159Z:validation:B00117YN2C,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5577486157417297,1,0.3129492700099945
A196V9JTG3DLMI:validation:B003UYQVYM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8171440362930298,1,0.3634862005710602
A19AJOXWYRPGC:validation:B000LJGRG6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8885723352432251,1,0.3658466339111328
A19DPHRG5VRHMH:validation:B004M2Y7RY,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3405875861644745,1,0.3141692876815796
A19DRU3RZOSCVG:validation:B0039JYPVO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6976231932640076,1,0.33306100964546204
A19FSNL8B5GJ02:validation:B000EVKYQK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8064612150192261,1,0.31566160917282104
A19OR7BSMSPDFB:validation:B00GYB13OQ,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.47547847032546997,1,0.31551265716552734
A19RD443T9F1WX:validation:B0013OFRUK,head,8,8,1,1.0,0.31546487678572877,1.0,1.0,0.31546487678572877,1.0,0,0,0.23462405800819397,1,0.313434362411499
A1A4R41718418D:validation:B0031D1MDM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.09394706785678864,1,0.3168560266494751
A1A9Q3CQA5Y28E:validation:B00AILKE6G,head,39,37,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.27804628014564514,1,0.36528217792510986
A1ABZOGLHP3HAH:validation:B00150LT40,head,5,5,1,1.0,0.38685280723454163,1.0,1.0,0.38685280723454163,1.0,0,0,0.7814146280288696,1,0.3147096633911133
A1B3DWX1SG82A1:validation:B00B0GOSNI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8662692904472351,1,0.31565389037132263
A1B57QL7VO83GH:validation:B002MSN3QQ,head,3,2,1,1.0,0.5,1.0,1.0,0.6309297535714575,1.0,1,0,0.9884316921234131,1,0.3314046263694763
A1BAVMI8G1FPNM:validation:B003V264WW,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5844727158546448,1,0.31098461151123047
A1BB98A8OTCT4A:validation:B00ATWDTIE,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9174759387969971,1,0.31690558791160583
A1BBZMY1OU57TR:validation:B005Y6F4WO,head,14,14,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.22481407225131989,1,0.3153036832809448
A1BD73IAW04XMZ:validation:B002N0U37A,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6370471119880676,1,0.36627233028411865
A1BHOF4PPTFTYN:validation:B003FXE6VI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9771744608879089,1,0.31951701641082764
A1BQAWEOE72IDW:validation:B008U1Q4DI,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.5249402523040771,1,0.31411513686180115
A1BQJLYNHKXXT3:validation:B006FKLRIS,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2434309720993042,1,0.31438472867012024
A1BTQU0ND8V8WK:validation:B0089JVDPK,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6435664296150208,1,0.3152840733528137
A1BY1YGXBTP2EX:validation:B00FRDPNM0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4702893793582916,1,0.31563621759414673
A1C0XYNLIWRBOS:validation:B00B1M0XCG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7181333899497986,1,0.31284403800964355
A1C1OYCN955LLS:validation:B001EWF2F6,tail,,53,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.5781517028808594,1,0.3158114552497864
A1C23KG5HNPBDP:validation:B001P4FJ0G,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9421942830085754,1,0.3278098404407501
A1C92SAQFUBJSZ:validation:B000052YM7,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7704217433929443,1,0.3152771294116974
A1CHDNBEB5VPM2:validation:B00014DMQE,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.21349084377288818,1,0.3169921040534973
A1CO03HHPZZ75A:validation:B0045VPQ2M,tail,32,50,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.34874218702316284,1,0.31494420766830444
A1CRT2UI0YIOQN:validation:B000127UUA,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5647046566009521,1,0.31558382511138916
A1CV1YWGJBG8RV:validation:B001MIZMP2,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.414934366941452,1,0.3116053342819214
A1CXTGEI7QTRJG:validation:B000BIXP3U,tail,3,2,1,1.0,0.5,1.0,1.0,0.6309297535714575,1.0,1,0,0.9992608428001404,1,0.32334399223327637
A1CZJRHQV17BBO:validation:B00239YCXM,head,45,45,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.5351808667182922,1,0.36597660183906555
A1D8ZF2DK0RCT6:validation:B0052G15UG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.15861141681671143,1,0.3407968282699585
A1DDOISWL7HABL:validation:B001MA7QFO,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7451120018959045,1,0.3067830502986908
A1DEJOWMFEQAH:validation:B00373OK3A,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7315623164176941,1,0.3190472722053528
A1DOS1TMRAS4MT:validation:B001GEEQ90,head,42,41,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.9426152110099792,1,0.3654782474040985
A1DTCJV6KOMJOA:validation:B004CDQ73K,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6269716024398804,1,0.31405043601989746
A1DYZ09HCU36V0:validation:B002TPQPEE,head,37,39,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.47204187512397766,1,0.31235605478286743
A1E220U86IS7Y8:validation:B0043OYFKU,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9019206762313843,1,0.3144197463989258
A1E2BP8CXVJ9NK:validation:B0035LCW0M,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7106503844261169,1,0.3143003582954407
A1EE6LQS3OPY6R:validation:B00EA4MHN0,head,4,4,1,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,0,0,0.6572917103767395,1,0.3133377134799957
A1EFZ4JPO69VXA:validation:B003DVNKU0,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8731157779693604,1,0.3150612711906433
A1EID0JMFYQJW7:validation:B0018DAUKI,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.816609263420105,1,0.3110426664352417
A1EPUEC8LZDRH5:validation:B00AO4E9E0,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.586747407913208,1,0.31702762842178345
A1EUFMCS0BRA8P:validation:B0085BVFZK,tail,42,42,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.38897836208343506,1,0.31290534138679504
A1FB5TV2GKOX0T:validation:B002QA31SU,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3846578299999237,1,0.31312626600265503
A1FG5HG32MHFE9:validation:B0053PTTU4,head,13,12,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.628333330154419,1,0.3147967755794525
A1FTLSC05HD9NF:validation:B001FOFI0W,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4593508839607239,1,0.31435149908065796
A1FUBAVKPG4ELM:validation:B001KYQ21Q,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4015713334083557,1,0.3129134178161621
A1FWQ4XETNU5RN:validation:B00198ZOU8,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.41173797845840454,1,0.31502261757850647
A1FY4RR0LGCJ0Q:validation:B008YAV0A2,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8608872890472412,1,0.3165889382362366
A1G5EJU5Q03MIF:validation:B004Z209HS,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.49799320101737976,1,0.31518787145614624
A1G5MHFUSL6C9Z:validation:B0006Q3P50,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31317371129989624,1,0.3160906434059143
A1G8E313MN3660:validation:B004DBVP8I,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.38192638754844666,1,0.311960369348526
A1G8ECTOF35O2R:validation:B00121PZZG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8207857608795166,1,0.3112022578716278
A1GHQLE143LUD9:validation:B00021C1LI,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9604476094245911,1,0.3276384174823761
A1GIHV3V7LW85B:validation:B0094GHGQM,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9163596034049988,1,0.31396013498306274
A1GKZX6RMO8QO6:validation:B002XHAEMC,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9848004579544067,1,0.3120400011539459
A1GL61OG170OKI:validation:B001RMP7M6,head,9,9,1,1.0,0.3010299956639812,1.0,1.0,0.3010299956639812,1.0,0,0,0.6739051342010498,1,0.3134831190109253
A1GNYV0RA0EQSS:validation:B00AE07CRA,head,3,3,1,1.0,0.5,1.0,1.0,0.5,1.0,0,0,0.9036555290222168,1,0.31528550386428833
A1GPXPM5IIJ9Y5:validation:B00C8YCFU4,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.982864499092102,1,0.3106089234352112
A1GY7SMU4HWHI9:validation:B0006SFXXK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.947242259979248,1,0.31393563747406006
A1H1ELEO1FFIW:validation:B008KPGC9U,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.21436069905757904,1,0.3165343701839447
A1H7B82JIIAHJP:validation:B003AFI8D8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9737529158592224,1,0.31206178665161133
A1HDDAWONDR3TL:validation:B003NW8M1Q,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9400622844696045,1,0.3106023073196411
A1HGAP17RKHO65:validation:B0051ZOLAO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4394885301589966,1,0.365345299243927
A1HGW876FX60VN:validation:B000ZMBSPE,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2914118468761444,1,0.2520381808280945
A1I5B4SVKAR9O4:validation:B0068Z7MT8,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4081248641014099,1,0.31666749715805054
A1I5GX6BWQB161:validation:B00AY90J1C,head,24,23,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.4200783371925354,1,0.3315350413322449
A1I95H0QLWJJY4:validation:B000NYL3NQ,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.30045315623283386,1,0.3141403794288635
A1IISCUQJW4LN5:validation:B000X20Y4C,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5815471410751343,1,0.31515565514564514
A1IIW9C4A5DTDR:validation:B00B57TCA6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.294940322637558,1,0.31706899404525757
A1IJ985V27NESS:validation:B006OMHR1S,head,21,18,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.23508240282535553,1,0.31392091512680054
A1IPKBAP6LOWCR:validation:B0075J4TDI,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.35601645708084106,1,0.3167578876018524
A1IVQP95Q9XRQP:validation:B005ASLR0E,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.28309762477874756,1,0.31136780977249146
A1IY4UE5VNCV6Z:validation:B006OZF4KG,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.39386650919914246,1,0.316793829202652
A1IZ7OZOBWC1YW:validation:B00HB2JQNM,head,36,31,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.8658833503723145,1,0.3154996931552887
A1J5IPVDBG9L5U:validation:B006FRS9O6,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9552760720252991,1,0.3136439323425293
A1JRIIJV6B9QT7:validation:B0009RFB76,head,36,43,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.6022542715072632,1,0.31617408990859985
A1JUBRIZMO0RJV:validation:B00ALV8EJW,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.39663025736808777,1,0.3163384199142456
A1JV3E2M4AOOOV:validation:B001MW1MKM,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4092344045639038,1,0.3134152293205261
A1JVZE35LFQ0PF:validation:B001619ZFI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6554031372070312,1,0.30997344851493835
A1K2WDXDWVAW69:validation:B003RF82RI,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6321851015090942,1,0.311287522315979
A1K6BQIIYFL6CF:validation:B005UKNUAC,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5654258728027344,1,0.3125614821910858
A1KCIPXJGD6AKP:validation:B0068Y0EXK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7303794622421265,1,0.3126508593559265
A1KGNGL5KT3CJU:validation:B00AE07FUO,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3420855402946472,1,0.3133978843688965
A1L44NJJ9PEKJ8:validation:B0054YMOFG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3357243239879608,1,0.3175452947616577
A1LACXNPRVT4R7:validation:B004DBU9QW,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9938517808914185,1,0.32396984100341797
A1LANBN53H1N65:validation:B007UICMBU,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.323250949382782,1,0.3145037889480591
A1LCTZIS0VTN8W:validation:B0001XLSR0,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5800999999046326,1,0.3131822347640991
A1LSG9GSRSFATU:validation:B00BK5XNKS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.49768760800361633,1,0.316784143447876
A1LWC02NNYMFEA:validation:B006GQTZ8A,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.46011558175086975,1,0.34148892760276794
A1M0OSCFOAMAZO:validation:B000RO3EMA,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.889151394367218,1,0.3166358470916748
A1M34AINJOYHB1:validation:B0046MGLC4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.994949221611023,1,0.3249087631702423
A1M3915M29SVPO:validation:B000HRVC5I,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.74660325050354,1,0.31317445635795593
A1M8VPFWPBBF55:validation:B005UBN2AO,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8790788054466248,1,0.311879426240921
A1MAFO7FY93PUZ:validation:B000N2LV3K,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.966874361038208,1,0.32299667596817017
