sample_key,user_id,target_group,negative_item,source,exact_path_score,divergence_depth,legal_child_count,gold_child_logp,negative_child_logp,margin,deficit
A11L85WKR81T06:2:B0053PTTU4,A11L85WKR81T06,head,B003J2PJFW,gram,-0.47191229462623596,0,108,-3.256101131439209,-3.3381857872009277,0.08208465576171875,1
A11L85WKR81T06:2:B0053PTTU4,A11L85WKR81T06,head,B0021W0B0O,gram,-0.5152285099029541,0,108,-3.256101131439209,-3.6332907676696777,0.37718963623046875,0
A122SFGLAHQLSJ:9:B000YZGOZQ,A122SFGLAHQLSJ,head,B00639DLV2,gram,-0.2590157985687256,0,108,-4.194961071014404,-1.995914101600647,-2.1990469694137573,1
A122SFGLAHQLSJ:9:B000YZGOZQ,A122SFGLAHQLSJ,head,B007RTR9G0,gram,-0.3731535077095032,0,108,-4.194961071014404,-1.2235941886901855,-2.9713668823242188,1
A122SFGLAHQLSJ:9:B000YZGOZQ,A122SFGLAHQLSJ,head,B007RTR8AM,gram,-0.3979637622833252,0,108,-4.194961071014404,-1.2235941886901855,-2.9713668823242188,1
A122SFGLAHQLSJ:9:B000YZGOZQ,A122SFGLAHQLSJ,head,B007RTR9FQ,gram,-0.4111030101776123,0,108,-4.194961071014404,-1.2235941886901855,-2.9713668823242188,1
A122SFGLAHQLSJ:9:B000YZGOZQ,A122SFGLAHQLSJ,head,B007JT7ARQ,gram,-0.4192509055137634,0,108,-4.194961071014404,-2.2744975090026855,-1.9204635620117188,1
A122SFGLAHQLSJ:9:B000YZGOZQ,A122SFGLAHQLSJ,head,B007RTR8AC,gram,-0.42112088203430176,0,108,-4.194961071014404,-1.2235941886901855,-2.9713668823242188,1
A122SFGLAHQLSJ:9:B000YZGOZQ,A122SFGLAHQLSJ,head,B007E0FQ1W,gram,-0.4641537368297577,0,108,-4.194961071014404,-2.72182035446167,-1.4731407165527344,1
A122SFGLAHQLSJ:9:B000YZGOZQ,A122SFGLAHQLSJ,head,B007JT7AIK,gram,-0.4681740999221802,0,108,-4.194961071014404,-2.2744975090026855,-1.9204635620117188,1
A12DQZKRKTNF5E:13:B004GEV5XM,A12DQZKRKTNF5E,tail,B005GQ6FYS,gram,-0.26453837752342224,0,108,-4.886995315551758,-2.0685062408447266,-2.8184890747070312,1
A12DQZKRKTNF5E:13:B004GEV5XM,A12DQZKRKTNF5E,tail,B006OZEYR0,gram,-0.3804338574409485,0,108,-4.886995315551758,-3.015787124633789,-1.8712081909179688,1
A12DQZKRKTNF5E:13:B004GEV5XM,A12DQZKRKTNF5E,tail,B001SZ1NUW,gram,-0.4085023105144501,0,108,-4.886995315551758,-3.253786087036133,-1.633209228515625,1
A12DQZKRKTNF5E:13:B004GEV5XM,A12DQZKRKTNF5E,tail,B00AUFS12O,gram,-0.48699766397476196,0,108,-4.886995315551758,-3.881631851196289,-1.0053634643554688,1
A12DQZKRKTNF5E:13:B004GEV5XM,A12DQZKRKTNF5E,tail,B000K7E2G6,gram,-0.49121206998825073,0,108,-4.886995315551758,-2.145853042602539,-2.7411422729492188,1
A12DQZKRKTNF5E:13:B004GEV5XM,A12DQZKRKTNF5E,tail,B003V265QW,gram,-0.5164687633514404,0,108,-4.886995315551758,-2.145853042602539,-2.7411422729492188,1
A12DQZKRKTNF5E:13:B004GEV5XM,A12DQZKRKTNF5E,tail,B0050QJ0S2,gram,-0.5378972887992859,0,108,-4.886995315551758,-2.145853042602539,-2.7411422729492188,1
A12DQZKRKTNF5E:13:B004GEV5XM,A12DQZKRKTNF5E,tail,B0050QJ0YQ,gram,-0.5639523267745972,0,108,-4.886995315551758,-2.145853042602539,-2.7411422729492188,1
A12PH6L5QSVTYN:16:B002F5WLOQ,A12PH6L5QSVTYN,tail,B001MIZMO8,gram,-0.36833417415618896,0,108,-1.5756231546401978,-2.9339756965637207,1.358352541923523,0
A12PH6L5QSVTYN:16:B002F5WLOQ,A12PH6L5QSVTYN,tail,B001F40C94,gram,-0.38330724835395813,3,7,-0.3072030246257782,-1.3344542980194092,1.027251273393631,0
A12PH6L5QSVTYN:16:B002F5WLOQ,A12PH6L5QSVTYN,tail,B00381A7OC,gram,-0.4719911217689514,0,108,-1.5756231546401978,-3.764488697052002,2.188865542411804,0
A12PH6L5QSVTYN:16:B002F5WLOQ,A12PH6L5QSVTYN,tail,B000C1Z1HE,gram,-0.5316744446754456,0,108,-1.5756231546401978,-1.5831152200698853,0.0074920654296875,1
A12PH6L5QSVTYN:16:B002F5WLOQ,A12PH6L5QSVTYN,tail,B0000535UM,gram,-0.5760340094566345,0,108,-1.5756231546401978,-3.911125659942627,2.335502505302429,0
A12PH6L5QSVTYN:16:B002F5WLOQ,A12PH6L5QSVTYN,tail,B000GHWSG6,gram,-0.585843026638031,0,108,-1.5756231546401978,-1.5831152200698853,0.0074920654296875,1
A12PH6L5QSVTYN:16:B002F5WLOQ,A12PH6L5QSVTYN,tail,B00150LT40,gram,-0.614479660987854,0,108,-1.5756231546401978,-4.885834217071533,3.3102110624313354,0
A12PH6L5QSVTYN:16:B002F5WLOQ,A12PH6L5QSVTYN,tail,B000R9A56I,gram,-0.6204091310501099,0,108,-1.5756231546401978,-2.675346851348877,1.0997236967086792,0
A138DN1ZOLOSIB:2:B002RJUMRS,A138DN1ZOLOSIB,tail,B006BZSSA2,gram,-0.16519300639629364,0,108,-3.6605429649353027,-1.2893959283828735,-2.371147036552429,1
A138DN1ZOLOSIB:2:B002RJUMRS,A138DN1ZOLOSIB,tail,B000CPLV24,gram,-0.3561590909957886,0,108,-3.6605429649353027,-1.8379074335098267,-1.822635531425476,1
A138DN1ZOLOSIB:2:B002RJUMRS,A138DN1ZOLOSIB,tail,B00150LT40,gram,-0.3840245008468628,0,108,-3.6605429649353027,-2.9579787254333496,-0.7025642395019531,1
A138DN1ZOLOSIB:2:B002RJUMRS,A138DN1ZOLOSIB,tail,B0018BTCZO,gram,-0.41128429770469666,0,108,-3.6605429649353027,-1.8379074335098267,-1.822635531425476,1
A138DN1ZOLOSIB:2:B002RJUMRS,A138DN1ZOLOSIB,tail,B0002Z8HAI,gram,-0.4740482270717621,0,108,-3.6605429649353027,-1.8379074335098267,-1.822635531425476,1
A138DN1ZOLOSIB:2:B002RJUMRS,A138DN1ZOLOSIB,tail,B005FYJB92,gram,-0.5291782021522522,1,96,-7.793154716491699,-0.34171217679977417,-7.451442539691925,1
A138DN1ZOLOSIB:2:B002RJUMRS,A138DN1ZOLOSIB,tail,B002MZ8BK2,gram,-0.6031025052070618,0,108,-3.6605429649353027,-3.6788382530212402,0.0182952880859375,1
A138DN1ZOLOSIB:2:B002RJUMRS,A138DN1ZOLOSIB,tail,B000PHRIQM,gram,-0.6563330292701721,0,108,-3.6605429649353027,-3.1349081993103027,-0.525634765625,1
A13D05RAN5ES4O:2:B0000530M0,A13D05RAN5ES4O,tail,B001GIOV8C,gram,-0.3126084506511688,0,108,-2.5662810802459717,-1.149452805519104,-1.4168282747268677,1
A13D05RAN5ES4O:2:B0000530M0,A13D05RAN5ES4O,tail,B001GIOV82,gram,-0.3645695745944977,0,108,-2.5662810802459717,-1.149452805519104,-1.4168282747268677,1
A13D05RAN5ES4O:2:B0000530M0,A13D05RAN5ES4O,tail,B0017ZOXRS,gram,-0.5155768990516663,0,108,-2.5662810802459717,-3.7897610664367676,1.223479986190796,0
A13D05RAN5ES4O:2:B0000530M0,A13D05RAN5ES4O,tail,B0027TZPVQ,gram,-0.580696165561676,0,108,-2.5662810802459717,-1.149452805519104,-1.4168282747268677,1
A13D05RAN5ES4O:2:B0000530M0,A13D05RAN5ES4O,tail,B00012NJZA,gram,-0.5878414511680603,0,108,-2.5662810802459717,-1.149452805519104,-1.4168282747268677,1
A13D05RAN5ES4O:2:B0000530M0,A13D05RAN5ES4O,tail,B002GP5XD6,gram,-0.5883786082267761,0,108,-2.5662810802459717,-1.149452805519104,-1.4168282747268677,1
A13D05RAN5ES4O:2:B0000530M0,A13D05RAN5ES4O,tail,B000UVZU1S,gram,-0.5953882336616516,0,108,-2.5662810802459717,-3.7840542793273926,1.217773199081421,0
A13D05RAN5ES4O:2:B0000530M0,A13D05RAN5ES4O,tail,B002VWL2AM,gram,-0.5971861481666565,0,108,-2.5662810802459717,-1.149452805519104,-1.4168282747268677,1
A13HCMMJSCXDTY:2:B000NJE14E,A13HCMMJSCXDTY,tail,B002IVKXWE,gram,-0.10156222432851791,0,108,-3.943052291870117,-0.7995051145553589,-3.1435471773147583,1
A13HCMMJSCXDTY:2:B000NJE14E,A13HCMMJSCXDTY,tail,B002PBJL8O,gram,-0.39575156569480896,0,108,-3.943052291870117,-3.546407699584961,-0.39664459228515625,1
A13HCMMJSCXDTY:2:B000NJE14E,A13HCMMJSCXDTY,tail,B000EVGOS2,gram,-0.5250022411346436,0,108,-3.943052291870117,-4.186788558959961,0.24373626708984375,0
A13HCMMJSCXDTY:2:B000NJE14E,A13HCMMJSCXDTY,tail,B001CY87TE,gram,-0.639284610748291,0,108,-3.943052291870117,-3.0728511810302734,-0.8702011108398438,1
A13HCMMJSCXDTY:2:B000NJE14E,A13HCMMJSCXDTY,tail,B009CS493U,gram,-0.6398670673370361,0,108,-3.943052291870117,-3.4764461517333984,-0.46660614013671875,1
A13HCMMJSCXDTY:2:B000NJE14E,A13HCMMJSCXDTY,tail,B008RVYJS8,gram,-0.6427637934684753,0,108,-3.943052291870117,-3.0728511810302734,-0.8702011108398438,1
A13HCMMJSCXDTY:2:B000NJE14E,A13HCMMJSCXDTY,tail,B00150LT40,gram,-0.6646225452423096,0,108,-3.943052291870117,-5.608945846557617,1.6658935546875,0
A13HCMMJSCXDTY:2:B000NJE14E,A13HCMMJSCXDTY,tail,B000X1YING,gram,-0.6725910902023315,0,108,-3.943052291870117,-3.0728511810302734,-0.8702011108398438,1
A13LHBUYIK9TMC:4:B00E96XELS,A13LHBUYIK9TMC,tail,B00GGH84CW,gram,-0.1880224049091339,0,108,-1.9266767501831055,-1.477797508239746,-0.4488792419433594,1
A13LHBUYIK9TMC:4:B00E96XELS,A13LHBUYIK9TMC,tail,B00IS8QXXO,gram,-0.19899307191371918,0,108,-1.9266767501831055,-1.3258771896362305,-0.600799560546875,1
A13LHBUYIK9TMC:4:B00E96XELS,A13LHBUYIK9TMC,tail,B00DLRNSSK,gram,-0.272163987159729,0,108,-1.9266767501831055,-2.163283348083496,0.23660659790039062,0
A13LHBUYIK9TMC:4:B00E96XELS,A13LHBUYIK9TMC,tail,B00GM6H9BO,gram,-0.3738337755203247,1,112,-1.3322482109069824,-0.7772422432899475,-0.5550059676170349,1
A13LHBUYIK9TMC:4:B00E96XELS,A13LHBUYIK9TMC,tail,B00ANJQ8RC,gram,-0.47164878249168396,0,108,-1.9266767501831055,-2.6461782455444336,0.7195014953613281,0
A13LHBUYIK9TMC:4:B00E96XELS,A13LHBUYIK9TMC,tail,B00JC77VEK,gram,-0.4785396158695221,0,108,-1.9266767501831055,-3.7905378341674805,1.863861083984375,0
A13LHBUYIK9TMC:4:B00E96XELS,A13LHBUYIK9TMC,tail,B00CEPM91M,gram,-0.49720004200935364,0,108,-1.9266767501831055,-3.97220516204834,2.0455284118652344,0
A13LHBUYIK9TMC:4:B00E96XELS,A13LHBUYIK9TMC,tail,B00JQP1SP6,gram,-0.5046734809875488,0,108,-1.9266767501831055,-3.347407341003418,1.4207305908203125,0
A1431HS3V4IVAA:1:B002QFGKUQ,A1431HS3V4IVAA,head,B0043OYFKU,gram,-0.6282955408096313,0,108,-4.557217121124268,-3.548008441925049,-1.0092086791992188,1
A1431HS3V4IVAA:1:B002QFGKUQ,A1431HS3V4IVAA,head,B001UE60E0,gram,-0.6328592300415039,0,108,-4.557217121124268,-3.2313199043273926,-1.325897216796875,1
A1431HS3V4IVAA:1:B002QFGKUQ,A1431HS3V4IVAA,head,B008CEDY5O,gram,-0.6447542905807495,0,108,-4.557217121124268,-3.3487820625305176,-1.20843505859375,1
A1431HS3V4IVAA:1:B002QFGKUQ,A1431HS3V4IVAA,head,B000VEMWB0,gram,-0.6482453346252441,0,108,-4.557217121124268,-2.450474262237549,-2.1067428588867188,1
A1431HS3V4IVAA:1:B002QFGKUQ,A1431HS3V4IVAA,head,B000052YM7,gram,-0.6506178379058838,0,108,-4.557217121124268,-2.450474262237549,-2.1067428588867188,1
A1431HS3V4IVAA:1:B002QFGKUQ,A1431HS3V4IVAA,head,B000PLUZL8,gram,-0.659544825553894,0,108,-4.557217121124268,-3.710094928741455,-0.8471221923828125,1
A1431HS3V4IVAA:1:B002QFGKUQ,A1431HS3V4IVAA,head,B00027DMI8,gram,-0.6595919132232666,0,108,-4.557217121124268,-3.2050747871398926,-1.352142333984375,1
A1431HS3V4IVAA:1:B002QFGKUQ,A1431HS3V4IVAA,head,B00016XJ4M,gram,-0.6684255003929138,0,108,-4.557217121124268,-4.561291217803955,0.0040740966796875,1
A14C7SY89WXZ54:7:B00BMIY7F8,A14C7SY89WXZ54,tail,B00BKHEFNA,gram,-0.43226006627082825,0,108,-5.328394412994385,-2.9556832313537598,-2.372711181640625,1
A14C7SY89WXZ54:7:B00BMIY7F8,A14C7SY89WXZ54,tail,B00A7YS5EM,gram,-0.45436233282089233,0,108,-5.328394412994385,-2.4729180335998535,-2.8554763793945312,1
A14C7SY89WXZ54:7:B00BMIY7F8,A14C7SY89WXZ54,tail,B000142FVW,gram,-0.4642319083213806,0,108,-5.328394412994385,-2.358217716217041,-2.9701766967773438,1
A14C7SY89WXZ54:7:B00BMIY7F8,A14C7SY89WXZ54,tail,B00B0LKBPW,gram,-0.47409236431121826,0,108,-5.328394412994385,-3.4671807289123535,-1.8612136840820312,1
A14C7SY89WXZ54:7:B00BMIY7F8,A14C7SY89WXZ54,tail,B006UET5UG,gram,-0.5165902376174927,0,108,-5.328394412994385,-2.7870583534240723,-2.5413360595703125,1
A14C7SY89WXZ54:7:B00BMIY7F8,A14C7SY89WXZ54,tail,B00150LT40,gram,-0.5311310887336731,0,108,-5.328394412994385,-4.091013431549072,-1.2373809814453125,1
A14C7SY89WXZ54:7:B00BMIY7F8,A14C7SY89WXZ54,tail,B000HRVC5I,gram,-0.5452786087989807,0,108,-5.328394412994385,-3.1744637489318848,-2.1539306640625,1
A14C7SY89WXZ54:7:B00BMIY7F8,A14C7SY89WXZ54,tail,B007NYB0DC,gram,-0.5573959946632385,0,108,-5.328394412994385,-4.08690881729126,-1.241485595703125,1
A14EPTYN50XSZV:9:B009FKNGRA,A14EPTYN50XSZV,head,B009FKNGGQ,gram,-0.40491053462028503,3,8,-0.49113214015960693,-0.9471935033798218,0.45606136322021484,0
A14EPTYN50XSZV:9:B009FKNGRA,A14EPTYN50XSZV,head,B002MO780W,gram,-0.44574058055877686,0,108,-2.2471439838409424,-3.451542854309082,1.2043988704681396,0
A14EPTYN50XSZV:9:B009FKNGRA,A14EPTYN50XSZV,head,B00ARCQHBC,gram,-0.4600241780281067,0,108,-2.2471439838409424,-2.5494015216827393,0.3022575378417969,0
A14EPTYN50XSZV:9:B009FKNGRA,A14EPTYN50XSZV,head,B00AO4E9L8,gram,-0.4743039309978485,0,108,-2.2471439838409424,-2.5494015216827393,0.3022575378417969,0
A14EPTYN50XSZV:9:B009FKNGRA,A14EPTYN50XSZV,head,B00AWLB9I4,gram,-0.48301205039024353,0,108,-2.2471439838409424,-2.6288998126983643,0.3817558288574219,0
A14EPTYN50XSZV:9:B009FKNGRA,A14EPTYN50XSZV,head,B00AWLB9G6,gram,-0.49033138155937195,0,108,-2.2471439838409424,-2.6288998126983643,0.3817558288574219,0
A14EPTYN50XSZV:9:B009FKNGRA,A14EPTYN50XSZV,head,B00AE07H0M,both,-0.49516236782073975,0,108,-2.2471439838409424,-3.5111818313598633,1.264037847518921,0
A14EPTYN50XSZV:9:B009FKNGRA,A14EPTYN50XSZV,head,B002MO3CG6,gram,-0.5265045762062073,0,108,-2.2471439838409424,-2.6288998126983643,0.3817558288574219,0
A14VEJF020O9D2:3:B000VPPUEA,A14VEJF020O9D2,head,B00164DUY2,gram,-0.32200708985328674,0,108,-3.1401052474975586,-2.3762121200561523,-0.7638931274414062,1
A14VEJF020O9D2:3:B000VPPUEA,A14VEJF020O9D2,head,B003B9DWMA,gram,-0.34714582562446594,0,108,-3.1401052474975586,-3.0039968490600586,-0.1361083984375,1
A14VEJF020O9D2:3:B000VPPUEA,A14VEJF020O9D2,head,B0036LMFYO,gram,-0.3495176434516907,0,108,-3.1401052474975586,-2.5537023544311523,-0.5864028930664062,1
A14VEJF020O9D2:3:B000VPPUEA,A14VEJF020O9D2,head,B0042ZB70Q,gram,-0.4065113663673401,0,108,-3.1401052474975586,-3.2309255599975586,0.0908203125,1
A14VEJF020O9D2:3:B000VPPUEA,A14VEJF020O9D2,head,B000ZMBSPE,gram,-0.6137038469314575,0,108,-3.1401052474975586,-4.395033836364746,1.2549285888671875,0
A14VEJF020O9D2:3:B000VPPUEA,A14VEJF020O9D2,head,B001AO0WCG,gram,-0.6167947053909302,0,108,-3.1401052474975586,-3.4563894271850586,0.3162841796875,0
A14VEJF020O9D2:3:B000VPPUEA,A14VEJF020O9D2,head,B000L8GL8G,gram,-0.6271646022796631,0,108,-3.1401052474975586,-4.415724754333496,1.2756195068359375,0
A14VEJF020O9D2:3:B000VPPUEA,A14VEJF020O9D2,head,B001ABLKK2,gram,-0.6363015174865723,0,108,-3.1401052474975586,-4.150885581970215,1.0107803344726562,0
A14W2WUIW7WFOT:2:B000142FVW,A14W2WUIW7WFOT,head,B000F35R00,gram,-0.3128432035446167,0,108,-3.1921725273132324,-2.481746196746826,-0.7104263305664062,1
A14W2WUIW7WFOT:2:B000142FVW,A14W2WUIW7WFOT,head,B003GU09PC,gram,-0.3399132788181305,0,108,-3.1921725273132324,-2.2140231132507324,-0.9781494140625,1
A14W2WUIW7WFOT:2:B000142FVW,A14W2WUIW7WFOT,head,B000GHVCM2,gram,-0.39760541915893555,0,108,-3.1921725273132324,-3.163264751434326,-0.02890777587890625,1
A14W2WUIW7WFOT:2:B000142FVW,A14W2WUIW7WFOT,head,B002JF4Q1S,gram,-0.4196245074272156,1,139,-1.9865026473999023,-0.43626126646995544,-1.550241380929947,1
A14W2WUIW7WFOT:2:B000142FVW,A14W2WUIW7WFOT,head,B001SGLDCO,gram,-0.5533140301704407,0,108,-3.1921725273132324,-2.4568514823913574,-0.735321044921875,1
A14W2WUIW7WFOT:2:B000142FVW,A14W2WUIW7WFOT,head,B0000530LO,gram,-0.5861835479736328,0,108,-3.1921725273132324,-3.90504789352417,0.7128753662109375,0
A14W2WUIW7WFOT:2:B000142FVW,A14W2WUIW7WFOT,head,B0000UTUVU,gram,-0.6008589267730713,0,108,-3.1921725273132324,-2.2140231132507324,-0.9781494140625,1
A14W2WUIW7WFOT:2:B000142FVW,A14W2WUIW7WFOT,head,B00150LT40,gram,-0.6294138431549072,0,108,-3.1921725273132324,-5.001636028289795,1.8094635009765625,0
A14ZQ68ZSCFMQI:2:B0021W0B0O,A14ZQ68ZSCFMQI,tail,B006BKTQDK,gram,-0.3271465599536896,0,108,-1.6615101099014282,-2.6000020503997803,0.938491940498352,0
A14ZQ68ZSCFMQI:2:B0021W0B0O,A14ZQ68ZSCFMQI,tail,B004OHQR1Q,gram,-0.49503791332244873,0,108,-1.6615101099014282,-3.098926305770874,1.4374161958694458,0
A14ZQ68ZSCFMQI:2:B0021W0B0O,A14ZQ68ZSCFMQI,tail,B000ZMBSPE,gram,-0.5170589089393616,0,108,-1.6615101099014282,-3.7420992851257324,2.080589175224304,0
A14ZQ68ZSCFMQI:2:B0021W0B0O,A14ZQ68ZSCFMQI,tail,B001G7HMEI,gram,-0.5200854539871216,0,108,-1.6615101099014282,-4.136592388153076,2.475082278251648,0
A14ZQ68ZSCFMQI:2:B0021W0B0O,A14ZQ68ZSCFMQI,tail,B009GGTKC8,gram,-0.5421728491783142,0,108,-1.6615101099014282,-2.4400899410247803,0.778579831123352,0
A14ZQ68ZSCFMQI:2:B0021W0B0O,A14ZQ68ZSCFMQI,tail,B0043OYFKU,gram,-0.5997536778450012,0,108,-1.6615101099014282,-3.817317485809326,2.155807375907898,0
A14ZQ68ZSCFMQI:2:B0021W0B0O,A14ZQ68ZSCFMQI,tail,B00GQQAQJC,gram,-0.6310104131698608,0,108,-1.6615101099014282,-5.019580364227295,3.3580702543258667,0
A14ZQ68ZSCFMQI:2:B0021W0B0O,A14ZQ68ZSCFMQI,tail,B003H8180I,gram,-0.6455181837081909,0,108,-1.6615101099014282,-2.4400899410247803,0.778579831123352,0
A15H73KHFVDRCW:4:B000VEN3RW,A15H73KHFVDRCW,head,B00008CMOQ,gram,-0.424295037984848,0,108,-3.811784505844116,-2.0275285243988037,-1.7842559814453125,1
A15H73KHFVDRCW:4:B000VEN3RW,A15H73KHFVDRCW,head,B004KELK4C,gram,-0.42519038915634155,0,108,-3.811784505844116,-3.3785417079925537,-0.4332427978515625,1
A15H73KHFVDRCW:4:B000VEN3RW,A15H73KHFVDRCW,head,B00005NFBD,gram,-0.4837036728858948,0,108,-3.811784505844116,-2.0275285243988037,-1.7842559814453125,1
A15H73KHFVDRCW:4:B000VEN3RW,A15H73KHFVDRCW,head,B006MMOVOQ,gram,-0.5096243619918823,0,108,-3.811784505844116,-2.406442403793335,-1.4053421020507812,1
A15H73KHFVDRCW:4:B000VEN3RW,A15H73KHFVDRCW,head,B00008CMOS,gram,-0.5592011213302612,0,108,-3.811784505844116,-2.0275285243988037,-1.7842559814453125,1
A15H73KHFVDRCW:4:B000VEN3RW,A15H73KHFVDRCW,head,B000EGK528,gram,-0.574860692024231,0,108,-3.811784505844116,-2.0275285243988037,-1.7842559814453125,1
A15H73KHFVDRCW:4:B000VEN3RW,A15H73KHFVDRCW,head,B002JPJ2ZS,gram,-0.6302036643028259,0,108,-3.811784505844116,-4.318452835083008,0.5066683292388916,0
A15H73KHFVDRCW:4:B000VEN3RW,A15H73KHFVDRCW,head,B000F8HWXU,gram,-0.6431729197502136,0,108,-3.811784505844116,-2.0275285243988037,-1.7842559814453125,1
A15LHORKR9K4HR:1:B0007WL21M,A15LHORKR9K4HR,head,B0076P1G4Q,gram,-0.2522985637187958,0,108,-5.949000835418701,-2.004077434539795,-3.9449234008789062,1
A15LHORKR9K4HR:1:B0007WL21M,A15LHORKR9K4HR,head,B001RD37ZO,gram,-0.3881841003894806,0,108,-5.949000835418701,-3.0751757621765137,-2.8738250732421875,1
A15LHORKR9K4HR:1:B0007WL21M,A15LHORKR9K4HR,head,B004OHQR1Q,gram,-0.40135565400123596,0,108,-5.949000835418701,-1.78358793258667,-4.165412902832031,1
A15LHORKR9K4HR:1:B0007WL21M,A15LHORKR9K4HR,head,B004ZT0CQO,gram,-0.4852781295776367,0,108,-5.949000835418701,-2.7300753593444824,-3.2189254760742188,1
A15LHORKR9K4HR:1:B0007WL21M,A15LHORKR9K4HR,head,B00150LT40,gram,-0.5042934417724609,0,108,-5.949000835418701,-3.5329318046569824,-2.4160690307617188,1
A15LHORKR9K4HR:1:B0007WL21M,A15LHORKR9K4HR,head,B000142FVW,gram,-0.5137912631034851,0,108,-5.949000835418701,-2.7300753593444824,-3.2189254760742188,1
A15LHORKR9K4HR:1:B0007WL21M,A15LHORKR9K4HR,head,B000P27AYM,gram,-0.5339600443840027,0,108,-5.949000835418701,-3.240527629852295,-2.7084732055664062,1
A15LHORKR9K4HR:1:B0007WL21M,A15LHORKR9K4HR,head,B005GSWUY0,gram,-0.6144906878471375,0,108,-5.949000835418701,-2.7300753593444824,-3.2189254760742188,1
A15R00LN8L815Z:4:B009GEUP6A,A15R00LN8L815Z,head,B00AE078YM,gram,-0.4335053563117981,0,108,-2.906864643096924,-3.1745152473449707,0.2676506042480469,0
A15R00LN8L815Z:4:B009GEUP6A,A15R00LN8L815Z,head,B00AE07CTI,gram,-0.449959397315979,0,108,-2.906864643096924,-1.9711993932724,-0.9356652498245239,1
A15R00LN8L815Z:4:B009GEUP6A,A15R00LN8L815Z,head,B000AO2NXS,gram,-0.4569416046142578,0,108,-2.906864643096924,-1.9711993932724,-0.9356652498245239,1
A15R00LN8L815Z:4:B009GEUP6A,A15R00LN8L815Z,head,B005TI7NQ2,gram,-0.4643288850784302,0,108,-2.906864643096924,-2.8538594245910645,-0.053005218505859375,1
A15R00LN8L815Z:4:B009GEUP6A,A15R00LN8L815Z,head,B00AO4E9E0,gram,-0.47393056750297546,0,108,-2.906864643096924,-2.77604341506958,-0.13082122802734375,1
A15R00LN8L815Z:4:B009GEUP6A,A15R00LN8L815Z,head,B00604MSSC,gram,-0.47451239824295044,0,108,-2.906864643096924,-1.9711993932724,-0.9356652498245239,1
A15R00LN8L815Z:4:B009GEUP6A,A15R00LN8L815Z,head,B00AE07FXQ,gram,-0.4771632254123688,0,108,-2.906864643096924,-2.77604341506958,-0.13082122802734375,1
A15R00LN8L815Z:4:B009GEUP6A,A15R00LN8L815Z,head,B00AE07BMQ,gram,-0.4779481291770935,0,108,-2.906864643096924,-3.013493061065674,0.10662841796875,0
