user,stratum,target,history_length,full_hit50,target_tail,selection_hash,newest_item,oldest_item
A1I1PLTN223ERB,tail_hit,B006RHYSLM,3,1,1,0706eae30d54780a605ee1ef41b9e0f4a2cf0da285d3bf406eff77c702e6ee23,B006K3ONSQ,B002TSA90M
A2CQCK7SRD2J02,tail_hit,B003KUD702,4,1,1,071585afdace7d686add798fcda514140125716954223a74b8d9a99ec40ed9aa,B000N8CN4U,B001V3TVEQ
A1BVALMLWA8IW3,tail_hit,B00AUVPOLO,3,1,1,0763b3a20bafc494714bab2901d6f3f33b161c11d801fea9064e411fdabf12d5,B009CS493U,B004WDV2XA
A2RWR4QOMFFO63,tail_hit,B00DPTW8JY,4,1,1,0793705595902efba936f10640b705a973d9aa86c08aca1d56296e0e5bfed609,B00CJ3MDJW,B00AUV9GH2
A13NR8NV9C8VVZ,tail_hit,B00KNIL36E,8,1,1,08431778f235b9d38cd1271491bbb3e792b1aed7a82f576332c0b7b522a88703,B00KH6F6TM,B00DCF7QW0
A32TCWAILP09A2,tail_hit,B00IC9AG5A,6,1,1,093170315b983b705abf85e2c83d538624f1aa1fd15f8b46d8dd59481c58509a,B00IC8JBIE,B00GYJWL7G
A2T7QV5SLJXBN8,tail_hit,B003J48F3I,3,1,1,094062aa939125f4c7bfd0c1735efbd4713e866b8e9769f65bedbc32b8436e6e,B000TDFA3K,B007ROD202
AOAOARIH72UWI,tail_hit,B00EOP3MJI,20,1,1,098b35573ced735325d4859397d774bf4c9719d280a915b31eb7b4875e370e4c,B00HSNWXYI,B00A0IWT9C
A6JSPMY3YH1K,tail_hit,B00CNXK6WO,14,1,1,09b8f93cb8c36dbf3b39b0256f089c183790bbbd0db2dd463203f3c3769c80c2,B00CNXJYUO,B003GVCU62
AEZD6FM4V0BZL,tail_hit,B001G7PMOK,3,1,1,0a9c0e0515a8808e848ce754adfa6ca148523f1e8c5a04fb57d491394c72f9e9,B0012J30KU,B00006JT6O
AZ2UU2UYXECYX,tail_hit,B007O7AZ3O,6,1,1,0ad5fac11c45ba1f0dd844e530913c723730dbd1a6c7eae276ecce41114786d4,B004TSFE6Y,B004TSF8R4
A2DQQUEPK53ORW,tail_hit,B009RNUH8G,7,1,1,0b3a816cf52b4720740a6adcc6ad6fb7200e9a485b49677be404580cfb38e7a3,B009RNUH4A,B0036WTTBK
A2C0SBRSJNEDPW,tail_hit,B003CEA88U,4,1,1,0b85e86d4e95523817725072967c393c929c06d60a1c6705ef856ea681cb0397,B002KFOX38,B001AO0WCG
A2ZY49IDE6TY5I,tail_hit,B004L5L4FU,20,1,1,0ba4ebdee4174a8cd354cfb677b72bfe1b5941e58349c425420ac6894a88a3e6,B003GC4GHM,B0055S4BZ2
A2GAR1ZPZFO28,tail_hit,B004SY3X4Y,8,1,1,0bc2b17d4f98cdddf7276245c8dbed059c61817e31e392705f8058d09df0b6b6,B004SXTF38,B0012K1R3G
A4ZGDN3SEMB7T,tail_hit,B009EE9JFK,7,1,1,0c86d8fe0a548236d728bd7c0a24c2c3a079cc3f28ba96ceb800e9c5b860d3fc,B0084HCIHY,B003CTU5MO
A2RJTIE73NPN3C,tail_hit,B00EU7DBQ4,3,1,1,0cb1cde7190a244f298705d4f8b9c1e0654a25e2903ccebb8228b812138f6d9d,B00B7N7CTQ,B004367X70
A1BZHQ8C4F0M3T,tail_hit,B006FM3UVS,5,1,1,0cdcfc0b20f3f012e46b87e98121c6d416f2850c2b79d453169fe12ca3a58633,B0068DF82S,B00164RON0
A1UXNOX03UE9F4,tail_hit,B00I14O9C2,5,1,1,0d2bf47b64bb6d649e570753e992c48cc14973bd8e05ceb48dcb4d89a0006023,B00D5MQHCK,B00E68NX60
AU1QS79HSMNFV,tail_hit,B004X9BSIC,3,1,1,0ddfcd28783c43c0d2a202f23537d177f7b9ba4705004e86641a596411541608,B004X9BRU6,B003CE8BAW
A1SAHMB8L5XG2D,tail_hit,B0084HCIHY,15,1,1,0de955476c16a4f0f33d1fc5c6b9303e369062d9e5fe5f25aa37e1f87ad7c1de,B0027Z2720,B004NX17J8
A33H01BTWQ1H7X,tail_hit,B00HD4F8DK,4,1,1,0e461b240c605a953e03e56d647005c2093b807001b752244db1915ac1082625,B00DIH6CMW,B005UHS46U
A1KQJNUMPXAQWQ,tail_hit,B0054GLD1U,5,1,1,0eb28f7df7634ebf81900e1cf6dba607898b2bbb0fbde46f1f0e32a4e6205013,B0054GBXOW,B002QI1E9K
A8BI1AL5ITVDO,tail_hit,B005XCCE4A,3,1,1,0eb9fcae79661e3b85d548cbef11a8b71eca64f03bbd0f98ba61e1d18d5ae148,B005GVY48M,B003RS8ZYU
A265KF0CQ058RZ,tail_hit,B00EP49AX0,5,1,1,0ec20f7cb8f9c19bbfe799974cebcb900a8f2e62ec2812715f185736cfc88fed,B00GJYQCB2,B00DQ2I0G0
A1S4J5EF987DZV,tail_hit,B004BOUWD6,3,1,1,0ee055e3466827cec3602b594ca95145763709edfd62aa3b8bafca2cf79ee4c9,B004BOS5BM,B0049RBZRC
A2AIRFEAWEQC91,tail_hit,B00A7H8ECW,13,1,1,0eee2ab0a19882aa602c27ecb1124a5e46a47c2fddf0a81a20ad4dc9b6e11c8a,B004TSFEBY,B000VSG1PO
A3LOGP4VA9DX46,tail_hit,B00GMWMMOW,20,1,1,0f49cb46914d2794a6f8f8461ab6cf4a4d1d255a6c1b0127e9ca74b151d9ed28,B00H345TXO,B007RTR8AC
A3IAU6ZPVF2R5K,tail_hit,B00J3JDCH2,18,1,1,0fac03a3209d0dedb8969e86ca98ebe97e4665aafcd04ba979b70665577a0854,B00J4JWN2Q,B003V21WO2
A3RYJDTXDFBN7Q,tail_hit,B003VAIG3Y,3,1,1,0ff9f489ba264fd3ceb58b5364478654efeda6886a7ac5ad13a6b361f7f85b1b,B002T71I3U,B00166KXTU
A1MDDJ2XUPZZOE,tail_hit,B00ISW8ZVS,20,1,1,107d6ca48d9e8dafbe28de9e606a1309414adbe8b33fc98aab406f8c064bb7bc,B00H345TXO,B00604MSSC
A1NJARL37C9BEO,tail_hit,B004DIUX16,3,1,1,109e93be57a3786b804a1ef8d93442350b1c1e0fc42fdf2e1e12eacd39990564,B0019QQ13Y,B002CKYZMK
A2UF5R4TZ9R4JS,tail_hit,B0046MMCFY,3,1,1,10c710bf79e1f0ec73ad3e20173dd8f1b6d68d9b703605b9684ebad059c1448c,B0006IJA5C,B003MJ7Z0O
A10OTOBL3K2BHE,tail_hit,B005OZN56M,3,1,1,10f9756aedb6cd3427ece5c5c218f7c717e3ec6491d62ad221268f2073c26af4,B000PHRIQM,B003UH0528
A24840XIEH2EE7,tail_hit,B0002JKQ8K,3,1,1,11597b830c5b05b261ac775813623d9be05274465020e77e8d82e6797bd7e951,B0002JKPA4,B001KYS1YM
AT28RL25Q2OLK,tail_hit,B00F2AFCJM,20,1,1,118e1d741bdff31c9e02ffcc68c47266344ee3f35f2eea3142a84c4d35ebaa32,B00HVSQ4UE,B007A592HU
A3MFD96AMFQ5BX,tail_hit,B007O7AZ3O,3,1,1,11b424709ed56a9bfad750950ea9493e847753300a352ff0ec2e904c01e11cb6,B004TSF8R4,B000R8WOT0
AGYFY5SM8YJE0,tail_hit,B007CNDZIW,3,1,1,11cb78aa85efc97d23fb118d6981e0040b12dee179f4ab73fc639a1a998dc31c,B007CMQ9B8,B003E6FVXS
A1AZDXLH2LSSBK,tail_hit,B0037ZA4GU,4,1,1,11f6097ce5f5c289ed89ecf65aa3c5c79e47d28b9ea9ec34096c3cbdea0ce531,B002CML1R0,B00150DC04
A1Y98ZI1D2V84X,tail_hit,B003NMVN9E,4,1,1,121bb75a60b58e5d317bf9b05f658d268848f053db059f58e71e8ec54dfbddf9,B003NMQUF6,B001CJE0Y0
A9NYG83TEGG4O,tail_hit,B002HEW7QM,4,1,1,1222b9e2ad13536ee67f27050e1ed6ffb01f0aae02696610211352ffc34e92bb,B0019QHUTI,B000Y144SE
AQD0L8H1MIEI9,tail_hit,B00A4F86KC,6,1,1,128b8b27905d1dc88e44e10e5ed545dc9b5d7369113945327c2d7416f32ce2af,B00A4DSLK4,B005N2ZLHW
AAXLAV096NKIL,tail_hit,B007UTZQO4,3,1,1,130749e3f3348063aa51f883335f60d278956d1fe5daae6713c44c1cc3b7bbe1,B00766SGE8,B003UVLO7E
A25SFE4WC46G4B,tail_hit,B008LF5U7E,4,1,1,1331f85bbf5c6ecacfee6451b7fa4b1c8f82f5679ed8d2232a1786ef4dce587a,B006RILXKA,B001Q8560Y
A10L198Q8ZKC0H,tail_hit,B00FPROWWU,7,1,1,1377ec8bee99300278bd0abd3ac0fca9becb8417dfb5f77d5f141498ad777272,B00KD73PBQ,B002CVTY0C
A3A582ZMCKUYBI,tail_hit,B000260KIO,6,1,1,14057068c82856a1b2eb481fd2c825361ec3966c14c36bdc498f76c27e7c3f0f,B001ET76EY,B000G8LWZI
A1ABSMOMA1M0RR,tail_hit,B00G0EJYFW,4,1,1,14c0218de3b620e4beeee7fded2f2a066158e41bda00136969e4ed1098972564,B00FZESMKG,B00FXH7YZ4
A18IMN843SVCSF,tail_hit,B000TDG2PU,3,1,1,15126204f11f57bad2c4e1c1d6729f29747d79b1a43acad75391691639cc857d,B000TDFJZY,B000TDFA3K
A3U16LITWT2PQJ,tail_hit,B002G60MAO,5,1,1,156f2c0e48d8ee4c335326714e093edcdff52d0e851d2551b7cab4211c2d3cda,B003E0KC2Y,B00021AK4I
A2UQGGK8VJPUH5,tail_hit,B00EOP3O3C,10,1,1,15c8287083fa378b480693317c4684f1da9fe9f991d5b0ef9326a46c07d2b79c,B00FLRHYCE,B0063A432W
A3GU0WUASNFV0W,tail_hit,B0009I4MCU,3,1,1,16231ba5bb966c8bba461de1413fa0a316bce8f3564fb14dd790084715f3d071,B007P296VA,B0006ZHK7A
A2Q2J1CF4Y5JWE,tail_hit,B002HEW8QQ,3,1,1,163bc78cce41c4eaca1c0314eab199aca7453edf27f46971b6b7da097c043e7f,B00147FGJ8,B0019CBAZW
AVVJPCS9YX7PL,tail_hit,B00507T7XO,3,1,1,1673daa4698eb836832ec6ee1b4f928d8734896a7730647637db7eb638e594f8,B004L5L4FU,B003GC4GH2
A3A4G4GWWZU04J,tail_hit,B007A7PTWA,6,1,1,16e4d7a9de673e88b6476df6cb13ea2d82b7133cb494592720bf005b9a58026e,B006VJMM50,B0053PTTU4
A2MHLQ3X4OO6V4,tail_hit,B005MIFIWK,3,1,1,175db86a8748c1ad7f692e528953d5a530ef3660fec798a79cd009a0ffaf478a,B005MIFIW0,B001FB5IDW
A1NVH8VWFYT7WJ,tail_hit,B007L5ISQ0,4,1,1,17b0e204265118e0b7f0e7b915560e775f57e38d9f24d208bb3cc9f1c62b4f5c,B000P8559S,B001C9QET4
AWFGKB5SCJAO2,tail_hit,B00KNIL36E,11,1,1,1807fda1f972a7290da0567b3a5ac3dbb7ea89306b11d90a5247e252359b4c1e,B00J5D8BY0,B00JPK2K0Y
ANSVJD1WOPIDH,tail_hit,B0054QJCQI,3,1,1,19027f90af04797b207e3c772cbacfc3d8089d177c9db9555718140bcaf46e89,B0033ZDSIA,B000142C1A
A1WH5J3AP5JR7H,tail_hit,B00FRDPNA2,11,1,1,194d88e3f4ea80ef76faca0557672e2d9596a47724d1c7060d6ee7068962240e,B00I073WLE,B004D267RG
A2CWI8C6HJP3B7,tail_hit,B00JJ3QMFQ,5,1,1,196348e864bcccd61ea26fb613968faeed649f8d194164da9d62e944ccb27286,B0085XS98Y,B005D0WXPC
A2D5129GY6KDUP,tail_hit,B00KEGG6S0,6,1,1,196a6b8be854ec2f539d3bfa4c159b253057c13ef119bf3d34a9d0dc28f794b5,B00GDKBUDM,B00GDJZH5K
A18R9VW929LL70,tail_hit,B004ZNEMK2,6,1,1,19c2087239c358628f33faca512f41b68800c5fcaaf55e5cdf54e929ffc63c27,B00KAL5JAU,B00JX979CQ
A3DAMIW77Z4NRT,tail_hit,B004SSIW5K,9,1,1,19c49e8d9339adcabe8b1234e0b7902fcfd06cb5b6a20277b816a62303a12c2b,B0045K1N8E,B00AM8923G
A3LNS2C7V8IFO4,tail_hit,B00CQGUSZ8,3,1,1,1a44a9a49293b36d1bff346e8e7b196bc6de4a099772613d4c26c85d1cc70607,B00BE2OKXQ,B001EDHAU0
A2L3J6A347GF9P,tail_hit,B00IM7O15S,4,1,1,1a9aaf491f861a2b0fdaef14705c27fab2c2ca53374129f8ab73ccb620af13df,B00GDJZH5K,B00EP2P3ME
A1A1PYS58T6URZ,tail_hit,B0017QT5UM,3,1,1,1ad0503f2d09c72a57a7997c4512e7cf0c6adb329dd10f6dfc37c003773faae3,B0017QNO1S,B000EEX7TI
A2GAH4918ULN,tail_hit,B006BL75SW,5,1,1,1c42f0965e4c07f2f496d862b1cbe6f32b2707a014a038413ff54dda6dc76c2a,B004S3M2V0,B0061RAHG8
A16JNH4I4FITJL,tail_hit,B00AN9CHY0,4,1,1,1c4a038d53a1ede3a1cc673b156a0248a01f48215243f61692441c326110d770,B009CZR3Y0,B0036LMFYO
ARFL1FELT6VKZ,tail_hit,B00IFVHJDM,4,1,1,1ca9adee4aea5d4596395434b0397db9b3cd96bbb1d2a34652c4bc0d84df13df,B00IFVHJCI,B0047F71SS
A19XAL6OXGM67A,tail_hit,B00997YO52,10,1,1,1cb9128966607f4e34668847b5c7f260457e37fef2db7b3d9e1bf12e6d499580,B003HGOIOS,B000HIYE0M
A386QZ3Y4COV95,tail_hit,B005I0JWGK,9,1,1,1cf8f3a71309ce1627e46cbb6db7dfc8ae2dda6673e29878cfe94ba9343cd64c,B005I0JWEM,B000Q8PV96
A336FE20YZZL3A,tail_hit,B009G0E9CK,20,1,1,1d0172def34296b13f687fa12e534841d518b64c50e1195bbc92c58edc9faf38,B00HNKRWII,B000AAC8VO
A3T0RQ4M0AHQBO,tail_hit,B00JJ3QMFQ,5,1,1,1d1221ec3dec95415846de818893036bc5f898757d770635248888cc29a5b45c,B0085XS98Y,B005KK797W
A2W60HPT6ZHA60,tail_hit,B00JJ3QMFQ,4,1,1,1d47a94848fba437e847ffe6db796a6dea8cb48a9bfe0646fee4f280d1c09e14,B0085XS98Y,B00CF7HBA8
AW1YCQHPVSF6H,tail_hit,B002BWPXH0,4,1,1,1dcf8356c55fd087ab4dd3f2842dafbf4687f1335a56a60d4d4a7d97035f7621,B005I2MP62,B00027DMI8
A1S9UUQZ00LEXB,tail_hit,B008HBMVJW,3,1,1,1ddd3f7eadf43f7d8a877c1a3ea79957ca8579fbb09e0341c9fa9454237e486f,B008HBMRRS,B0062GYYSA
A37J1Y5BQ56YKV,tail_hit,B0022V2PKI,4,1,1,1ded79fb99f4cc464fbe29a42a3a30adc33300eba997933ed354a7beae6412d7,B0020MMCJI,B000C1UBFG
A2D47Q6Y5N3YOQ,tail_hit,B0061KQG6K,20,1,1,1df48ce7ff993237477fb45ed6ebfceded68329773e770fee4ca04ce6c702f1a,B0058P6S2Q,B0034KYDQ0
AN42BIYOEOFLB,tail_hit,B0009OAIKY,3,1,1,1e88610208b69e6a6e5991f723004d505d6ba6d7b41f6708f38cfe7e560ed4f1,B000VOMZOY,B000C1VVF0
A308LS0HLN94C8,tail_hit,B00346B7BI,3,1,1,1ec73deb9b9489e33c9ba812803c9663b23ffa3f072a27ed08bf94ab06fd3b84,B003414XXC,B00340T6XU
A1MY0JMN3D5HVH,tail_hit,B006HK7ECY,3,1,1,1ed23ffeac1bfa86e06f7b9948c50f3d0c493ea950f4f831eaca0dcbb91bec00,B006HJPT7W,B00127C83M
A20G85ZDLWFJ87,tail_hit,B004X9BRRO,3,1,1,1f0c89d29b9e1a1f49a38ae884be3abcf7dd7e0b660e2f8b3e1baac0917a4cbe,B003MTPUYC,B003CE8BAW
A9L0S0USXIU48,tail_hit,B000YC718S,3,1,1,1f1d649dd07afffa50f03f62a79598c76bdd1799d875cebf8c81023dd885e60a,B000PKYCJA,B000O7CE1W
A1YMVVUV1O75F3,tail_hit,B009X77A0Y,12,1,1,1fb9d674ad3e48bce8b518607b2feda73290710e49ebfecf81046eaabd0f9090,B00A8DHHNC,B005C1C02S
A2ZJPDH0YP90SD,tail_hit,B00FRDPNA2,18,1,1,209658950c68b0c1511b40ce8035153e8a3b567cb3c780cfbbfc4a448d4ebdc9,B009G0E9CK,B000KPZ7SK
A1K6PIEN2A1YZ8,tail_hit,B0063A4RXW,6,1,1,20a2f45df0acf177571dce5f2a5b05d2d928795fffff47bd8cc0879be0ae51a2,B0002Z0R9C,B0067F998G
AT997T4MTH9B7,tail_hit,B0011UR1H8,3,1,1,210e87152b0ac393e9937b897278d4bf443470d7bbda22e9844fa7fa64c9efef,B004FRSTWK,B00147FGJ8
A2R1VMGSXJ272L,tail_hit,B000ZV5SZ6,4,1,1,212efb83d20eb2f60352e756a85746b2cfc62add72ee677cefd5ab99eb56e073,B000ZV5SLK,B00028O7ZO
A38C6SSZR8CY3L,tail_hit,B00B83V0HK,5,1,1,2171c0bc48892aa41be41ee2e891dd07734c2dbf1fe232ba64acbaf8dae0e927,B008AMKZUU,B003ILUQPM
A2WY52YD5GAEIB,tail_hit,B00J4JWLJG,20,1,1,2196b9c888a9945bd943765a78abaf2a3c3e3ac3868b12b0329ddd1d93e66cdd,B00GLS593S,B003P904EA
AQ5WRR4MS98YZ,tail_hit,B000LJCNG4,3,1,1,220f05ef7107b0545d9ea293d3a584a15ac2b38fa316efee3555ad136da79d34,B000LJCNAK,B000LJCND2
AS7JA6N006377,tail_hit,B0002JG2NI,3,1,1,22b272b9c4b74d65c861ecb743105b87ba70f14577ff302f9124a7dbf575c590,B0084PXVX6,B0001TJX2Q
AZBC7QN6MVP84,tail_hit,B00A8LSFX0,3,1,1,22d3d08722b52ecc808ecdb11b0872668abe2b7da05f714b7901595086eb2ddb,B009SCRSHE,B003DS0B7I
A2QK3YGLR87LJV,tail_hit,B0009I4MCU,3,1,1,22f38f9d47cbe631b2c9406a078e85deed0ee28e5dc541c435e1ce375ffacf5c,B0006ZHK7A,B001NG0TXI
A8WHUQSWD0ODM,tail_hit,B00JJ3QMFQ,5,1,1,22fe1bb9555c0a4bcf57de829f6917a845d431111ff14283c1dc7491fea75c41,B00JGCU60W,B000OQ2DL4
A1U7RVXQM7K88X,tail_hit,B00IIB82FS,20,1,1,23b855774f666a36888bd130d258332f8aa9443fd90dc117414bd3c715aa2efc,B00KLA4INE,B00IAMTLS2
AZ1WAVVVM4FGF,tail_hit,B002PBJLMU,3,1,1,23cd85a8fe04a468a9866e6568ff3acca74c18cc2201a02b28e4961ac32de832,B002PBEDT6,B0017T29HU
A236E6Y09LWX2J,tail_hit,B00CGKJ7QU,8,1,1,240ad19195e0d3109653363a6393b4a6003a0754bef21a6b3c42b3d90d5c36f4,B00ARX8GGA,B00ADR6M2U
AYVBGONQ2AVXB,tail_hit,B00CM6Q6X0,3,1,1,2454971de189582b50309d8633ca014b9726ddc93f7fd89f82da18d014e00c47,B00CFNMZ7Q,B00CGN9LQ8
A3RG1M07FULK14,tail_hit,B000GDF48Y,3,1,1,2466875b32a4c126444fcee4e5aa179944c4151b7062830bc90220bd84e482bc,B000GDF48O,B000GDC4J6
A2DT9P6XQW3T39,tail_hit,B007EZ0CC0,10,1,1,2498df01374fdd38c8108d9f2bf91dbf068cb73eb35d0af5b69f931c5c52687d,B007AO3LJG,B003OGT4KE
AIPSUF99BQ17T,tail_hit,B001D67O3G,13,1,1,2577943baa8d0f3eb2b1d280b068deecca557c2ccb72915111a5c4c450bcfec7,B001DHI0R4,B000FKJYV6
A2FSPD94H4SYE3,tail_hit,B000FGC99O,8,1,1,259a099cecdba53930b565907e5830445946d9e390176a30b3bb600b9e9559da,B004V0SZNO,B002P9O45Q
A3CILPIAW45HA2,tail_hit,B007UZO2GQ,6,1,1,25b1502a991648dafcbbeb944984795fb4ce94ce327c1c19c75dd93a227c8d5f,B007UZO2GG,B003QA8XFK
A1V106YS1KRAMV,tail_hit,B009A0VGKY,17,1,1,262cc47251ed1ddb6b4fc474af40c8471f8d0386cc76d8eb95ab145f9df00e14,B008V9JG02,B002MZ8BK2
A16Q29GKE0WNW4,tail_hit,B001B0X05U,3,1,1,27207f8d38f6bcf830b8f146b715ba02f67eb284dcf0020a55b84795772143e8,B0018DAUDK,B000VOHR88
A3RQIVB0TE5R9J,tail_hit,B00CDOX81E,5,1,1,272481ccd9b875461e8a4251a2622a046c659a331b57a1e494a7fd0fb2832d67,B005O30Q0M,B00ENYB3IW
A1CMD08Z49PGKQ,tail_hit,B00GBMTWDC,9,1,1,27af4d19c58d1ff1fbd1ea63daaeb3ad8e0748dd2546faaa336863d47adbd60a,B00GBL5GDS,B000052ZB4
A3LRLLBCS4X5C1,tail_hit,B001G7PLDW,4,1,1,2843f81a4ad475506916cd49018cea3389253372b7cf2544171afe878914a172,B001ET78D8,B000HEECYY
A2IIOKKY2VUX4B,tail_hit,B00FZESMKG,7,1,1,28517c406efc748dc9af0fb1b24db5e807e75930930fb2ed98614329ec3e7486,B00FXH7YZ4,B000OY5W3M
A1CO03HHPZZ75A,tail_hit,B0045VPQ2M,3,1,1,28853f78f424a2ed08a31698db99b2cac58598dcb83ac4d67ec7426684e48081,B001ESE2KG,B003J4TJTM
APYRXAHZ1VJ9Y,tail_hit,B00BM4GG9C,3,1,1,2998aa8b718c56f524d27b8beb27e47b759db82f90956b0f3c4a0b9e57a94331,B00BIFWYTG,B00ARX8SF4
A33Y183UFAWA7B,tail_hit,B009IRO8ZO,3,1,1,2a1a539eac2acdc4cf9e966734714cb5c9feb708368996f124e7bfe96ba306b1,B0063TFLG0,B001GEEQ90
A1FYQL0TKQCHGK,tail_hit,B0089N2MO2,5,1,1,2a292e2c8b458789949abd76f7add9855dcd8bb284e64ab3d5fa5aabd1f41bae,B00700H128,B000GDDKIU
