user,split,sample_hash,lp_current,lp_recover,benefit,positive_label
AY1LZ41VDDSPL,audit,009ee0ec5e951ab42412e5fa587cffece4cea3406d27f16bf413cac3dec25541,-0.37557369470596313,-0.6426210999488831,-0.2670474052429199,0
A3R7LRPLE5APGE,audit,009fd740fa54f0443648de86ac485f23c0e4acca2c73f46195710c507bbe436f,-0.3920791447162628,-10.030232429504395,-9.638153076171875,0
A1ZC3FAD1EFZJ7,audit,00a5686d0c38037a6224fc44d98c89d3eba00e8fde42903bf20006797fd72755,-0.6500832438468933,-0.9964192509651184,-0.3463360071182251,0
AAY02CMRRBWYK,audit,00a837c3da573887e7d7e9aae44d390995abfa1e85c4919a9eaf52f0849d7ec7,-0.7179184556007385,-0.9539313912391663,-0.23601293563842773,0
A3TSM1O8F1JUD5,audit,00bd88b4227c8abaaf468f6ce5c950b7f1613d44b99527be6d2bc29907b52ecf,-0.879952073097229,-1.0903986692428589,-0.21044659614562988,0
A2PD63V0HVP13M,audit,00c2e0f76f038d9a7ed62394c82c25320d5670e27278773f917650985bcdb9bf,-1.9255752563476562,-2.0373880863189697,-0.11181282997131348,0
A3PYTHRFQS5D2R,audit,00e1bb355fad14355333167f559dfca0420816f1fc1feea99bd8a37ec9a04c37,-1.052931785583496,-1.1731690168380737,-0.12023723125457764,0
A2DZ3HRFT20GXU,audit,00ec77d5819b345375316da1a07b5f62330f82422028e741c93fd6af428cd071,-0.8997308015823364,-1.2395637035369873,-0.3398329019546509,0
A396I8WVBF39PH,audit,00ee8a212ef254ce556e341ccc80aab48c5746972e2e17972c80067bd6ebe9b3,-0.12290585041046143,-2.294469118118286,-2.171563148498535,0
A3ESTWDBNOUJQ7,audit,00ef1dbce17239c02529970ed86c27a0fb2be492bffab3a65aa9fd5e0f233160,-0.8299366235733032,-1.0849844217300415,-0.2550477981567383,0
ABFBNZPH7Q973,audit,00f6951767a124e1b4394b9240e466b9034aa9f59e3423474040aa1d9a1e6f7c,-1.0946038961410522,-0.9873693585395813,0.10723453760147095,1
A4QDZKZLZKXRG,audit,011063c58bb7fd65eb3edce578a9b807ce36a5de8de80d80602258d02dcc0f25,-1.0316084623336792,-1.2318971157073975,-0.20028865337371826,0
A1STKCDPPKBO3D,audit,012d4be0ef479b9a4f2a3a582b9d05762bbbad776c879f709655558eb1bdf7d5,-0.755975067615509,-0.7180279493331909,0.037947118282318115,1
A3B8B0JD90E48H,audit,013e531fdf37a2fe322e0f09c8c80c500cf54a423c33f375b44bf09f49b118c5,-0.8121045231819153,-0.9177160263061523,-0.10561150312423706,0
A34FESWOQHXKZM,audit,0154bb7ee5f97afbc6f1a540e6060a1989e85559cd1d046332af3beb1a75af5e,-0.5715039372444153,-0.7034967541694641,-0.13199281692504883,0
A2C49R3RQXXA0H,audit,0157e221e5dca0ba68f8e4ddd2037a2611b861b228c354dc861dd435b62f7b22,-0.21176950633525848,-0.9061028361320496,-0.6943333148956299,0
A3K5NP63E32ZBG,audit,015b4200e65a08d80fa9444a355d62a65408d173f77d8573889eca3646782531,-0.13013625144958496,-0.12315274029970169,0.00698351114988327,0
A12XDEMP7PQPDT,audit,01643b82ca3d0efc4f6572767f31357f81200ce19ba8ee1e55b42d13d65761c5,-0.46793532371520996,-0.5792223811149597,-0.11128705739974976,0
ABWDNZW06BSN5,audit,017d7602be5dd7579d9be116d813188c845fb1853389f57213754373bdd774dd,-0.8917931318283081,-0.9477939009666443,-0.05600076913833618,0
AFYQ9V4XBVCJ1,audit,0185dd9f7baa818edefaf2eda05aced63c27a5e2df6d3d8b6e0090e76b667c5a,-0.6547951102256775,-1.2079546451568604,-0.5531595349311829,0
AA9UTGNMCBM8Z,audit,01910ed6fbfbc25b63ddc4fb79ba23bd6f513649076111d90666fdcbfb5a794d,-0.8147419095039368,-0.8450905084609985,-0.030348598957061768,0
A991M3ZR4LNPI,audit,01beb3acd72a2a3d9e4a79850050f21edfbb6d1ecdc5a9dc7506fb167702523a,-0.5664021372795105,-0.7219985127449036,-0.15559637546539307,0
A2OERI2FWZ8L3V,audit,01bef164837e73e4ec4daa771c47e4e4ccc5bbadf1768b7254ef3a0b5b426706,-0.683449923992157,-0.7200730443000793,-0.03662312030792236,0
A1ZNW0VOH2HOI,audit,01c704ec0e83a8b4c96eaddf0a2d34cbf3ee20baa0f5d472a75844d0f2868d79,-0.018852444365620613,-5.692776679992676,-5.673924446105957,0
A2GTBPR5CC5R9A,audit,01c8ec7c802db977b7208e0afef79d06679feb779e9a4d4f21279194c973f3dc,-1.3964567184448242,-2.205631971359253,-0.8091752529144287,0
A2HB8OXRKARU0U,audit,01d8101dfe569fd48c9308fb6a1aa535753522b5c9e8e621414f04e05c2e6209,-1.1506057977676392,-1.2692556381225586,-0.11864984035491943,0
A2VWVLZY20K2TW,audit,01e336dc61ce1ddb3b3a364e1b7c1a4f78b60c3fa1a158a82ec56623e98171f0,-0.8750262260437012,-1.2875416278839111,-0.41251540184020996,0
AUYHN715CU236,audit,01e5d81f33274cf41022ead8f8d7523359ce5f4ec1523260f4e8720d97d2239b,-1.313501000404358,-1.2907580137252808,0.02274298667907715,1
A3VBSHBMM26L1H,audit,01f26f692fc3325d576f5cdbe87ec97af358bc918295d25f1b8b16c1c485c129,-0.8629642128944397,-0.8250226974487305,0.03794151544570923,1
A3FPW0YPOGIK6A,audit,01f54601d0893817538e6ea2ea09e119770b5211c296e199881c3ec59c143c2d,-0.45275670289993286,-0.6555836796760559,-0.20282697677612305,0
A37UWZVT6K44L1,audit,01f716bd47654019ed2ce63632c37973683f5ff826bad92bb08920e463706d70,-1.1648855209350586,-1.3599492311477661,-0.19506371021270752,0
AJ6655BK9JNQQ,audit,01fd2f45495d5b1c88a580dbf628c7712c82617494350d7f0cdaf8edd4dfed67,-0.9721450805664062,-1.014269471168518,-0.042124390602111816,0
ANO9SHL0H3C29,audit,02029944be62d45433c719465c17e519ad6bc5b05250f355cb21fff550c60636,-1.1702134609222412,-1.2283551692962646,-0.05814170837402344,0
A2SX8OGJMKE170,audit,02058527a813a82ff6f2aa994e0e4b157cc08ef64202b389bc37c160107ba9b5,-1.1910210847854614,-1.0889517068862915,0.10206937789916992,1
A3IV7MOGOQIDL,audit,0208e9b78f18ec2fc8c0eb091b31184d5c3e8a6c83260ee062e926cbac1f6434,-0.3760036528110504,-11.316511154174805,-10.940507888793945,0
A1N6AY0XTAPBM2,audit,0220fe92c03aec08783e640953b934d94e77ffe71b756d25b07639f28e0ecb44,-1.0006731748580933,-1.1908296346664429,-0.1901564598083496,0
A1121T1I50825Z,audit,02377127c01f2aa6147154f423fa058f71138326a57faf1c30f9763e49514bca,-0.4053291380405426,-0.4286069869995117,-0.023277848958969116,0
A2ND7WY43CKE3K,audit,0238dacb4ae672ca52b728b2ebfa90794795ef672220ab62bb74eadd10709740,-1.1644617319107056,-1.5288059711456299,-0.3643442392349243,0
A2EYSAMTVQKSQQ,audit,02439edde770bf57f85571b359f1829d7bb88ea46ced1f6a20ed7eca47413ffb,-1.2563438415527344,-1.4286079406738281,-0.17226409912109375,0
AJ2YZ2DBOGHUY,audit,0250ef89edede82eb534e68720726f65bfdcbc1aa2a22a738413aad2ed61ce7b,-0.12160489708185196,-0.25076502561569214,-0.12916013598442078,0
A2C5S5TX4P3TSJ,audit,0256f7e4e9b7d395433471b1529d53cd12acd61d45963c2958e82685e8163846,-1.3127776384353638,-1.3394520282745361,-0.026674389839172363,0
A2F6A21W2KL9M5,audit,025fcff8bd81ae5307453d4601f022b0246d220c644cb09e269541b09599f648,-0.7794257998466492,-0.8578864336013794,-0.07846063375473022,0
AVEQE1JDNN0S2,audit,026a947f977547a7e6afea65e9129ba41faba8567914c0759af9c2d3ccd17dab,-1.6947537660598755,-1.8273576498031616,-0.13260388374328613,0
A3D4RNT1UWLPIN,audit,0273d258a9de56a1a400e613ca5bf008fd87938d441ddc5067d6cb6ddbd0f0fa,-0.3690333664417267,-2.292825937271118,-1.9237926006317139,0
A22L9WVGO65VGE,audit,02863fa68c49b2fc35a0df73a2827096113bc699d9613a2c5531240b625aa69a,-1.569523572921753,-1.7343679666519165,-0.16484439373016357,0
AECNDVO223DQ5,audit,029059776a6d6177bd1270b193ba8090a74dd351e78eb2ab39e1482897b9c35b,-0.4875028133392334,-2.493196964263916,-2.0056941509246826,0
A1K9L49L7HTQJE,audit,0292ff68f5e1bd3d03ef19dba03f0ac839ff823b3c040ec93d50aa8793a1ad3c,-1.0046002864837646,-0.9868016242980957,0.017798662185668945,0
A3GPTLW5XE8VV7,audit,02a517edf55a5168b2afdf3b7fd948ef72d25044c8c6c11343e7a1e5804b220f,-1.4351190328598022,-1.4426535367965698,-0.007534503936767578,0
AGF4QULX971J2,audit,02abbaa44b86e038e8516cb12c63e5ccd615224818a84d9f9667f5b13cfc57da,-0.6012384295463562,-0.6033331751823425,-0.002094745635986328,0
A3C5WTJO996F0X,audit,02b38a968b4349d8f27acaa140697533187ac2ae2c84b2d9381e49faf6b72e08,-0.699937641620636,-0.7158451080322266,-0.015907466411590576,0
A3EV788FCRKQYM,audit,02c4a87f32aaf539eebff899d541f5605cc9d0a65e2f7d1f765a7fba3103b4ce,-1.8984986543655396,-1.9628928899765015,-0.06439423561096191,0
A1HUQ89BM5PDQK,audit,02c6b5adbb0aea6108d3a02759069640594c4f3b255fc189ee943cfd26fd800d,-0.761823296546936,-0.9627446532249451,-0.20092135667800903,0
A29EI0LHAWPHW,audit,02c804237e5695f8231d194f53c28d7379f48238d15591e3093f4d1609d1b897,-1.9124209880828857,-1.9689058065414429,-0.05648481845855713,0
A2G5PN9111VN6I,audit,02e43425f43af9d526637e0b4f3c2db40c84d4dbb5623b2d3f76c727c74c3d37,-1.8751956224441528,-2.000256061553955,-0.12506043910980225,0
AJHGYCP02PH31,audit,02eb634f853c1597eefc679afad5bd0f5807e67d378083d75cfb3bfcf38929d8,-1.0239827632904053,-1.1734899282455444,-0.14950716495513916,0
A3KB1L8DIDDTO5,audit,02ed7f3ccd623e90d37c365411138cb4288e80ca95bd3ce40efe4dddcc7b45a1,-1.8918098211288452,-2.067657947540283,-0.175848126411438,0
A9J4W6V3RBWXU,audit,02f70084a17411c580bc1241a9b3bacbed6a0593ad4b686e07b5139e28a17ed5,-1.375619888305664,-1.6012537479400635,-0.22563385963439941,0
A1FLDHJ6HCI1RJ,audit,02fcf80b9999d5148e1b0a2a3078f0d9fcc0efe7612175f4bc956d622b232047,-0.42625707387924194,-0.8261932134628296,-0.39993613958358765,0
A35CM8FCVYQP1Z,audit,03001d4bd11c77ed60fdde01a28483a9b783727e6cb6114dd1bea278f2f41e61,-0.9890564680099487,-1.120700716972351,-0.13164424896240234,0
A2S6QCNNN8AK91,audit,03299b80a741f887d7a93e49fe866f04039c3c257933257c4ed14a9a7d9b289f,-1.07504141330719,-1.1955769062042236,-0.12053549289703369,0
AMNPBJZDDRLEB,audit,0330e18e4fa1b3b53a4882685a14810af78f8e8b2565afc962195dd8255764a7,-0.2865416407585144,-0.6014504432678223,-0.31490880250930786,0
A2KYFJPCOJY35Q,audit,033d19fb5765a7cf3fde1e27133f7380b0c908980e3ba964f73e6d7065081a5c,-1.0023702383041382,-1.1186397075653076,-0.11626946926116943,0
A30R2GXW6734H7,audit,034e2971a92bdaa7497a3190105c4d07070169145bd0256a1eeb89d869d1366a,-0.27932682633399963,-0.19181671738624573,0.0875101089477539,1
A36FCC82G272Y6,audit,0353fecc35aad6681fe30d62247dbd79d70d07327b1baca27ed0f855a601fe2b,-1.2376853227615356,-1.3332959413528442,-0.0956106185913086,0
A2U8LIBHN03DHD,audit,03643a5177b14a2e9612ae76f27fc2a361b92001acd1d25bf65afd82d5431094,-0.9730245471000671,-1.3449956178665161,-0.371971070766449,0
A1WT3WVA0IJ5OO,audit,0380e6455a144b43d68ea8690403de00277f112c89f166ee0deb583e9af1946a,-0.9484062790870667,-1.2305070161819458,-0.28210073709487915,0
A32LA0HS2W8MT0,audit,038242551440f80381e722b8635ae3645fdb660e6d65df7540df2be4f509fb87,-0.3945416510105133,-0.46005886793136597,-0.06551721692085266,0
A2KJZXIXBHVG0K,audit,0388992f04bdbf07ddbdd1d0ae4ad44208511073081d751b9d1b38f27a3400cc,-0.29075852036476135,-0.279094398021698,0.011664122343063354,0
ARXUXC39DLCOA,audit,039b17ac7c8ce2689ddccb6f4b3b8f1835ed1d3e2b0cc85236267732dc1ab4c2,-0.6654425263404846,-0.7718357443809509,-0.10639321804046631,0
A1H7Y5XKPGT0OS,audit,03c5a189c530bb1a536f30860fbed6322294b1d56612b8537c568e7b4ee393ba,-0.7099108099937439,-0.6927886009216309,0.017122209072113037,0
A1UP82HIKY9994,audit,03c757ef12d87b01913ac3c5dd79529e310aaa03c4b90dd23adbd57a2033da34,-1.1095441579818726,-1.4938151836395264,-0.3842710256576538,0
A3MPPNO856HTJN,audit,03d97b1824ec2ef7244db824981e9004995e98fc800b5fcaea802509c9ed244d,-0.19962681829929352,-1.7116035223007202,-1.511976718902588,0
A2DPY1L4RDVHCV,audit,03e30c78dc92bd12a331b29151193e01e91c81d92ab3bb0b3d128dc96cdade78,-2.142885446548462,-2.251396656036377,-0.10851120948791504,0
AS5F7AYETW6FL,audit,03e7c5f3b58a54be7db26f0f41dbeb714677b69518c038c63beacdd142f19bb6,-1.0253087282180786,-1.3363516330718994,-0.3110429048538208,0
A1OOMSOB6SNMNJ,audit,04081fced663edce5a6f68fe2fdae5607c3ad9ec16b93d7574187a941faec756,-0.7492597699165344,-0.6762493848800659,0.0730103850364685,1
A1S52XH2CS4Y26,audit,040c7286903ccd3e3343f6cdc263116b8cea280af69b1c3a6b1ee50915f03426,-0.48317384719848633,-0.580994725227356,-0.09782087802886963,0
A3O4J05CPH01Y,audit,040fb3e1ae54df478de3d4486b3b8626c7cd1d572096f316abb30ebb4d49e030,-2.1493546962738037,-2.1592142581939697,-0.009859561920166016,0
A3TLHXAWJQ5AO6,audit,042189e047c7e869e571eb57c779cfe8efe19d95a48fdfc963392f5a61124474,-0.13498340547084808,-0.9295387864112854,-0.7945553660392761,0
A1GARI2JT6EAWA,audit,042ed2aca005b7fab4582162c4d59958c810169695cbcde127e432c8ebececf7,-0.5829269289970398,-0.6110501289367676,-0.028123199939727783,0
A228NL6M5TLOAL,audit,04325fa95a08e30eb72751a0de92af9679864e9094d6268b41e544f0246da90f,-1.9955272674560547,-2.0039870738983154,-0.008459806442260742,0
APMY5FU5E4EY6,audit,043f035b9394e1989f6ec6d8fcb86da33461dc3f425fc1f2074825d698907b2e,-0.47019335627555847,-0.8099116086959839,-0.3397182524204254,0
AC7DC22Q4O8D1,audit,045abbc194acf26b8e152883282e8ec4ee69a3bc9fae26de7ff25a6ec6d61ae7,-0.5790209174156189,-1.3212575912475586,-0.7422366738319397,0
A23URR08HKOXIN,audit,0465fdcdba35506393c3025e4abce465edf4f7527d644bfe09d1924b4b0fb8b9,-0.23764559626579285,-1.4937304258346558,-1.2560847997665405,0
A5PTPK183WVWP,audit,046cfacb5f44ed250ad6da7f2150ae789b034df504d72b8229e004b8b324c532,-1.2416093349456787,-1.2098807096481323,0.03172862529754639,1
A1Q6KRQM6O5TDW,audit,046d72a78301ef10b72d6b9688170b60fd75e1a4c4f7fa7bf7b798475abded80,-0.796393096446991,-0.8956069946289062,-0.09921389818191528,0
A2RSIE1EIOH8SR,audit,047704f40066798b602d94c4f28ef54e7251dbf4e899af92a0dc747f1c7324c2,-0.4731012284755707,-0.48130372166633606,-0.00820249319076538,0
AZGASE8LW7VHI,audit,0483fe1ecc57bb7b141dc0d64edd7ee1b46c0a49ecaf935ba60c60b66d5c5309,-1.375029444694519,-1.642480492591858,-0.26745104789733887,0
A9LQU83YA8UKM,audit,0489285725eb28795f8b10d39ef0763cd2112217f7f6805a7ccd3f3b6b1b3b55,-1.0238202810287476,-0.962209165096283,0.0616111159324646,1
A2PNJFSUPPD30I,audit,04996c529ae8ff61abd14ab5e63e20e7318224650c19fffcedb8115eaf6b49fe,-0.9138659834861755,-0.884742796421051,0.02912318706512451,1
A194R9KSGDJJ5C,audit,04b8a8d6224f4027d3ee559c25acf121d67a018053287f43dc93508ffc8a5af8,-0.8591610193252563,-0.8410149812698364,0.018146038055419922,0
A2O70L76OLPK1Y,audit,04e54815d556a7e3dea97e6c2f4c9cddd97ce28f3dab40eddf04f8833bb5f13c,-0.8024872541427612,-0.82869952917099,-0.02621227502822876,0
A2M9GE5ES28APB,audit,04ea86ef72e1c4a7588aaee323b7cfa54a6157773341cc444af174069d6a1962,-1.0526667833328247,-1.002976894378662,0.0496898889541626,1
A2VUVIYAQB0YT1,audit,04ed59eb6c8527f035284f780b186da3c0967dce0620c60fa39e486926a069b6,-0.8915619254112244,-1.0662767887115479,-0.1747148633003235,0
A3EBX7GDQVG04V,audit,04f9dd70cbc5e27f1e5ca43e32d4eeec8713e4946039409664bfa5cb598d0edd,-0.6605420708656311,-0.8061723709106445,-0.14563030004501343,0
A339QWXMYBKE6I,audit,0502b032ea10c1d756c01b98916b76e9c94373c3b111c1e483da19172cb34239,-0.6219621300697327,-1.9130266904830933,-1.2910645008087158,0
A2C2MY51RC3LNK,audit,0506b0858bbfe6a484adf3bd344caca6788c22c37a6b1ce1f442157edc9de16c,-1.5046660900115967,-1.8620582818984985,-0.35739219188690186,0
A30KCQIU856SEH,audit,0513cb2bca937ecac33ee3c57ec3c015c40fb00ddfbe7222021465c8ed7b8f58,-1.2506072521209717,-1.263181447982788,-0.012574195861816406,0
A37YUFBI23UPB8,audit,05352bb851b9010056ee901688824a46a5fc08b5aea5a4075ca7935282cdae9b,-0.7163020968437195,-0.8933103680610657,-0.1770082712173462,0
A375NF45A1MDWI,audit,0543ea54954fbbe02e6087159ec5e636558455ac734acd7a9ea62f6d6083026b,-0.8530965447425842,-0.9171388745307922,-0.06404232978820801,0
A1LFQMIY4VBZMV,audit,056d77b0bb8e0c05dc035e7e9b11e5fcaf4ccefa8939f9d31801d5bb945bd6ec,-0.25575193762779236,-0.23907800018787384,0.016673937439918518,0
A2LXGLSCCV4QD9,audit,056f6d95af55063573ec0a4a76d5a7fe6527a85d4b14c0e57b35faede4841cbb,-0.5503656268119812,-10.840116500854492,-10.289751052856445,0
A1CACITO13L1L8,audit,05777770bd639dbe2e314a8edbf9d89d412123fa007c0a88abbb88e4b7c7e9ad,-0.8839215040206909,-1.10288405418396,-0.21896255016326904,0
A3T5NS7OHNIFT4,audit,057b32297b2c13ca293d2bcda87dd06084aea5f749e94abaff87e40a3ddd47a6,-0.1372148096561432,-1.3749885559082031,-1.2377737760543823,0
A1YE4XQ4I28DSW,audit,0591955bad1e9f81e640b497c0446d93eed338ab951e614ad79f914d569e5cb7,-0.8698332905769348,-0.9616753458976746,-0.09184205532073975,0
A3AAM5VPWXFARB,audit,05b4e8c9b2bcf790f809767db5439714d22769943756685153e06b228e2a1e78,-1.6660149097442627,-1.8915632963180542,-0.2255483865737915,0
A3L2KYOYDWSRPL,audit,05c9ee37b0b3365f3525634bb2002b97be83c84fca841af9d5ffd4ec51bb3a45,-1.1778572797775269,-1.05021333694458,0.12764394283294678,1
APG8YOWMAHRPG,audit,05cea3a96270d8b2b3c715cb80e4981ec086d015910cd6c9bfeea01d16a4ab86,-0.5471355319023132,-0.5792406797409058,-0.03210514783859253,0
A6A6AR0XGSTXB,audit,05d4a3bc0f0332e4fe3597b6f6dde5295b271fa43aab6d4df7e1acda95550f41,-1.6019936800003052,-1.604170560836792,-0.0021768808364868164,0
A38GKCOC9MHQ2N,audit,05d720abdd150a9e2bba2ccd251ebc0c03a3ca2093bc8b6ee76ff0fe0577d6e8,-0.778436005115509,-0.5812407732009888,0.19719523191452026,1
A22M3E5S78BYRI,audit,05d8a3690dfea8cdfeda30e060eff45a26e81c7f5052c78433ac614ae19b4588,-0.3957492709159851,-1.5498857498168945,-1.1541364192962646,0
A34U4Y40W1GW9I,audit,05e6f32f43291d92e587a0c3d3626f20fa17c9af91a3d5fcb62ed1bf38a5a071,-0.731229305267334,-1.0210005044937134,-0.2897711992263794,0
A110RS7QL8Q1UX,audit,05f954ffb2a82feb379a8b76cd1b555c3da0ee1bcddfe8ae9cec8dd8669ec041,-0.6040414571762085,-0.6201013922691345,-0.016059935092926025,0
A3UB7SA13JT5A1,audit,0608066ff1afce9821df2c2010ff3e559ddebe9136888bd653191ec328606d0c,-0.8664064407348633,-0.8680621385574341,-0.0016556978225708008,0
A324GVROY4NYG7,audit,0621da12f10df4e7b0b4df5343871c110165bd8f5ca1854ddef9c8d6c35cf6e7,-1.2804933786392212,-1.6853824853897095,-0.4048891067504883,0
AF2FTSRJB3I5S,audit,06416ffef6277b841905d8a0ca153f11d579a5445ca77060658448b7cc144dc8,-0.2826211452484131,-0.1897241324186325,0.09289701282978058,1
AR3EVUQF0AC7R,audit,0651436531374a63d8886ee5b9e082556c322b615a06691d5785023a258c9204,-0.49898025393486023,-0.5660299062728882,-0.06704965233802795,0
A26NTVWYOXC407,audit,065ebd4cb9587ff81d5119f948b752290cbdc1dfa99ed2339465800b155565cf,-0.42743775248527527,-13.158674240112305,-12.731236457824707,0
A2HWZ43WI89MSF,audit,06841ebcf90932c59e85d3474717e995b1122bd297b0bb8e53b2634b95611fb7,-0.659299910068512,-0.8705812096595764,-0.21128129959106445,0
AC9QEWWN4W9MC,audit,0691d1a2f885022ca3ee160cb39cb1170bdb63a2f46b98fc30516006203cd92a,-2.070239543914795,-2.107940912246704,-0.03770136833190918,0
AR88L6NGNUHG4,audit,06965ba0afe72b491db2453f2614ad5ae0e8d1255668a444e03c83dfa9718240,-0.9093133807182312,-0.8275056481361389,0.08180773258209229,1
A3O30ZPF3NSEFV,audit,069d5b5214708b6165a4b838cf03da2dcd5f1c8c3e91a1cb0a8d85e41167a6b9,-0.8289472460746765,-1.1920926570892334,-0.3631454110145569,0
A1YOQTO8WJC7FI,audit,06e23c57f77acab410c7df2a8235188ec9c41b1ce61a6c13ce5e6187a2e5b89b,-0.589691162109375,-0.5741679072380066,0.015523254871368408,0
ARFLZVVXBROOK,audit,06f3bdfa95d7fff852a15e1328876684acb56ba971b58c4ab6bcd9be88a89d76,-1.3422147035598755,-1.4751031398773193,-0.13288843631744385,0
A1TO752N975CYI,audit,06fe978300bf25a7fb5b1ea696ea9fad9c32b2045f489ee20b720bc3572bc957,-1.683761477470398,-1.644605040550232,0.039156436920166016,1
A26A2OVCGNIVQ,audit,0720176239b938721f1552e6d3b6710220587223aecc34b5b44ded337bbb2e37,-1.1783497333526611,-1.2832974195480347,-0.10494768619537354,0
ANWZD7ZYE50UE,audit,07205332bad55ec4f48d9302b68c522f43e3cbad31d3dd07ce29ffe13bdac8e5,-0.559344470500946,-0.7911474108695984,-0.23180294036865234,0
A1RY3SFGPZJH29,audit,072c8f8567cb5fbb93b50941ddd816b92eaa412f9e46939cfbe88dfe6ed49d62,-0.5741724371910095,-0.5871149897575378,-0.01294255256652832,0
A22VJIG39898UN,audit,0739276a8dfe668cd1f5b1113eae9b5c0d3175678020bedd87fbefbc4c0d5b4d,-1.3850650787353516,-1.361572504043579,0.02349257469177246,1
A2G93UHDVP0UWM,audit,074a59fc9efb7cad38917614ebd7eee55e51eb6bfb88a393d6bbfe6e7ff4aae2,-1.3664900064468384,-1.2591617107391357,0.10732829570770264,1
A1YKI3IKM9KW8V,audit,077225e58ff7bb28b009d774ee63bcdad455cae7e47f51f97ad9e0d02f856ed6,-1.4057427644729614,-1.5755027532577515,-0.16975998878479004,0
A1H7XPGA4SUKA6,audit,077e44a456b28ba8a32b7e25a37af3d424c0015799942ad7fd8454472f1d6031,-0.43747133016586304,-0.5131143927574158,-0.07564306259155273,0
A6LAOPEJJB0BZ,audit,077f97ba97228d252eb74e802e786aa028887ca7870b93d3e08651603a1429bc,-1.0909583568572998,-0.6946830749511719,0.39627528190612793,1
A1VUUBLDB2QP7N,audit,0784f2df058ab95259ed5d4d0af016093f0d2dc3652bd2b3edd81b1187e67cb0,-0.9960156083106995,-1.3939323425292969,-0.3979167342185974,0
A3B2Z9R4BQP6J0,audit,0798b6abef64345cecba284512177e11f8384c780389a3771d4a75398c0d2ab1,-1.4919387102127075,-1.8234883546829224,-0.33154964447021484,0
A2W5BKBUOSS2AZ,audit,07b13c5ede3fc83b8d938cb6b61d8f6a9e2580728ffcf8e81845c8495f9c10a9,-0.7254799008369446,-1.0583469867706299,-0.3328670859336853,0
ART21UV0XR63Z,audit,07b353e53c193718961e008287b85bb44811e1e394fa032c2c767ee31b3fda01,-1.0583417415618896,-1.2265987396240234,-0.1682569980621338,0
A3BNJRW499RQR6,audit,07c6faef557e43eae60e66cf3ed466a32174b2e302262e4e9de82e02c84b7374,-0.986609935760498,-1.3757479190826416,-0.38913798332214355,0
A33HLTMMTYPVI1,audit,07c7a1def96e84d3b4b7f90621fe3ea9cc2493fbcc5014dcc2da013a56f5348c,-0.25413942337036133,-0.3352019190788269,-0.08106249570846558,0
A32012ABRXVLZE,audit,07d8f573e12ae40ecb2eafc7e215e439d669b091fa35da4aa52a3d1658d18034,-1.702794075012207,-1.815891981124878,-0.1130979061126709,0
A3TRSN8NNX7TE7,audit,0805ddc0e43046146adb296a3f88c02e13f3f2c95aefc832e8b7aedfa9dddafc,-1.1526025533676147,-1.1040691137313843,0.04853343963623047,1
A4ZGDN3SEMB7T,audit,080e3c9d41e264a1b84a863316a2efa6ad74635f2708c247e700ede4cd4c85bf,-0.6736859679222107,-0.884295642375946,-0.21060967445373535,0
