user,split,target,newest_item,oldest_item,sample_hash,history_length,recoverable_sum,recoverable_mean,recoverable_max,recoverable_positive_fraction,recoverable_ge8_fraction,displaced_cf_sum,displaced_cf_mean,metadata_lost_sum,metadata_lost_mean,metadata_retention_mean,metadata_retention_min,current_metadata_visible_sum,current_cf_visible_sum,log1p_popularity_mean,log1p_popularity_min,tail_item_fraction,top_k_similar_item_mean
A13MYTDYDNC2KP,audit,B000QE6U54,B000052YJM,B000T7P0KO,008dde1e7b5cd86013ddbede0969fcc7ae81b83aeb1c4f9952d7f190c02a253f,3.0,203.0,67.66666666666667,83.0,1.0,1.0,199.0,66.33333333333333,229.0,76.33333333333333,0.3206346917687124,0.23776223776223776,102.0,237.0,3.5302055535901697,2.6390573296152584,0.0,10.0
A3NGK03GOJ1JDQ,audit,B006ZBP8NM,B00AFCP9FO,B0036LMFYO,0091b849b38aefc4286921c47da4099399d82781c0699787bc5671e5961eb3a0,6.0,355.0,59.166666666666664,85.0,1.0,1.0,343.0,57.166666666666664,493.0,82.16666666666667,0.3810403347506995,0.17894736842105263,202.0,476.0,2.4259744368877794,1.3862943611198906,0.6666666666666666,10.0
AY1LZ41VDDSPL,audit,B008VHGW7Y,B004M7L1XW,B000142FVW,009ee0ec5e951ab42412e5fa587cffece4cea3406d27f16bf413cac3dec25541,6.0,324.0,54.0,83.0,1.0,1.0,316.0,52.666666666666664,368.0,61.333333333333336,0.4098580062541002,0.22818791946308725,203.0,475.0,3.554204913646935,2.6390573296152584,0.0,10.0
A3R7LRPLE5APGE,audit,B00EYGFFBU,B003UY8WFS,B0001ZYL3Q,009fd740fa54f0443648de86ac485f23c0e4acca2c73f46195710c507bbe436f,10.0,702.0,70.2,84.0,1.0,1.0,674.0,67.4,1217.0,121.7,0.2821663246236702,0.10819672131147541,334.0,794.0,2.147554353547002,1.0986122886681096,0.5,10.0
A1ZC3FAD1EFZJ7,audit,B000C1ZCAK,B0009OAHIW,B000MUZA1W,00a5686d0c38037a6224fc44d98c89d3eba00e8fde42903bf20006797fd72755,2.0,165.0,82.5,83.0,1.0,1.0,157.0,78.5,251.0,125.5,0.2205205205205205,0.1891891891891892,69.0,157.0,2.5152189606962176,2.197224577336219,0.0,10.0
AAY02CMRRBWYK,audit,B006U98T08,B004Z40048,B008LR5U22,00a837c3da573887e7d7e9aae44d390995abfa1e85c4919a9eaf52f0849d7ec7,2.0,166.0,83.0,83.0,1.0,1.0,158.0,79.0,428.0,214.0,0.16308531419840241,0.09798270893371758,68.0,158.0,3.767381328518769,2.4849066497880004,0.0,10.0
A3TSM1O8F1JUD5,audit,B0029MMD3Y,B000NE6QP6,B000TK99NU,00bd88b4227c8abaaf468f6ce5c950b7f1613d44b99527be6d2bc29907b52ecf,3.0,170.0,56.666666666666664,83.0,1.0,1.0,166.0,55.333333333333336,364.0,121.33333333333333,0.3446287207837386,0.10932475884244373,102.0,237.0,3.061468996649893,2.772588722239781,0.0,10.0
A2PD63V0HVP13M,audit,B000E99ZCQ,B003V27RB4,B00011QUDE,00c2e0f76f038d9a7ed62394c82c25320d5670e27278773f917650985bcdb9bf,2.0,98.0,49.0,74.0,1.0,1.0,98.0,49.0,98.0,49.0,0.45051085568326943,0.3148148148148148,68.0,158.0,2.888826161611328,2.833213344056216,0.0,10.0
A3PYTHRFQS5D2R,audit,B00H93NJLS,B004SUHGOQ,B006ZBP8NM,00e1bb355fad14355333167f559dfca0420816f1fc1feea99bd8a37ec9a04c37,3.0,215.0,71.66666666666667,83.0,1.0,1.0,207.0,69.0,849.0,283.0,0.18878351127534776,0.07727272727272727,102.0,237.0,2.953688847839253,1.3862943611198906,0.3333333333333333,10.0
A2DZ3HRFT20GXU,audit,B0015G9EGY,B000CECSAO,B002VQTI4K,00ec77d5819b345375316da1a07b5f62330f82422028e741c93fd6af428cd071,2.0,139.0,69.5,74.0,1.0,1.0,139.0,69.5,139.0,69.5,0.32235586101565483,0.3148148148148148,66.0,160.0,3.4923581600591325,3.1780538303479453,0.0,10.0
A396I8WVBF39PH,audit,B0038U4TQU,B00613KK96,B000052XZP,00ee8a212ef254ce556e341ccc80aab48c5746972e2e17972c80067bd6ebe9b3,2.0,103.0,51.5,83.0,1.0,1.0,99.0,49.5,248.0,124.0,0.37970031099802093,0.1297709923664122,68.0,158.0,2.5375869076169133,1.6094379124341003,0.5,10.0
A3ESTWDBNOUJQ7,audit,B000TNOUA4,B006OHM11Y,B001DYM62C,00ef1dbce17239c02529970ed86c27a0fb2be492bffab3a65aa9fd5e0f233160,20.0,1174.0,58.7,84.0,1.0,1.0,1144.0,57.2,1621.0,81.05,0.37003835593519013,0.11418685121107267,675.0,1584.0,2.4191718742036876,1.3862943611198906,0.5,10.0
ABFBNZPH7Q973,audit,B003GE49A4,B003E0Z3JQ,B0007W1R58,00f6951767a124e1b4394b9240e466b9034aa9f59e3423474040aa1d9a1e6f7c,6.0,384.0,64.0,83.0,1.0,1.0,372.0,62.0,543.0,90.5,0.334185043954653,0.15246636771300448,203.0,474.0,3.180644785953127,2.0794415416798357,0.16666666666666666,10.0
A4QDZKZLZKXRG,audit,B000VV1YOY,B000L9FBTA,B000142C1A,011063c58bb7fd65eb3edce578a9b807ce36a5de8de80d80602258d02dcc0f25,3.0,194.0,64.66666666666667,83.0,1.0,1.0,190.0,63.333333333333336,290.0,96.66666666666667,0.31405671829523346,0.1596244131455399,101.0,238.0,4.286247174167123,2.6390573296152584,0.0,10.0
A1STKCDPPKBO3D,audit,B006U98T08,B0048CAUTC,B00008MOQN,012d4be0ef479b9a4f2a3a582b9d05762bbbad776c879f709655558eb1bdf7d5,5.0,399.0,79.8,83.0,1.0,1.0,386.0,77.2,417.0,83.4,0.2926134746987664,0.2537313432835821,171.0,394.0,2.4233958204672437,1.791759469228055,0.4,10.0
A3B8B0JD90E48H,audit,B005X2F7KI,B005UL1B34,B000O3OZD6,013e531fdf37a2fe322e0f09c8c80c500cf54a423c33f375b44bf09f49b118c5,6.0,488.0,81.33333333333333,85.0,1.0,1.0,468.0,78.0,865.0,144.16666666666666,0.2056957480647611,0.13445378151260504,201.0,477.0,4.011950912599546,2.70805020110221,0.0,10.0
A34FESWOQHXKZM,audit,B000ZMBSPE,B000JWM7FA,B00295N2MM,0154bb7ee5f97afbc6f1a540e6060a1989e85559cd1d046332af3beb1a75af5e,4.0,274.0,68.5,83.0,1.0,1.0,270.0,67.5,279.0,69.75,0.3314230707055177,0.2786885245901639,136.0,316.0,2.3124864066421353,1.0986122886681096,0.5,10.0
A2C49R3RQXXA0H,audit,B000T7P0KO,B0073ANH14,B003NS2HWU,0157e221e5dca0ba68f8e4ddd2037a2611b861b228c354dc861dd435b62f7b22,12.0,947.0,78.91666666666667,84.0,1.0,1.0,903.0,75.25,1910.0,159.16666666666666,0.21901204016919765,0.07801418439716312,403.0,952.0,3.4627455971343717,2.197224577336219,0.0,10.0
A3K5NP63E32ZBG,audit,B00ALV8EL0,B00ALV8EJW,B000FBNV1Y,015b4200e65a08d80fa9444a355d62a65408d173f77d8573889eca3646782531,7.0,370.0,52.857142857142854,83.0,1.0,1.0,362.0,51.714285714285715,933.0,133.28571428571428,0.3577407250027527,0.06786427145708583,238.0,553.0,3.5781530368869867,1.6094379124341003,0.14285714285714285,10.0
A12XDEMP7PQPDT,audit,B0027CT5SC,B001JQLNJ6,B001LF4G7G,01643b82ca3d0efc4f6572767f31357f81200ce19ba8ee1e55b42d13d65761c5,2.0,119.0,59.5,82.0,1.0,1.0,115.0,57.5,216.0,108.0,0.31748998664886513,0.16355140186915887,68.0,158.0,3.899876659143624,3.6888794541139363,0.0,10.0
ABWDNZW06BSN5,audit,B001CT0AGC,B000VOPI4S,B0000536A3,017d7602be5dd7579d9be116d813188c845fb1853389f57213754373bdd774dd,3.0,247.0,82.33333333333333,83.0,1.0,1.0,237.0,79.0,386.0,128.66666666666666,0.22009567384220485,0.18085106382978725,102.0,237.0,2.219764639894546,1.6094379124341003,0.6666666666666666,10.0
AFYQ9V4XBVCJ1,audit,B00BB8ZJPG,B00AY90J1C,B000W9WZ34,0185dd9f7baa818edefaf2eda05aced63c27a5e2df6d3d8b6e0090e76b667c5a,5.0,283.0,56.6,83.0,1.0,1.0,277.0,55.4,337.0,67.4,0.39304374985553475,0.19883040935672514,168.0,396.0,3.628051095415843,2.6390573296152584,0.0,10.0
AA9UTGNMCBM8Z,audit,B000VPPUEA,B002V9X78U,B000OV3ZDO,01910ed6fbfbc25b63ddc4fb79ba23bd6f513649076111d90666fdcbfb5a794d,2.0,152.0,76.0,83.0,1.0,1.0,148.0,74.0,210.0,105.0,0.2621914008321775,0.19428571428571428,68.0,158.0,3.0479122812161124,2.4849066497880004,0.0,10.0
A991M3ZR4LNPI,audit,B007TL60IE,B00683JILU,B005DU5MY6,01beb3acd72a2a3d9e4a79850050f21edfbb6d1ecdc5a9dc7506fb167702523a,12.0,748.0,62.333333333333336,83.0,1.0,1.0,724.0,60.333333333333336,1182.0,98.5,0.3429457554173378,0.09798270893371758,407.0,949.0,4.488952469915142,2.6390573296152584,0.0,10.0
A2OERI2FWZ8L3V,audit,B0055E61KY,B003VMW2B4,B002RJOR7Y,01bef164837e73e4ec4daa771c47e4e4ccc5bbadf1768b7254ef3a0b5b426706,3.0,225.0,75.0,83.0,1.0,1.0,217.0,72.33333333333333,1060.0,353.3333333333333,0.1748135795938659,0.04398447606727038,102.0,237.0,3.059616568294937,1.6094379124341003,0.3333333333333333,10.0
A1ZNW0VOH2HOI,audit,B005Z446JC,B005Z41P28,B002WTC37A,01c704ec0e83a8b4c96eaddf0a2d34cbf3ee20baa0f5d472a75844d0f2868d79,2.0,166.0,83.0,83.0,1.0,1.0,158.0,79.0,360.0,180.0,0.18394640374162557,0.11604095563139932,68.0,158.0,3.9981586158983724,3.4965075614664802,0.0,10.0
A2GTBPR5CC5R9A,audit,B001DK9RQE,B007PQYHJW,B000REO5JQ,01c8ec7c802db977b7208e0afef79d06679feb779e9a4d4f21279194c973f3dc,6.0,481.0,80.16666666666667,83.0,1.0,1.0,461.0,76.83333333333333,647.0,107.83333333333333,0.2498228453752929,0.20118343195266272,204.0,474.0,2.8531086321840076,1.9459101490553132,0.16666666666666666,10.0
A2HB8OXRKARU0U,audit,B002XWZH6A,B0009ML5M6,B001CENUPU,01d8101dfe569fd48c9308fb6a1aa535753522b5c9e8e621414f04e05c2e6209,2.0,124.0,62.0,83.0,1.0,1.0,120.0,60.0,518.0,259.0,0.25993476842791907,0.06653620352250489,68.0,158.0,2.71467281447722,2.4849066497880004,0.0,10.0
A2VWVLZY20K2TW,audit,B004SSTOCK,B003VMAL5I,B003VMSDY4,01e336dc61ce1ddb3b3a364e1b7c1a4f78b60c3fa1a158a82ec56623e98171f0,2.0,166.0,83.0,83.0,1.0,1.0,158.0,79.0,203.0,101.5,0.2524383561643836,0.2328767123287671,68.0,158.0,2.858513850703111,2.0794415416798357,0.5,10.0
AUYHN715CU236,audit,B00187EX6G,B008U5XRX4,B005F1ISR6,01e5d81f33274cf41022ead8f8d7523359ce5f4ec1523260f4e8720d97d2239b,3.0,155.0,51.666666666666664,83.0,1.0,1.0,151.0,50.333333333333336,159.0,53.0,0.4191339973158155,0.2809917355371901,102.0,237.0,2.721123772153304,2.197224577336219,0.0,10.0
A3VBSHBMM26L1H,audit,B00GCQMSVA,B003MJ7Z0O,B007TAQZ8A,01f26f692fc3325d576f5cdbe87ec97af358bc918295d25f1b8b16c1c485c129,2.0,98.0,49.0,61.0,1.0,1.0,98.0,49.0,98.0,49.0,0.4217282863849765,0.3645833333333333,69.0,157.0,3.7800402325109133,2.70805020110221,0.0,10.0
A3FPW0YPOGIK6A,audit,B006U95N34,B006L1DNWY,B006L0XVEU,01f54601d0893817538e6ea2ea09e119770b5211c296e199881c3ec59c143c2d,4.0,205.0,51.25,67.0,1.0,1.0,205.0,51.25,205.0,51.25,0.41508782372547,0.33663366336633666,136.0,316.0,4.081416440834667,2.4849066497880004,0.0,10.0
A37UWZVT6K44L1,audit,B006ZA0A5Y,B005IUGRBI,B002DUOOXO,01f716bd47654019ed2ce63632c37973683f5ff826bad92bb08920e463706d70,2.0,120.0,60.0,83.0,1.0,1.0,116.0,58.0,137.0,68.5,0.3634967700942497,0.24812030075187969,67.0,158.0,2.4986061368820573,1.3862943611198906,0.5,10.0
AJ6655BK9JNQQ,audit,B006WMYMRW,B00669Y8PM,B0058E3XJI,01fd2f45495d5b1c88a580dbf628c7712c82617494350d7f0cdaf8edd4dfed67,2.0,166.0,83.0,83.0,1.0,1.0,158.0,79.0,201.0,100.5,0.25321151716500556,0.24285714285714285,68.0,158.0,2.810200432858575,1.791759469228055,0.5,10.0
ANO9SHL0H3C29,audit,B008JBOTDG,B0094GHGQM,B001A43ELC,02029944be62d45433c719465c17e519ad6bc5b05250f355cb21fff550c60636,2.0,104.0,52.0,83.0,1.0,1.0,100.0,50.0,173.0,86.5,0.4038978494623656,0.1827956989247312,69.0,157.0,3.954193579645022,3.4657359027997265,0.0,10.0
A2SX8OGJMKE170,audit,B00013YYS0,B002B2L2JI,B000EEBWJ0,02058527a813a82ff6f2aa994e0e4b157cc08ef64202b389bc37c160107ba9b5,7.0,447.0,63.857142857142854,83.0,1.0,1.0,431.0,61.57142857142857,595.0,85.0,0.3348991391197497,0.2,239.0,552.0,2.7951430043693684,1.9459101490553132,0.14285714285714285,10.0
A3IV7MOGOQIDL,audit,B004X9BRRO,B002KFR628,B001B1831U,0208e9b78f18ec2fc8c0eb091b31184d5c3e8a6c83260ee062e926cbac1f6434,4.0,317.0,79.25,83.0,1.0,1.0,305.0,76.25,901.0,225.25,0.1805513721552878,0.0819277108433735,136.0,316.0,2.7058230259275198,2.0794415416798357,0.25,10.0
A1N6AY0XTAPBM2,audit,B00HSNWXV6,B00GTBZ85Q,B0054MSBZA,0220fe92c03aec08783e640953b934d94e77ffe71b756d25b07639f28e0ecb44,5.0,253.0,50.6,83.0,1.0,1.0,245.0,49.0,413.0,82.6,0.40563812855345294,0.16037735849056603,174.0,391.0,3.8463093916241204,1.9459101490553132,0.2,10.0
A1121T1I50825Z,audit,B004OHQR1Q,B002MZ8BK2,B001CE6T76,02377127c01f2aa6147154f423fa058f71138326a57faf1c30f9763e49514bca,9.0,682.0,75.77777777777777,84.0,1.0,1.0,650.0,72.22222222222223,2628.0,292.0,0.19202185306057673,0.05112781954887218,303.0,714.0,3.9965137288197687,2.197224577336219,0.0,10.0
A2ND7WY43CKE3K,audit,B004HA6F2G,B0001AQCII,B0057Y6IJG,0238dacb4ae672ca52b728b2ebfa90794795ef672220ab62bb74eadd10709740,16.0,1086.0,67.875,84.0,1.0,1.0,1062.0,66.375,1456.0,91.0,0.31256041461955203,0.13545816733067728,539.0,1269.0,3.4341563768159773,1.791759469228055,0.125,10.0
A2EYSAMTVQKSQQ,audit,B0001433VI,B00006IV2E,B00385WMK0,02439edde770bf57f85571b359f1829d7bb88ea46ced1f6a20ed7eca47413ffb,5.0,335.0,67.0,84.0,1.0,1.0,323.0,64.6,478.0,95.6,0.3049022432307585,0.17525773195876287,170.0,395.0,2.7243074767899684,1.791759469228055,0.4,10.0
AJ2YZ2DBOGHUY,audit,B004X75S1C,B002MWXQP0,B00113HNB4,0250ef89edede82eb534e68720726f65bfdcbc1aa2a22a738413aad2ed61ce7b,3.0,229.0,76.33333333333333,83.0,1.0,1.0,221.0,73.66666666666667,276.0,92.0,0.2784146760327149,0.2328767123287671,102.0,237.0,2.209347125393178,1.3862943611198906,0.3333333333333333,10.0
A2C5S5TX4P3TSJ,audit,B000I4YTDW,B000HRVC5I,B00027D8IC,0256f7e4e9b7d395433471b1529d53cd12acd61d45963c2958e82685e8163846,11.0,840.0,76.36363636363636,84.0,1.0,1.0,808.0,73.45454545454545,1377.0,125.18181818181819,0.24290522526008143,0.125,369.0,870.0,3.5153545749724455,1.791759469228055,0.09090909090909091,10.0
A2F6A21W2KL9M5,audit,B009T47YZ2,B008PDK3XS,B002XHA5A8,025fcff8bd81ae5307453d4601f022b0246d220c644cb09e269541b09599f648,7.0,403.0,57.57142857142857,83.0,1.0,1.0,396.0,56.57142857142857,633.0,90.42857142857143,0.3768724241533121,0.09798270893371758,238.0,553.0,3.7500181322814856,1.9459101490553132,0.14285714285714285,10.0
AVEQE1JDNN0S2,audit,B000K9AGEQ,B005Q06WBU,B002LIXTFC,026a947f977547a7e6afea65e9129ba41faba8567914c0759af9c2d3ccd17dab,4.0,219.0,54.75,83.0,1.0,1.0,215.0,53.75,345.0,86.25,0.37740875650707595,0.13991769547325103,136.0,316.0,2.641595422481263,2.197224577336219,0.0,10.0
A3D4RNT1UWLPIN,audit,B007RHZ3WY,B0073SBK4M,B001ESOKOY,0273d258a9de56a1a400e613ca5bf008fd87938d441ddc5067d6cb6ddbd0f0fa,2.0,166.0,83.0,83.0,1.0,1.0,158.0,79.0,221.0,110.5,0.23840256211180125,0.2111801242236025,68.0,158.0,2.6020033435383976,1.9459101490553132,0.5,10.0
A22L9WVGO65VGE,audit,B001A6K9NG,B001189I3A,B000FVEL54,02863fa68c49b2fc35a0df73a2827096113bc699d9613a2c5531240b625aa69a,3.0,188.0,62.666666666666664,83.0,1.0,1.0,184.0,61.333333333333336,230.0,76.66666666666667,0.33652052873750987,0.2138364779874214,102.0,237.0,2.7853616770071596,1.9459101490553132,0.6666666666666666,10.0
AECNDVO223DQ5,audit,B00766SH60,B00766SGE8,B004675EI6,029059776a6d6177bd1270b193ba8090a74dd351e78eb2ab39e1482897b9c35b,4.0,308.0,77.0,83.0,1.0,1.0,296.0,74.0,432.0,108.0,0.25128336027680875,0.20238095238095238,135.0,317.0,3.1601770327345293,1.791759469228055,0.25,10.0
A1K9L49L7HTQJE,audit,B003KZC4GA,B00397XUIK,B000UVZU1S,0292ff68f5e1bd3d03ef19dba03f0ac839ff823b3c040ec93d50aa8793a1ad3c,7.0,421.0,60.142857142857146,85.0,1.0,1.0,409.0,58.42857142857143,611.0,87.28571428571429,0.34797992027157104,0.12260536398467432,236.0,555.0,3.5266529500314476,1.9459101490553132,0.14285714285714285,10.0
A3GPTLW5XE8VV7,audit,B000LJCNAK,B0009MHJE4,B00006FRW7,02a517edf55a5168b2afdf3b7fd948ef72d25044c8c6c11343e7a1e5804b220f,3.0,250.0,83.33333333333333,84.0,1.0,1.0,238.0,79.33333333333333,652.0,217.33333333333334,0.1388374652000417,0.11643835616438356,101.0,238.0,4.250222537410885,4.127134385045092,0.0,10.0
AGF4QULX971J2,audit,B00A0J084Y,B00AO4E9MC,B008U5XS2O,02abbaa44b86e038e8516cb12c63e5ccd615224818a84d9f9667f5b13cfc57da,3.0,80.0,26.666666666666668,33.0,1.0,1.0,80.0,26.666666666666668,80.0,26.666666666666668,0.5670677907037095,0.5074626865671642,103.0,236.0,4.263395301688661,3.4011973816621555,0.0,10.0
A3C5WTJO996F0X,audit,B007HOCQVS,B00325D0WK,B003ZBL820,02b38a968b4349d8f27acaa140697533187ac2ae2c84b2d9381e49faf6b72e08,6.0,386.0,64.33333333333333,84.0,1.0,1.0,374.0,62.333333333333336,617.0,102.83333333333333,0.31092794622381675,0.14912280701754385,203.0,475.0,2.808577174167438,2.0794415416798357,0.16666666666666666,10.0
A3EV788FCRKQYM,audit,B001E96MUI,B000Y4357C,B0000YUX4O,02c4a87f32aaf539eebff899d541f5605cc9d0a65e2f7d1f765a7fba3103b4ce,11.0,575.0,52.27272727272727,83.0,1.0,1.0,567.0,51.54545454545455,673.0,61.18181818181818,0.40643554817054317,0.18681318681318682,374.0,869.0,3.011416599742681,1.791759469228055,0.18181818181818182,10.0
A1HUQ89BM5PDQK,audit,B00KQ4PEBU,B00CNOUZE2,B0069FDR96,02c6b5adbb0aea6108d3a02759069640594c4f3b255fc189ee943cfd26fd800d,6.0,278.0,46.333333333333336,83.0,1.0,1.0,274.0,45.666666666666664,286.0,47.666666666666664,0.44785392134226126,0.272,204.0,474.0,4.7121118862208204,3.4657359027997265,0.0,10.0
A29EI0LHAWPHW,audit,B000FFCXZ0,B0014JXVR0,B001ESOKOY,02c804237e5695f8231d194f53c28d7379f48238d15591e3093f4d1609d1b897,2.0,145.0,72.5,83.0,1.0,1.0,141.0,70.5,156.0,78.0,0.30989583333333337,0.265625,68.0,158.0,2.7803408155077634,2.3025850929940455,0.0,10.0
A2G5PN9111VN6I,audit,B0019FEMIG,B000EVIWEG,B000C1W39S,02e43425f43af9d526637e0b4f3c2db40c84d4dbb5623b2d3f76c727c74c3d37,2.0,129.0,64.5,83.0,1.0,1.0,125.0,62.5,230.0,115.0,0.2904816513761468,0.1559633027522936,68.0,158.0,1.9033312448851598,1.6094379124341003,0.5,10.0
AJHGYCP02PH31,audit,B001E0VBDK,B000BH92J2,B000I1OYNK,02eb634f853c1597eefc679afad5bd0f5807e67d378083d75cfb3bfcf38929d8,2.0,128.0,64.0,83.0,1.0,1.0,124.0,62.0,159.0,79.5,0.3300547382825864,0.22972972972972974,68.0,158.0,3.2050874409830836,2.772588722239781,0.0,10.0
A3KB1L8DIDDTO5,audit,B003YNB752,B001CTI2XA,B000V3RZ04,02ed7f3ccd623e90d37c365411138cb4288e80ca95bd3ce40efe4dddcc7b45a1,2.0,106.0,53.0,83.0,1.0,1.0,102.0,51.0,183.0,91.5,0.3858744800144691,0.17525773195876287,68.0,158.0,1.7005986908310775,1.6094379124341003,1.0,10.0
A9J4W6V3RBWXU,audit,B009GD05NO,B006SVCY6I,B001DKQ3O8,02f70084a17411c580bc1241a9b3bacbed6a0593ad4b686e07b5139e28a17ed5,2.0,121.0,60.5,83.0,1.0,1.0,117.0,58.5,316.0,158.0,0.29059829059829057,0.10897435897435898,68.0,158.0,3.9006956601457428,3.8501476017100584,0.0,10.0
A1FLDHJ6HCI1RJ,audit,B000CED0VK,B000L9YYTS,B005RFD1N6,02fcf80b9999d5148e1b0a2a3078f0d9fcc0efe7612175f4bc956d622b232047,2.0,114.0,57.0,83.0,1.0,1.0,110.0,55.0,146.0,73.0,0.3756324212700052,0.22818791946308725,68.0,158.0,3.3485171238332416,2.3025850929940455,0.0,10.0
A35CM8FCVYQP1Z,audit,B000WNLFBI,B000PHRIQM,B000LJCNG4,03001d4bd11c77ed60fdde01a28483a9b783727e6cb6114dd1bea278f2f41e61,5.0,415.0,83.0,83.0,1.0,1.0,395.0,79.0,838.0,167.6,0.1928069348369037,0.09066666666666667,170.0,395.0,2.7586775281753004,1.791759469228055,0.2,10.0
A2S6QCNNN8AK91,audit,B001FB5IEG,B001PNFFLK,B0020MMD0G,03299b80a741f887d7a93e49fe866f04039c3c257933257c4ed14a9a7d9b289f,20.0,1116.0,55.8,83.0,1.0,1.0,1084.0,54.2,1435.0,71.75,0.3939942239626907,0.1440677966101695,682.0,1578.0,2.867849232812722,1.6094379124341003,0.25,10.0
AMNPBJZDDRLEB,audit,B000PHRIQM,B000HEIRRM,B0001EL658,0330e18e4fa1b3b53a4882685a14810af78f8e8b2565afc962195dd8255764a7,2.0,166.0,83.0,83.0,1.0,1.0,158.0,79.0,217.0,108.5,0.23895245610574078,0.22972972972972974,68.0,158.0,3.352819547430001,2.9444389791664403,0.0,10.0
A2KYFJPCOJY35Q,audit,B002DVHTFI,B000TKH6G2,B002G392OE,033d19fb5765a7cf3fde1e27133f7380b0c908980e3ba964f73e6d7065081a5c,2.0,129.0,64.5,84.0,1.0,1.0,125.0,62.5,135.0,67.5,0.3493362148811362,0.2682926829268293,67.0,159.0,3.954193579645021,2.772588722239781,0.0,10.0
