user,stratum,history_length,lp_current,lp_equal_fine_norm,lp_zero_all_position,norm_only_gain,zero_position_delta
A3LMYO16SPUTPJ,tail_hit,5,-0.24969959259033203,-0.29326915740966797,-0.39082252979278564,-0.04356956481933594,-0.1411229372024536
APAIN6XWEABKJ,tail_hit,6,-0.874595046043396,-0.9002695083618164,-1.2871121168136597,-0.02567446231842041,-0.41251707077026367
AN7AELA3YHNZK,tail_hit,11,-0.9141188859939575,-1.153699517250061,-1.260434865951538,-0.23958063125610352,-0.34631597995758057
AWLEYLUD5KOJS,tail_hit,4,-0.8013781309127808,-2.3644020557403564,-0.7803689241409302,-1.5630239248275757,0.021009206771850586
ATPQLA9R6H4BQ,tail_hit,8,-0.3584001660346985,-1.1690818071365356,-0.3812045454978943,-0.8106816411018372,-0.0228043794631958
A3234ITFF99TO2,tail_hit,7,-1.0904573202133179,-1.119328260421753,-1.4400545358657837,-0.02887094020843506,-0.3495972156524658
A3682Q1P1DZEPJ,tail_hit,5,-1.1238752603530884,-1.0113513469696045,-1.1567858457565308,0.11252391338348389,-0.03291058540344238
A311QT2NYDS6UD,tail_hit,3,-0.080482617020607,-0.13775500655174255,-0.1508026123046875,-0.05727238953113556,-0.0703199952840805
A1JD8OINVTICIN,tail_hit,3,-0.6351264715194702,-0.6286521553993225,-0.882402241230011,0.006474316120147705,-0.24727576971054077
A38P7WIHDN62TF,tail_hit,6,-0.9489336013793945,-1.1559034585952759,-1.2307277917861938,-0.20696985721588135,-0.2817941904067993
A3N3DCYO2X3Q05,tail_hit,4,-0.9141280055046082,-0.8643396496772766,-0.9887096285820007,0.04978835582733154,-0.07458162307739258
A1RQCHEUH50KQU,tail_hit,4,-0.48202404379844666,-0.5037654042243958,-0.8313743472099304,-0.021741360425949097,-0.34935030341148376
A2OV9WUKLZHJEW,tail_hit,5,-0.2316848337650299,-0.10365267097949982,-0.672187328338623,0.1280321627855301,-0.44050249457359314
A3M7YXF4H84X5V,tail_hit,7,-0.9646113514900208,-1.3087430000305176,-0.9647796750068665,-0.3441316485404968,-0.00016832351684570312
A3643PGL1V9Q7L,tail_hit,4,-0.9797553420066833,-0.6008460521697998,-1.1565008163452148,0.37890928983688354,-0.1767454743385315
A3U4KMKSO3OWU1,tail_hit,3,-1.2130801677703857,-0.7993155121803284,-1.06358802318573,0.4137646555900574,0.14949214458465576
A2JVH8SM0HB9QX,tail_hit,8,-1.1822922229766846,-1.4788131713867188,-0.7974882125854492,-0.2965209484100342,0.38480401039123535
AH3YDMM67FS3S,tail_hit,5,-0.7932613492012024,-0.9312745928764343,-0.7873974442481995,-0.13801324367523193,0.00586390495300293
A2CQPE55ACXIJD,tail_hit,6,-0.3848787844181061,-0.17822816967964172,-0.7569827437400818,0.20665061473846436,-0.3721039593219757
A3HUOLUSKJV56M,tail_hit,4,-1.0758594274520874,-1.6416876316070557,-0.8551458120346069,-0.5658282041549683,0.22071361541748047
A11VQ0T0RHR4BC,tail_hit,3,-1.2425744533538818,-1.1321130990982056,-1.2260900735855103,0.11046135425567627,0.016484379768371582
A12HV5F53N137I,tail_hit,3,-1.4345287084579468,-5.786750793457031,-1.4323132038116455,-4.3522220849990845,0.0022155046463012695
A3NV53Q5KT8QC9,tail_hit,15,-1.1011550426483154,-1.4300886392593384,-0.8051837682723999,-0.32893359661102295,0.2959712743759155
A37XQ1R7WFPXXP,tail_hit,13,-0.4477694034576416,-0.4401884973049164,-0.7546579837799072,0.00758090615272522,-0.3068885803222656
A1KWNP9T3HH0SF,tail_hit,5,-0.9506574869155884,-1.6888030767440796,-0.9114700555801392,-0.7381455898284912,0.03918743133544922
A3UZO391QQGAIX,tail_hit,5,-0.39860278367996216,-0.16284503042697906,-0.7522722482681274,0.2357577532529831,-0.3536694645881653
A1HFG50HXQN9W6,tail_hit,4,-0.30524009466171265,-0.4645655155181885,-0.7164759635925293,-0.15932542085647583,-0.41123586893081665
A3M6I2ZQ9KTPKH,tail_hit,3,-0.7005089521408081,-0.6672593951225281,-0.8903576135635376,0.03324955701828003,-0.1898486614227295
A1NN8Q1DLAYPGH,tail_hit,20,-0.8254437446594238,-0.7990020513534546,-1.8007408380508423,0.02644169330596924,-0.9752970933914185
A168O2YKPE9BE8,tail_hit,20,-1.1657764911651611,-1.6601148843765259,-0.4436379075050354,-0.49433839321136475,0.7221385836601257
AWWGHXFRFPF55,tail_hit,3,-0.6956955790519714,-0.7474043965339661,-1.575258493423462,-0.05170881748199463,-0.8795629143714905
AW02ZXLX043RP,tail_hit,3,-0.7166339159011841,-1.7058055400848389,-0.5967310070991516,-0.9891716241836548,0.11990290880203247
A2LDVKGU2ND1AO,tail_hit,4,-1.0461108684539795,-0.8843914270401001,-1.0128196477890015,0.1617194414138794,0.03329122066497803
A2Z610QN7YLLVU,tail_hit,4,-0.669248104095459,-0.7304210662841797,-1.1242533922195435,-0.0611729621887207,-0.4550052881240845
A1R06A22VYAX3U,tail_hit,6,-0.03288791701197624,-0.09537390619516373,-0.31458553671836853,-0.062485989183187485,-0.2816976197063923
A3SMV35531YME,tail_hit,11,-1.2150405645370483,-1.3137849569320679,-1.0381821393966675,-0.09874439239501953,0.17685842514038086
A2EBY3L99H90YY,tail_hit,3,-1.153100609779358,-1.3219573497772217,-1.2080402374267578,-0.16885673999786377,-0.0549396276473999
AEVX44BWYA6NS,tail_hit,5,-0.4212232530117035,-0.7763159275054932,-0.36867856979370117,-0.3550926744937897,0.05254468321800232
A12HI8X1Y0NU6O,tail_hit,3,-0.46655505895614624,-0.4350489675998688,-0.5078637003898621,0.031506091356277466,-0.04130864143371582
ATP8I8FJA2HRB,tail_hit,7,-1.525803804397583,-2.861461639404297,-0.8454939723014832,-1.3356578350067139,0.6803098320960999
A22YUFT9K4SGYD,tail_hit,7,-0.07736716419458389,-0.11330250650644302,-0.18950064480304718,-0.03593534231185913,-0.11213348060846329
A1JEA7U282WD4,tail_hit,3,-1.1526654958724976,-0.7393714189529419,-1.7693582773208618,0.41329407691955566,-0.6166927814483643
A29BPMJI0ZYH4H,tail_hit,17,-0.053935706615448,-0.04236544296145439,-0.4082116484642029,0.011570263653993607,-0.3542759418487549
A32XUAP93FVPC8,tail_hit,5,-0.8664121627807617,-2.2854106426239014,-0.8875358700752258,-1.4189984798431396,-0.02112370729446411
A2QUBJUGBUFA5A,tail_hit,4,-0.07174686342477798,-0.2905731499195099,-0.21767818927764893,-0.2188262864947319,-0.14593132585287094
A26I8RW155YET,tail_hit,5,-0.6008177995681763,-0.7282810807228088,-0.6738996505737305,-0.12746328115463257,-0.0730818510055542
A1AR1WF1CKGA9J,tail_hit,3,-0.8095819354057312,-2.589322328567505,-0.80662602186203,-1.7797403931617737,0.002955913543701172
AE2IONBYO8GP1,tail_hit,6,-0.8706945180892944,-1.1378532648086548,-0.9718185663223267,-0.26715874671936035,-0.10112404823303223
A2QFTJAT1D5PIL,tail_hit,7,-0.8111844062805176,-0.9493034482002258,-0.9754443764686584,-0.13811904191970825,-0.16425997018814087
A2MKY6T9KE7I54,tail_hit,5,-0.1356276571750641,-0.05230269953608513,-0.44677734375,0.08332495763897896,-0.3111496865749359
A1WYA1209F7AKV,tail_hit,3,-0.914821445941925,-2.505300521850586,-0.9172012209892273,-1.5904790759086609,-0.002379775047302246
A2M06O71QQGODU,tail_hit,6,-0.3260873556137085,-0.5259323120117188,-0.6160088777542114,-0.19984495639801025,-0.28992152214050293
A1ZTE3K3EN4TS3,tail_hit,17,-1.0866302251815796,-1.8386043310165405,-1.5535006523132324,-0.7519741058349609,-0.46687042713165283
A1HZVR1NO0C9Z8,tail_hit,9,-1.1474722623825073,-0.6082344055175781,-1.2657793760299683,0.5392378568649292,-0.11830711364746094
A1KF73Y4KJ34TK,tail_hit,16,-1.8698829412460327,-4.0665812492370605,-1.787339210510254,-2.196698307991028,0.08254373073577881
A2QWHEI914GHRZ,tail_hit,9,-0.25996294617652893,-0.41937240958213806,-0.38576167821884155,-0.15940946340560913,-0.12579873204231262
A233PJBTEB72BG,tail_hit,4,-0.8804032206535339,-0.9959607124328613,-1.169211506843567,-0.11555749177932739,-0.28880828619003296
A1IC0HZ35M0406,tail_hit,4,-0.36092332005500793,-0.6267837285995483,-0.7867313027381897,-0.2658604085445404,-0.42580798268318176
A11A7KJ96IPL2E,tail_hit,3,-1.4361457824707031,-1.7094866037368774,-1.446479082107544,-0.2733408212661743,-0.01033329963684082
A1R25OC51QOOJ,tail_hit,5,-0.690890371799469,-0.809797465801239,-0.7904934287071228,-0.11890709400177002,-0.09960305690765381
A1HKBGI59UP6IM,tail_hit,4,-0.9387096762657166,-0.6830162405967712,-1.3375738859176636,0.2556934356689453,-0.398864209651947
A2BAT0VUGGPP3S,tail_hit,4,-0.24225279688835144,-0.44287317991256714,-0.4233616888523102,-0.2006203830242157,-0.18110889196395874
A149ULJYQZUF4L,tail_hit,4,-1.0526502132415771,-1.5234929323196411,-0.7219926714897156,-0.47084271907806396,0.3306575417518616
AXT30975SM6MK,tail_hit,3,-1.0471985340118408,-1.186256766319275,-1.1076310873031616,-0.13905823230743408,-0.0604325532913208
A2DEASVNI2RHUX,tail_hit,3,-0.8416964411735535,-1.33063542842865,-1.0384275913238525,-0.48893898725509644,-0.19673115015029907
A346YRPUO0OCCL,tail_hit,3,-0.5992568731307983,-1.6782222986221313,-0.5290114283561707,-1.078965425491333,0.07024544477462769
A1BOJE4E44MYW6,tail_hit,4,-1.1177623271942139,-1.6665151119232178,-0.7083617448806763,-0.5487527847290039,0.4094005823135376
A1IM0QKWXDATVD,tail_hit,4,-1.1831562519073486,-1.3079538345336914,-1.2090141773223877,-0.12479758262634277,-0.025857925415039062
AJZAFUKN6FFZJ,tail_hit,3,-0.9472635388374329,-1.2618565559387207,-0.8774158358573914,-0.31459301710128784,0.0698477029800415
A2II66WGDUGUS0,tail_hit,4,-0.9238120913505554,-1.0384289026260376,-1.1058779954910278,-0.11461681127548218,-0.1820659041404724
A1X4JO8EJ1U5BR,tail_hit,9,-0.942630410194397,-1.1953846216201782,-1.1063148975372314,-0.25275421142578125,-0.16368448734283447
A3K9CDK8A2RV3T,tail_hit,3,-1.3750531673431396,-2.2888240814208984,-0.9742802381515503,-0.9137709140777588,0.40077292919158936
A1ODJ1ZDA8ZI52,tail_hit,3,-1.134555697441101,-1.4995914697647095,-1.156585454940796,-0.3650357723236084,-0.022029757499694824
A10GEMYI2G9WZ,tail_hit,4,-0.024248352274298668,-0.033115435391664505,-0.08072949945926666,-0.008867083117365837,-0.056481147184967995
A12MAAMTXFZ9Y5,tail_hit,5,-1.0695891380310059,-1.010460615158081,-1.3897126913070679,0.059128522872924805,-0.320123553276062
A18EORJUFYO2WE,tail_hit,11,-1.1430060863494873,-0.23219020664691925,-2.623042583465576,0.910815879702568,-1.4800364971160889
A1P0JSFW184ZXJ,tail_hit,20,-0.8877296447753906,-0.9413754343986511,-0.7303494811058044,-0.0536457896232605,0.15738016366958618
A3N6SJVJNOJ6YK,tail_hit,5,-0.6973865628242493,-0.5456449389457703,-0.7968482971191406,0.151741623878479,-0.09946173429489136
A2XWY5S9AA7L8H,tail_hit,3,-0.7620061039924622,-1.017015814781189,-0.7837609052658081,-0.2550097107887268,-0.021754801273345947
A1R674BJHYLRBJ,tail_hit,3,-0.6607192158699036,-0.7955946326255798,-0.6018477082252502,-0.13487541675567627,0.05887150764465332
A3HLA9LC90HEMF,tail_hit,4,-1.1038693189620972,-2.1238651275634766,-0.7195755243301392,-1.0199958086013794,0.384293794631958
A3CPGJHGWYHQW,tail_hit,8,-1.1479361057281494,-0.8735290765762329,-1.5036685466766357,0.2744070291519165,-0.35573244094848633
ABVBZVILR1FYB,tail_hit,4,-0.2404865026473999,-0.12766799330711365,-0.4382278323173523,0.11281850934028625,-0.1977413296699524
A1PVYZTM7IL8LV,tail_hit,4,-0.9790379405021667,-1.3604768514633179,-0.8935992121696472,-0.3814389109611511,0.08543872833251953
A1VGDYL61GF579,tail_hit,3,-1.1777018308639526,-1.1276750564575195,-1.2747681140899658,0.050026774406433105,-0.09706628322601318
AJN88DR6GHOAC,tail_hit,8,-0.40677109360694885,-5.613755226135254,-0.6866430044174194,-5.206984132528305,-0.2798719108104706
A1O9RJQRQBGZAS,tail_hit,8,-0.8496206402778625,-1.555331826210022,-0.8138694763183594,-0.7057111859321594,0.035751163959503174
A2CWANTNE71TOS,tail_hit,4,-0.4789826273918152,-0.6288965344429016,-0.8713391423225403,-0.14991390705108643,-0.3923565149307251
ATWZHPZMF0BCF,tail_hit,8,-0.48515406250953674,-0.5793249011039734,-0.7513570189476013,-0.09417083859443665,-0.2662029564380646
A1YOQN53DWPSP8,tail_hit,9,-0.9426789283752441,-1.1189719438552856,-1.2128803730010986,-0.1762930154800415,-0.2702014446258545
A3V9OU9EJJH2W6,tail_hit,4,-0.19213205575942993,-0.0867844671010971,-0.4464282989501953,0.10534758865833282,-0.2542962431907654
A26HTPPUD3X1ZS,tail_hit,5,-0.13025417923927307,-0.2158776819705963,-0.3542754054069519,-0.08562350273132324,-0.22402122616767883
A16P6SVABHU8N,tail_hit,11,-0.9204203486442566,-1.2623809576034546,-0.9241236448287964,-0.341960608959198,-0.003703296184539795
A1CQZK2IBJ9HQ9,tail_hit,3,-0.7933711409568787,-0.8042993545532227,-0.4636041522026062,-0.010928213596343994,0.32976698875427246
A1NV70AKIDNIBL,tail_hit,3,-0.9087312817573547,-1.2858651876449585,-1.097848653793335,-0.37713390588760376,-0.18911737203598022
AGHXULILPQ80Z,tail_hit,13,-0.9151679277420044,-2.3483970165252686,-1.1137654781341553,-1.4332290887832642,-0.19859755039215088
AW5JSQCHC2ZJO,tail_hit,20,-0.6241906881332397,-1.194040060043335,-0.9458507299423218,-0.5698493719100952,-0.32166004180908203
A28S4MC198E19Z,tail_hit,10,-1.0139849185943604,-0.9535972476005554,-1.0677682161331177,0.06038767099380493,-0.053783297538757324
A33NVJHMCLIBLQ,tail_hit,9,-0.9995881915092468,-0.9910839200019836,-1.0495169162750244,0.008504271507263184,-0.04992872476577759
A1DDQ71X3MUE69,tail_hit,5,-0.5560956597328186,-0.5650976896286011,-0.8038347363471985,-0.00900202989578247,-0.24773907661437988
A25VNU7C7VL0QV,tail_hit,3,-0.003829297376796603,-0.007927385158836842,-0.012315605767071247,-0.004098087782040238,-0.008486308390274644
A3PDGHTCRE3G56,tail_hit,4,-1.0571343898773193,-1.781944990158081,-0.8843562006950378,-0.7248106002807617,0.1727781891822815
A4P1ZUA0W3D4P,tail_hit,5,-0.3758957087993622,-0.13854572176933289,-0.5756582617759705,0.2373499870300293,-0.19976255297660828
A11SY5P9I5BB7L,tail_hit,4,-0.730882465839386,-0.9106720089912415,-0.9982196688652039,-0.17978954315185547,-0.26733720302581787
A2E6QKTD1UK2K7,tail_hit,12,-1.2811412811279297,-1.7537943124771118,-1.4866729974746704,-0.47265303134918213,-0.20553171634674072
AC9GEB16SPQC,tail_hit,3,-1.2482794523239136,-1.6032394170761108,-0.9803242683410645,-0.35495996475219727,0.2679551839828491
A17GMEFQ6X5RH2,tail_hit,8,-0.05246009677648544,-0.021878574043512344,-0.4577242434024811,0.0305815227329731,-0.40526414662599564
A2VJJ2POCLMED7,tail_hit,20,-0.29764777421951294,-0.05790075659751892,-0.6761402487754822,0.23974701762199402,-0.37849247455596924
A2HGR9VKTF4P1D,tail_hit,4,-1.0092039108276367,-1.8089714050292969,-1.2585011720657349,-0.7997674942016602,-0.24929726123809814
A1L4GFXNIMA96D,tail_hit,9,-1.0854605436325073,-1.3383870124816895,-1.0687474012374878,-0.25292646884918213,0.01671314239501953
A3BYL7A44JO078,tail_hit,11,-0.976788341999054,-2.0370030403137207,-1.1358048915863037,-1.0602146983146667,-0.15901654958724976
AJEBCTXEPW3E1,tail_hit,10,-1.128541350364685,-1.4955766201019287,-0.9978606104850769,-0.36703526973724365,0.13068073987960815
A3GM64N13BILUP,tail_hit,11,-0.6335099935531616,-1.689584732055664,-0.4893558621406555,-1.0560747385025024,0.1441541314125061
A29RAOOQ1C85FG,tail_hit,6,-1.0641425848007202,-1.6986926794052124,-0.9648303985595703,-0.6345500946044922,0.0993121862411499
A3UJJ6HH70Q71Y,tail_hit,18,-0.8184914588928223,-0.796707272529602,-1.2011940479278564,0.021784186363220215,-0.3827025890350342
A3W0ZSLO11BGAA,tail_hit,7,-1.0634949207305908,-1.1653964519500732,-1.237796425819397,-0.10190153121948242,-0.17430150508880615
A3FFRDN3PV5L7P,tail_hit,3,-0.6550391316413879,-0.5792739391326904,-0.6262557506561279,0.07576519250869751,0.02878338098526001
A39SOABUFL6MGG,tail_hit,3,-0.6628333926200867,-1.760347843170166,-0.7181662917137146,-1.0975144505500793,-0.05533289909362793
AT2Q0SOF8OMEL,tail_hit,6,-0.9156140089035034,-0.7125779390335083,-1.1630103588104248,0.20303606986999512,-0.2473963499069214
A3EFHGFK4C1HVN,tail_hit,4,-0.23228584229946136,-0.17922687530517578,-0.38279715180397034,0.053058966994285583,-0.15051130950450897
ABRNSFYXKV89X,tail_hit,3,-0.920183002948761,-2.1144018173217773,-0.4588358998298645,-1.1942188143730164,0.4613471031188965
A3E8AHUAQEX0QH,tail_hit,10,-1.1127182245254517,-2.392470598220825,-0.7685932517051697,-1.2797523736953735,0.344124972820282
A1OE0D4YFK8VXR,tail_hit,3,-0.6402108669281006,-0.5844114422798157,-0.7940495610237122,0.05579942464828491,-0.15383869409561157
A1P4FW2BHUIYPY,tail_hit,4,-0.8001295924186707,-0.8395711183547974,-0.7510665655136108,-0.03944152593612671,0.049063026905059814
A2WTZYJFWNRAOI,tail_hit,6,-0.005541027989238501,-0.06528139859437943,-0.8546271324157715,-0.059740370605140924,-0.849086104426533
A1RV9K657L0Q3O,tail_hit,11,-0.1479925662279129,-0.27571266889572144,-1.5221258401870728,-0.12772010266780853,-1.3741332739591599
AWV4TARPMM9R3,tail_hit,3,-0.99334716796875,-1.0151294469833374,-1.0394165515899658,-0.021782279014587402,-0.04606938362121582
A1E4K52QM4RXYP,tail_hit,6,-0.7756035923957825,-0.5138639211654663,-1.1623799800872803,0.26173967123031616,-0.3867763876914978
A3MC1YPZC2S4PG,tail_hit,6,-0.7017650008201599,-0.7462185621261597,-0.9585002660751343,-0.044453561305999756,-0.25673526525497437
A1A0TG62X92HRS,tail_hit,9,-0.2723677158355713,-0.42218154668807983,-0.6684364080429077,-0.14981383085250854,-0.3960686922073364
A1Z1CXYSRAD4C,tail_hit,4,-0.17212101817131042,-0.2944183349609375,-0.32216745615005493,-0.12229731678962708,-0.1500464379787445
A2B3A8NQIHITO8,tail_hit,20,-1.0988142490386963,-1.0691673755645752,-1.0621150732040405,0.029646873474121094,0.03669917583465576
ANB6K82JIWGYL,tail_hit,3,-1.0514825582504272,-0.6140781044960022,-1.3344550132751465,0.43740445375442505,-0.28297245502471924
AR2COSACXFYSK,tail_hit,5,-0.9951611757278442,-1.3858298063278198,-0.9323519468307495,-0.3906686305999756,0.06280922889709473
A18PTTAJSDCMZI,tail_hit,4,-0.3216463625431061,-0.3718569278717041,-0.6516619324684143,-0.05021056532859802,-0.3300155699253082
ATBIHZY6BEEQX,tail_hit,3,-0.306877076625824,-2.470653772354126,-1.649682641029358,-2.163776695728302,-1.342805564403534
AYRG78R5UMBZX,tail_hit,4,-0.891984760761261,-1.7145044803619385,-0.6147957444190979,-0.8225197196006775,0.2771890163421631
A2IAGYO5XBYI30,tail_hit,4,-0.7053370475769043,-0.9403260946273804,-0.8326552510261536,-0.23498904705047607,-0.12731820344924927
A2OKFBD3MHNAG0,tail_hit,3,-0.32029202580451965,-0.3133172392845154,-0.3859404921531677,0.0069747865200042725,-0.06564846634864807
A30XTS8V9R5Q2Z,tail_hit,7,-0.7025407552719116,-2.707820415496826,-0.6673284769058228,-2.0052796602249146,0.03521227836608887
AOCGFKVFQUT34,tail_hit,4,-0.7587302327156067,-0.6996695399284363,-1.0323727130889893,0.05906069278717041,-0.27364248037338257
A3415H58HNGQFV,tail_hit,20,-0.5321165919303894,-1.1865530014038086,-0.5377475619316101,-0.6544364094734192,-0.005630970001220703
A2FDV9FTC349OV,tail_hit,5,-0.8135082125663757,-0.8259660601615906,-0.7687686085700989,-0.012457847595214844,0.044739603996276855
A2ZHBM7CAZY7VQ,tail_hit,10,-1.1910854578018188,-2.5920276641845703,-1.1038401126861572,-1.4009422063827515,0.08724534511566162
A38GZX3BO772HQ,tail_hit,8,-1.0863358974456787,-1.7111008167266846,-0.7206840515136719,-0.6247649192810059,0.36565184593200684
AFVKI7BCS3FSX,tail_hit,3,-0.12617318332195282,-0.08552863448858261,-0.15927754342556,0.04064454883337021,-0.03310436010360718
AMU54W89OXMW1,tail_hit,7,-0.07751636207103729,-0.10354959964752197,-0.4021757245063782,-0.02603323757648468,-0.3246593624353409
AB5XV8MH5IK1R,tail_hit,6,-0.45324888825416565,-0.1350364238023758,-0.8243522644042969,0.31821246445178986,-0.3711033761501312
A15H8RIZQK5DON,tail_hit,3,-0.8396797180175781,-1.2506942749023438,-0.8055742383003235,-0.4110145568847656,0.03410547971725464
A34KV7MFHU6SS1,tail_hit,4,-0.7576065063476562,-0.7010173797607422,-0.9136530160903931,0.05658912658691406,-0.15604650974273682
